en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											Four years ago, here at TED,
											I announced Planet's Mission 1:
											to launch a fleet of satellites
											that would image
the entire Earth, every day,
											and to democratize access to it.
									","
											Hace cuatro años, aquí en TED,
anuncié la Misión ""Planet"" 1:
											lanzar una flota de satélites
											que enviaría imágenes
de toda la Tierra a diario
											y democratizar el acceso a ellas.
									","
											Dört yıl önce burada TED'de,
											Planet'in birinci misyonunu açıkladım:
											Bir dizi uydu fırlatarak
											tüm Dünya'yı her gün resmetmek
											ve buna herkesin erişimini sağlamak.
									","
											Il y a quatre ans, ici, à TED,
											j'ai présenté la mission n°1 de Planet :
											lancer une flotte de satellites
											photographiant la Terre entière,
tous les jours,
											et en démocratiser l'accès.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											The problem we were trying
to solve was simple.
											Satellite imagery you find online is old,
typically years old,
											yet human activity was happening
on days and weeks and months,
											and you can't fix what you can't see.
											We wanted to give people the tools
to see that change and take action.
											The beautiful Blue Marble image,
taken by the Apollo 17 astronauts in 1972
											had helped humanity become aware
that we're on a fragile planet.
											And we wanted to take it
to the next level,
											to give people the tools
to take action, to take care of it.
									","
											El problema que queríamos
resolver era sencillo.
											Las imágenes satelitales de Internet
son viejas, de hace varios años,
											pero la actividad humana se desarrollaba
en el curso de días, semanas y meses,
											y no se puede solucionar lo que no se ve.
											Quisimos dar a la gente las herramientas
para ver esos cambios y poder actuar.
											La bella imagen de la ""canica azul"" tomada
por los astronautas del Apolo 17 en 1972
											nos ayudó a tomar conciencia
de que vivimos en un planeta frágil.
											Y nuestra intención fue avanzar un nivel,
											y dar las herramientas para que la gente
pueda actuar y cuidarlo.
									","
											Çözmeye çalıştığımız sorun basitti.
											İnternette bulduğunuz uydu görselleri
genellikle yıllarca eski,
											ama her geçen gün, ay ve yıl,
insan aktivitesi devam ediyor
											ve göremediğiniz şeyi düzeltemezsiniz.
											İnsanlara bu değişimi görüp harekete
geçmeleri için bir araç vermek istedik.
											1972'de Apollo 17 astronotları tarafından
çekilen bu harika Blue Marble görseli
											insanoğlunun hassas bir gezegende
yaşadığının farkına varmasını sağladı.
											Biz de bunu bir üst seviyeye taşıyarak
											insanlara hareket geçip sorunu
halletmeleri için bir araç vermek istedik.
									","
											Notre problème était simple.
											Les images satellites en ligne
datent d'il y a plusieurs années,
											or, l'activité humaine évolue chaque jour,
chaque semaine et chaque mois,
											et on ne peut pas réparer
ce qu'on ne voit pas.
											Nous avons voulu permettre aux gens
d'être témoins du changement et d'agir.
											La magnifique photo « La Bille bleue »,
prise par l'équipe d'Apollo 17, en 1972,
											nous a aidés à prendre conscience
de la fragilité de notre planète.
											On a cherché à renforcer cette expérience
											afin de donner aux gens les outils
pour agir et préserver la planète.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											Well, after many
Apollo projects of our own,
											launching the largest fleet
of satellites in human history,
											we have reached our target.
											Today, Planet images
the entire Earth, every single day.
											Mission accomplished.
									","
											Pues bien, luego de nuestros 
numerosos proyectos Apolo
											con el lanzamiento de la mayor flota
de satélites en la historia,
											logramos nuestro objetivo.
											Actualmente, la Misión ""Planet"" toma
imágenes de la Tierra todos los días.
											Misión cumplida.
									","
											Kendi yürütüğümüz 
pek çok Apollo görevi sonrasında
											insanlık tarihinin en büyük
uydu dizisini uzaya fırlatarak
											amacımıza ulaştık.
											Artık Planet her gün
tüm Dünya'yı resmediyor.
											Görev tamamlandı.
									","
											Après nos nombreux projets Apollo,
											qui ont lancé la plus grande flotte
de satellites de l'histoire humaine,
											nous avons atteint notre but.
											Aujourd'hui, Planet photographie
la Terre entière, chaque jour.
											Mission accomplie.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											Thank you.
											It's taken 21 rocket launches —
											this animation makes it look
really simple — it was not.
											And we now have
over 200 satellites in orbit,
											downlinking their data to 31 ground
stations we built around the planet.
											In total, we get 1.5 million 29-megapixel
images of the Earth down each day.
											And on any one location
of the Earth's surface,
											we now have on average
more than 500 images.
											A deep stack of data,
documenting immense change.
									","
											Gracias.
											Para el proyecto, lanzamos 21 cohetes.
											Esta animación lo muestra
como una empresa sencilla, pero no lo fue.
											Y actualmente tenemos más
de 200 satélites en órbita
											que transmiten datos a 31 estaciones
terrestres construidas a tal fin.
											En total, envían a diario 1500 millones
de imágenes de la Tierra
											con una resolución de 29 megapíxeles.
											Y de cualquier sitio
de la superficie terrestre
											tenemos ahora un promedio
de más de 500 imágenes.
											Una gran recopilación de datos
que documentan inmensos cambios.
									","
											Teşekkürler.
											21 roket fırlatmamız gerekti,
											bu animasyon bunu çok basitmiş
gibi gösteriyor ama değildi.
											Artık yörüngede 
200'ün üzerinde uydumuz var,
											gezegenin her bir yanına kurduğumuz
31 istasyona veri aktarımı yapıyorlar.
											Toplamda her gün 1,5 milyon tane
29 megapiksel Dünya görseli alıyoruz.
											Ayrıca Dünya'nın yüzeyinde
herhangi bir yer için
											ortalama 500'ün üzerinde görselimiz var.
											Çok büyük bir değişikliği belgeleyen
geniş çapta veri bütünü.
									","
											Merci.
											Il a fallu 21 lancements de fusées –
											cette animation donne l'impression
que c'est simple – ça ne l'est pas.
											Et nous avons maintenant
plus de 200 satellites en orbite,
											envoyant des données à 31 stations,
réparties sur notre planète.
											Au total, nous recevons 1,5 million
d'images en 29 mégapixel par jour.
											Et pour n'importe quel endroit sur Terre,
											nous avons en moyenne
plus de 500 images.
											C'est une énorme base de données,
informant sur des changements immenses.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											And lots of people are using this imagery.
											Agricultural companies are using it
to improve farmers' crop yields.
											Consumer-mapping companies are using it
to improve the maps you find online.
											Governments are using it
for border security
											or helping with disaster response
after floods and fires and earthquakes.
											And lots of NGOs are using it.
											So, for tracking
and stopping deforestation.
											Or helping to find the refugees
fleeing Myanmar.
											Or to track all the activities
in the ongoing crisis in Syria,
											holding all sides accountable.
									","
											Son muchos quienes usan estas imágenes.
											Las empresas agrícolas las usan para
mejorar el rendimiento de los cultivos;
											las compañías que diseñan mapas,
para mejorar los mapas de la web;
											los gobiernos, para reforzar
la seguridad en las fronteras
											o para optimizar la ayuda luego
de inundaciones, incendios y terremotos.
											Y también las usan las ONG.
											Por ejemplo, para rastrear
y detener la deforestación,
											ayudar en la búsqueda 
de refugiados que huyen de Myanmar,
											o seguir los acontecimientos 
en la actual crisis de Siria,
											haciendo responsables
a todos los involucrados.
									","
											Pek çok insan bu görselleri kullanıyor.
											Tarım şirketleri çiftçilerin ekinlerini
geliştirmeleri için kullanıyor.
											Pazarlama şirketleri bunu internette
gördüğünüz istatistikler için kullanıyor.
											Hükûmetler sınır güvenliği için
											veya doğal afetler sonrasında
acil durum ve yardım için kullanıyor.
											Pek çok STK bunu kullanıyor.
											Orman tahribatını takip etmek
ve önlemek için de kullanılıyor,
											Mynanmar'dan kaçan
mültecileri bulmak için de.
											Suriye'de süregelen krize dair
faaliyetleri izlemek için de kullanılıyor,
											hangi taraf olursa olsun.
									","
											Beaucoup de gens utilisent ces images.
											Le secteur agricole y a recours pour
améliorer les récoltes des agriculteurs.
											Les entreprises de cartographie,
pour enrichir leurs cartes en ligne.
											Les États, pour sécuriser leurs frontières
											ou réagir aux inondations,
aux incendies et aux séismes.
											De nombreuses ONG s'en servent
											pour suivre la déforestation et l'arrêter,
											aider à localiser les réfugiés
fuyant la Birmanie,
											ou repérer toutes les actions
de la crise actuelle en Syrie,
											en surveillant la responsabilité
de chaque partie.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											And today, I'm pleased
to announce Planet stories.
											Anyone can go online to planet.com
											open an account and see
all of our imagery online.
											It's a bit like Google Earth,
except it's up-to-date imagery,
											and you can see back through time.
											You can compare any two days
											and see the dramatic changes
that happen around our planet.
											Or you can create a time lapse
through the 500 images that we have
											and see that change
dramatically over time.
											And you can share these over social media.
											It's pretty cool.
									","
											Y hoy, tengo el gusto de anunciar
las historias de ""Planet"".
											Cualquiera puede ingresar a planet.com,
											abrir una cuenta y acceder 
a todas las imágenes en la web.
											Se parece a Google Earth, solo 
que estas son imágenes actualizadas,
											y además se pueden ver imágenes pasadas.
											Se pueden comparar dos días al azar
											y ver los drásticos cambios 
que ocurren en el planeta.
											También se puede seleccionar un período
que muestre a través de las 500 imágenes
											los cambios producidos en ese tiempo.
											Además, estos datos se pueden 
compartir en las redes sociales.
											Es muy bueno.
									","
											Bugün, Planet hikâyelerini
sizlere tanıtmaktan çok memnunum.
											Herkes planet.com adresine girerek
											bir hesap açabilir ve internetteki
tüm görsellerimize erişebilir.
											Biraz Google Earth'e benziyor,
ama tamamen güncel görseller,
											geçmişi de görüntüleyebilirsiniz.
											Herhangi iki günü karşılaştırarak
											gezegendeki köklü değişiklikleri
kendiniz görebilirsiniz.
											500 görsel üzerinden
hızlandırılmış izleme yapabilir
											ve zaman içindeki büyük
değişiklikleri görebilirsiniz.
											Bu görselleri sosyal
medya da paylaşabilirsiniz.
											Harika bir şey.
									","
											Aujourd'hui, je suis ravi
de vous présenter Planet stories.
											Tout le monde peut
se connecter sur planet.com,
											créer un compte et accéder
à notre photothèque en ligne.
											C'est comme Google Earth,
sauf que les images sont actualisées
											et qu'on peut retracer
leur évolution dans le temps.
											On peut comparer deux dates
											et observer les changements
spectaculaires qui se produisent.
											Ou aussi regarder un accéléré
des 500 images disponibles
											et voir ce qui a beaucoup
changé avec le temps.
											On peut aussi le partager
sur les réseaux sociaux.
											C'est plutôt cool.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Merci.
									",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
"
","
","
","
",The mission to create a searchable database of Earth's surface,Will Marshall,6:13,"technology,space,photography,environment"
