en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
											(Clicking)
											I was born with bilateral retinoblastoma,
											retinal cancer.
											My right eye was removed
											at seven months of age.
											I was 13 months
when they removed my left eye.
											The first thing I did
upon awakening from that last surgery
											was to climb out of my crib
											and begin wandering around
the intensive care nursery,
											probably looking for the one
who did this to me.
											(Laughter)
											Evidently, wandering around the nursery
											was not a problem for me without eyes.
											The problem was getting caught.
									","
											(Chasquidos)
											Nací con retinoblastoma bilateral,
											cáncer de retina.
											Me extirparon el ojo derecho
											a los siete meses de edad.
											Tenía 13 meses cuando me 
extirparon el ojo izquierdo.
											Lo primero que hice al despertar 
de esa última cirugía
											fue salir de la cuna
											y empezar a deambular por la 
sala de cuidados intensivos,
											probablemente en busca de 
la persona que me hizo esto.
											(Risas)
											Evidentemente, deambular 
por la unidad de pediatría
											no fue un problema para mí sin ojos.
											El problema era que me descubrieran.
									","
											(Estalidos)
											Eu nasci com retinoblastoma bilateral,
											cancro da retina.
											O meu olho direito foi removido
											aos sete meses de idade.
											Tinha 13 meses quando me 
removeram o olho esquerdo.
											A primeira coisa que fiz,
após acordar dessa última cirurgia
											foi sair do meu berço
											e começar a vaguear pelo
berçário de cuidados intensivos,
											provavelmente à procura
de quem me fez isto.
											(Risos)
											Evidentemente, vaguear pelo berçário
											sem olhos, não era um problema para mim.
											O problema era ser apanhado.
									","
											(Klik sesleri )
											Ben ikili retinoblastoma ile doğmuşum,
											yani retina kanseri.
											Sağ gözüm 7 aylık iken
											alınmış.
											Sol gözümü ise ben 13 aylık iken 
almışlar.
											Son ameliyatımdan uyandıktan sonra
yaptığım ilk şey
											beşiğimden çıkıp,
yoğun bakım ünitesinde
											dolanıp muhtemelen bana

											bunu yapan kişiyi bulmaya çalışmak
olmuş.
											(Kahkaha)
											Görünen o ki; sorun, ünitenin 
içinde göremeden
											dolanmam değildi.
											Sorun yakalanmamdi.
									","
											(Clics)
											Je suis né
avec un rétinoblastome bilatéral,
											le cancer rétinien.
											Mon œil droit a été enlevé
											à l'âge de sept mois.
											J'avais 13 mois 
quand on m'a enlevé l'œil gauche.
											La première chose que j'ai faite 
après cette seconde opération
											a été de grimper hors de mon berceau
											et de commencer à errer 
dans la garderie des soins intensifs,
											probablement en cherchant 
celui qui m'avait fait ça.
											(Rires)
											De toute évidence, errer dans la garderie
											n'était pas un problème
pour moi, même sans mes yeux.
											Le problème était d'être pris.
									",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
","
","
","
","
",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
											It's impressions about blindness
											that are far more threatening
											to blind people than the blindness itself.
											Think for a moment about
your own impressions of blindness.
											Think about your reactions
when I first came onto the stage,
											or the prospect of your own blindness,
											or a loved one going blind.
											The terror is incomprehensible
to most of us,
											because blindness
											is thought to epitomize ignorance
and unawareness,
											hapless exposure to the ravages
of the dark unknown.
											How poetic.
									","
											Son las impresiones sobre la ceguera
											mucho más amenazantes
											para los ciegos 
que la propia ceguera.
											Piensen por un momento en sus 
propias impresiones sobre la ceguera.
											Piensen en sus propias reacciones 
cuando yo llegué al escenario,
											o en la perspectiva de su propia ceguera,
											o en la ceguera de un ser querido.
											El terror es incomprensible 
para la mayoría de nosotros,
											porque la ceguera
											se ve como compendio de la 
ignorancia y el desconocimiento,
											una exposición desafortunada a los 
estragos de la oscuridad desconocida.
											Qué poético.
									","
											São as impressões sobre a cegueira
											que são muito mais ameaçadoras
											para os cegos, que a cegueira em si.
											Pensem por um momento, sobre
as vossas impressões de cegueira.
											Pensem nas vossas reações
quando subi ao palco,
											ou na perspetiva da vossa
própria cegueira,
											ou de um ente querido ficar cego.
											O terror é incompreensível
para a maioria de nós,
											porque a cegueira
											é vista como se resumisse
a ignorância e o desconhecimento,
											a desafortunada exposição
à devastação do escuro desconhecido.
											Que poético.
									","
											Kör insanlar için tehdit teşkil eden
şeyler
											körlükten ziyade 
daha çok insanların
											körlük hakkında önyargıları.
											Körlük hakkındaki
kendi düşüncelerinizi bir gözden geçirin.
											Ben sahneye ilk çıktığımda verdiğiniz
tepkileri,
											kendinizin kör kalma ihtimalini
											ve hatta değer verdiğiniz birinin 
kör kaldığını düşünün.
											Bu ihtimalin korkunçluğu çoğumuzun
anlayabileceği bir şey değil;
											çünkü körlük cahilliği
											ve bilinçsizliği,
											bilinmeyen karanlıkların gazabına
mağruz kalmayı temsil eder.
											Ne kadar da şairane!
									","
											Ce sont les impressions sur la cécité
											qui sont beaucoup plus menaçantes
											pour les aveugles, 
que la cécité elle-même.
											Pensez un instant 
à vos propres impressions sur la cécité.
											Pensez à vos réactions 
quand je suis monté sur scène,
											ou à la perspective 
de votre propre cécité,
											ou celle d'une personne chère 
qui deviendrait aveugle.
											Le terreur est incompréhensible
pour la majorité de nous,
											parce qu'on pense que la cécité
											incarne l'ignorance 
et le manque de sensibilité,
											notre vulnérabilité face aux ravages 
de l'obscurité inconnue.
											Très poétique.
									",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
","
","
","
","
",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
											Fortunately for me,
my parents were not poetic.
											They were pragmatic.
											They understood that ignorance and fear
were but matters of the mind,
											and the mind is adaptable.
											They believed that I should grow up
											to enjoy the same freedoms
and responsibilities as everyone else.
											In their own words, I would move out —
											which I did when I was 18 —
											I will pay taxes —
											thanks —
(Laughter) —
											and they knew the difference
between love and fear.
											Fear immobilizes us
in the face of challenge.
											They knew that blindness
would pose a significant challenge.
											I was not raised with fear.
											They put my freedom first before all else,
											because that is what love does.
									","
											Afortunadamente para mí, 
mis padres no eran poéticos.
											Eran pragmáticos.
											Sabían que la ignorancia y el miedo 
no eran más que cuestiones mentales
											y la mente es adaptable.
											Creían que debían educarme
											gozando de las mismas libertades 
y responsabilidades que los demás.
											En sus propias palabras, 
tenía que salir de casa,
											algo que hice a los 18 años.
											Tenía que pagar impuestos...
											Gracias. 
(Risas)
											Y ellos eran conscientes de la 
diferencia entre el amor y el miedo.
											El miedo nos inmoviliza 
de cara a los desafíos.
											Sabían que la ceguera 
sería un gran desafío.
											No me educaron con miedo.
											Antepusieron mi libertad a todo lo demás,
											porque eso es lo que hace el amor.
									","
											Felizmente para mim,
os meus pais não eram poéticos.
											Eram pragmáticos.
											Compreenderam que a ignorância e o medo
eram apenas questões mentais,
											e a mente é adaptável.
											Acreditavam que eu devia crescer
											para desfrutar das mesmas liberdades
e responsabilidades que todos os outros.
											Nas suas próprias palavras,
eu iria sair de casa
											— o que fiz, aos 18 anos —
											iria pagar impostos
											— obrigado.
											(Risos)
											E eles sabiam a diferença
entre amar e ter medo.
											O medo imobiliza-nos 
perante o desafio.
											Sabiam que a cegueira iria
ser um desafio significativo.
											Eu não fui educado com medo.
											Colocaram a minha liberdade acima de tudo,
											porque isso é o que o amor faz.
									","
											Şansıma benim ailem şairane değildi.
											Pragmatiklerdi.
											Korkunun ve cahilliğin 
aklımızın ürünleri olduğunu
											ve aklımızın da uyarlanabilir olduğunu biliyorlardı.
											Diğer herkesin sahip olduğu özgürlüklerin
ve sorumlulukların
											tadını çıkartarak büyümem gerektiğini
düşünüyorlardı.
											Kendi kelimeleri ile, 18 yaşında 
evden taşınmalıydım,
											ki taşındım.
											Vergi ödemeliydim.
											(Çok sağolun)
( Kahkaha)
											Onlar, sevgi ve korku arasındaki
farkı da biliyordu.
											Korku, zorlukların karşısında bizi
hareketsiz kılar.
											Körlüğün büyük bir engel olacağını
biliyorlardı.
											Ben korku ile yetiştirilmedim.
											Özgürlüğümü her şeyin önüne koydular,
											çünkü sevgi insanlara bunu yaptırır.
									","
											Heureusement pour moi,
mes parents n'étaient pas poétiques.
											Ils étaient pragmatiques.
											Ils ont compris qu'ignorance et peur 
ne sont que des vues de l'esprit.
											Or, l'esprit est adaptable.
											Ils croyaient que je devais grandir
											pour avoir les mêmes libertés 
et responsabilités que tout le monde.
											Comme eux-mêmes l'ont dit,
je quitterais leur maison –
											ce que j'ai fait quand j'avais 18 ans –
											je payerais des impôts –
											merci –
(Rires)
											et ils connaissaient la différence
entre l'amour et la peur.
											La peur nous pétrifie devant un défi.
											Ils savaient que la cécité
serait un défi non négligeable.
											Je n'ai pas été élevé dans la peur.
											Ils ont donné priorité à ma liberté,
											parce qu'ils m'aimaient, 
et m'aiment toujours.
									",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
","
","
","
","
",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
											Now, moving forward,
how do I manage today?
											The world is a much larger nursery.
											Fortunately, I have my trusty long cane,
											longer than the canes
used by most blind people.
											I call it my freedom staff.
											It will keep me, for example,
											from making an undignified 
departure from the stage. (Laughter)
											I do see that cliff edge.
											They warned us earlier
that every imaginable mishap
											has occurred to speakers
up here on the stage.
											I don't care to set a new precedent.
									","
											Saltando al presente, 
¿cómo me las arreglo hoy?
											El mundo es una unidad pediátrica 
mucho más grande.
											Afortunadamente, tengo 
un bastón largo de confianza,
											uno más largo que los que 
usan la mayoría de los ciegos.
											Yo lo llamo mi equipo de libertad.
											Impedirá, por ejemplo,
											que haga una salida indigna
del escenario. (Risas)
											Veo el borde del precipicio.
											Ya nos advirtieron que 
cualquier accidente imaginable
											ya ha sucedido a los 
oradores en el escenario.
											No me importa sentar 
un nuevo precedente.
									","
											Agora, avançando,
como é que me safo hoje em dia?
											O mundo é uma creche muito maior.
											Felizmente, tenho a minha longa
bengala de confiança.
											Mais longa que as utilizadas
pela maioria dos cegos.
											Eu chamo-lhe o meu bastão da liberdade.
											Impede-me, por exemplo,
											de fazer uma saída indigna do palco.
											(Risos)
											Eu vejo aquela borda do precipício.
											Eles avisaram-nos anteriormente
que, aqui no palco,
											já ocorreram todas as peripécias
imagináveis a oradores.
											Não quero estabelecer 
um novo precedente.
									","
											İleri saralım. 
Şu an nasıl idare ediyorum kendimi ?
											Dünya çok daha büyük bir bakım ünitesi.
											Allahtan, uzun bastonum var
											ki çoğu kör kişinin
kullandığından çok daha uzun.
											Ona özgürlük çubuğum diyorum.
											Mesela benim sahneden
beklenmedik
											bir şekilde düşüp rezil olmami engelleyecektir. ( Kahkaha)
											Tabi ki uçurumun ucunu
görebiliyorum.
											Önceden bizi sahnede konuşmacıların
başına nelerin
											geldiğine dair uyardılar.
											Gerçi, rezil olsam bile aldırmam.
									","
											Aujourd'hui, comment est-ce 
que je gère ma vie ?
											Le monde est une garderie
beaucoup plus grande.
											Heureusement, j'ai ma longue canne fidèle,
											plus longue que celles utilisées
par beaucoup d'aveugles.
											Je l'appelle ma canne de liberté.
											Elle m'empêchera, par exemple,
											de faire un départ indigne
de la scène. (Rires)
											En fait, je vois cette falaise-là.
											On m'a averti 
que tous les malheurs imaginables
											sont déjà survenus aux autres orateurs.
											Je ne veux pas créer un nouveau précédent.
									",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
","
","
","
","
",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
"
											But beyond that,
											many of you may have heard me clicking
as I came onto the stage —
											(Clicking) —
											with my tongue.
											Those are flashes of sound
											that go out and reflect
from surfaces all around me,
											just like a bat's sonar,
											and return to me with patterns, 
with pieces of information,
											much as light does for you.
											And my brain, thanks to my parents,
											has been activated to form images
in my visual cortex,
											which we now call the imaging system,
											from those patterns of information,
much as your brain does.
											I call this process flash sonar.
											It is how I have learned to see
through my blindness,
											to navigate my journey
											through the dark unknowns
of my own challenges,
											which has earned me the moniker
											""the remarkable Batman.""
									","
											Pero más allá de eso,
											muchos habrán oído que hacía 
chasquidos, al entrar al escenario...
											(Chasquidos)
											con la lengua.
											Son emisiones de sonido
											que salen y rebotan en las 
superficies de mi alrededor,
											al igual que la ecolocalización 
de un murciélago,
											regresan a mí con patrones, 
con información,
											igual que la luz lo hace para con Uds.
											Y mi cerebro, gracias a mis padres,
											se ha activado para formar 
imágenes en mi corteza visual,
											que ahora llamamos sistema de imágenes,
											a partir de esos patrones de información, 
como también lo hace su cerebro.
											Yo llamo a este proceso 
actualización de la ecolocalización.
											Es la forma en que he aprendido 
a ver a través de mi ceguera,
											para navegar a través de mi viaje,
											a través de la oscuridad desconocida 
de mis propios desafíos,
											por lo que me he ganado el apodo
											de ""Batman excepcional"".
									","
											Mas além disso,
											muitos poderão ter-me ouvido
a dar estalidos enquanto subia ao palco...
											(Estalidos)
											... com a língua.
											São flashes de som
											que refletem em superfícies
a toda à minha volta,
											tal como o sonar de um morcego,
											e voltam para mim com padrões,
com pedaços de informação
											tal como a luz volta para vocês.
											O meu cérebro, graças aos meus pais,
											foi ativado para formar imagens
no meu córtex visual,
											ao qual nós agora chamamos
sistema de imagem,
											a partir desses padrões de informação,
tal como o vosso cérebro faz.
											Eu chamo a este processo ""sonar de flash"".
											É como eu aprendi a ver
através da minha cegueira,
											para navegar na minha viagem
											por entre o escuro desconhecido
dos meus próprios desafios.
											Assim recebi a alcunha
											de ""o extraordinário Batman""
									","
											Ama bunun dışında,
											çoğunuz sahneye çıkarken 

											( Klik sesleri)
											dilim ile kliklediğimi duydunuz.
											Bunlar çevremdeki tüm yüzeylerden 
sekip yansıyan
											ses parçacıkları. 
Tıpkı bir
											yarasanın sonarı gibi.
											Bana şekiller ve bilgilerle
											ışığın size döndüğü gibi 
dönüyorlar.
											Ve ailem sağolsun, beynim
şu an imgeleme sistemi denilen
											görsel korteksimde,
sizin de beyninizin yaptığı gibi
											verilerden imgeler 

											oluşturabiliyor.
											Bu sürece flash sonar diyorum.
											Körlüğüme rağmen bu şekilde görmeyi,
											zorluklarımın 
bilinmeyen karanlıklarından
											geçerek yolumu bulmayı öğrendim.
											Haliyle bana
											"" inanılmaz Batman"" lakabını 
taktılar.
									","
											En outre, vous avez peut-être entendu 
des petits bruits quand je suis arrivé :
											(Clics)
											C'est un bruit que je fais avec ma langue.
											Ce sont des impulsions sonores
											qui se propagent et se réfléchissent
sur toutes les surfaces autour de moi,
											comme le sonar des chauves-souris,
											et reviennent vers moi sous certaines 
formes précises, des informations en fait.
											C'est comme la lumière pour vous.
											Et mon cerveau, grâce à mes parents,
											a été activé pour former des images
dans mon cortex visuel,
											celui qu'on appelle maintenant 
le « système de visualisation »,
											basées sur des modèles d'informations,
comme le fait votre cerveau.
											Je l'appelle ce processus 
« impulsions de sonar ».
											C'est ainsi que j'ai appris 
à voir en dépit de ma cécité,
											c'est ainsi que j'ai appris à me déplacer
											à travers l'inconnu obscur
de mes propres défis.
											C'est ce qui m'a donné mon surnom :
											« Remarquable Batman ».
									",How I use sonar to navigate the world,Daniel Kish,13:03,"Senses,disability,fear,mind,blindness"
