en,es,fr,title,speaker,duration,tags
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											In 2019, humanity received a warning:
											30 of the world's leading scientists
released the results
											of a massive three-year study
into global agriculture
											and declared that meat production
is destroying our planet
											and jeopardizing global health.
											One of the study's authors explained
											that ""humanity now poses a threat
to the stability of the planet ...
											[This requires] nothing less than
a new global agricultural revolution.""
									","
											En 2019 la humanidad
recibió una advertencia.
											Treinta científicos destacados
publicaron los resultados
											de un estudio de tres años, a gran escala,
sobre la agricultura en el mundo.
											Declararon que la producción
de carne destruye el planeta
											y pone en peligro
la salud de la población.
											Uno de sus autores explicó:
											""La humanidad representa hoy una amenaza
para la estabilidad del planeta.
											Esto requiere, nada menos,
											una nueva revolución
agrícola a nivel mundial"".
									","
											En 2019, l’humanité a reçu
un avertissement :
											30 éminents scientifiques
ont publié les résultats
											d’une étude de trois ans
sur l’agriculture universelle
											et déclaré que la production de viande
est en train de détruire notre planète
											et menace la santé mondiale.
											L’un des auteurs a expliqué
											que « l’humanité représente une menace
pour la stabilité de la planète...
											Cela requiert pas moins qu’une nouvelle
révolution agricole universelle. »
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											As somebody who's spent
the last two decades
											advocating a shift away
from industrial meat production,
											I wanted to believe that this clarion call
was going to make a difference.
											The thing is, I've seen this sort of thing
again and again and again for decades.
											Here's 2018 from the journal ""Nature,""
											2017 from ""Bioscience Journal,""
											2016 from the National
Academy of Sciences.
									","
											He dedicado mis esfuerzos
en los últimos 20 años
											a propiciar un cambio 
en la producción industrial de carne,
											y quise creer que este llamado
de atención marcaría una diferencia.
											Lo cierto es que, desde hace décadas,
											estas advertencias se repiten otra vez.
											Aquí las vemos: año 2018,
de la revista ""Nature"";
											año 2017, del ""Bioscience Journal"";
											año 2016, de la Academia
Nacional de Ciencias.
									","
											Pour avoir passé les deux
dernières décennies
											à défendre un abandon
de la production industrielle de viande,
											je voulais croire que ce cri d’alarme
allait faire une différence.
											Le fait est que j’ai vu cela encore
et encore des décennies durant.
											En 2018, du journal « Nature »,
											en 2017, de « Bioscience Journal »,
											en 2016, de la National
Academy of Sciences.
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											The main point of these studies
tends to be climate change.
											But antibiotic resistance
represents just as big of a threat.
											We are feeding massive doses
of antibiotics to farm animals.
											These antibiotics are then
mutating into superbugs
											that threaten to render
antibiotics obsolete
											within all of our lifetimes.
											You want a scare?
											Google: ""the end of working antibiotics.""
									","
											El tema central de estos estudios
tiende a ser el cambio climático.
											Pero la resistencia a los antibióticos
es una amenaza igualmente seria.
											Actualmente, a los animales de granja
											se les administra una gran
cantidad de antibióticos.
											Luego, estos antibióticos mutan
y se transforman en superbacterias
											que amenazan con convertir
los antibióticos
											en algo totalmente obsoleto 
el resto de nuestras vidas.
											¿Quieren asustarse?
											Busquen en Google
""el fin de los antibióticos"".
									","
											Ces études ont toutes mis l’accent
sur le changement climatique.
											Mais la résistance aux antibiotiques
est une menace aussi grave.
											Nous donnons des doses massives
d’antibiotiques à nos animaux de ferme.
											Ces antibiotiques provoquent
des bactéries mutantes
											qui risquent d’être résistantes
aux antibiotiques
											durant toute notre vie.
											Vous voulez avoir peur ?
											Google : « La fin des antibiotiques. »
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											I'm going to get one thing out of the way:
											I am not here to tell anybody what to eat.
											Individual action is great,
											but antibiotic resistance
and climate change —
											they require more.
											Besides, convincing the world
to eat less meat hasn't worked.
											For 50 years, environmentalists,
global health experts and animal activists
											have been begging the public
to eat less meat.
											And yet, per capita meat consumption
											is as high as it's been
in recorded history.
											The average North American last year
ate more than 200 pounds of meat.
											And I didn't eat any.
									","
											Quiero antes aclarar algo:
											no estoy aquí para decirles
lo que deben comer.
											La acción individual es fántastica,
											pero para abordar la resistencia
a los antibióticos y el cambio climático
											se requiere de mucho más.
											Además, convencer al mundo 
de comer menos carne no ha servido.
											Desde hace 50 años, los ambientalistas, 
expertos en salud y defensores de animales
											intentan convencer a la gente 
de consumir menos carne.
											Aun así, el consumo de carne per cápita
es el más alto de toda la historia.
											El norteamericano medio comió
más de 90 kg de carne el año pasado.
											Y yo no comí nada.
									","
											Je vais éclaircir une chose :
											je ne vais dire à personne quoi manger.
											L’action individuelle est géniale,
											mais résistance aux antibios
et changement climatique
											exigent plus.
											En outre, on n’a pas convaincu le monde
de consommer moins de viande.
											Durant 50 ans, environnementalistes,
experts en santé et activistes des animaux
											n’ont cessé de demander au public
de manger moins de viande.
											La consommation de viande per tête
											n'a jamais été aussi élevée
de toute l’histoire de l'humanité.
											L’Américain moyen a consommé plus
de 100 kg de viande l’année dernière.
											Moi, je n’en ai consommé aucune.
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											Which means somebody out there
ate 400 pounds of meat.
									","
											Significa que alguien comió 180 kg.
									","
											Donc, il y a quelqu'un
qui a consommé 200 kg de viande.
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
											On our current trajectory,
											we're going to need to be producing
70 to 100 percent more meat by 2050.
											This requires a global solution.
											What we need to do is we need to produce
the meat that people love,
											but we need to produce it
in a whole new way.
											I've got a couple of ideas.
									","
											Si la tendencia actual se mantiene,
											habrá que producir de 70 a 100 %
más de carne para el año 2050.
											Es necesaria una solución a nivel mundial.
											Lo que debemos hacer es producir
la carne que tanto le gusta a la gente,
											pero de una manera totalmente distinta.
											Tengo algunas ideas.
									","
											Au rythme actuel,
											nous allons devoir produire 70 à 100%
de viande en plus d’ici 2050.
											Cela requiert une solution universelle.
											Ce qu’il faut, c’est produire 
la viande que les gens aiment,
											mais il faut le faire
d’une tout autre manière.
											J’ai quelques idées.
									",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
"
","
","
",The next global agricultural revolution,Bruce Friedrich,5:48,"TED Fellows,food,sustainability,business,environment,agriculture,innovation,future"
