es,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											Tuve mis comienzos
											en la escritura e investigación
											como cirujano en entrenamiento,
											como alguien que estaba muy lejos
											de convertirse en un experto en algo.
											En ese momento la pregunta que uno se hace
											es: ¿cómo puedo ser bueno en lo que estoy intentando hacer?
											Y se convirtió en la pregunta:
											¿cómo podemos ser buenos
											en lo que intentamos hacer?
									","
											Cerrahi stajyer öğrenci olarak
											yazma ve araştırma
											ile başladım,
											herhangi bir şeyde uzman olmasına
											daha uzun yolları olan biri olarak.
											O noktada doğal olarak sorduğunuz soru,
											yapmaya çalıştığımda nasıl iyi olurum?
											Ve bu soru şekil değiştirerek
											hepimiz yapmaya çalıştığımızda
											nasıl iyi oluruza döndü.
									","
											I got my start
											in writing and research
											as a surgical trainee,
											as someone who was a long ways away
											from becoming any kind of an expert at anything.
											So the natural question you ask then at that point
											is, how do I get good at what I'm trying to do?
											And it became a question of,
											how do we all get good
											at what we're trying to do?
									","
											J'ai commencé
											dans l'écriture et la recherche
											comme interne en chirurgie,
											comme quelqu'un qui était très loin
											de devenir un expert quelconque en quoi que ce soit.
											Alors, naturellement la question qui se pose à ce moment là
											est, comment est-ce que je deviens bon à ce que j'essaye de faire ?
											Et c'est devenu une question de,
											comment est-ce qu'on devient tous bons
											à ce que nous essayons de faire ?
									","
											Ich begann meine Karriere
											im Schreiben und Forschen
											als Chirurg in Ausbildung,
											als jemand, der weit davon entfernt war,
											auf irgendeinem Gebiet ein Experte zu werden.
											Die naheliegende Frage, die sich in diesem Moment stellt, ist:
											""Wie werde ich gut in dem, was ich zu tun versuche?""
											Und daraus wurde die Frage:
											""Wie werden wir alle gut in dem,
											was wir zu tun versuchen?""
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											Es difícil obtener la capacitación,
											estudiar todo el material que se debe asimilar
											en cualquier tarea que uno intenta realizar.
											Debía pensar en un método para coser y cortar,
											también en cómo elegir a la persona correcta
											para acompañarme a la sala de operación.
											Y es entre todos estos factores
											que apareció este contexto nuevo
											para pensar sobre lo que significa ser bueno en algo.
									","
											Becerileri öğrenmek yeterince zorken, bir de
											yaptığınız herşeyle ilgili özümsenmesi gereken
											bütün materyalleri öğrenmeye çalışın.
											Nasıl dikip nasıl kestiğimi düşünmem gerekiyordu,
											ama sonra bir de ameliyat odasına girmesi için
											doğru kişiyi nasıl seçeceğimi de düşünmem gerekiyordu.
											Ve bir de tüm bunlar olurken
											bu iyi olmak ne demektiri düşünmek
											gibi yeni bir kavram da çıktı.
									","
											It's hard enough to learn to get the skills,
											try to learn all the material you have to absorb
											at any task you're taking on.
											I had to think about how I sew and how I cut,
											but then also how I pick the right person
											to come to an operating room.
											And then in the midst of all this
											came this new context
											for thinking about what it meant to be good.
									","
											C'est déjà assez difficile d'acquérir toutes les techniques,
											d'essayer d'apprendre toutes les connaissances que vous devez assimiler
											pour toutes les tâches que vous prenez en charge.
											Je devais penser à la façon dont je couds et je coupe,
											mais aussi à comment je choisis la bonne personne
											qui vient dans la salle d'opération.
											Et au beau milieu de tout ça
											est arrivé ce nouveau contexte
											pour réfléchir à ce que ""être bon"" voulait dire.
									","
											Es ist schwer genug, sich die Fähigkeiten anzueignen,
											das Wissen zu erwerben und zu verinnerlichen,
											das jede neue Aufgabe mit sich bringt.
											Ich musste darüber nachdenken, wie man näht und schneidet,
											aber auch darüber, wie man die richtige Person wählt,
											die in einen OP-Saal kommt.
											Und mitten in all dem
											kam diese neue Komponente,
											darüber nachzudenken, was es heißt, gut zu sein.
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											En los últimos años
											nos hemos percatado de que estamos en la peor crisis médica
											desde su existencia.
											Esto se debe a algo que uno no tiene en cuenta
											cuando se es doctor
											y se preocupa en mejorar el bienestar de las personas:
											esto es el costo
											de la asistencia médica.
											No existe país en el mundo
											que no se pregunte
											si puede costear la actividad médica.
											Hemos creado una lucha política
											cuyo objetivo es saber
											si el problema es el gobierno
											o las empresas aseguradoras.
											La respuesta es sí y no;
											el problema es más profundo que todo eso.
									","
											Son birkaç yıldır
											tıbbın varlığındaki
											en derin krizde olduğumuzu farkettik,
											bir doktorken, insanlar için nasıl iyi olabilirimle ilgilenirken
											normalde aklınıza gelmeyen
											birşey yüzünden,
											sağlık hizmetlerinin
											maliyetleri yüzünden.
											Şu an dünyada
											doktorların yaptıklarını ödeyebilir miyiz
											diye sormayan bir ülke yok.
											Yarattığımız politik kavga
											acaba problem hükümet mi
											yoksa sigorta şirketleri mi
											şeklinde dönüyor.
											Ve cevap evet ve hayır;
											tüm bunlardan daha derin.
									","
											In the last few years
											we realized we were in the deepest crisis
											of medicine's existence
											due to something you don't normally think about
											when you're a doctor
											concerned with how you do good for people,
											which is the cost
											of health care.
											There's not a country in the world
											that now is not asking
											whether we can afford what doctors do.
											The political fight that we've developed
											has become one around
											whether it's the government that's the problem
											or is it insurance companies that are the problem.
											And the answer is yes and no;
											it's deeper than all of that.
									","
											Ces dernières années
											nous avons réalisé que nous traversions la crise la plus sévère
											dans l'existence de la médecine
											à cause d'une chose à laquelle on ne pense pas normalement
											quand on est un médecin
											qui se préoccupe de comment faire du bien aux gens,
											et c'est le coût
											des soins médicaux.
											Il n'y a pas un pays au monde
											qui ne se demande pas maintenant
											si nous pouvons nous permettre ce que les docteurs font.
											Le combat politique que nous avons développé
											porte désormais sur
											si la nature du problème est le gouvernement
											ou les compagnies d'assurance.
											Et la réponse est oui et non;
											c'est plus compliqué que cela.
									","
											In den letzten Jahren
											haben wir uns in der tiefsten Krise
											seit Beginn der Medizin wiedergefunden,
											wegen etwas, worüber man normalerweise nicht nachdenkt,
											wenn man ein Arzt ist,
											der sich um das Wohlergehen der Menschen kümmert,
											nämlich die Kosten
											der Gesundheitsversorgung.
											Es gibt nicht ein Land auf dieser Welt,
											das sich derzeit nicht fragt,
											ob wir uns die Arbeit von Ärzten überhaupt leisten können.
											Der politische Kampf, der darum ausgebrochen ist,
											konzentriert sich auf die Frage,
											ob die Regierung das Problem ist,
											oder ob die Versicherungen das Problem sind.
											Und die Antwort ist ja und nein,
											es geht tiefer als das.
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											La causa de nuestros problemas
											es en realidad la complejidad que la ciencia nos ha dado.
											Para comprender esto,
											voy a llevarlos al pasado, un par de generaciones atrás.
											Quiero situarlos
											en la época en que Lewis Thomas escribía su libro ""La ciencia más joven"".
											Lewis Thomas era médico y escritor,
											uno de mis escritores favoritos.
											Escribió este libro para explicar, entre otras cosas,
											cómo era ser médico interno
											en el hospital Boston City
											en el año prepenicilina
											de 1937.
											Eran tiempos donde la medicina era barata
											y muy ineficaz.
											Si uno iba al hospital, Lewis dice,
											solo iba a beneficiarte
											porque te ofrecía
											un poco de abrigo, comida y refugio,
											y a veces la atención bondadosa
											de una enfermera.
											Los doctores y la medicina
											no hacían diferencia alguna.
											Esto no impedía que los doctores
											estuvieran agobiados de trabajo en esos días,
											como él explica.
									","
											Sorunlarımızın nedeni
											aslında bilimin bize verdiği karmaşıklık.
											Ve bunu anlatabilmek için
											sizi birkaç jenerasyon geri götüreceğim.
											Sizi Lewis Thomas'ın ""En Genç Bilim""
											kitabını yazdığı zamana götürmek istiyorum.
											Lewis Thomas bir hekim-yazardı,
											en sevdiğim yazarlardan biri.
											Ve bu kitabı, diğer şeylerin yanı sıra,
											penisilin öncesi yıllarda
											1937'de Boston City Hospital'da
											tıbbi stajyer öğrenci olmanın
											nasıl birşey olduğunu anlatmak için yazdı.
											Tıbbın ucuz ve çok etkisiz
											olduğu bir dönemdi.
											Eğer hastaneye düşmüşseniz,
											size tek yararı
											biraz sıcaklık, biraz yiyecek, korunak
											sağladığı içindi, diyor,
											ve belki de bir hemşirenin
											özenli ilgisi.
											Doktorlar ve tıbbın
											hiçbir etkisi yoktu.
											Bu durum doktorların o günlerde
											deli gibi meşgul olmalarını
											engellemiyordu, diye açıklıyor.
									","
											The cause of our troubles
											is actually the complexity that science has given us.
											And in order to understand this,
											I'm going to take you back a couple of generations.
											I want to take you back
											to a time when Lewis Thomas was writing in his book, ""The Youngest Science.""
											Lewis Thomas was a physician-writer,
											one of my favorite writers.
											And he wrote this book to explain, among other things,
											what it was like to be a medical intern
											at the Boston City Hospital
											in the pre-penicillin year
											of 1937.
											It was a time when medicine was cheap
											and very ineffective.
											If you were in a hospital, he said,
											it was going to do you good
											only because it offered you
											some warmth, some food, shelter,
											and maybe the caring attention
											of a nurse.
											Doctors and medicine
											made no difference at all.
											That didn't seem to prevent the doctors
											from being frantically busy in their days,
											as he explained.
									","
											La source de nos problèmes
											est en fait la complexité que la science nous a donné.
											Et pour comprendre ça,
											je vais vous faire remonter de quelques générations.
											Je veux vous ramener
											à une époque où Lewis Thomas écrivait son livre, ""Une Science Naissante"".
											Lewis Thomas était un médecin-écrivain,
											un de mes auteurs préférés.
											Et il a écrit ce livre pour expliquer, entre autres,
											ce que c'était d'être un interne en médecine
											au Boston City Hospital
											en 1937
											avant la création de la pénicilline.
											C'était une époque où la médecine était bon marché
											et très inefficace.
											Si vous étiez dans un hôpital, il disait,
											ça vous faisait du bien
											juste parce qu'on vous offrait
											un peu de chaleur, de nourriture, un abri,
											et peut-être les soins et l'attention
											d'une infirmière.
											Les docteurs et la médecine
											ne faisaient absolument aucune différence.
											Ça ne semblait pas empêcher les docteurs
											d'être complètement surchargés à leur époque,
											comme il l'expliqua.
									","
											Die Ursache unserer Sorgen
											liegt in der Komplexität, die die Wissenschaft uns beschert hat.
											Und um das zu verstehen,
											werde ich Sie ein paar Generationen mit zurück nehmen.
											Ich möchte Sie in eine Zeit mitnehmen,
											in der Lewis Thomas an seinem Buch ""The Youngest Science"" schrieb.
											Lewis Thomas war ein Arzt und Autor,
											einer meiner liebsten Autoren.
											Und er schrieb dieses Buch, um unter anderem
											zu erklären, wie es war, ein medizinischer Praktikant
											im Boston City Hospital zu sein,
											in einem Jahr vor dem Pencillin,
											nämlich 1937.
											Es war eine Zeit, in der die Medizin billig war,
											und sehr ineffektiv.
											Wenn man in einem Krankenhaus war, sagte er,
											dann tat einem das nur gut,
											weil es dort Wärme, Nahrung,
											einen Unterschlupf und vielleicht
											die Aufmerksamkeit einer Krankenschwester
											gab.
											Ärzte und Medizin
											richteten überhaupt nichts aus.
											Das schien die Ärzte nicht davon abzuhalten,
											in ihren Tagen schrecklich geschäftig zu erscheinen,
											erklärte Thomas.
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											Ellos estaban intentando
											averiguar si sus pacientes poseían uno de los diagnósticos
											para los que tenían tratamiento.
											Existían algunos.
											Por ejemplo, uno podía padecer de neumonía lobar
											y ellos podían darte un antisuero,
											una inyección de anticuerpos
											contra bacterias estreptococos,
											si el interno lo diagnosticaba correctamente.
											Si uno padecía de insuficiencia cardíaca congestiva,
											podían extraer medio litro de sangre
											abriendo una vena del brazo,
											darte una preparación de hojas crudas de digitalis
											y luego colocarte en una tienda de oxígeno.
											Si un paciente presentaba síntomas iniciales de parálisis
											y uno era bueno haciendo preguntas personales
											podía descubrir
											que esa parálisis era a causa de sífilis,
											en cuyo caso se podía administrar un buen brebaje
											de mercurio y arsénico,
											siempre y cuando no le dieras una sobredosis y mataras al paciente.
											Más alla de este tipo de cosas,
											un doctor en medicina no tenía muchas cosas que pudiese hacer.
									","
											Yapmaya çalıştıklarının,
											teşhislerden, birşeyler yapabildiklerinden
											birine sahip olup olmadığınızı anlamaktı.
											Ve bunların sayısı da azdı.
											Akciğer lobu zatürresi olmuş olabilirdiniz, mesela,
											ve size bir antiserum verirlerdi,
											streptokok basili için
											kuduz antikorları aşılayabilirlerdi,
											tabi eğer stajyer doğru alt türleyebildiyse.
											Eğer ileri konjestif kalp yetmezliğiniz vardı ise,
											kol damarlarınızdan birini açarak
											yarım litre kan alıp,
											size yüksükotundan yapılmış kaba bir karışım verip,
											sonra da çadırda oksijen verirlerdi.
											Eğer felçin erken belirtilerini gösteriyorsa
											ve kişisel sorular sormada gerçekten iyiyseniz,
											bu felçin frengi kaynaklı
											olduğunu çözebilirdiniz,
											o durumda da güzel bir
											civa ve arsenik karışımı verirdiniz —
											dozaşımından öldürmezseniz tabi.
											Bu tür şeylerden öte
											bir tıp doktorunun yapabileceği pek birşey yoktu.
									","
											What they were trying to do
											was figure out whether you might have one of the diagnoses
											for which they could do something.
											And there were a few.
											You might have a lobar pneumonia, for example,
											and they could give you an antiserum,
											an injection of rabid antibodies
											to the bacterium streptococcus,
											if the intern sub-typed it correctly.
											If you had an acute congestive heart failure,
											they could bleed a pint of blood from you
											by opening up an arm vein,
											giving you a crude leaf preparation of digitalis
											and then giving you oxygen by tent.
											If you had early signs of paralysis
											and you were really good at asking personal questions,
											you might figure out
											that this paralysis someone has is from syphilis,
											in which case you could give this nice concoction
											of mercury and arsenic —
											as long as you didn't overdose them and kill them.
											Beyond these sorts of things,
											a medical doctor didn't have a lot that they could do.
									","
											Ce qu'ils essayaient de faire
											était de trouver si vous aviez un des diagnostiques
											pour lesquels ils pouvaient faire quelque chose.
											Et il y en avait quelques-uns.
											Si vous aviez une pneumonie lobaire aiguë, par exemple
											ils pouvaient vous faire subir une sérothérapie,
											qui est l'injection d'anticorps de la rage
											à la bactérie streptocoque,
											si l'interne l'avait correctement sous-classée.
											Si vous aviez une insuffisance cardiaque,
											ils pouvaient vous vider d'un demi-litre de sang
											en vous ouvrant une veine du bras,
											vous administrant une préparation grossière de feuilles de digitale pourpre
											puis en vous plaçant dans une tente à oxygène.
											Si vous aviez les premiers signes d'une paralysie
											et que vous étiez très bon à poser des questions personnelles,
											vous pouviez déduire
											que cette paralysie était due à la syphilis,
											auquel cas vous pourriez administrer cette agréable concoction
											de mercure et d'arsenic —
											du moment que vous ne causiez pas une overdose et tuiez le patient.
											En dehors de tout ça,
											un médecin ne pouvait pas faire grand-chose de plus.
									","
											Sie wollten herausfinden,
											ob man vielleicht eine der Diagnosen hatte,
											bei denen sie etwas ausrichten konnten.
											Und davon gab es ein paar.
											Vielleicht hatte man ja Lobärpneumonie,
											dann konnten sie einem ein Antiserum verabreichen,
											eine Injektion aller möglichen Antikörper
											gegen das Bakterium Streptococcus,
											wenn der Praktikant den korrekten Subtyp herausfand.
											Eine akute Herzinsuffizienz
											konnten sie behandeln, indem sie einen halben Liter
											Blut schröpften, indem sie eine Vene am Arm öffneten,
											ein Präparat aus den Blättern des Fingerhuts verabreichten
											und einen dann in ein Sauerstoffzelt steckten.
											Wenn man frühe Anzeichen einer Lähmung hatte
											und wirklich gut dabei war, persönliche Fragen zu stellen,
											dann fand man vielleicht heraus,
											dass diese Lähmung von der Syphilis kam,
											in welchem Fall man ein Gebräu
											aus Quecksilber und Arsen verabreichen konnte –
											solange man sie nicht mit einer Überdosis umbrachte.
											Aber jenseits dieser Dinge
											gab es nicht viel, das ein Arzt ausrichten konnte.
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
											Es en esta época en que se creó
											la estructura principal de la medicina,
											lo que significaba ser bueno en lo que hiciéramos
											y cómo queríamos construir la medicina del mañana.
											Era una época en la que
											se podía saber todo lo conocido,
											se podía saber todo y se podía hacer todo.
											Si se tenía un talonario de recetas,
											una enfermera,
											y un hospital
											donde el paciente pudiese recuperarse, tal vez incluso herramientas básicas,
											uno podía hacer todo.
											Uno entablillaba la fractura, extraía la sangre,
											centrifugaba la sangre,
											la observaba en un microscopio,
											sembraba la placa e inyectaba el antisuero.
											Esta era la vida de un artesano.
									","
											Bu tıbbın ana yapısının
											oluşturulduğu zamandı —
											yaptığımızda iyi olmanın ne demek olduğunun
											ve tıbbı ne olarak yapılandırmayı istediğimizin oluşturulduğu.
											Bilinenlerin hepsini bilebildiğiniz,
											hepsini aklınızda tutabildiğiniz,
											her şeyi yapabileceğiniz bir zamandı.
											Eğer bir reçete defteriniz,
											hemşireniz,
											size nekahat için yer ve
											belki de bazı temel gereçler sağlayan bir hastaneniz vardı ise
											gerçekten herşeyi yapabilirdiniz.
											Kırığı oturt, kanı al,
											kanı çevir,
											mikroskopun altında bak,
											kültür oluştur, antiserum enjekte et.
											Bir zanaatkar hayatı idi.
									","
											This was when the core structure of medicine
											was created —
											what it meant to be good at what we did
											and how we wanted to build medicine to be.
											It was at a time
											when what was known you could know,
											you could hold it all in your head, and you could do it all.
											If you had a prescription pad,
											if you had a nurse,
											if you had a hospital
											that would give you a place to convalesce, maybe some basic tools,
											you really could do it all.
											You set the fracture, you drew the blood,
											you spun the blood,
											looked at it under the microscope,
											you plated the culture, you injected the antiserum.
											This was a life as a craftsman.
									","
											C'est à cette époque que la structure principale de la médecine
											a été créée —
											ce qui signifiait être bon à ce qu'on faisait
											et comment on voulait que la médecine se développe.
											C'était à une époque
											où vous pouviez connaitre ce qui était connu,
											vous pouviez tout retenir, et vous pouviez faire tout.
											Si vous aviez un carnet d'ordonnance,
											si vous aviez une infirmière,
											si vous aviez un hôpital
											qui vous donnerait un lieu de convalescence, peut-être quelques outils basiques,
											vous pouviez vraiment tout faire.
											On réduisait la fracture, on faisait des saignées,
											on centrifugeait le sang,
											l'observait au microscope,
											on mettait les cellules en culture, on injectait la sérothérapie.
											C'était la vie d'un artisan.
									","
											Damals wurde die Kernstruktur der Medizin
											gegründet –
											was es hieß, gut zu sein bei dem, was wir taten,
											und als was wir die Medizin aufbauen wollten.
											Es war eine Zeit,
											in der man das damals Bekannte wissen konnte,
											man konnte alles Wissen im Kopf haben und man konnte alles tun.
											Hatte man einen Rezeptblock,
											hatte man eine Krankenschwester,
											hatte man ein Krankenhaus,
											das einen Platz zur Genesung bot, vielleicht ein paar Instrumente,
											dann konnte man es alles tun.
											Man richtete den Bruch, man nahm Blut ab,
											man zentrifugierte das Blut,
											schaute es unter dem Mikroskop an,
											setzte die Kultur an, injizierte das Antiserum.
											Zu jener Zeit war man Handwerker.
									",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
"
","
","
","
","
",How do we heal medicine?,Atul Gawande,19:19,"health care,heart health,medicine"
