en,fr,title,speaker,duration,tags
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
											It's 4am, you've been awake
for forty hours,
											when you unlock a puzzle
containing this video
											of some kind of dance-off between
a chicken and a roller-skating beaver.
									","
											Il est quatre du matin,
vous êtes debout depuis 40 heures
											quand vous débloquez un puzzle
contenant cette vidéo
											d'une sorte de danse entre un poulet
et un castor faisant du roller.
									","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
											(Laughter)
									","
											(Rires)
									","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
											The confusion and delight
you're experiencing
											is a typical moment
at the MIT Mystery Hunt,
											which is basically the Olympics
meets Burning Man
											for a specific type of nerd.
									","
											La confusion et l'enchantement
que vous ressentez
											sont typiques de la « chasse
au mystère » du MIT,
											un mélange des Jeux olympiques
et de Burning Man
											pour un type d'intellos spécifique.
									","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
											(Laughter)
									","
											(Rires)
									","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
											Today, I'm going to take you
inside this strange,
											intellectually masochistic
and incredibly joyful world.
									","
											Aujourd'hui, je vais vous emmener
dans ce monde étrange,
											intellectuellement masochiste
et incroyablement joyeux.
									","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
"
","
","The joyful, perplexing world of puzzle hunts",Alex Rosenthal,11:55,"art,mind,design,complexity,entertainment,creativity"
