es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
											Hoy estoy aquí para mostrar mis fotografías de los lakota.
											Muchos de Uds. habrán oído hablar de los lakota,
											o al menos del grupo más grande de tribus
											llamado sioux.
											Los lakota son una de tantas tribus desplazadas de sus tierras
											a campos de prisioneros de guerra
											ahora llamados reservas.
											La reserva de Pine Ridge,
											el tema de la presentación de hoy,
											se encuentra a unos 120 Km al SE
											de las [montañas] Black Hills en Dakota del Sur.
											A veces refieren a él como
											al Campo de Prisioneros de Guerra Número 334,
											lugar donde viven ahora los lakota.
											Si alguno de Uds. ha oído hablar del AIM,
											el Movimiento Indígena de EE.UU.,
											o de Russell Means,
											o de Leonard Peltier,
											o de la disputa en Oglala,
											entonces sabe que Pine Ridge es el centro
											de las cuestiones indígenas en EE.UU.
									","
											Bugün, Lakota fotoğraflarımı göstermek için buradayım.
											Birçoğunuz Lakota'yı duymuş olabilirsiniz;
											ya da en azından Siular adındaki
											daha büyük kabileler grubunu duymuşsunuzdur.
											Lakota, topraklarından çıkarılarak şu anda rezervasyon denilen
											savaş esiri kamplarına gönderilen
											birçok kabileden biridir.
											Bugünkü slayt gösterisinin konusu olan
											Pine Ridge Rezervasyonu,
											Güney Dakota'daki Black Hills'in (Siyah Tepeler)
											120 km güneydoğusunda bulunur.
											Buradan bazen, 334 Numaralı Savaş Esiri Kampı
											olarak da bahsedilir
											ve şu anda Lakotalar'ın yaşadığı yerdir.
											Eğer Amerikan Kızılderili Hareketi AIM'i
											duyduysanız,
											ya da Russell Means'i
											ya da Leonard Peltier'i
											ya da Oglala sorununu,
											o zaman Pine Ridge'in ABD'deki
											Yerli sorunlarıyla ilgili sıfır noktası olduğunu bilirsiniz.
									","
											Je suis ici aujourd'hui pour vous montrer mes photographies des Lakotas.
											Beaucoup d'entre vous ont entendu parler d'eux,
											ou au moins du groupe plus large de tribus
											appelé les Sioux.
											Les Lakotas sont une des nombreuses tribus que l'on a enlevées à leur terre
											pour les emmener dans des camps de prisonniers de guerre
											qu'on appelle maintenant des réserves.
											La réserve de Pine Ridge,
											le sujet de la présentation d'aujourd'hui,
											se trouve à environ 120 kilomètres au sud-est
											des Montagnes noires du Dakota du Sud.
											On y fait parfois référence
											comme le camp de prisonniers de guerre numéro 334,
											et c'est là que les Lakotas vivent à présent.
											Ainsi, si certains d'entre vous ont entendu parler d'AIM,
											L'American Indian Movement — Mouvement Amérindien,
											ou de Russell Means,
											ou de Leonard Peltier,
											ou de la situation sans issue à Oglala,
											alors vous savez que Pine Ridge est le plus grand désastre
											en matière de questions indigènes aux États-Unis.
									","
											Ich bin heute hier um meine Fotos von den Lakotas zu zeigen.
											Viele von Ihnen haben vielleicht schon von den Lakota gehört
											oder zumindest von der größeren Stammesgruppe
											namens Sioux.
											Die Lakota sind einer von vielen Stämmen die von ihrem Land
											in Kriegsgefangenenlager umgesiedelt wurden
											die man heute Reservate nennt.
											Das Pine Ridge Reservat,
											das Thema der heutigen Präsentation,
											befindet sich ungefähr 75 Meilen südöstlich
											der Black Hills in South Dakota.
											Es wird manchmal
											als Kriegsgefangenenlager Nummer 334 bezeichnet,
											und dort leben die Lakota heute.
											Falls jemand von Ihnen schon einmal von AIM gehört hat,
											der Bewegung der Amerikanischen Indianer (American Indian Movement),
											oder von Russell Means,
											oder Leonard Peltier,
											oder von dem Patt von Oglala
											dann wissen Sie dass Pine Ridge das Explosionszentrum, der Ground Zero ist
											wenn es um die Belange der Indianer in den USA geht.
									",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
","
","
","
",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
											Me han pedido que hable un poco hoy
											de mi relación con los lakota,
											y eso es muy difícil para mí.
											Porque, si no han notado mi color de piel,
											soy blanco,
											y esa es una gran barrera en una reserva indígena.
											Hoy van a ver muchas personas en mis fotografías,
											he logrado una relación estrecha con ellos; soy como de la familia.
											Me han llamado hermano y tío
											y me han invitado una y otra vez durante 5 años.
											Pero en Pine Ridge,
											siempre seré un wasichu.
											Wasichu es la palabra lakota
											que significa ""no indígena"".
											Pero otra acepción de esta palabra
											es ""el que toma la mejor carne para sí mismo.""
											Y eso es en lo que quiero centrarme...
											el que toma la mejor parte de la carne.
											Significa codicioso.
											Miremos alrededor, en este auditorio.
											Estamos en una universidad privada del oeste de EE.UU.,
											sentados en sillas de terciopelo rojo
											con dinero en los bolsillos.
											Si miramos nuestras vidas,
											de hecho, nos ha tocado
											la mejor parte de la carne.
											Veamos hoy un conjunto de fotografías
											de personas que perdieron
											para que nosotros pudiéramos ganar
											y sepan, cuando ven la cara de estas personas,
											que no son sólo imágenes de los lakota,
											que representan a todos los pueblos indígenas.
									","
											Benden Lakota'ya ilişkim hakkında
											bugün biraz konuşmam istendi;
											ve bu benim için çok zor bir şey
											çünkü eğer derimin renginden fark etmediyseniz,
											ben beyazım
											ve bu, bir Yerli rezervasyonunda çok büyük bir engeldir.
											Bugün fotoğraflarımda birçok kişi göreceksiniz
											ve ben bu insanlarla çok yakınlaştım ve beni ailelerinden biri gibi kabul ettiler.
											Bana ""kardeş"" ve ""amca"" diye hitap ettiler
											ve beş yıl boyunca beni tekrar tekrar davet ettiler.
											Fakat ben Pine Ridge'de
											her zaman bir ""wasichu"" olacağım;
											""wasichu"" bir Lakota kelimesi;
											anlamı, Kızılderili olmayan;
											fakat başka bir anlamı da
											""en iyi eti kendine alan"" demek.
											Ve benim üzerinde durmak istediğim de bu anlamı;
											etin en iyi yerini kendine alan.
											Açgözlü anlamına geliyor.
											Bu oditoryuma şöyle bir bakın bugün.
											Amerika'nın batısında bir özel okuldayız;
											cebimizde paramızla
											kırmızı kadife koltuklarda oturuyoruz.
											Ve hayatlarımıza bakacak olursak
											biz gerçekten etin en iyi yerini
											almış durumdayız.
											Bugün biz kazanalım diye
											kaybeden insanların olduğu
											fotoğraflara bakalım;
											ve yüzlerini gördüğünüzde bilin ki bu insanlar
											sadece Lakota'nın resimleri değildir;
											tüm yerlileri temsil etmektedirler.
									","
											Donc on m'a demandé de parler un peu aujourd'hui
											de ma relation avec les Lakotas
											et c'est très difficile pour moi.
											Car si vous n'avez pas remarqué ma couleur de peau,
											je suis blanc
											et c'est une barrière immense dans une réserve indienne.
											Vous verrez beaucoup de gens dans mes photos aujourd'hui,
											dont je suis devenu très proche et qui m'ont accueilli comme si j'étais de la famille.
											Ils m'ont appelé frère et oncle
											et m'ont invité encore et encore pendant 5 ans.
											Mais à Pine Ridge,
											je serai toujours ce qu'on appelle un wasichu,
											et wasichu est un mot Lakota
											qui signifie non-Indien,
											mais le mot a un autre sens,
											""celui qui prend la meilleure viande pour lui-même"".
											Et c'est ce sur quoi je veux insister —
											celui qui prend la meilleure part de viande.
											Ça signifie avide.
											Alors regardez autour de vous dans cet auditorium aujourd'hui.
											Nous sommes dans une école privée dans l'ouest américain,
											assis sur des fauteuils de velours rouge
											avec de l'argent dans nos poches.
											Et si nous regardons nos vies,
											nous avons effectivement pris
											la meilleure part de viande
											Alors regardons aujourd'hui une série de photos
											d'un peuple qui a perdu
											pour que nous puissions gagner,
											et sachez que quand vous voyez les visages de ces gens
											que ce ne sont pas seulement des images des Lakotas,
											elles représentent tous les peuples indigènes.
									","
											Ich wurde also gebeten heute ein bisschen
											über meine Beziehung mit den Lakota zu sprechen,
											was für mich sehr schwierig ist.
											Denn, falls Sie es nicht schon an meiner Hautfarbe erkannt haben,
											ich bin ein Weißer,
											und das ist ein riesiges Hemmnis in einem Indianerreservat.
											Sie werden heute viele Leute in meinen Fotos sehen,
											denen ich sehr nahe gekommen bin, und die mich wie ein Familienmitglied willkommen geheißen haben.
											Sie haben mich Bruder und Onkel genannt
											und mich über einen Zeitraum von fünf Jahren hinweg immer wieder eingeladen.
											Aber in Pine Ridge
											werde ich immer ein sogenannter wasichu sein,
											und wasichu ist ein Lakota-Wort
											das Nicht-Indianer bedeutet,
											aber eine andere Bedeutung dieses Wortes
											lautet ""der der das beste Fleisch für sich selbst nimmt"".
											Und darauf möchte ich mich konzentrieren -
											auf den der den besten Teil vom Fleisch nimmt.
											Das bedeutet gierig.
											Also sehen Sie sich heute in diesem Saal um.
											Wir befinden uns in einer Privatschule im Westen Amerikas,
											sitzen auf roten Samtstühlen
											und haben Geld in unseren Taschen.
											Und wenn wir uns unsere Leben einmal anschauen,
											dann haben wir uns tatsächlich
											den besten Teil des Fleisches genommen.
											Also schauen wir uns heute einmal eine Reihe Fotos an
											von einem Volk das verloren hat
											damit wir gewinnen konnten,
											und seien Sie sich bewusst, dass wenn sie die Gesichter dieser Menschen sehen,
											das nicht nur Bilder der Lakota sind;
											sie stehen für alle indigenen Völker.
									",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
","
","
","
",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
											En este papel
											está la historia como la he aprendido
											de mi familia y amigos lakota.
											La siguiente es una cronología
											de tratados celebrados, tratados rotos,
											y de masacres disfrazadas de batallas.
											Empezaré en 1824.
											""Lo que se conoce como Oficina de Asuntos Indígenas
											fue creada en el Departamento de Guerra,
											estableciendo un tono temprano de agresión
											en nuestro trato a los aborígenes de EE.UU.
											1851:
											el primer tratado de Fort Laramie
											marca claramente los límites de la Nación Lakota.
											De acuerdo con el tratado
											esas tierras son una nación soberana.
											Si los límites de este tratado se mantuviesen,
											y hay sustento legal para que así fuera,
											así se verían hoy los EE.UU.
											10 años más tarde
											la Ley Homestead, firmada por el Presidente Lincoln,
											desató una oleada de colonos blancos en las tierras indígenas.
											1863:
											Un levantamiento de los sioux Santee en Minnesota
											termina con el ahorcamiento de 38 sioux,
											la mayor ejecución masiva en la historia de EE.UU.
											La ejecución fue ordenada por el presidente Lincoln
											sólo dos días después
											de firmar la Proclamación de Emancipación.
									","
											Bu kağıt parçasında
											Lakotalı arkadaşlarımdan ve ailemden
											öğrendiğim şekliyle tarih bulunmaktadır.
											Aşağıdakiler, yapılan antlaşmaların,
											ihlâl edilmiş antlaşmaların ve
											savaş adıyla gizlenen katliamların kronolojisidir.
											1824'ten başlayayım.
											Kızılderili İşleri Bürosu olarak bilinen yer,
											Amerikan Yerlileri'yle ilişkilerimizde
											erkenden bir saldırgan tavrı ortaya koyarak
											Savunma Bakanlığı bünyesinde kurulmuştur.
											1851:
											İlk Fort Laramie Antlaşması yapılmıştır;
											burada Lakota ülkesinin sınırları net olarak gösterilmiştir.
											Antlaşmaya göre,
											o topraklar bağımsız bir ulustur.
											Bu antlaşmadaki sınırlar korunsaydı
											-ve korunması gerektiğinin yasal bir zemini vardır-
											bugün Amerika böyle görünecekti.
											10 yıl sonra,
											Başkan Lincoln tarafından imzalanan Evyeri Kanunu
											Yerli topraklarına beyaz göçmenlerin akmasına neden oldu.
											1863:
											Minnesota'daki Santee Siuları'nın ayaklanması
											38 Siu erkeğinin asılmasıyla sonuçlandı;
											ABD tarihindeki en büyük toplu infaz.
											İnfaz emri, Başkan Lincoln tarafından
											Özgürlük Bildirgesi'ni imzalamasından
											sadece iki gün sonra verilmişti.
									","
											Sur ce bout de papier,
											il y a l'Histoire comme je l'ai apprise
											de mes amis et ma famille lakota.
											Ce qui suit est une chronologie
											de traités passés, de traités rompus
											et de massacres déguisés en batailles.
											Je commencerai en 1824.
											""Ce qu'on connait sous le nom de Bureau des Affaires Indiennes
											est créé cette année-là au cœur du Ministère de la Guerre,
											donnant dès le départ un ton agressif
											à nos relations avec les Amérindiens.
											1851:
											Le premier traité de Fort Laramie est passé,
											délimitant clairement les frontières de la Nation lakota.
											Selon le traité,
											ces terres sont une nation souveraine.
											Si les frontières de ce traité avaient tenu —
											et légalement elles auraient dû —
											voilà à quoi les États-Unis ressembleraient aujourd'hui.
											Dix ans plus tard,
											le Homestead Act, loi sur la propriété signée par le président Lincoln,
											déverse un flot de colons blancs sur les terres indiennes.
											1863:
											Un soulèvement de Sioux Santee dans le Minnesota
											se termine par la pendaison de 30 hommes sioux,
											la plus grande exécution de masse de l'Histoire des États-Unis.
											L'exécution est alors ordonnée par le président Lincoln
											seulement deux jours après la signature
											de l'Emancipation Proclamation — proclamation d'émancipation.
									","
											Auf diesem Stück Papier
											steht die Geschichte wie ich sie
											von meinen Lakota Freunden und meiner Lakota Familie gelernt habe.
											Was folgt ist eine Zeitachse
											von Verträgen die geschlossen wurden, Verträgen die gebrochen wurden
											und Massakern die als Schlachten getarnt wurden.
											Ich werde im Jahr 1824 beginnen.
											""Die sogenannte Abteilung für Indianische Angelegenheiten (Bureau of Indian Affairs)
											wurde im Kriegsministerium geschaffen,
											was früh einen aggressiven Ton
											in unserem Umgang mit den Eingeborenen Amerikas setzte.
											1851:
											Der erste Vertrag von Fort Laramie wurde abgeschlossen,
											und markierte die Grenzen der Lakota Nation deutlich.
											Dem Vertrag zufolge
											ist dieses Land eine eigenständige Nation.
											Wenn die Grenzen dieses Vertrages bestanden geblieben wären -
											und es gibt eine rechtliche Grundlage dafür -
											würden die USA heute so aussehen.
											10 Jahre später
											ließ der von Präsident Lincoln unterzeichnete Homestead Act
											eine Flut von weißen Siedlern über das Land der Indianer hereinbrechen.
											1863:
											Ein Aufstand der Santee Sioux in Minnesota
											endet in der Erhängung von 38 Sioux Männern,
											der größten Massenhinrichtung in der Geschichte der USA.
											Die Hinrichtung wurde von Präsident Lincoln angeordnet,
											nur zwei Tage nachdem
											er die Emanzipations-Proklamation unterzeichnet hatte.
									",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
","
","
","
",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
											1866: el inicio del ferrocarril transcontinental...
											una nueva era.
											Nos apropiamos de tierras para que caminos y trenes
											tomen atajos por el corazón de la Nación Lakota.
											Los tratados quedaron sin efecto.
											En respuesta, tres tribus encabezadas por el jefe lakota Nube Roja
											atacaron y derrotaron al ejército de EE.UU. muchas veces.
											Quiero repetir esa parte.
											Los lakota derrotaron al ejército de EE.UU.
											1868: el segundo tratado de Fort Laramie
											garantiza claramente la soberanía de la Gran Nación Sioux
											y la propiedad lakota de las sagradas Black Hills.
											El gobierno también promete derechos de tierra y caza
											en los estados circundantes.
											Prometemos que el territorio del río Powder
											en adelante estará cerrado a los blancos.
											El tratado parecía ser una victoria total
											para Nube Roja y los sioux.
											De hecho, es la única guerra en la historia de EE.UU.
											en la que el gobierno negoció una paz
											concediendo todo lo exigido por el enemigo.
									","
											1866, kıtayı geçen tren yolunun yapımının başlaması,
											yeni bir dönem.
											Trenler ve yollara kestirmeler açmak için
											Lakota Ülkesi'nin kalbindeki topraklara el koyduk.
											Antlaşmalar unutulmuştu.
											Bunun karşılığında, Lakota şefi Kırmızı Bulut tarafından
											yönetilen üç kabile saldırdı ve ABD ordusunu birçok kez yendi.
											Bu bölümü tekrarlamak istiyorum.
											Lakota ABD ordusunu yendi.
											1868: İkinci Fort Laramie Antlaşması
											Büyük Siu Milleti'nin bağımsızlığını ve kutsal Siyah Tepeler'in
											Lakota'ya ait olduğunu açıkça garanti eder.
											Hükümet aynı zamanda toprak ve çevre eyaletlerde avlanma hakkı da
											vadeder.
											Powder River kırsalının bundan sonra tüm beyazlara kapalı
											olacağına söz verdik.
											Antlaşma, Kırmızı Bulut ve Siular için
											tam bir zafer gibi gözüküyordu.
											Aslında, bu, Amerikan tarihindeki, hükümetin
											düşmanın tüm istediklerini kabul etmek zorunda kalarak
											barış müzakere ettiği tek savaştır.
									","
											1866, début de la ligne de chemin de fer transcontinentale —
											une ère nouvelle.
											Des terres au cœur de la Nation lakota sont saisies
											afin de créer un raccourci pour les sentiers et les trains.
											Les traités sont piétinés.
											En réaction, trois tribus conduites par le chef lakota Nuage-Rouge
											attaquent et battent de nombreuses fois l'armée des États-Unis.
											Je veux répéter cette partie.
											Les Lakotas vainquent l'armée des États-Unis.
											1868: Le deuxième traité de Fort Laramie
											garantit clairement la souveraineté de la Grande Nation Sioux
											et la propriété des Montagnes noires sacrées par les Lakotas.
											Le gouvernement promet aussi des terres et des autorisations de chasse
											dans les états voisins.
											Nous promettons que la région de Powder River
											sera par conséquent fermée à tous les blancs.
											Le traité semble être une victoire totale
											pour Nuage-Rouge et les Sioux.
											En fait, c'est la seule guerre de l'Histoire des États-Unis
											pendant laquelle le gouvernement négocie la paix
											en concédant tout ce que l'ennemi exige.
									","
											1866, der Anfang der transkontinentalen Eisenbahn -
											eine neue Ära.
											Wir beschlagnahmten Land für Trassen und Züge
											um eine Abkürzung durch das Herz der Lakota Nation schlagen zu können.
											Die Verträge waren damit vergessen.
											Als Reaktion darauf attackierten und besiegten drei Stämme, geführt von dem Lakota Häuptling Red Cloud
											die US Arme wiederholt.
											Ich möchte diesen Teil noch einmal wiederholen.
											Die Lakota besiegten die US Armee.
											1868: Der zweite Vertrag von Fort Laramie
											garantiert eindeutig die Souveränität der Großen Sioux Nation (Great Sioux Nation)
											und die Besitzrechte der Lakota über die heiligen Black Hills.
											Die Regierung versprach auch Land- und Jagdrechte
											in den umliegenden Staaten.
											Wir versprechen dass das Powder River Land
											von nun an für alle Weißen gesperrt sein wird.
											Der Vertrag schien ein Sieg auf ganzer Linie
											für Red Cloud und die Sioux zu sein.
											In Wirklichkeit ist es der einzige Krieg in der amerikanischen Geschichte
											bei dem die Regierung einen Frieden aushandelte
											indem sie allen Forderungen des Feindes nachgab.
									",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
","
","
","
",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
"
											1869:
											se finalizó el ferrocarril transcontinental.
											Empezó a transportar, entre otras cosas, gran cantidad de cazadores
											quienes comenzaron la caza indiscriminada de búfalos
											eliminando una fuente de alimentos, vestimenta y abrigo de los sioux.
											1871:
											La Ley de Apropiación Indígena
											pone a los indígenas en tutela del gobierno federal.
											Además, los militares impartieron órdenes
											prohibiendo a los indígenas occidentales abandonar las reservas.
											Todos los indígenas del oeste en ese momento
											eran prisioneros de guerra.
											También en 1871
											terminamos con los tratados.
											El problema de los tratados es que permiten a las tribus existir como naciones soberanas,
											y no podemos permitir eso;
											teníamos planes.
									","
											1869:
											Kıtayı geçen tren yolu bitirildi
											ve diğer şeylerin yanında, büyük miktarlarda bufalo öldüren
											avcıları da taşımaya başladı ve böylece
											Siular için bir yiyecek, giyecek ve barınak kaynağı yok olmaya başladı.
											1871:
											Kızılderili El Koyma Kanunu
											tüm Kızılderililer'i federal hükümetin vesayetine soktu.
											Ek olarak, ordu, Batı Kızılderilileri'nin
											rezervasyonlardan çıkmasını yasaklayan emirler yayınladı.
											O zamanki tüm Batı Kızılderilileri
											artık savaş esiriydi.
											Gene 1871'de
											antlaşma yapma sürecini sona erdirdik.
											Antlaşmalarla ilgili problem, kabilelerin bağımsız uluslar olarak varolmalarına izin vermesiydi
											ve biz bunu kabul edemezdik;
											planlarımız vardı.
									","
											1869:
											Le chemin de fer transcontinental est achevé.
											Il commence à transporter, entre autre, de nombreux chasseurs
											qui débutent un abattage massif des bisons,
											éliminant une source de nourriture, de vêtements et d'abri pour les Sioux.
											1871:
											L'Indian Appropriation Act — loi d'appropriation indienne
											fait de tous les Indiens des pupilles du gouvernement fédéral.
											En outre, l'armée publie des mandats
											interdisant aux Indiens de l'ouest de quitter les réserves.
											Tous les Indiens de l'ouest à ce moment-là
											deviennent des prisonniers de guerre.
											En 1871 également,
											nous mettons un terme à la période des traités.
											Le problème des traités est qu'ils permettent aux tribus d'exister en tant que nations souveraines,
											et nous ne pouvons pas tolérer ça;
											nous avons des projets.
									","
											1869:
											Die transkontinentale Eisenbahn wurde fertiggestellt.
											Sie transportierte, unter anderem, viele Jäger
											die mit der massenhaften Jagd auf Büffel begannen
											und dadurch etwas auslöschten was für die Sioux eine Quelle von Nahrung, Kleidung und Schutz darstellte.
											1871:
											Der Indian Appropriation Act
											macht alle Indianer zu Mündeln der amerikanischen Bundesregierung.
											Zusätzlich gab das Militär Befehle,
											die es den Indianern des Westens verboten, die Reservate zu verlassen.
											Alle Indianer des Westens
											wurden zu diesem Zeitpunkt zu Kriegsgefangenen.
											Ebenfallls im Jahr 1871
											beendeten wir die Zeit des Vertragsschließens.
											Das Problem bei Verträgen ist dass sie es den Stämmen erlauben als souveräne Nationen zu leben,
											und das konnten wir nicht zulassen,
											wir hatten Pläne.
									",America's native prisoners of war,Aaron Huey,15:27,"TEDx,culture,history,photography,poverty,indigenous peoples"
