en,es,de,title,speaker,duration,tags
"
","
","
",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
											Democracy.
											In the West,
											we make a colossal mistake
taking it for granted.
											We see democracy
											not as the most fragile
of flowers that it really is,
											but we see it as part
of our society's furniture.
											We tend to think of it
as an intransigent given.
											We mistakenly believe that capitalism
begets inevitably democracy.
											It doesn't.
									","
											La democracia.
											En Occidente,
											hemos cometido un error
colosal dándola por sentado.
											Vemos la democracia
											no como la más frágil 
de las flores que realmente es,
											sino como parte de los muebles
de nuestra sociedad.
											Tendemos a pensar en ella
como un bien intransigente.
											Creemos erróneamente que el capitalismo
engendra inevitablemente la democracia.
											No lo hace.
									","
											Demokratie.
											Wir im Westen
											machen einen großen Fehler, sie
als selbstverständlich zu betrachten.
											Wir sehen die Demokratie
											nicht als die zerbrechliche Pflanze,
die sie in Wirklichkeit ist,
											sondern als Inventar unserer Gesellschaft.
											Wir neigen dazu, sie als unveränderliche
Gegebenheit zu betrachten.
											Wir glauben, dass Kapitalismus
zwangsläufig zu Demokratie führt.
											Das stimmt nicht.
									",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
","
","
",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
											Singapore's Lee Kuan Yew
and his great imitators in Beijing
											have demonstrated beyond reasonable doubt
											that it is perfectly possible
to have a flourishing capitalism,
											spectacular growth,
											while politics remains democracy-free.
											Indeed, democracy is receding
in our neck of the woods,
											here in Europe.
									","
											Lee Kuan Yew de Singapur y sus 
grandes imitadores en Pekín
											han demostrado más allá 
de toda duda razonable
											que es perfectamente posible
tener un capitalismo floreciente,
											un crecimiento espectacular,
											mientras que la política se
mantiene libre de democracia.
											De hecho, la democracia está
retrocediendo frente a nuestras narices
											aquí en Europa.
									","
											Lee Kuan Yew aus Singapur und
seine großen Nachahmer in Peking
											haben zweifelsfrei bewiesen,
dass es durchaus möglich ist,
											einen blühenden Kapitalismus
											und beeindruckendes Wachstum zu haben,
											während die Politik komplett
undemokratisch bleibt.
											Tatsächlich schwindet die Demokratie
											bei uns, in Europa.
									",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
","
","
",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
											Earlier this year,
while I was representing Greece —
											the newly elected Greek government —
											in the Eurogroup as its Finance Minister,
											I was told in no uncertain terms
that our nation's democratic process —
											our elections —
											could not be allowed to interfere
											with economic policies
that were being implemented in Greece.
											At that moment,
											I felt that there could be no greater
vindication of Lee Kuan Yew,
											or the Chinese Communist Party,
											indeed of some recalcitrant
friends of mine who kept telling me
											that democracy would be banned
if it ever threatened to change anything.
									","
											A principios de este año,
mientras representaba a Grecia
											con el gobierno griego recién elegido
											en el Eurogrupo como
su ministro de Finanzas,
											me dejaron claro que los procesos
democráticos de nuestra nación,
											nuestras elecciones,
											no podían interferir
											con las políticas económicas
que se están aplicando en Grecia.
											En ese momento,
											sentí que no podía haber una mayor
reivindicación de Lee Kuan Yew,
											o del Partido Comunista de China,
											de hecho, algunos amigos
recalcitrantes míos me decían
											que la democracia estaba prohibida si
alguna vez amenazaba con cambiar algo.
									","
											Anfang des Jahres, als ich
Griechenland repräsentierte
											— die neu gewählte
griechische Regierung —
											wurde mir als Finanzminister
in der Eurogruppe
											unmissverständlich klargemacht, dass
der demokratische Prozess unseres Landes
											— unsere Wahlen —
											nicht die Sparprogramme
beeinflussen dürften,
											die in Griechenland verwirklicht wurden.
											In diesem Moment dachte ich,
											dass es wohl keine bessere Rechtfertigung
											für Lee Kuan Yew oder die Kommunistische
Partei Chinas geben könnte,
											oder einige meiner aufsässige
Freunde, die mir wiederholt sagten,
											dass die Demokratie abgeschafft würde,
wenn sie irgendetwas verändern würde.
									",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
","
","
",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
											Tonight, here, I want to present to you
											an economic case
for an authentic democracy.
											I want to ask you
to join me in believing again
											that Lee Kuan Yew,
											the Chinese Communist Party
											and indeed the Eurogroup
											are wrong in believing
that we can dispense with democracy —
											that we need an authentic,
boisterous democracy.
											And without democracy,
											our societies will be nastier,
											our future bleak
											and our great, new technologies wasted.
									","
											Esta noche, aquí, quiero presentarles
											una alternativa económica
para una auténtica democracia.
											Quiero pedirles que me
acompañen a creer de nuevo
											que Lee Kuan Yew,
											el Partido Comunista de China
											y de hecho el Eurogrupo
											se equivocan al creer que podemos 
prescindir de la democracia,
											que necesitamos una auténtica
democracia bulliciosa.
											Sin democracia,
											nuestras sociedades serían
más desagradables,
											nuestro futuro sombrío
											y las nuevas y grandes tecnologías vanas.
									","
											An dieser Stelle möchte ich Ihnen
											ein wirtschaftliches Modell
für eine echte Demokratie vorstellen.
											Ich bitte Sie, gemeinsam mit mir,
wieder daran zu glauben,
											dass Lee Kuan Yew,
											die Kommunistische Partei Chinas
											und sogar die Eurogruppe
											einem Irrglauben erliegen, wir
könnten uns die Demokratie sparen,
											sondern, dass wir eine wahrhafte
und wehrhafte Demokratie benötigen.
											Denn ohne Demokratie
											werden unsere Gesellschaften gemeiner,
											unsere Zukunft düster
											und unsere großartigen, neuen
Technologien verschwendet.
									",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
","
","
",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
"
											Speaking of waste,
											allow me to point out
an interesting paradox
											that is threatening
our economies as we speak.
											I call it the twin peaks paradox.
											One peak you understand —
											you know it, you recognize it —
											is the mountain of debts
that has been casting a long shadow
											over the United States,
Europe, the whole world.
											We all recognize the mountain of debts.
											But few people discern its twin.
											A mountain of idle cash
											belonging to rich savers
and to corporations,
											too terrified to invest it
											into the productive activities
that can generate the incomes
											from which you can extinguish
the mountain of debts
											and which can produce all those things
that humanity desperately needs,
											like green energy.
									","
											Hablando de desperdicios,
											permítanme señalar una
paradoja interesante
											que está amenazando nuestra
economía en estos momentos.
											Lo llamo la paradoja 
de los picos gemelos.
											Un pico entienden,
											lo reconocen,
											es la montaña de deudas
que lanza una larga sombra
											sobre Estados Unidos,
Europa, todo el mundo.
											Todos reconocemos la montaña de deudas.
											Pero pocas personas disciernen su gemelo.
											Una montaña de dinero
en efectivo inactivo
											perteneciente a los ahorristas
ricos y a las corporaciones,
											demasiado aterrorizados para invertirlo
											en actividades productivas
que pueden generar ingresos
											desde donde se puede
extinguir la montaña de deudas
											y que puede producir lo que necesita
desesperadamente la humanidad,
											como la energía verde.
									","
											Zum Thema Verschwendung
											möchte ich Sie auf einen
interessanten Widerspruch hinweisen,
											der aktuell unsere Wirtschaften bedroht.
											Ich nenne es
das ""Zwillingsgipfel-Paradox"".
											Ein Gipfel ist Ihnen bekannt.
											Sie kennen und erkennen ihn
											als den Schuldenberg,
der seinen langen Schatten
											über die USA, Europa
und die ganze Welt wirft.
											Wir alle erkennen den Schuldenberg,
											doch nur wenige erkennen seinen Zwilling.
											Ein Berg von ungenutztem Bargeld,
											das den vermögenden Sparern
und Konzernen gehört,
											die jedoch zu ängstlich sind,
											es dort zu investieren,
wo es produktiv wäre
											und Einkommen einbringen könnte,
mit dem man den Schuldenberg abtragen
											und auch all die Dinge produzieren könnte,
die die Menschheit dringend benötigt,
											zum Beispiel ""grüne"" Energie.
									",Capitalism will eat democracy — unless we speak up,Yanis Varoufakis,19:51,"activism,big problems,economics,democracy,business,finance,global issues,investment,government,politics,Europe,society,capitalism,money,United States"
