en,fr,pt,title,speaker,duration,tags
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											Me Too and Time's Up have highlighted
											that harassment and discrimination
are a shockingly common part
											of many people's lived reality,
											and that this reality
extends into the workplace.
											Whether in tech or finance,
sports or the service industry,
											every day we seem to hear another story
about an abuse of power
											or another grossly inappropriate
workplace behavior.
											People are furious.
											They're taking to Twitter and social media
to voice that this must change.
									","
											Les mouvements Me Too
et Time's Up ont montré
											que le harcèlement et la discrimination
font scandaleusement partie
											de la réalité vécue par beaucoup de gens
											et que cette réalité
s'étend au monde du travail.
											Que ce soit dans la technologie,
les finances, le sport ou le tertiaire,
											nous semblons entendre chaque jour
une nouvelle histoire d'abus de pouvoir
											ou d'un comportement ouvertement
inopportun sur le lieu de travail.
											Les gens sont en colère.
											Ils vont sur Twitter
et les réseaux sociaux
											pour exprimer la nécessité de changement.
									","
											Os movimentos ''Me Too''
e ''Time's Up'' têm mostrado
											como o assédio e a discriminação 
são assustadoramente comuns
											na vida de tantas pessoas,
											e como esta realidade irradia
para os locais de trabalho.
											Seja no sector tecnológico, nas finanças, 
no desporto ou na indústria dos serviços,
											parece que todos os dias ouvimos
mais um relato sobre abuso de poder
											ou outro comportamento
impróprio no local de trabalho.
											As pessoas estão furiosas.
											Estão a ir ao Twitter e às redes sociais
para expressar que isso deve mudar.
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											But it's time to move beyond the hashtag.
											It's time for us to report
harassment and discrimination
											to those who can fix this mess.
											And it's time for us
to talk about harassment
											in a more inclusive way:
											not just about sexual harassment,
											but to encourage people to come forward
											about harassment and discrimination
based on other characteristics
											such as age, disability or ethnicity.
											Because only together can we fix
											the underlying causes
and consequences of harassment.
									","
											Mais il est temps d'aller
au-delà du hashtag.
											Il est temps de signaler
le harcèlement et la discrimination
											à ceux qui peuvent régler cela.
											Il est temps de parler de harcèlement
											de façon plus inclusive :
											pas seulement de harcèlement sexuel,
											mais d'encourager les gens à signaler
											le harcèlement et la discrimination
basés sur d'autres caractéristiques
											telles que l'âge, un handicap ou l'ethnie.
											Il n'y a qu'ensemble
que nous pouvons régler
											les causes sous-jacentes
et les conséquences du harcèlement.
									","
											Mas chegou a altura de ir além 
do ""hashtag"".
											Chegou a altura de denunciar 
o assédio e a discriminação
											a quem é capaz de corrigir esta desordem.
											E chegou a hora de falar sobre o assédio
											de uma forma mais inclusiva:
											não nos cingirmos só ao assédio sexual,
											mas também encorajar outros a denunciar
											situações de assédio e discriminação 
com outras características
											tais como a idade,
uma deficiência ou a etnia.
											Somente se nos unirmos
seremos capazes de eliminar
											as causas e as consequências
inerentes ao assédio.
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											You see, most of us will,
											at some point in our lives,
											experience workplace
harassment or discrimination.
											Research shows that particularly
women, people of color
											and people who openly identify as LGBTQI
are likely to be targeted,
											and for some people, this is a pervasive
and persistent part of their reality.
											And for most of these people —
											98 percent according to some studies —
											most of these people will never
speak up and tell their employer.
											Too often, harassment and discrimination
is a lonely and isolating experience,
											but we need to help people
out from under their desks.
											We need to empower people to have a voice.
									","
											La plupart d'entre nous,
											à un moment de notre vie,
											nous serons victimes de harcèlement
ou de discrimination au travail.
											La recherche montre que les femmes,
les personnes de couleur
											et les gens s'identifiant comme LGBTQI
ont des risques d'être visés
											et pour certains, cela est omniprésent
et permanent dans leur réalité.
											Pour la plupart de ces gens —
											98% d'après certaines études —
											la plupart de ces gens
n'en parleront jamais à leur employeur.
											Trop souvent, le harcèlement
et la discrimination
											sont une expérience isolante et solitaire,
											mais nous devons aider les gens
à dévoiler leur souffrance.
											Nous devons autonomiser les gens
afin qu'ils aient une voix.
									","
											A grande maioria de nós,
											durante a nossa vida,
											vai vivenciar assédio 
ou discriminação no trabalho.
											Estudos demonstram que 
as mulheres, as pessoas de cor
											e aqueles que se identificam como LGBTQI
são os alvos mais prováveis.
											Para muitos, isto é uma realidade 
generalizada e constante na sua vida.
											E a maioria destas pessoas
											— 98% segundo certos estudos —
											nunca chega a denunciar
estas situações aos seus superiores.
											Frequentemente, quem sofre estes abusos
sente-se isolado e só no processo,
											mas há que ajudá-los a sair 
debaixo das suas secretárias.
											Temos de muni-los com a sua própria voz.
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											The reasonable first question
that everybody asks
											once they've been harassed
is ""What do I do now?""
											And this is what I want to help you with.
											Navigating the barriers to reporting
can be absolutely dizzying.
											How can we speak up in a society
											that too often discredits
or diminishes our experiences?
											How can we speak up in a society
											that is likely to be
retributive towards us?
											How can we deal with the silencing
that goes on all around us?
									","
											La première question raisonnable
que tout le monde pose
											après avoir été harcelé est :
« Que faire maintenant ? »
											C'est ici que je veux vous aider.
											Passer les barrières pour signaler
peut être vertigineusement complexe.
											Comment s'exprimer dans une société
											qui, trop souvent, discrédite
ou minimise notre vécu ?
											Comment s'exprimer dans une société
											qui sera probablement punitive avec nous ?
											Comment gérer la contrainte
du silence qui nous entoure ?
									","
											A primeira pergunta sensata
que todos fazem
											após experienciarem assédio é 
""o que faço agora?""
											E é nisto que gostaria de vos ajudar.
											Fintar as barreiras colocadas à denúncia
pode ser um processo atordoante.
											Como podemos ter uma voz numa sociedade
											que tantas vezes descredibiliza
e despreza a nossa experiência?
											Como podemos ter uma voz numa sociedade
											que provavelmente será punitiva para nós?
											Como podemos nós lidar
com todo o silêncio à nossa volta?
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											Making matters worse,
											often our memories are the only
evidence we have of what happened.
											Now, here's where I can come in.
											I'm a memory scientist,
											and I specialize in how we remember
important emotional events.
											I've particularly focused
on how the memory interview process
											can severely impact the evidentiary
quality of reports that we produce.
											A bad interview can lead you
to forget details or misremember them
											while a good interview can forever
change your life for the better.
											After looking at lab reports
and working,
											studying this issue both in the courtroom
and in research settings,
											I've dissected all the different things
that can go wrong with our memories
											that can really threaten your case.
											And now I'm turning my attention
to helping people tackle
											recording and reporting of workplace
harassment and discrimination.
									","
											Pour ne rien arranger,
											souvent nos souvenirs sont la seule preuve
que nous avons de ce qu'il s'est passé.
											Et c'est là que j'entre en jeu.
											Je suis spécialiste de la mémoire
											et de comment nous nous souvenons
des événements émotionnels importants.
											Je me suis particulièrement concentrée
sur comment l'interrogation de la mémoire
											peut sévèrement affecter la qualité
probante des rapports produits.
											Un mauvais interrogatoire peut vous mener
à oublier ou vous tromper sur des détails
											alors qu'un bon interrogatoire
											peut pour toujours
changer le cours de votre vie.
											Après avoir examiné des rapports
de laboratoire et travaillé,
											étudié cette question dans un contexte
judiciaire et de recherche,
											j'ai disséqué les différentes choses
pouvant mal se passer avec vos souvenirs
											et pouvant menacer votre affaire.
											Je porte maintenant mon attention
sur comment aider les gens
											à consigner et signaler le harcèlement
et la discrimination au travail.
									","
											E para piorar a situação,
											muitas vezes as nossas memórias 
são a única prova que temos.
											É precisamente aqui que eu entro.
											Sou especialista em memória,
											e estudo o modo como recordamos 
situações emocionais importantes.
											Foco-me sobretudo em como
o processo de entrevista cognitiva
											pode afectar drasticamente o valor 
probatório dos nossos relatos.
											Uma má entrevista pode levar a lapsos
ou fazer-nos esquecer certos detalhes
											enquanto uma boa entrevista
pode mudar a nossa vida para melhor.
											Após muito trabalho e análise
de relatórios laboratoriais,
											e após estudar a questão em contexto 
de pesquisa e em tribunais,
											consegui isolar tudo o que pode
interferir com as nossas memórias
											e que pode prejudicar o processo.
											E agora foco a minha atenção 
em ajudar as pessoas
											a registar e denunciar o assédio
e a discriminação no local de trabalho.
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
											There's three things that I've learned
from my research on this
											that you can immediately apply
											if you've been harassed
or discriminated against at work.
											I want to help you
turn your memory into evidence —
											evidence that even
a memory skeptic like me
											is unlikely to find fault with.
									","
											J'ai appris trois choses
de ma recherche à ce sujet
											que vous pouvez appliquer immédiatement
											si vous avez été harcelé
ou discriminé au travail.
											Je veux vous aider à transformer
vos souvenirs en preuves —
											preuves auxquelles
un sceptique de la mémoire
											ne trouvera rien à redire.
									","
											Há três coisas que aprendi 
durante esta investigação
											que podem aplicar de imediato
											caso sofram assédio ou discriminação
no vosso trabalho.
											Quero ajudar-vos a transformar
a vossa memória em provas,
											nas quais é improvável que mesmo
uma cética em memória como eu
											encontre defeitos.
									",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
"
","
","
",A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,9:41,"social change,work,society,memory,science,mind,crime,cognitive science,brain,TEDx"
