en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
											You may never have heard
of Kenema, Sierra Leone
											or Arua, Nigeria.
											But I know them as two of the most
extraordinary places on earth.
									","
											Quizá nunca hayan oído hablar 
de Kenema, en Sierra Leona,
											o de Arua, en Nigeria.
											Para mí son dos de los lugares 
más extraordinarios del planeta.
									","
											Podem nunca ter ouvido falar
de Kenema, na Serra Leoa
											ou de Arua, na Nigéria.
											Mas eu conheço-as como dois 
dos locais mais extraordinários do mundo.
									","
											Sans doute ne connaissez-vous pas
Kenema en Sierra Leone,
											ou Arua au Nigeria.
											Pour moi ce sont les deux endroits
les plus extraordinaires sur Terre.
									",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
","
","
","
",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
											In hospitals there, there's a community
of nurses, physicians and scientists
											that have been quietly battling
											one of the deadliest threats
to humanity for years:
											Lassa virus.
											Lassa virus is a lot like Ebola.
											It can cause a severe fever
and can often be fatal.
											But these individuals,
they risk their lives every day
											to protect the individuals
in their communities,
											and by doing so, protect us all.
									","
											En los hospitales hay una comunidad 
de enfermeras, médicos y científicos
											que luchan silenciosamente
											contra una de las amenazas más letales 
para la humanidad desde hace años:
											el virus de Lassa.
											El virus de Lassa es 
parecido al del Ébola.
											Puede causar fiebre muy elevada 
y, a menudo, es mortal.
											Pero estos individuos, 
arriesgan sus vidas todos los días
											para proteger a las personas 
en sus comunidades,
											y al hacerlo, nos proteja a todos.
									","
											Ali, nos hospitais, há uma comunidade
de enfermeiros, médicos e cientistas
											que têm vindo a lutar, 
silenciosamente, há anos,
											com uma das ameaças mais mortíferas
da humanidade,
											o vírus Lassa.
											O vírus Lassa é muito parecido com o Ébola.
											Pode causar uma febre alta
e, muitas vezes, é fatal.
											Estes indivíduos arriscam 
a vida todos os dias,
											para proteger os indivíduos
das suas comunidades
											e, ao fazerem isso, protegem-nos a todos.
									","
											Là-bas, dans les hôpitaux,
il y a une communauté d'infirmières,
											de médecins et de scientifiques
qui ont calmement combattu
											l'une des menaces les plus mortelles
de l'humanité depuis des années :
											le virus de Lassa.
											Le virus de Lassa
ressemble au virus Ebola.
											Il peut causer une forte fièvre
et peut souvent être fatal.
											Mais ces personnes
risquent leur vie tous les jours,
											pour protéger les individus
de leurs communautés,
											et, au final, nous protéger tous.
									",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
","
","
","
",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
											But one of the most extraordinary things
I learned about them
											on one of my first visits
out there many years ago
											was that they start each morning —
											these challenging, extraordinary days
on the front lines — by singing.
											They gather together,
and they show their joy.
											They show their spirit.
											And over the years,
											from year after year as I've visited them
and they've visited me,
											I get to gather with them and I sing
											and we write and we love it,
											because it reminds us that we're not
just there to pursue science together;
											we're bonded through a shared humanity.
									","
											Una de las cosas más extraordinarias 
que aprendí de ellos
											en una de mis primeras visitas 
hace muchos años
											era que comienzan cada mañana,
											estos desafiantes días 
al frente de batalla cantando.
											Se reúnen y muestran su alegría.
											Muestran su espíritu.
											Y a lo largo de los años,
											año tras año cuando los visito 
y cuando me visitan,
											me reúno con ellos y canto,
											y escribimos y nos encanta,
											porque nos recuerda que no estamos allí 
solo para dedicarnos a la ciencia.
											Nos une una humanidad compartida.
									","
											Uma das coisas mais extraordinárias
que eu aprendi com eles,
											numa das minhas primeiras visitas
há muitos anos,
											foi que eles começam todas as manhãs
											— esses extraordinários dias de luta,
na linha da frente — a cantar.
											Reúnem-se todos e exibem a sua alegria.
											Exibem o seu espírito.
											Ao longo dos anos, ano após ano,
											sempre que os visito e eles me visitam,
											reúno-me com eles e canto,
											escrevemos e adoramos isso,
											porque nos lembra que não estamos ali
apenas para fazermos ciência juntos,
											estamos ligados através
duma humanidade partilhada.
									","
											L'une des choses les plus extraordinaires
que j'ai apprises sur eux,
											pendant l'une de mes premières visites, 
il y longtemps,
											était qu'ils commencent chaque matin -
											ces difficiles matinées sur les lignes
du front - en chantant.
											Ils se rassemblent,
et ils montrent leur joie et leur force.
											Au fil des ans, nous nous sommes
rendu visite mutuellement.
											Je pouvais être parmi eux,
chanter, et écrire.
											C'était extraordinaire,
parce que ça nous rappelle
											que nous ne sommes pas là
uniquement pour la science,
											mais que nous sommes liés
par une humanité partagée.
									",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
","
","
","
",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
											And that of course, as you can imagine,
becomes extremely important,
											even essential, as things begin to change.
											And that changed a great deal
in March of 2014,
											when the Ebola outbreak
was declared in Guinea.
											This is the first outbreak in West Africa,
											near the border
of Sierra Leone and Liberia.
											And it was frightening,
frightening for us all.
											We had actually suspected for some time
											that Lassa and Ebola were more
widespread than thought,
											and we thought it could
one day come to Kenema.
									","
											Y que, como imaginarán, 
se vuelve extremadamente importante,
											incluso esencial, 
cuando las cosas empiezan a cambiar.
											Y eso cambió mucho en marzo del 2014,
											cuando se declaró 
el brote de ébola en Guinea.
											Era el primer brote
en África occidental,
											cerca de la frontera de 
Sierra Leona y Liberia.
											Y fue espantoso para todos nosotros.
											Habíamos sospechado algún tiempo
											que el virus de Lassa y Ébola estaban 
más extendidos de lo pensado,
											y creíamos que algún día 
podría llegar a Kenema.
									","
											Claro que, como podem imaginar,
isso torna-se muito importante,
											essencial mesmo, à medida 
que as coisas começam a mudar.
											E mudaram muito em março de 2014,
											quando foi declarado 
o surto do Ébola na Guiné.
											Esse foi o primeiro surto
na África Ocidental,
											perto da fronteira 
da Serra Leoa com a Libéria.
											Foi assustador para todos nós.
											Já suspeitávamos há algum tempo
											que o Lassa e o Ébola estavam
mais espalhados do que se pensava
											e pensávamos que um dia
podia chegar a Kenema.
									","
											Vous pouvez l'imaginer,
c'est extrêmement important, vital même,
											quand les choses ont commencé à changer.
											La situation a changé en mars 2014,
											lorsque l'épidémie d'Ebola
a été déclarée en Guinée.
											C'était la première épidémie
en Afrique de l'Ouest,
											près de la frontière
de la Sierra Leone et du Libéria.
											C'était effrayant...
Nous étions tous terrifiés.
											Nous soupçonnions depuis un certain temps
											que les virus Lassa et Ebola
étaient plus répandus qu'on ne le pensait,
											qu'il pourrait atteindre Kenema.
									",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
","
","
","
",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
"
											And so members of my team
immediately went out
											and joined Dr. Humarr Khan
and his team there,
											and we set up diagnostics to be able
to have sensitive molecular tests
											to pick up Ebola if it came
across the border
											and into Sierra Leone.
											We'd already set up this kind
of capacity for Lassa virus,
											we knew how to do it,
											the team is outstanding.
											We just had to give them
the tools and place to survey for Ebola.
									","
											Por eso miembros de mi equipo
se fueron a unirse
											a la Dra. Humarr Khan y a su equipo allí,
											y establecimos el diagnóstico para poder 
tener pruebas moleculares sensibles
											para recoger el Ébola, 
si cruzaba la frontera
											de Sierra Leona.
											Ya habíamos configurado 
esto para el virus de Lassa,
											sabíamos cómo hacerlo,
											el equipo era excepcional.
											Solo había que darles herramientas 
y el lugar para explorar el Ébola.
									","
											Por isso, membros da minha equipa
partiram imediatamente
											e foram ter com o Dr. Humarr Khan
e com a sua equipa.
											Instituímos diagnósticos para podermos
ter exames moleculares sensíveis
											a detetar o Ébola, se ele atravessasse
a fronteira para a Serra Leoa.
											Já tínhamos feito a mesma coisa
para o vírus Lassa,
											sabíamos como fazê-lo,
a equipa é excecional.
											Só tínhamos que lhes dar os instrumentos
e o local para vigiarem o Ébola.
									","
											Alors, des membres de mon équipe
ont aussitôt rejoint le Dr Humarr Khan
											et son équipe sur le terrain.
											Nous avons mis en place des diagnostics
pour réaliser des tests moléculaires
											capables de détecter l'arrivée
d'Ebola en Sierra Leone.
											Nous avions déjà réussi à controler
le virus de Lassa.
											Nous savions comment faire,
l'équipe était remarquable.
											Nous devions simplement leur donner
les outils et le labo pour Ebola.
									",How we'll fight the next deadly virus,Pardis Sabeti,9:37,"Africa,big problems,future,disease,ebola,genetics,global issues,humanity,health,illness,innovation,medicine,medical research,pandemic,public health,science"
