en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
											(Music)
									","
											Estas abelhas estão no meu quintal
em Berkeley, Califórnia.
											Até ao ano passado, 
nunca me tinha dedicado à apicultura,
											mas a National Geographic pediu-me para
fotografar uma história sobre abelhas.
											Para poder captar imagens convincentes,
											decidi começar a minha criação de abelhas.
											Como devem saber,
											as abelhas polinizam um terço
das culturas alimentares,
											e ultimamente enfrentam tempos difíceis.
											Enquanto fotógrafo, 
quis investigar este problema.
											Vou mostrar-vos agora 
o que descobri no decorrer do ano passado.
									","
											(Müzik)
									","
											[musique]
									","
											(Musik)
									",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
","
","
","
","
",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
											These bees are in my backyard
in Berkeley, California.
											Until last year,
I'd never kept bees before,
											but National Geographic asked me
to photograph a story about them,
											and I decided, to be able
to take compelling images,
											I should start keeping bees myself.
											And as you may know,
											bees pollinate one third
of our food crops,
											and lately they've been having
a really hard time.
											So as a photographer, I wanted to explore
what this problem really looks like.
											So I'm going to show you
what I found over the last year.
									","
											Esta pequena criatura peluda
											é uma abelha jovem a meio caminho de
emergir de uma célula de cria.
											As abelhas enfrentam neste momento 
diversos problemas
											incluindo os pesticidas, as doenças 
e a perda de ""habitat"",
											mas a maior ameaça é um tipo
de ácaros ectoparasitas asiáticos.
											O Varroa destructor.
											Este ácaro do tamanho da cabeça de
um alfinete
											infesta e suga o sangue
das abelhas jovens.
											Isso acaba por destruir a colmeia
											porque debilita o sistema imunitário 
das abelhas
											tornando-as mais vulneráveis 
ao ""stress"" e às doenças.
									","
											Bu arılar, Berkeley, California' daki
											arka bahçemdeler.
											Geçen yıla kadar,
											daha önce hiç arı beslememiştim.
											Ama National Geographic benden
											onlar hakkında bir hikayeyi
											fotoğraflandırmamı isteyince,
											ilgi çekici fotoğraflar çekebilmek için
											kendi arılarımı kendim yetiştirmeye
karar verdim.
											Bildiğiniz gibi,
									","
											Ces abeilles sont dans mon jardin,
à Berkeley, en Californie.
											Jusqu'à l'an dernier,
jamais je n'avais eu d'abeilles,
											mais National Geographic m'a demandé de
créer une histoire en photo à leur propos,
											et j'ai décidé que pour
prendre des photos poignantes,
											je devais moi-même avoir des abeilles.
											Comme vous le savez peut-être,
											les abeilles pollinisent un tiers
de nos cultures,
											et ça a été très dur 
pour elles dernièrement.
											En tant que photographe,
je voulais explorer le fond du problème.
											Je vais vous montrer
ce que j'ai vu durant l'année passée.
									","
											Diese Bienen wohnen
in meinem Garten in Kalifornien.
											Ich hatte noch nie zuvor Bienen,
											doch der National Geographic wollte
eine Fotoreportage über Bienen,
											und für gute Bilder beschloss ich,
											selbst Bienen zu züchten.
											Wie Sie vielleicht wissen,
											bestäuben Bienen ein Drittel
unserer Nahrungsernte.
											In letzter Zeit haben
sie es ziemlich schwer.
											Als Fotograf wollte ich herausfinden,
wo genau das Problem liegt.
											Im vergangenen Jahr
habe ich Folgendes entdeckt.
									",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
","
","
","
","
",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
											This furry little creature
											is a fresh young bee halfway emerged
from its brood cell,
											and bees right now are dealing
with several different problems,
											including pesticides, diseases,
and habitat loss,
											but the single greatest threat
is a parasitic mite from Asia,
											Varroa destructor.
											And this pinhead-sized mite
crawls onto young bees
											and sucks their blood.
											This eventually destroys a hive
											because it weakens
the immune system of the bees,
											and it makes them more vulnerable
to stress and disease.
									","
											As abelhas são mais sensíveis
											quando estão em desenvolvimento 
nas células de cria,
											e eu quis saber
como se desenrola este processo.
											Fui para o laboratório de abelhas
da Universidade da Califórnia, em Davis
											e aprendi a filmar a criação de abelhas.
											Vou mostrar-vos os primeiros 21 dias
de vida de uma abelha,
											resumidos em 60 segundos.
									","
											arılar besin ürünlerimizin
											üçte birinde tozlaşma yaparlar.
											Bu günlerde gerçekten
zor zamanlar geçiriyolar.
											Bir fotoğrafçı olarak,
											bu sorunun gerçek yüzünü
											keşfetmek istiyordum.
											Geçen yıl ne bulduğumu
											sizlere göstereceğim.
											Bu küçük tüylü yaratık,
											kuluçka hücresinden yarı çıkmış
											çok genç bir arı.
									","
											Cette petite créature velue
											est une toute jeune abeille émergeant
de son alvéole de couvain,
											et actuellement les abeilles rencontrent
différents problèmes,
											comme les pesticides, les maladies,
et la perte de leur habitat.
											Mais la plus grande menace
vient d'un parasite asiatique :
											Varroa Destructor.
											Cet acarien gros comme une tête d'épingle
rampe sur les jeunes abeilles
											et suce leur sang.
											À terme, ça détruit une ruche
											car ça affaiblit le système
immunitaire des abeilles,
											et les rend plus vulnérables face
au stress et à la maladie.
									","
											Diese kleine, haarige Kreatur
											ist eine junge Biene,
die noch in ihrer Brutzelle steckt.
											Im Moment kämpfen Bienen
mit verschiedensten Problemen,
											wie Schädlingen, Krankheiten und
dem Verlust ihres Lebensraumes,
											aber die größte Bedrohung ist 
eine parasitische Milbe aus Asien,
											Varroamilbe.
											Diese Stecknadel große Milbe
krabbelt auf junge Bienen
											und saugt ihr Blut aus.
											Dies kann einen Bienenstock zerstören,
											denn es schädigt
das Immunsystem der Bienen.
											Es macht sie auch anfälliger
für Stress und Krankheiten.
									",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
","
","
","
","
",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
											Now, bees are the most sensitive
											when they're developing
inside their brood cells,
											and I wanted to know
what that process really looks like,
											so I teamed up
with a bee lab at U.C. Davis
											and figured out how to raise bees
in front of a camera.
											I'm going to show you
the first 21 days of a bee's life
											condensed into 60 seconds.
									","
											Isto é um ovo de abelha 
que dá origem a uma larva.
											Estas larvas recém-nascidas
giram no interior das suas células
											alimentando-se deste muco branco
que as operárias segregam para elas.
											Em seguida, lentamente, a cabeça 
e as pernas começam a distinguir-se
											à medida que se transformam em pupas.
											Aqui vemos o mesmo processo
de metamorpfose.
											Podemos ver claramente os ácaros
a correr à volta das células.
											Em seguida, a estrutura do tecido 
corporal reorganiza-se
											e, lentamente, desenvolve-se
a pigmentação dos olhos.
											Na última fase deste processo 
a pele enruga-se
											e aparecem os pelos.
											(Música)
									","
											Bugünlerde arılar,
											böcek ilaçları, hastalıklar ve
											doğal yaşam ortamı kaybı da dahil
											pek çok sorunla başa çıkmaya çalışıyorlar.
											Ama en büyük olanı da
											Asyadan gelen Varrora patlatıcısı olan
											parazitli maytlar.
									","
											Elles sont le plus sensibles
											quand elles se développent
en cellules de couvain,
											et je voulais savoir à quoi
ce processus ressemble vraiment.
											Donc j'ai fait équipe avec
un labo apidologique à Davis
											et j'ai compris comment élever 
des abeilles devant une caméra.
											Je vais vous montrer les 21 
premiers jours d'une vie d'abeille
											condensés en 60 secondes.
									","
											Bienen sind am empfindlichsten,
											während sie sich in
ihren Brutzellen entwickeln.
											Ich wollte herausfinden,
wie dieser Prozess aussieht.
											Gemeinsam mit
dem Bienenlabor einer Universität
											fand ich heraus, wie man Bienen
vor der Kamera aufzieht.
											Ich zeige Ihnen die ersten 21 Tage
eines Bienenlebens.
											Es ist in 60 Sekunden komprimiert.
									",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
","
","
","
","
",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
"
											This is a bee egg
as it hatches into a larva,
											and those newly hatched larvae
swim around their cells
											feeding on this white goo
that nurse bees secrete for them.
											Then, their head and their legs
slowly differentiate
											as they transform into pupae.
											Here's that same pupation process,
											and you can actually see the mites
running around in the cells.
											Then the tissue in their body reorganizes
											and the pigment slowly
develops in their eyes.
											The last step of the process
is their skin shrivels up
											and they sprout hair.
											(Music)
									","
											(Aplausos)
									","
											Bu toplu iğne başı büyüklüğündeki
											maytlar, genç arıların üzerinde doğru
											emekler ve kanlarını içerler.
											Bu arı kovanına zararlıdır
											çünkü bağışıklık sistemlerini zayıflatır.
											Bu da strese girmelerini ve
											güçsüz düşmelerini kolaylaştırır.
											Kuluçka hücrelerinde geliştikleri sırada
											arılar en hassas zamanlarını yaşarlar.
											Sürecin nasıl geliştiğini
gerçekten merak ediyordum.
											Böylece Kaliforniya Üniversitesi, Davis'te
											bir arı laboratuvarıyla takım oluşturdum
									","
											Ceci est un œuf d'abeille
alors qu'en éclôt une larve,
											et ces nouvelles larves nagent
le long de leurs alvéoles,
											se nourrissant de ce corps blanc
que les nourrices sécrètent pour elles.
											Puis, leur tête et leurs pattes
se différencient lentement
											alors qu'elles se transforment en pupes.
											Voici le même processus de nymphose,
											et, en fait, on peut voir les acariens
se balader dans les alvéoles.
											Ensuite, leurs tissus se réorganisent.
											et le pigment de leurs yeux 
se développe lentement.
											Dans la dernière étape du processus,
leur peau se ratatine
											et des poils apparaissent.
											[musique]
									","
											Das ist ein Bienenei, 
aus dem eine Larve schlüpft.
											Diese frischgeschlüpften Larven
schwimmen in ihren Zellen.
											Sie ernähren sich von einer weißen Masse,
die sie von Arbeiterbienen erhalten.
											Langsam entwickeln sich Kopf und Beine.
											Zeitgleich verpuppen sie sich.
											Hier nochmals die Verpuppung.
											Sie sehen sogar, wie die Milben
in den Zellen herum rennen.
											Hier gestaltet sich das Gewebe 
ihres Körpers um.
											Das Pigment in ihren Augen
entwickelt sich langsam.
											Zuletzt schrumpft ihre Haut zusammen
											und die Haare sprießen.
											(Musik)
									",The first 21 days of a bee's life,Anand Varma,6:06,"bees,nature,photography,insects"
