en,tr,fr,title,speaker,duration,tags
"
","
","
",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
											You know, it's a big privilege for me
											to be working in one of the
biodiversity hotspots in the world:
											the Mascarene Islands in the Indian Ocean.
											These islands — Mauritius,
Rodrigues, and Réunion —
											along with the island of Madagascar,
											they are blessed with unique plants
											found nowhere else in the world.
											And today I will tell you 
about five of them
											and their particular features
											and why these plants are so unique.
									","
											Dünyadaki biyoçeşitlilik merkezlerinden
											bir tanesi olan, Hint Okyanusu'ndaki
Mascarene Adaları'nda çalışıyor olmak
											benim için büyük bir ayrıcalık.
											Bu adalar, —- Mauritius, 
Rodrigues ve Réunion —-
											Madagaskar adası ile birlikte,
											dünyada başka hiçbir
yerde bulunmayan
											eşsiz bitkilerle kutsanmıştır.
											Bugün size bunlardan
beş tanesinin
											belirli özelliklerinden ve neden
											bu kadar eşsiz olduklarından bahsedeceğim.
									","
											Vous savez, c'est pour moi
un grand privilège
											de travailler dans un des lieux les plus
féconds en biodiversité au monde :
											l'archipel des Mascareignes
dans l'Océan Indien.
											Ces îles, l'île Maurice,
Rodrigues et La Réunion,
											ainsi que l'île de Madagascar,
											ont reçu le don de plantes uniques
											introuvables ailleurs
dans le monde.
											Et aujourd'hui, je vais
vous parler de cinq d'entre elles
											et de leurs particularités,
											et vous dire pourquoi
ces plantes sont si uniques.
									",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
","
","
",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
											Take a look at this plant.
											I call it benjoin in the local vernacular,
											and the botanical name 
is Terminalia bentzoe,
											subspecies bentzoe.
											This subspecies is endemic to Mauritius,
											and its particular feature
											is its heterophylly.
											What do I mean by heterophylly?
											It's that the same plant
											has got leaves that are different shapes and sizes.
											Now, these plants have evolved
											very far away from the mainland,
											and within specific ecosystems.
											Often, these particular features
											have evolved as a response to the threat
											presented by the local fauna,
											in this case, grazing tortoises.
											Tortoises are known to have poor eyesight,
											and as such, they tend to avoid the plants
											they don't recognize.
											So this evolutionary 
foil safeguards the plant
											against these rather cute animals,
											and protects it and of course 
ensures its survival.
									","
											Şu bitkiye bir bakın.
											Yerel adıyla 'benjoin'
											ve bilimsel adıyla Terminalia bentzoe,
											alt tür bentzoe.
											Bu alt tür Mauritius için endemiktir
											ve dikkat çekici özelliği ise
											heterofil olmasıdır.
											Peki heterofili ne demek?
											Aynı bitki üzerindeki 
yaprakların
											farklı şekil ve boyutlara 
sahip olması demek.
											Bu bitkiler
											anakaradan çok uzaklarda
											ve belirli ekosistemler içinde evrildiler.
											Bu tip özellikler sıklıkla yerel 
faunanın oluşturduğu
											tehditlere karşı bir cevap olarak 
evrilmiştir,
											mesela bu örnek için
											bu bitkiyle beslenen kaplumbağalara karşı.
											Kaplumbağaların zayıf görme 
duyuları olduğu bilinir,
											bu yüzden de tanıyamadıkları bitkileri
											yemekten kaçınırlar.
											Yani bu evrimsel önlem, bitkinin
											bu sevimli hayvanlardan korunmasını sağlar
											ve tabi ki varlığını 
sürdürebilmesini garantiler.
									","
											Prenez cette plante.
											Je l'appelle benjoin
dans le dialecte local,
											et son nom botanique est
Terminalia bentzoë,
											sous-espèce bentzoë.
											Cette sous-espèce est
endémique de l'île Maurice,
											et sa particularité
											tient en son hétérophyllie.
											Ce que j'entends par hétérophyllie ?
											C'est que la même plante
											possède des feuilles
de formes et de tailles différentes.
											Alors, ces plantes ont évolué
											très loin du continent,
											et dans des écosystèmes particuliers.
											Souvent, ces singularités
											ont évolué en réponse aux menaces
											existantes dans la faune locale,
											dans notre cas, les tortues qui broutent.
											Les tortues sont réputées
pour avoir une mauvaise vue,
											et de ce fait, elles tendent
à éviter les plantes
											qu'elles ne reconnaissent pas.
											Donc cette astuce évolutionnaire
préserve la plante
											de ces animaux plutôt mignons
											et la protège et bien sûr,
garantit sa survie.
									",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
","
","
",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
											Now the question you're 
probably asking yourself is,
											why is she telling us all these stories?
											The reason for that is that we tend to overlook
											the diversity and the variety of the natural world.
											These particular habitats are unique
											and they are host to a whole lot of plants.
											We don't realize how valuable
											and how precious these resources are,
											and yet, through our insouciance,
											we keep on destroying them.
											We're all familiar
											with the macro impact of urbanization,
											climate change, resource exploitation,
											but when that one last plant —
											or animal for that matter —
											when that very last specimen
											has disappeared from the face of this Earth,
											we would have lost
											an entire subset of the Earth's biology,
											and with it, important plants 
with medicinal potential
											or which could have ingredients
											that would speak to the cosmetic,
											nutrition, pharma,
											and even the ethno-veterinary sectors,
											be gone forever.
											And here we have a very prime example
											of the iconic dodo, which comes from Mauritius,
											and, of course, we know is 
now a symbol of extinction.
									","
											Şimdi muhtemelen kendinize şunu 
soruyorsunuz,
											""Bu kadın niye bize bu hikayeleri 
anlatıyor ki?""
											Sebebi, doğanın farklılıklarını ve 
çeşitliliğini
											göz ardı etmeye yatkınlığımız.
											Bu dikkat çekici habitatlar eşsizler ve
											bir sürü bitkiye ev sahipliği yapıyorlar.
											Bu kaynakların ne kadar değerli
											ve nadide olduklarını fark etmiyoruz
											ve ilgisizliğimiz yüzünden
											onları yok etmeye devam ediyoruz.
											Kentleşmenin, iklim değişikliğinin,
											doğal kaynakların tüketilmesinin büyük
											ölçekli etkilerine hepimiz aşinayız,
											ama o son bitki,
											—- ya da hayvan —-
											türün o son örneği
											Dünya üzerinden silindiğinde,
											Dünya biyolojisinin
											bir altkümesini kaybetmiş olacağız
											ve bununla beraber tıbbi kullanım 
potansiyeli olan,
											ya da kozmetikte, beslenmede,
											eczacılıkta ve hatta
											etno-veterinerlik sektörlerinde
											kullanabileceğimiz önemli bitkileri
											sonsuza kadar kaybetmiş olacağız.
											Buyurun çarpıcı bir örnek,
											kökeni Mauritius olan, 
sembolleşmiş dodolar,
											artık soy tükenmesinin 
sembolü oldular.
									","
											Alors vous vous demandez sans doute :
											pourquoi nous raconte-t-elle
toutes ces histoires ?
											La raison, c'est que nous avons
tendance à ignorer
											la diversité et la variété
du monde naturel.
											Ces habitats en particulier sont uniques
											et ils accueillent
un large éventail de plantes.
											Nous ne nous rendons pas compte
à quel point
											ces ressources sont précieuses,
											et pourtant, à cause de notre insouciance,
											nous continuons de les détruire.
											Nous sommes tous au courant
											de l'impact
à grande échelle de l'urbanisation,
											du changement de climat,
de l'exploitation des ressources,
											mais lorsque cette toute dernière plante,
											ou animal d'ailleurs,
											quand ce tout dernier spécimen
											a disparu de la surface de la Terre,
											nous avons perdu
											tout un sous-ensemble
de la biologie de la Terre,
											et avec ça, des plantes
importantes, aux vertus médicinales,
											ou qui pourraient
constituer des ingrédients
											utiles dans les secteurs
											cosmétiques, pharmaceutiques,
											de la nutrition,
et même ethno-vétérinaires,
											sont perdues à jamais.
											Et nous avons là un exemple
de premier ordre
											avec l'emblématique dodo,
qui vient de l'île Maurice,
											et qui, comme nous le savons bien,
est désormais un symbole de l'extinction.
									",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
","
","
",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
											We know plants have a 
fundamental role to play.
											Well, first of all, they feed us
											and they also give us 
the oxygen we breathe,
											but plants are also the source
											of important, biologically active ingredients
											that we should be studying very carefully,
											because human societies over the millennia,
											they have developed important knowledge,
											cultural traditions,
											and important plant-based medicinal resources.
											Here's a data point:
											1.4 percent of the entire land surface
											is home to 40 percent of
the species of higher plants,
											35 percent of the species of vertebrates,
											and this 1.4 percent
											represents the 25 biodiversity hotspots in the world,
											and this 1.4 percent of the entire land surface
											already provides for 35 percent
											of the ecosystem services
											that vulnerable people depend on.
											And as you can see,
											the island of Mauritius
											where I work and where I live,
											belongs to one such biodiversity hotspot,
											and I study the unique plants
											on the island for their 
biomedical applications.
									","
											Bitkilerin birçok temel 
rol oynadığını biliyoruz.
											Mesela ilk aklımıza gelenler, 

											bitkileri yiyoruz, soluduğumuz 
oksijeni onlar üretiyor,
											ama bitkiler aynı zamanda önemli
											ve üstünde titizlikle çalışmamız gereken
											biyo-aktif maddelerin de kaynakları,
											çünkü bildiğiniz gibi, şu binyıl 
içinde insan toplulukları
											önemli bilgiler,
											kültürel gelenekler ve
											bitkilere dayalı tedavi edici 
yöntemler geliştirdiler.
											Verilere bir bakalım:
											kara alanının yüzde 1.4'ü,
											damarlı bitki türlerinin yüzde 40'ına,
											omurgalı türlerinin 
yüzde 35'ine ev sahipliği yapıyor
											ve bu yüzde 1.4'lük alan,
											dünyanın 25 biyoçeşitlilik 
merkezini temsil ediyor
											ve yine kara yüzeyinin 
bu yüzde 1.4'lük alanı
											korunmasız insanların ihtiyaç duyduğu
											ekosistem hizmetlerinin
											yüzde 35'ini sağlamakta.
											Gördüğünüz gibi,
											benim çalıştığım ve yaşadığım
											Mauritius Adası da
											bu biyoçeşitlilik merkezlerinden
birinde yer alıyor
											ve ben adadaki eşsiz bitkilerin
											biyomedikal kullanımları 
üzerine çalışıyorum.
									","
											Nous savons que les plantes
jouent un rôle fondamental.
											Tout d'abord, elles nous nourrissent,
											elles nous apportent aussi
l'oxygène que nous respirons,
											mais les plantes sont aussi les sources
											d'ingrédients actifs biologiquement
importants
											que nous devrions étudier
avec une grande attention,
											parce que les sociétés humaines,
à travers les millénaires,
											ont développé
des connaissances importantes,
											des us et coutumes,
											et d'importantes ressources
médicinales basées sur les plantes.
											Voici quelques données :
											1,4% de la surface émergée terrestre
											abrite 40% des espèces
de végétaux supérieurs,
											35% des espèces de vertébrés,
											et ce 1,4%
											représente les 25 lieux les plus féconds
en biodiversité au monde,
											et ce 1,4% de la surface émergée
											fournit déjà pour 35%
											des services écosystémiques
											dont dépendent des gens vulnérables.
											Et comme vous pouvez le voir,
											l'île Maurice
											où je travaille et où je vis
											appartient à l'un de ces points
de haute biodiversité
											et j'étudie les plantes uniques de l'île
											pour leur application biomédicale.
									",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
","
","
",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
"
											Now, let's go back again
											to that first plant I showed you,
											the one, of course, with 
different-shaped leaves
											and different sizes, Terminalia bentzoe,
											subspecies bentzoe,
											a plant only found in Mauritius.
											Now, the local people,
											they used a decoction of the leaves
											against infectious diseases.
											Now our work, that is,
											the scientific validation of 
this traditional information,
											has shown that precisely
											that leaf extract shows activity, potent activity,
											against a wide range of bacteria
											that could be pathogenic to humans.
											Now, could this plant be the answer
											to antibiotic resistance?
											You know, antibiotic resistance is proving to be
											a big challenge globally.
											While we may not be sure, one thing is certain:
											we will not want this plant to disappear.
											But the harsh reality is that
											this particular plant is in fact
											considered to be vulnerable
											in its natural habitat.
									","
											Şimdi gösterdiğim
											ilk bitkiye bir geri dönelim,
											hani değişik şekillerde ve 
boyutta yaprakları olan,
											Terminalia bentzoe,
											alt tür bentzoe,
											sadece Mauritius'da bulunan bir bitki.
											Halk arasında
											yaprakları kaynatılarak
											bulaşıcı hastalıklara karşı 
kullanılıyordu.
											Bizim çalışmamız bu geleneksel bilginin
											bilimsel olarak kanıtlanması üzerineydi ve
											sonuçlarımız tam olarak yaprak özütünün
											insan için patojen olabilecek geniş bir
											bakteri yelpazesine karşı etkili,
											çok etkili olduğunu gösterdi.
											Acaba bu bitki antibiyotik direncine karşı
											bir çözüm olabilir mi?
											Bildiğiniz gibi, antibiyotik direnci
											dünya çapında bir sorun olmaya başladı.
											Tam emin olamasak da, tek bir şey kesin:
											bu bitkiyi kaybetmek istemeyiz.
											Ama acı gerçek şu ki,
											bu bitkinin aslında
											kendi doğal habitatında bile tehlike
											altında olduğu kabul ediliyor.
									","
											Maintenant, revenons en arrière
											à la première plante que je vous ai montré
											celle, bien sûr,
avec les feuilles de différentes formes
											et différentes tailles,
Terminalia bentzoë,
											sous-espèce bentzoë,
											une plante que l'on trouve
seulement à Maurice.
											Alors, la population locale
											utilise une décoction des feuilles
											contres des maladies infectieuses.
											Aujourd'hui notre travail, qui est
											la validation scientifique
de ces informations traditionnelles,
											a montré que justement,
											un extrait de la feuille montre
une activité, une puissante activité,
											contre une large gamme de bactéries
											qui pourraient être
pathogènes pour l'homme.
											Alors, cette plante pourrait-elle
être la réponse
											à la résistance antibiotique ?
											Vous savez,
la résistance antibiotique s'avère
											un important défi pour le monde.
											Même si nous ne sommes pas sûrs de tout,
une chose est certaine :
											nous ne voulons pas
que cette plante disparaisse.
											Mais la dure réalité est que
											cette plante particulière est, en fait,
											considérée comme vulnérable
											dans son habitat naturel.
									",Humble plants that hide surprising secrets,Ameenah Gurib-Fakim,14:12,"biodiversity,biology,nature,plants,science"
