en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
											Thirteen years ago,
											we set ourselves a goal to end poverty.
											After some success,
											we've hit a big hurdle.
											The aftermath of the financial crisis
											has begun to hit aid payments,
											which have fallen for two consecutive years.
											My question is whether the lessons learned
											from saving the financial system
											can be used to help us overcome that hurdle
											and help millions.
											Can we simply print money for aid?
									","
											Hace 13 años,
											nos fijamos el objetivo 
de terminar con la pobreza.
											Después de algunos éxitos,
											tropezamos con un gran obstáculo.
											Las secuelas de la crisis financiera
											habían empezado a golpear 
las contribuciones para ayuda,
											que han caído durante 
2 años consecutivos.
											Mi pregunta es si las 
lecciones aprendidas
											sobre salvar el sistema financiero
											pueden usarse para ayudarnos 
a superar ese obstáculo
											y ayudar a millones.
											¿Podemos simplemente 
imprimir dinero para ayuda?
									","
											Há treze anos
											estabelecemos uma meta 
para acabar com a pobreza.
											Após algum êxito,
											esbarrámos num grande obstáculo.
											As consequências da crise financeira
											começaram a atingir as ajudas financeiras
											que vêm diminuindo
há dois anos consecutivos.
											A minha pergunta é:
											podem as lições aprendidas durate 
o resgate do sistema financeiro
											ser aplicadas para superar esse obstáculo
											e ajudar milhões de pessoas?
											Podemos simplesmente imprimir dinheiro
											para ajuda financeira?
									","
											Il y a treize ans,
											nous nous sommes fixé comme objectif 
de mettre un terme à la pauvreté.
											Après quelques réussites,
											nous avons heurté un gros obstacle.
											Les conséquences de la crise financière
											ont commencé à affecter 
le paiement des aides,
											qui ont diminué deux années de suite.
											Je me demande si les leçons qu'on a tirées
											du sauvetage du système financier
											peuvent être utilisées 
pour surmonter cet obstacle,
											afin d'aider des millions de gens.
											Pouvons-nous simplement 
imprimer de l'argent pour cette aide ?
									",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
","
","
","
",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
											""Surely not.""
											It's a common reaction.
											(Laughter)
											It's a quick talk.
											Others channel John McEnroe.
											""You cannot be serious!""
									","
											""Por supuesto que no"".
											Es una reacción común.
											(Risas)
											Palabrerías.
											Otros se enojan, como John McEnroe.
											""No puedes decir eso en serio"".
									","
											""Claro que não"",
											é a reação comum.
											(Risos)
											É uma conversa rápida.
											Outros imitam John McEnroe.
											""Você deve estar a brincar!""
									","
											« Certainement pas. »
											C'est une réaction fréquente.
											(Rires)
											On élude rapidement la question.
											D'autres invoquent John McEnroe.
											« Vous ne pouvez pas être sérieux ! »
									",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
","
","
","
",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
											Now, I can't do the accent, but I am serious,
											thanks to these two children,
											who, as you'll learn, are very much at the heart
											of my talk.
											On the left, we have Pia.
											She lives in England.
											She has two loving parents,
											one of whom is standing right here.
											Dorothy, on the right,
											lives in rural Kenya.
											She's one of 13,000 orphans
											and vulnerable children
											who are assisted by a charity that I support.
											I do that because I believe
											that Dorothy, like Pia,
											deserves the best life chances
											that we can afford to give her.
											You'll all agree with me, I'm sure.
											The U.N. agrees too.
											Their overriding aim
											for international aid
											is to strive for a life of dignity for all.
									","
											No puedo imitar el acento, 
pero lo digo en serio,
											gracias a estos 2 niños,
											que, como verán, 
están muy en el corazón
											de mi charla.
											A la izquierda, tenemos a Pia.
											Vive en Inglaterra.
											Tiene padres amorosos,
											uno de los cuales está justo aquí.
											Dorothy, a la derecha,
											vive en una zona rural de Kenia.
											Es una de los 13 000 niños
											huérfanos y vulnerables
											que asiste una organización 
benéfica que apoyo.
											Lo hago porque creo
											que Dorothy, como Pia,
											se merecen las mejores 
oportunidades de vida
											que podamos darle.
											Todos convendrán conmigo, 
estoy seguro.
											La ONU también está de acuerdo.
											Su objetivo primordial
											para la ayuda internacional
											es luchar por una 
vida digna para todos.
									","
											Eu não sei imitar o sotaque, 
mas estou a falar muito a sério,
											graças a estas duas crianças
											que, como vocês verão, 
são o cerne do meu discurso.
											Do lado esquerdo, temos Pia.
											Vive em Inglaterra.
											Tem dois pais amorosos.
											Um deles está aqui mesmo.
											Dorothy, à direita,
											vive no Quénia rural.
											É uma dos 13 mil órfãos
e crianças vulneráveis
											que são assistidas pela instituição 
de caridade que eu apoio.
											O que faço é porque acredito
											que a Dorothy, tal como a Pia,
											merece as melhores oportunidades de vida
											que nós pudermos proporcionar-lhe.
											Todos vocês concordam comigo, de certeza.
											As Nações Unidas também concordam.
											O principal objetivo deles
											na ajuda financeira internacional
											é batalhar por uma vida 
de dignidade para todos.
									","
											Je ne peux pas faire l'accent, 
mais je suis sérieux,
											grâce à ces deux enfants,
											qui, comme vous le verrez, 
sont vraiment le cœur
											de ma conférence.
											À gauche, nous avons Pia.
											Elle vit en Angleterre.
											Elle a deux parents aimants,
											dont un se tient juste ici.
											Dorothy, à droite,
											vit au Kenya, dans une zone rurale.
											Elle est l'une des 13 000 orphelins
											et enfants vulnérables
											qui sont aidés par l'organisme
que je soutiens.
											Je fait cela parce que je crois
											que Dorothy, comme Pia,
											a droit aux meilleures chances dans la vie
											que nous pouvons nous permettre
de lui donner.
											Vous êtes d'accord avec moi, 
j'en suis sûr.
											L'ONU est d'accord également.
											Leur but primordial
											pour l'aide internationale
											est de se battre pour que tous 
aient droit à la dignité.
									",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
","
","
","
",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
											But — and here's that hurdle —
											can we afford our aid aspirations?
											History suggests not.
											In 1970, governments set themselves a target
											to increase overseas aid payments
											to 0.7 percent
											of their national income.
											As you can see, a big gap opens up
											between actual aid and that target.
											But then come the Millennium Development Goals,
											eight ambitious targets
											to be met by 2015.
											If I tell you that just one of those targets
											is to eradicate extreme hunger and poverty,
											you get a sense of the ambition.
											There's also been some success.
											The number of people living
											on less than $1.25 a day has halved.
											But a lot remains to be done in two years.
											One in eight remain hungry.
											In the context of this auditorium,
											the front two rows aren't going to get any food.
											We can't settle for that,
											which is why the concern about the eighth goal,
											which relates to funding,
											which I said at the beginning is falling,
											is so troubling.
									","
											Pero, aquí está el problema:
											¿podemos pagar nuestras 
aspiraciones de ayuda?
											La historia nos dice que no.
											En 1970, los gobiernos 
se fijaron un objetivo
											aumentar los pagos para 
ayuda en el extranjero
											a un 0,7 %
											de su ingreso nacional.
											Como pueden ver, 
hay una gran brecha
											entre la ayuda real 
y lo esperado.
											Pero luego vienen los Objetivos 
de Desarrollo del Milenio,
											8 objetivos ambiciosos
											a cumplirse para el año 2015.
											Si les digo que solo 
uno de esos objetivos
											es erradicar el hambre 
y la pobreza extrema,
											pueden darse una idea de la ambición.
											También ha habido algunos éxitos.
											La cantidad de personas que vive
											con menos de USD 1,25 al día 
se redujo a la mitad.
											Pero queda mucho por hacer 
en 2 años.
											1 de cada 8 aún están hambrientos.
											En el contexto de este auditorio,
											las 2 primeras filas no van 
a tener qué comer.
											No podemos conformarnos con eso,
											es por eso que la preocupación 
por el octavo objetivo,
											que se refiere a la financiación,
											que he dicho al principio está cayendo,
											es muy preocupante.
									","
											Mas — e o obstáculo está aqui —
											conseguiremos pagar 
as nossas aspirações de ajuda?
											A história sugere que não.
											Em 1970, os governantes 
definiram um objetivo
											de aumentar o pagamento 
de ajuda internacional
											para 0,7 % do seu rendimento nacional.
											Como podem ver, há uma grande diferença
											entre a ajuda real e aquela meta.
											Depois apareceram os Objetivos 
de Desenvolvimento do Milénio,
											oito objetivos ambiciosos
											que deviam ser alcançados até 2015.
											Se eu disser que só um desses objetivos
											é acabar com a fome e a pobreza extremas
											vocês ficam com uma noção da ambição.
											Também tivemos algum êxito.
											O número de pessoas que vivem 
com menos de 1,25 dólar por dia
											diminuiu para metade.
											Mas ainda há muito que fazer 
nos próximos dois anos.
											Uma em cada oito pessoas 
continua a passar fome.
											Aplicando isso a este auditório,
											seria como se as duas primeiras 
filas não comessem nada.
											Nós não podemos aceitar isso.
											Por isso é que é grande
a preocupação quanto ao oitavo objetivo
											que está relacionado com o financiamento
											que, como já disse, está a diminuir.
									","
											Mais - et voici l'obstacle -
											pouvons-nous nous permettre
nos aspirations ?
											L'Histoire nous dit que non.
											En 1970, les gouvernements 
se sont fixés à eux-mêmes un objectif :
											augmenter les versements 
d'aide internationale
											pour atteindre 0,7 %
											de leur PIB.
											Comme vous pouvez le voir, 
un grand écart se creuse
											entre l'aide actuelle et l'objectif.
											Mais arrivent les Objectifs du Millénaire 
pour le développement,
											huit objectifs ambitieux
											à atteindre pour 2015.
											Si je vous dis qu'un seul de ces objectifs
											est d'éradiquer la famine extrême 
et la pauvreté,
											cela vous donne une idée
de l'ampleur de l'ambition.
											Il y eut également quelques succès :
											le nombre de personnes vivant
											avec moins de 1,25 $ par jour 
a diminué de moitié.
											Mais il reste beaucoup de choses à faire 
en deux ans :
											Une personne sur huit a encore faim.
											Si nous prenons cet auditorium,
											les deux premières rangées 
n'auraient pas de nourriture du tout.
											Nous ne pouvons pas nous en contenter.
											C'est pourquoi l'inquiétude
concernant la huitième cible,
											qui a rapport au financement,
											dont j'ai dit 
qu'il était en train de chuter,
											est si troublante.
									",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
","
","
","
",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
"
											So what can be done?
											Well, I work in financial markets,
											not development.
											I study the behavior of investors,
											how they react to policy and the economy.
											It gives me a different angle on the aid issue.
											But it took an innocent question
											from my then-four-year-old daughter
											to make me appreciate that.
									","
											¿Qué se puede hacer?
											Bueno, yo trabajo en 
los mercados financieros,
											no en el desarrollo.
											Estudio el comportamiento 
de los inversores,
											cómo reaccionan a la política 
y la economía.
											Me da un ángulo diferente 
sobre el tema de la ayuda.
											Pero bastó una pregunta inocente
											de mi hija, de entonces 4 años,
											para entenderlo.
									","
											Então, o que é que pode ser feito?
											Eu trabalho nos mercados financeiros,
											não em desenvolvimento.
											Estudo o comportamento dos investidores
											e o modo como eles reagem 
à política e à economia.
											Isso dá-me uma perspetiva diferente 
sobre a questão da ajuda financeira.
											Mas foi preciso uma pergunta inocente
											da minha filha, que na época tinha 4 anos,
											para me fazer reconhecer isso.
									","
											Que peut-on faire ?
											Eh bien, je travaille dans le domaine 
des marchés financiers,
											pas du développement.
											J'étudie le comportement 
des investisseurs,
											comment ils réagissent aux politiques 
et à l'économie.
											Ça me donne un point de vue différent 
sur la question de l'aide.
											Mais il aura fallu une question innocente
											de ma fille, qui à l'époque
avait quatre ans,
											pour me faire apprécier cela.
									",We need money for aid. So let’s print it.,Michael Metcalfe,14:24,"economics,global issues,poverty"
