en,tr,fr,title,speaker,duration,tags
"
","
","
","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
											On March 10, 2011,
											I was in Cambridge at the MIT Media Lab
											meeting with faculty, students and staff,
											and we were trying to figure out whether
											I should be the next director.
									","
											10 Mart 2011'de
											Cambridge'deki MIT Media Lab'inde
											öğretim görevlileri, öğrenciler ve çalışanlarla
											buluşmuştum ve bir sonraki direktör
											olup olmayacağımı tartışıyorduk.
									","
											Le 10 mars 2011,
											j'étais à Cambridge au
<i>Media Lab</i> du MIT
											avec des membres de la faculté,
des étudiants et du personnel.
											Nous nous demandions si
											je devais être le nouveau directeur.
									","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
","
","
","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
											That night, at midnight,
											a magnitude 9 earthquake
											hit off of the Pacific coast of Japan.
											My wife and family were in Japan,
											and as the news started to come in,
											I was panicking.
											I was looking at the news streams
											and listening to the press conferences
											of the government officials
											and the Tokyo Power Company,
											and hearing about this explosion
											at the nuclear reactors
											and this cloud of fallout
											that was headed towards our house
											which was only about 200 kilometers away.
											And the people on TV weren't telling us
											anything that we wanted to hear.
											I wanted to know what was going on with the reactor,
											what was going on with the radiation,
											whether my family was in danger.
									","
											O gece, gece yarısı
											dokuz şiddetinde bir deprem
											Japonya'nın Pasifik kıyılarını vurdu.
											Karım ve ailem Japonya'daydı ve
											haberler gelmeye başladıkça
											panikliyordum.
											Haber akışlarına bakıyor
											ve devlet görevlileriyle
											Tokyo Elektrik Şirketi'nin
											basın konferanslarını dinliyordum,
											nükleer reaktörlerdeki
											patlamayı ve
											evimize sadece 200 kilometre
											uzaklıkta olan nükleer serpinti
											bulutunun yaklaştığını duyuyordum.
											Ve televizyondaki insanlar duymak
											istediğimiz hiçbir şeyi söylemiyorlardı.
											Reaktörde neler olduğunu,
											radyasyonla ilgili neler olduğunu,
											ailemin tehlikede olup olmadığını bilmek istiyordum.
									","
											Cette nuit-là, à minuit,
											un séisme de magnitude 9
											a touché la côte pacifique du Japon.
											Ma femme et ma famille étaient au Japon,
											et alors que l'information
commençait à circuler,
											j'ai commencé à paniquer.
											Je surveillais les infos
											et j'écoutais les conférences de presse
											du gouvernement
											et de la <i>Tokyo Power Company</i>,
											appris l'explosion
											des réacteurs nucléaires,
											et le nuage radioactif qui
											se dirigeaient vers notre maison
											qui se situait à environ
200 kilomètres de là.
											Et les gens à la télé ne nous disaient
											rien de ce que l'on voulait entendre.
											Où en était le réacteur,
											où en était la radiation,
											ma famille était-elle en danger ?
									","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
","
","
","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
											So I did what instinctively felt like the right thing,
											which was to go onto the Internet
											and try to figure out
											if I could take matters into my own hands.
											On the Net, I found there were a lot of other people
											like me trying to figure out what was going on,
											and together we sort of loosely formed a group
											and we called it Safecast,
											and we decided we were going to try
											to measure the radiation
											and get the data out to everybody else,
											because it was clear that the government
											wasn't going to be doing this for us.
									","
											Bu yüzden içgüdüsel olarak doğru olan şeyi yaptım,
											yani internetin başına gidip
											meseleyi kendim çözüp çözemeyeceğimi
											bulmaya çalıştım.
											İnternette benim gibi neler olup bittiğini anlamaya çalışan
											bir sürü insan olduğunu fark ettim
											ve beraberce grup benzeri bir şey oluşturup
											adını Safecast koyduk.
											Radyasyonu ölçmeyi
											ve bu veriyi herkese iletmeyi
											denemeye karar verdik,
											çünkü hükümetin bunu bizim için
											yapmayacağı aşikârdı.
									","
											J'ai fait ce qui
me semblait juste,
											c'est-à-dire aller sur Internet
											pour voir
											si je pouvais prendre les choses en mains.
											Sur le net, beaucoup de gens
											cherchaient aussi à savoir
ce qui se passait,
											alors nous avons fini par faire un groupe,
											baptisé Safecast.
											Nous avons essayé
											de mesurer la radiation
											et de diffuser ces données à tous,
											car il était clair que le gouvernement
											n'allait pas le faire pour nous.
									","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
","
","
","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
											Three years later,
											we have 16 million data points,
											we have designed our own Geiger counters
											that you can download the designs
											and plug it into the network.
											We have an app that shows you
											most of the radiation in Japan
and other parts of the world.
											We are arguably one of the most successful
											citizen science projects in the world,
											and we have created
											the largest open dataset of radiation measurements.
									","
											Üç sene sonra,
											16 milyon veri noktamız vardı,
											tasarımları indirip
											ağa bağlanabileceğimiz kendi
											Geiger sayaçlarımızı tasarlamıştık.
											Japonya ve dünyanın diğer bölgelerindeki
											radyasyonun büyük bir kısmını gösteren bir uygulamamız var.
											Muhtemelen dünyadaki en başarılı halk bilim
											projelerinden biriyiz
											ve radyasyon ölçümleri için
											en büyük açık veri kümesini yarattık.
									","
											Trois ans plus tard,
											nous avons 16 millions de capteurs,
											nous avons créé notre compteur Geiger,
											ses plans sont ouverts, et vous
											pouvez le brancher sur le réseau.
											Nous avons une application qui montre
											la plupart des radiations au Japon
et ailleurs dans le monde.
											C'est l'un des projets
scientifiques « citoyens »
											les plus aboutis au monde,
											et nous avons créé
											la plus grande base de mesures
de radiation ouverte à tous.
									","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
","
","
","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
"
											And the interesting thing here
											is how did — (Applause) — Thank you.
											How did a bunch of amateurs
											who really didn't know what we were doing
											somehow come together
											and do what NGOs and the government
											were completely incapable of doing?
											And I would suggest that this has something to do
											with the Internet. It's not a fluke.
											It wasn't luck, and it wasn't because it was us.
											It helped that it was an event
											that pulled everybody together,
											but it was a new way of doing things
											that was enabled by the Internet
											and a lot of the other things that were going on,
											and I want to talk a little bit about
											what those new principles are.
									","
											Ve burada ilginç olan şey
											nasıl- (Alkış)- Teşekkürler.
											Ne yaptığını gerçekten bilmeyen
											bir avuç amatör nasıl
											bir şekilde biraraya gelip
											STK'ların ve hükümetin hiçbir şekilde
											yapamayacağı bir şeyi yaptı?
											Ve bunun internetle ilgili olduğunu
											söyleyebilirim. Bu bir rastlantı değil.
											Şans eseri değildi ve biz olduğumuz için de değildi.
											Herkesi biraraya getiren bir olay
											olması işi kolaylaştırdı,
											ama internetin ve o sırada olan
											başka şeylerin olanak verdiği
											yeni bir iş yapma biçimiydi
											ve bu yeni prensiplerin neler olduğundan
											biraz bahsetmek istiyorum.
									","
											Et ce qui est intéressant,
											c'est comment -
(applaudissements) - Merci.
											Comment est-ce que des amateurs
											qui ne savaient pas ce qu'ils faisaient,
											se sont retrouvés,
											et ont fait ce que
les ONGs et le gouvernement
											étaient incapables de faire ?
											Je suppose que c'est lié à
											l'Internet. Ce n'est dû au hasard.
											Ce n'était pas de la chance,
pas parce que c'était nous.
											C'est cet événement qui
											a rassemblé tout le monde.
											Une nouvelle façon
de faire les choses,
											rendue possible par l'Internet,
											et un tas d'autres choses
											et je voudrais discuter un peu de
											ces nouveaux principes.
									","Want to innovate? Become a ""now-ist""",Joi Ito,12:31,"creativity,innovation,investment,science,technology,telecom,natural disaster,nuclear energy,engineering,design,product design,business,entrepreneur"
