en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
											Some years ago,
											I stumbled across a simple design exercise
											that helps people understand
and solve complex problems,
											and like many of these design exercises,
it kind of seems trivial at first,
											but under deep inspection,
											it turns out that it reveals
unexpected truths
											about the way that we collaborate
and make sense of things.
									","
											Há alguns anos,
											encontrei um exercício simples de desenho
											que ajuda a compreender 
e resolver problemas complexos,
											e, como muitos exercícios deste tipo,
parece trivial ao início.

											Mas numa inspecção mais de perto,
											percebe-se que revela verdades inesperadas
											sobre como colaboramos e atribuímos
significado às coisas.
									","
											Birkaç yıl önce,
											insanların karmaşık problemleri anlamasına
ve çözmesine yardımcı olan
											basit bir tasarım egzersizine rastladım.
											Bu tarz birçok tasarım egzersizi gibi,
başta saçma gibi görünüyordu;
											fakat derinlemesine incelediğimde,
											nasıl birlik olduğumuz ve 
bazı şeylere nasıl anlam
											kazandırdığımız hakkında beklenmedik 
gerçekleri ortaya çıkardı.
									","
											Il y a quelques années,
											je suis tombé sur un 
simple exercice de design
											qui aide les gens à comprendre 
et résoudre des problèmes complexes,
											et comme beaucoup de ces exercices
il paraissait simple au début,
											mais sous la loupe,
											il s'est avéré révéler
des vérités inattendues
											sur la façon dont nous collaborons
et donnons du sens aux choses.
									","
											Vor einigen Jahre entdeckte ich
											eine einfache Entwurfsübung,
											die das Verstehen und Lösen
komplexer Probleme einfacher macht.
											Wie viele andere scheint sie erst banal,
											doch bei genauerem Hinschauen
											legt sie die Art und Weise offen,
											wie wir Dinge verstehen und
untereinander zusammenarbeiten.
									","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
","
","
","
","
","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
											The exercise has three parts
											and begins with something
that we all know how to do,
											which is how to make toast.
											It begins with a clean sheet of paper,
a felt marker,
											and without using any words,
you begin to draw how to make toast.
											And most people draw something like this.
											They draw a loaf of bread, 
which is sliced, then put into a toaster.
											The toast is then deposited for some time.
											It pops up, and then voila!
After two minutes, toast and happiness.
									","
											O exercício tem três partes.
											Começa com algo que
todos sabemos fazer,
											que é: como fazer torradas?
											Começa com uma folha de papel em branco,
um marcador de feltro
											e, sem usar nenhuma palavra, começamos
a desenhar como fazer torradas.
											A maioria das pessoas
desenha algo como isto.
											Desenham uma fatia de pão,
que depois é colocada na torradeira.
											Liga-se a torradeira
durante um período de tempo,
											a torrada salta e voilá!
Após 2 minutos, torradas e felicidade.
									","
											Egzersiz 3 kısımdan oluşuyor
											ve hepimizin bildiği bir şeyle başlıyor,
											bu da nasıl tost yapıldığıdır.
											Temiz bir sayfaya keçeli kalem ile
											hiç kelime kullanmadan
nasıl tost yapıldığını çizerek başlarsınız
											Herkes şunun gibi bir şey çizer.
											Dilimlenmiş bir somun ekmek çizer
sonra ekmek kızartma makinesine koyar.
											Tost bir süre bekler.
											Ve fırlar, işte bu!
İki dakika sonra tost ve mutluluk.
									","
											Il est en trois parties.
											Il commence avec une chose
que nous savons tous faire :
											du pain grillé.
											Commençons avec une feuille 
de papier vierge, un feutre,
											et sans utiliser de mots, dessinez
comment griller du pain.
											La plupart des gens dessinent
quelque chose comme ça.
											Ils dessinent une miche de pain, 
la tranchent puis la mettent au grille-pain.
											Ca prend un peu de temps.
											Il saute, et voilà ! 
En deux minutes, pain grillé et bonheur.
									","
											Die Aufgabe hat drei Teile:
											Zuerst kommt etwas, 
das wir alle kennen und können —
											eine Scheibe Brot toasten.
											Man benötigt nur ein 
leeres Blatt und einen Stift.
											Ohne die Zuhilfenahme von Wörtern
zeichnet man auf, wie man Brot toastet.
											Bei den meisten sieht das so aus:
											Ein Laib Brot und eine Scheibe, 
die dann in einen Toaster kommt,
											getoastet wird, rausspringt und voilà –-
											der Toast ist fertig, 
und alle sind glücklich.
									","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
","
","
","
","
","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
											Now, over the years, I've collected
many hundreds of drawings of these toasts,
											and some of them are very good,
											because they really illustrate
the toast-making process quite clearly.
											And then there are some that are,
well, not so good.
											They really suck, actually, because
you don't know what they're trying to say.
											Under close inspection,
											some reveal some aspects of toast-making
while hiding others.
											So there's some
that are all about the toast,
											and all about the transformation of toast.
											And there's others
that are all about the toaster,
											and the engineers love to draw
the mechanics of this.
											(Laughter)
											And then there are others
that are about people.
											It's about visualizing
the experience that people have.
											And then there are others that are about
the supply chain of making toast
											that goes all the way back to the store.
											It goes through the supply chain
networks of teleportation
											and all the way back
to the field and wheat,
											and one all actually goes
all the way back to the Big Bang.
											So it's crazy stuff.
											But I think it's obvious
											that even though these drawings
are really wildly different,
											they share a common quality,
and I'm wondering if you can see it.
											Do you see it? What's common about these?
									","
											Ao longo dos anos, tenho recolhido
centenas de desenhos destes,
											e alguns são muito bons,
											porque ilustram o processo de fazer
torradas de forma bastante clara.
											E depois há alguns que são,
bem, não assim tão bons.
											(Risos)
											São mesmo maus, até, porque não
percebemos o que estão a tentar dizer.
											Analisando mais de perto,
											alguns revelam uns aspectos do processo,
enquanto escondem outros.
											Então, há alguns que
se focam mais na torrada,
											e na transformação da torrada.
											E depois há outros que
se focam mais na torradeira.
											Os engenheiros adoram
desenhar a mecânica disto.
											(Risos)
											E há ainda outros que
se focam nas pessoas,
											na visualização da experiência
que as pessoas têm.
											E há outros que se focam na cadeia de
fornecimento na produção de torradas,
											que descreve o processo
todo desde a loja,
											passando pelas redes de transporte 
da cadeia de fornecimento,
											e indo ainda mais atrás,
até aos campos de trigo.
											E uma vai mesmo o caminho
todo até ao Big Bang.
											É coisa de loucos.
											Mas penso que é óbvio que,
											mesmo sendo estes desenhos
completamente diferentes,
											eles têm uma qualidade em comum,
e pergunto-me se a conseguem ver.
											Conseguem? O que é comum aqui?
									","
											Yıllar boyu, yüzlerce 
tost çizimi biriktirdim,
											bazıları çok iyiydi;
											çünkü tost yapım sürecini 
çok net resimlemişlerdi.
											Bazıları ise, evet, çok iyi değildi.
											Gerçekten çok kötüydü çünkü ne demeye
çalıştıklarını bilemiyordunuz.
											Derinlemesine incelediğimde gördüm ki
											kimisi tost yapımının bazı yönlerini
gizlerken, bazılarını ortaya koydu.
											Yani bazıları sadece tost ile,
											tostun dönüşümüyle ilgili.
											Diğerleri ise ekmek kızartma
makinesi ile,
											ve mühendisler bunun mekaniğini 
çizmeye bayılıyorlar.
											(Gülüşmeler)
											Bazıları ise insanlarla ilgilidir.
											İnsanların edindiği
deneyimleri görsellemeyle ilgilidir.
											Bazıları ise tostun markete kadar giden
											tedarik zinciriyle ilgilidir.
											Tedarik zinciri, ışınlanma
ağları üzerinden
											tarla ve buğdaya yoluna
											ve Büyük Patlama'ya kadar
gerilere gidiyor.
											Bu çılgınlık.
											Fakat bu çizimler inanılmaz 
farklı olsa bile,
											kesinlikle ortak bir özellik
paylaşıyorlar,
											görebiliyor musunuz merak ediyorum.
											Gördünüz mü? Bunlarda ortak olan ne?
									","
											Pendant des années, j'ai recueilli
des centaines de dessins.
											Et certains d'entre eux sont très bons,
car ils illustrent clairement
											le processus de fabrication 
du pain grillé.
											Et puis il y a ceux qui sont, 
eh bien, moins bons.
											Ils sont vraiment nuls, en fait,
											car on ne comprend pas 
ce qu'ils veulent dire.
											Sous la loupe,
											certains révèlent une partie
des étapes, et en cachent d'autres.
											D'autres schémas se focalisent
sur le pain grillé,
											et la transformation du pain en toast.
											D'autres portent
uniquement sur le grille-pain.
											Les ingénieurs adorent 
en dessiner le mécanisme.
											(Rires)
											Puis il y en a qui parlent des gens.
											Ils visualisent leur expérience.
											Il y a aussi les dessins qui parlent 
de la chaîne d'approvisionnement,
											en remontant jusqu'au magasin.
											Ça passe par les réseaux logistiques 
de téléportation,
											pour remonter aux champs de blé,
											et l'un d'entre eux remonte 
même jusqu'au Big Bang.
											Donc, c'est un truc de fou.
											Mais je pense que c'est évident
											que même si ces dessins 
varient énormément,
											ils partagent un attribut commun.
Pouvez-vous le voir ?
											Vous le voyez ? 
Quel est leur point commun ?
									","
											Im Laufe der Jahre habe ich davon
viele hunderte Zeichnungen gesammelt.
											Einige sind wirklich gut,
											da sie den Vorgang sehr deutlich zeigen.
											Andere sind nicht ganz so gut.
											Ehrlich gesagt sind sie wirklich schlecht,
da man sie kaum verstehen kann.
											Bei genauerem Hinsehen sieht man,
											dass manche Schritte gezeichnet 
und andere ausgelassen werden.
											Bei manchen Skizzen geht es um den Toast
											und seine Veränderung,
											und andere drehen sich um den Toaster.
											Ingenieure zeichnen 
am liebsten die Technik.
											(Lachen)
											Wieder andere Skizzen zeigen die Menschen,
											ihre Reaktionen während des Vorgangs.
											Es gibt auch Skizzen, 
die die Versorgungskette zeigen,
											sogar bis zurück zum Supermarkt,
											der Zulieferungskette
											und zum Weizenfeld.
											Manchmal sogar bis zum Urknall.
											Es ist wirklich verrückt.
											Trotzdem ist irgendwie auffällig,
											dass alle diese Zeichnungen
trotz ihrer Unterschiede
											eine Gemeinsamkeit haben.
											Können Sie sie entdecken?
									","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
","
","
","
","
","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
											Most drawings have nodes and links.
											So nodes represent the tangible objects
like the toaster and people,
											and links represent
the connections between the nodes.
											And it's the combination
of links and nodes
											that produces a full systems model,
											and it makes our private
mental models visible
											about how we think something works.
											So that's the value of these things.
											What's interesting about
these systems models
											is how they reveal
our various points of view.
											So for example, Americans
make toast with a toaster.
											That seems obvious.
											Whereas many Europeans
make toast with a frying pan, of course,
											and many students make toast with a fire.
											I don't really understand this.
A lot of MBA students do this.
									","
											A maioria dos desenhos
tem nós e ligações.
											Os nós representam os objectos tangíveis
como a torradeira e as pessoas,
											e as ligações representam
as conexões entre eles.
											É esta combinação de nós e ligações
											que produz um modelo completo de sistemas
											e torna visíveis os nossos
modelos mentais privados
											sobre como pensamos que algo funciona.
											Então, este é o valor destas coisas.
											O que é interessante nestes modelos
											é como revelam os nossos
vários pontos de vista.
											Por exemplo, os americanos fazem
torradas com uma torradeira.
											O que parece óbvio.
											Mas muitos europeus fazem torradas 
com um frigideira, claro.
											E muitos estudantes
fazem torradas com fogo.
											Eu realmente não entendo isto.
Muitos estudantes de MBA fazem-no.
									","
											Çoğu çizimde düğüm ve oklar var.
											Düğümler ekmek kızartma makinesi ve 
insanlar gibi somut nesneleri gösteriyor,
											oklar ise düğümler arasındaki
bağlantıyı gösteriyor.
											Düğüm ve okların bu kombinasyonu
											sistem modelini oluşturuyor
											ve bir şeyin nasıl çalıştığıyla ilgili
											zihnimizde olan modelleri 
görünür yapıyor.
											Yani oluşan değer bu.
											Bu sistem modellerinin
ilginç tarafı
											farklı bakış açılarını ortaya çıkarması.
											Örneğin, Amerikalılar tostu
ekmek kızartma makinesinde yapar.
											Bu apaçık.
											Tabi ki Avrupalılar tostu tavada yaparken,
											ve çoğu öğrenci ateşte yapar.
											Bunu gerçekten anlayamıyorum.
Birçok MBA öğrencisi bunu yapıyor.
									","
											La plupart des dessins ont 
des nœuds et des liens.
											Les nœuds expriment les objets tangibles, 
le toaster ou les personnes,
											et les liens représentent 
les connexions entre les nœuds.
											C'est la combinaison 
des liens et des nœuds
											qui produit un modèle systémique complet,
											et rend nos propres 
modèles mentaux visibles
											sur la façon dont nous pensons 
que les choses fonctionnent.
											Voilà la valeur de ces dessins.
											L'intérêt de ces modèles systémiques
											naît dans la manière dont ils révèlent 
nos différents points de vue.
											Par exemple, les Américains grillent 
leur pain avec un grille-pain.
											Ça paraît évident.
											Alors que beaucoup d'Européens 
le font à la poêle, bien sûr,
											et beaucoup d'étudiants 
grillent leur pain sur le feu.
											Je ne comprends pas vraiment.
Beaucoup d'étudiants en MBA font ça.
									","
											Die meisten Skizzen haben
Knotenpunkte und Verbindungen.
											Knotenpunkte repräsentieren die greifbaren
Objekte wie Toaster und Menschen.
											Die Verbindungen führen von 
einem zum nächsten Knotenpunkt.
											Diese Kombination aus
Knotenpunkten und Verbindungen
											schafft ein vollständiges Modell
											und zeigt unsere persönlichen Denkmodelle 
über die Funktionsweise von Dingen.
											Das ist also der Nutzen daraus.
											Die Zeichnungen zeigen außerdem
											unsere verschiedenen Betrachtungsweisen.
											Amerikaner machen z. B. Toast im Toaster.
											Ziemlich einleuchtend.
											Viele Europäer hingegen machen 
ihren Toast in einer Pfanne,
											und viele Studenten über einem Feuer.
											Ich verstehe das nicht.
Viele BWL-Studenten machen das.
									","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
","
","
","
","
","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
"
											So you can measure the complexity
by counting the number of nodes,
											and the average illustration
has between four and eight nodes.
											Less than that, the drawing seems trivial,
											but it's quick to understand,
											and more than 13, the drawing
produces a feeling of map shock.
											It's too complex.
											So the sweet spot is between 5 and 13.
											So if you want to communicate
something visually,
											have between five and 13 nodes
in your diagram.
											So though we may not
be skilled at drawing,
											the point is that we intuitively know
how to break down complex things
											into simple things and then 
bring them back together again.
									","
											Conseguimos medir a complexidade
contando o número de nós.
											Em média uma ilustração
tem entre 4 a 8 nós.
											Menos que isso, o desenho parece trivial,
											mas percebe-se rapidamente.
											E mais de 13, o desenho produz
uma sensação de choque de mapa.
											É demasiado complexo.
											Então, o número ideal é entre 5 e 13.
											Se quiserem comunicar algo visualmente,
											tenham entre 5 a 13 nós
no vosso diagrama.
											Mesmo sem perícia a desenhar,
											o que importa é que sabemos intuitivamente
como partir uma coisa complexa
											em partes mais simples
para depois juntá-las novamente.
									","
											Evet, düğümleri sayarak
karmaşıklığı ölçebilirsiniz.
											Her gösterimde ortalama dört 
ila sekiz düğüm var.
											Bundan az olduğunda, 
çizim saçma görünebilir
											fakat hızlı anlaşılır,
											13'ten fazla olduğunda, çizim
harita şokuna uğratabilir.
											Bu çok karmaşık.
											Yani 5 ile 13 arası ideal olan.
											Yani bir şeyi görsel olarak
anlatmak isterseniz,
											gösteriminizde 5 ila 13 düğüm olsun.
											Çizimde yetenekli olmayabiliriz;
											ama karmaşık şeyleri basit şeylere 
nasıl böleceğimizi ve
											tekrar nasıl bir araya getireceğimizi 
sezgisel olarak biliyoruz.
									","
											Donc, on peut mesurer la complexité 
en comptant le nombre de nœuds,
											et l'illustration moyenne 
en a entre quatre et huit.
											S'il en a moins que ça,
le dessin a l'air trivial,
											mais est aisément compréhensible.
											Avec plus de 13 nœuds, 
le dessin donne une impression de chaos.
											Il est trop compliqué.
											Donc le nombre idéal 
se situe entre 5 et 13.
											Si vous voulez communiquer 
quelque chose visuellement,
											mettez entre 5 et 13 nœuds 
dans votre diagramme.
											Bien que nous ne soyons pas 
forcément doués en dessin,
											on sait instinctivement comment 
décortiquer des choses complexes
											en choses simples,
et les reconstruire par la suite.
									","
											Die Komplexität der Skizzen lässt sich
durch die Anzahl der Knotenpunkte messen.
											Im Durchschnitt hat eine Zeichnung
zwischen 4 und 8 davon.
											Mit weniger wirkt die Zeichnung banal,
											ist aber einfach zu verstehen.
											Mit mehr als 13 wirkt sie überladen
											und viel zu komplex.
											Das Optimum liegt also
zwischen 5 und 13.
											Wenn Sie also etwas visualisieren wollen,
											nutzen Sie 5 bis 13 Knotenpunkte.
											Selbst wenn wir nicht gut zeichnen können,
											können wir komplexe Dinge und Vorgänge
intuitiv in ihre Einzelteile zerlegen
											und die Einzelteile wieder zusammensetzen.
									","Got a wicked problem? First, tell me how you make toast",Tom Wujec,9:01,"business,collaboration,creativity,design,leadership"
