en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
											So, I have a feature on my website where every week
											people submit hypothetical questions
											for me to answer,
											and I try to answer them using math, science
											and comics.
									","
											Tengo una función en mi sitio web 
en el que cada semana
											la gente envía preguntas hipotéticas
											para que yo las responda,
											y trato de hacerlo usando 
las matemáticas, la ciencia
											y las tiras cómicas.
									","
											No meu ""site"", todas as semanas,
											as pessoas submetem questões hipotéticas
											para eu responder,
											e eu tento fazê-lo usando a
matemática, a ciência
											e a banda desenhada.
									","
											İnternet sitemde, insanların
her hafta cevaplamam için
											varsayımsal sorular yazdıkları bir
yer var
											ve ben de bu soruları
											matematik, bilim ve karikatürleri
kullanarak
											cevaplamaya çalışıyorum.
									","
											Alors, chaque semaine sur mon site web
											on peut poser des questions hypothétiques
											auxquelles je réponds,
											à l'aide des maths, de la science
											et de dessins.
									","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
","
","
","
","
","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
											So for example, one person asked,
											what would happen if you tried to hit a baseball
											pitched at 90 percent of the speed of light?
											So I did some calculations.
											Now, normally, when an object flies through the air,
											the air will flow around the object,
											but in this case, the ball would be going so fast
											that the air molecules wouldn't have time
											to move out of the way.
											The ball would smash right into and through them,
											and the collisions with these air molecules
											would knock away the nitrogen,
											carbon and hydrogen from the ball,
											fragmenting it off into tiny particles,
											and also triggering waves of thermonuclear fusion
											in the air around it.
											This would result in a flood of x-rays
											that would spread out in a bubble
											along with exotic particles,
											plasma inside, centered on the pitcher's mound,
											and that would move away from the pitcher's mound
											slightly faster than the ball.
											Now at this point, about 30 nanoseconds in,
											the home plate is far enough away
											that light hasn't had time to reach it,
											which means the batter
											still sees the pitcher about to throw
											and has no idea that anything is wrong.
											(Laughter)
											Now, after 70 nanoseconds,
											the ball will reach home plate,
											or at least the cloud of expanding plasma
											that used to be the ball,
											and it will engulf the bat and the batter
											and the plate and the catcher and the umpire
											and start disintegrating them all
											as it also starts to carry them backward
											through the backstop, which
also starts to disintegrate.
											So if you were watching this whole thing
											from a hill,
											ideally, far away,
											what you'd see is a bright flash of light
											that would fade over a few seconds,
											followed by a blast wave spreading out,
											shredding trees and houses
											as it moves away from the stadium,
											and then eventually a mushroom cloud
											rising up over the ruined city. (Laughter)
									","
											Por ejemplo, una persona preguntó:
											¿Qué pasaría si intentas golpear
una pelota de béisbol
											lanzada al 90 % de 
la velocidad de la luz?
											Así que hice algunos cálculos.
											Normalmente, cuando un objeto 
vuela por el aire,
											el aire pasa alrededor del objeto,
											pero en este caso, 
la pelota iría tan rápido
											que las moléculas del aire 
no tendrían tiempo
											de quitarse del camino.
											La pelota las destruiría 
pasando a través de ellas,
											y la colisión con estas moléculas de aire
											enviaría lejos el nitrógeno,
											carbono e hidrógeno de la pelota
											fragmentándola en pequeñas partículas,
											y produciendo olas de fusión termonuclear
											en el aire a su alrededor.
											Esto daría lugar a una 
inundación de rayos X
											que se extendería en una burbuja
											junto con partículas exóticas,
											plasma en el interior, centrada 
en el montículo del lanzador,
											y que se moverían alejándose del 
montículo del lanzador
											ligeramente más rápido que la pelota.
											En este punto, en unos
30 nanosegundos,
											la base está lo suficientemente lejos
											como para que la luz no haya podido llegar a él,
											lo que significa que el bateador
											aún ve al lanzador a punto de tirar
											y no tiene idea de que algo anda mal.
											(Risas)
											Después de 70 nanosegundos, 


											la pelota llegará a la base,
											o al menos la nube 
de plasma en expansión
											que solía ser la pelota,
											y se tragará el bate y al bateador
											y la base, el receptor y el árbitro
											y empezará a desintegrarlos a todos
											y también empezará a llevarlos hacia atrás
											a través del tope de retención, que 
también comienza a desintegrarse.
											Si estuvieran viendo todo esto
											desde una colina,
											idealmente, muy lejos,
											lo que verían sería un destello de luz
											desvaneciéndose en segundos,
											seguido de una onda expansiva,
											destruyendo árboles y casas
											a medida que se aleja del estadio,
											y luego, finalmente, un hongo atómico
											elevándose sobre la ciudad en ruinas. 
(Risas)
									","
											Por exemplo, uma pessoa perguntou
											o que adviria de acertarmos numa bola
											lançada a 90% da velocidade da luz?
											Eu fiz algumas contas.
											Normalmente,
quando um objecto voa pelo ar,
											há um fluxo de ar à volta dele,
											mas neste caso, a bola iria tão rápido
											que as moléculas do ar não teriam tempo
											para sair do caminho.
											A bola iria bater nelas
											e as colisões com as moléculas de ar
											iriam remover o nitrogénio,
											o carbono e o hidrogénio da bola,
											fragmentando-a em pequenas partículas,
											provocando ondas de fusão termonuclear
											no ar à volta.
											Isto resultaria numa onda de raios X
											que se espalhariam numa bolha
											juntamente com partículas exóticas,
											plasma no interior,
centrado na área do lançador,
											e essa bolha iria afastar-se da área do lançador
											um pouco mais depressa do que a bola.
											Neste momento,
após cerca de 30 nano-segundos,
											a base principal está longe o suficiente
											para a luz não ter tempo de a atingir,
											o que significa que o batedor
											ainda vê o lançador prestes a lançar
											e não sabe que algo está errado.
											(Risos)
											Após 70 nano-segundos,
											a bola atinge a base principal,
											ou pelo menos,
a nuvem de plasma em expansão
											que já foi a bola,
											e vai esmagar o taco e o batedor,
											a base, o apanhador e o árbitro
											e começar a desintegrá-los a todos
											à medida que os começa
a empurrar para trás
											para a barreira de protecção,
que também se começa a desintegrar.
											Portanto, se tivessem a ver isto
											desde um monte,
											idealmente, muito longe,
											iriam ver um flash de luz
											que desvaneceria nalguns segundos
											seguido da propagação
de uma onda de explosão,
											rasgando árvores e casas
											à medida que se afasta do estádio,
											e por fim uma nuvem cogumelo
											erguendo-se sobre a cidade arruinada.
(Risos)
									","
											Örneğin birisi, ışık hızının %90'ı
ile fırlatılmış
											bir beyzbol topuna vurmayı denersek
											ne olur diye sordu.
											Bazı hesaplamalar yaptım.
											Normalde, bir obje havada uçarken
											hava objenin etrafından süzülür
											fakat bu durumda, top çok hızlı gider
											ve hava moleküllerinin yoldan
											çekilecek zamanı yoktur.
											Top, hava moleküllerinin içinden 
çarparak geçer
											ve oluşan çarpışma da toptaki
											nitrojen, karbon ve hidrojeni
											yok ederek onu küçük parçalara
											ayırır ve ayrıca, topun etrafında, 

											havada termonükleer füzyon dalgaları
											yaratır.
											Bu olay da, egzotik parçacıklardan oluşan
											bir baloncuk ile yayılan bir x ışını
											seli ile sonuçlanacaktır ve bu
											parçacıkların içinde, atıcının durduğu
											yerin merkezinde, plazmalar olacaktır ve
böylece
											plazmalar toptan biraz daha
hızlı hareket edecektir.
											Şimdi bu noktada,
neredeyse 30 nanosaniye içinde
											kale öyle uzaktır ki
											ışığın ona yetişecek zamanı kalmamıştır,
											yani vurucu, atıcıyı hala topu
											atacakmış gibi görüyordur ve bir şeylerin
											yanlış gittiğinden haberi yoktur.
											(Kahkahalar)
											70 nanosaniye sonra top,
											ya da eskiden top olan
											yayılan plazma bulutu
											kaleye ulaşacak
											ve vurucuyu, sopasını,
											kaleyi, tutucuyu ve hakemi yutup
											parçalarına ayırmaya başlarken
											geri geri taşıyıp
											aynı zamanda parçalanmaya başlayan
çitlerin oraya taşımaya başlayacak.
											Yani eğer bu şeyin tamamını
											tercihen çok uzak
											bir tepeden izliyorsanız
											göreceğiniz şey birkaç
											saniye içinde kaybolan bir ışık
											ve beraberinde stadyumdan uzaklaştıkça
											ağaçları ve evleri dilimleyerek yayılan
											bir patlama dalgası
											ve nihayetinde mahvolmuş şehrin üstünde
yükselen
											bir mantar bulutu. (Kahkahalar)
									","
											Par exemple, une personne m'a demandé :
											Que se passerait-t-il si je frappais 
une balle de baseball
											à 90% de la vitesse lumière ?
											Alors j'ai fais des calculs.
											Normalement, lorsqu'un objet
vole dans les airs,
											l'air « coule » autour de l'objet,
											dans ce cas-là, 
la balle irait tellement vite
											que les molécules de l'air n'auraient pas 
le temps de lui faire place.
											Elle s'y écraserait directement,
											et les collisions avec ces molécules
lui arracheraient
											le nitrogène, carbone et hydrogène,
											les fragmenteraient 
en toutes petites particules,
											créant des vagues de fusion
thermonucléaire dans l'air alentour.
											Résultat, un flot de rayons X
											s'étendrait formant une bulle
avec des particules exotiques,
											du plasma à l'intérieur, 
le tout autour du lanceur,
											et qui s'éloignerait du lanceur
											un peu plus vite que la balle.
											A ce moment-là, 
après environ 30 nanosecondes,
											le marbre est assez loin,
											la lumière n'a pas eu 
le temps de l'atteindre,
											ce qui signifie que le batteur voit 
toujours le lanceur sur le point de tirer
											et n'imagine pas qu'il y a un problème.
											(Rires)
											Après 70 nanosecondes,
la balle atteint le marbre,
											ou en tout cas 
le nuage croissant de plasma
											qui était la balle avant,
											et engloutit la batte et le batteur
											et le terrain et l'attrapeur et l'arbitre
											et commence à désintégrer le tout
											et les fait reculer
											à travers la limite du terrain 
qui est désintégrée aussi.
											Donc si vous regardiez le résultat,
depuis une colline,
											idéalement très lointaine,
											vous verriez un flash de lumière
qui pâlirait en quelques secondes,
											suivi par une vague explosive
											qui soufflerait les arbres et les maisons
											en s'éloignant du stade,
											finalement un nuage 
en forme de champignon
											s'élèverait au dessus 
de la ville en ruines.
											Les règles de la ligue de baseball 
américaine sont un peu vagues.
									","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
","
","
","
","
","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
											So the Major League Baseball rules
											are a little bit hazy,
											but — (Laughter) — under rule 6.02 and 5.09,
											I think that in this situation,
											the batter would be considered hit by pitch
											and would be eligible to take first base,
											if it still existed.
									","
											Las reglas de las Grandes Ligas
											son un poco nebulosas,
											pero —(Risas)— bajo 
la regla 6.02 y 5.09,
											creo que en esta situación,
											el bateador se consideraría 
golpeado por el lanzamiento
											y sería elegible para pasar 
a primera base,
											si todavía existiera.
									","
											As regras da Liga de Basebol
											são um pouco vagas
											mas – (Risos) –
segundo as regras 6.02 e 5.09,
											penso que nesta situação,
											seria considerado que o lançador
acertou no batedor
											pelo que este último
poderia ir para a primeira base,
											se esta ainda existisse.
									","
											Birinci Beyzbol Lig
											kuralları biraz bulanık,
											ama —-(Kahkaha)—- 6.02 ve 5.09 kuralları
											çerçevesinde bu durumda
											atışın vurucuya isabet ettiği düşünülüp
											ilk kaleyi alma hakkına sahip olabilirdi.
											Eğer hala ortada bir kale varsa.
									","
											mais - (Rires) - d'après 
le règlement 6.02 et 5.09,
											je crois que dans cette situation
											le batteur serait considéré 
comme touché par le lanceur
											et pourrait prétendre 
à prendre la première base,
											si elle existait toujours.
											Voilà le genre de questions 
auxquelles je réponds,
									","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
","
","
","
","
","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
											So this is the kind of question I answer,
											and I get people writing in with
											a lot of other strange questions.
											I've had someone write and say,
											scientifically speaking, what is the best
											and fastest way to hide a body?
											Can you do this one soon?
											And I had someone write in,
											I've had people write in about,
											can you prove whether or not you can find love again
											after your heart's broken?
											And I've had people send in
											what are clearly homework questions
											they're trying to get me to do for them.
									","
											Este es el tipo de preguntas que respondo,
											y consigo gente que escribe
											muchas otras preguntas raras.

											Alguien escribió y dijo:
											Científicamente hablando, 
¿cuál es la mejor
											y más rápida forma de esconder un cuerpo?
											¿Podrías contestarla pronto?
											Y alguien me escribió,
											he tenido gente escribiéndome,
											¿Puedes probar si puedes o no
encontrar nuevamente
											el amor después de un corazón roto?
											Y han enviado
											preguntas claramente de la tarea escolar
											que quieren que conteste por ellos.
									","
											Este é o tipo de questões
que respondo,
											e apanho pessoas a escrever
											muitas outras perguntas estranhas.
											Tive alguém a escrever:
											""Cientificamente falando,
qual a melhor
											""e mais rápida forma
de esconder um corpo?
											""Podes responder a esta rapidamente?""
											E tive alguém a escrever,
											tive pessoas a escrever sobre,
											""Podes provar se podemos amar novamente,
											""depois de nos partirem o coração?""
											E tive pessoas a enviar
											questões que eram claramente TPCs
											que queriam que eu fizesse por eles.
									","
											İşte, bu tip soruları yanıtlıyorum
											ve bir sürü farklı garip soru yazan
											insanlar oluyor.
											""Bilimsel olarak,
bir cesedi saklamanın en iyi ve
											hızlı yolu nedir? Bu soruyu
											hemen çözebilir misin?"" diye soran
											birisi oldu.
											Ve birisi şey yazmıştı...
											""Kalbin kırıldıktan sonra aşkı tekrar
											bulup bulamayacağını 
kanıtlayabilir misin?""
											diye soran insanlar oldu.
											Bariz bir şekilde ev ödevi sorularını
											yollayan kişiler de vardı.
											Bana onları kendileri için
çözdürmeye çalışıyorlardı.
									","
											et je reçois des tas de questions
souvent étonnantes.
											Certains écrivent pour me demander :
											du point de vue scientifique, quel est 
le meilleur et plus rapide moyen
											de cacher un corps ?
Peux-tu me répondre rapidement ?
											Ou encore :
											Peux-tu prouver qu'on peut retrouver 
l'amour après un cœur brisé ?
											D'autres m'ont envoyé des questions
qui étaient clairement des devoirs
											qu'ils essayaient de me faire 
faire à leur place.
											Mais un jour, il y a quelques mois,
											j'ai reçu une question 
à propos de Google :
									","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
","
","
","
","
","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
"
											But one week, a couple months ago,
											I got a question that was actually about Google.
											If all digital data in the world
were stored on punch cards,
											how big would Google's data warehouse be?
											Now, Google's pretty secretive
about their operations,
											so no one really knows how much data Google has,
											and in fact, no one really knows
how many data centers Google has,
											except people at Google itself.
											And I've tried, I've met them a few times,
											tried asking them, and they
aren't revealing anything.
									","
											Pero una semana, hace un par de meses,
											recibí una pregunta acerca de Google.
											Si todos los datos del mundo 
estuvieran en tarjetas perforadas,
											¿qué tan grande sería 
el almacén de datos de Google?
											Ahora, Google es bastante reservado 
sobre sus operaciones,
											así que nadie sabe realmente 
la cantidad de datos que tiene,
											y de hecho, nadie sabe realmente 
cuántos centros de datos tiene,
											excepto las personas en el propio Google.
											Y lo he intentado, 
los he visto un par de veces,
											intenté preguntarles, 
y no revelan nada.
									","
											Mas uma semana, há alguns meses,
											recebi uma questão sobre o Google.
											""Se todos os dados digitais,
fossem guardados em cartões perfurados,
											""quão grande seria
o armazém de dados da Google?""
											Bom, a Google não partilha muito
sobre as suas operações,
											pelo que ninguém sabe quantos dados
a Google tem,
											nem quantos centros de dados,
											a não ser
os próprios empregados da Google.
											Eu tentei, conheci alguns por vezes,
											tentei perguntar,
e eles não contam nada.
									","
											Ama bir hafta, birkaç ay önce
											gerçekten Google ile ilgili bir
soru aldım.
											""Eğer dünyadaki tüm dijital veriler
delikli kartlara konsaydı,
											Google'ın veri deposu 
ne kadar büyük olurdu?""
											Şimdi, Google icraatları konusunda
oldukça gizemlidir.
											Bu yüzden kimse gerçekten Google da
ne kadar veri olduğunu bilmez ve
											aslında, Google'ın kaç tane 
veri merkezi olduğunu da
											bilmez. Google'da bizzat 
çalışanlar hariç.
											Ve denedim onlarla birkaç
											defa buluşup sormayı denedim ve
ser verip sır vermiyorlar.
									","
											Si toutes données numériques étaient 
sauvegardées sur des cartes perforées,
											de quelle taille 
serait l'entrepôt de Google ?
											Bon, Google est plutôt discret 
sur ses opérations,
											donc personne ne sait vraiment 
quelle quantité de données
											ni combien de centres 
de traitement des données il a,
											sauf le personnel de Google lui-même.
											J'ai donc essayé de les rencontrer, pour
leur demander, mais ils ne lâchent rien.
											J'ai donc décidé 
de trouver par moi-même.
											J'ai étudié un certain nombre de choses.
									","Comics that ask ""what if?""",Randall Munroe,9:29,"art,humor,math,physics,science,science and art,computers,Google,data,comedy"
