en,es,fr,title,speaker,duration,tags
"
","
","
",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
											So you go to the doctor
and get some tests.
											The doctor determines
that you have high cholesterol
											and you would benefit
from medication to treat it.
											So you get a pillbox.
											You have some confidence,
											your physician has some confidence
that this is going to work.
											The company that invented it did
a lot of studies, submitted it to the FDA.
											They studied it very carefully,
skeptically, they approved it.
											They have a rough idea of how it works,
											they have a rough idea
of what the side effects are.
											It should be OK.
											You have a little more
of a conversation with your physician
											and the physician is a little worried
because you've been blue,
											haven't felt like yourself,
											you haven't been able to enjoy things
in life quite as much as you usually do.
											Your physician says, ""You know,
I think you have some depression.
											I'm going to have to give
you another pill.""
									","
											Uno va al médico
y le hacen varias pruebas.
											El médico determina
que el colesterol está alto
											y que sería bueno tomar 
una medicación adecuada.
											Así que le dan pastillas.
											Uno tiene cierta confianza,
											el médico confía
en que esto va a funcionar.
											La empresa que lo creó hizo
muchos estudios que revisó la FDA.
											Lo analizaron cuidadosamente,
con escepticismo, lo aprobaron.
											Tienen una idea aproximada 
de cómo funciona,
											y de cuáles son aproximadamente 
los efectos secundarios.
											Debería estar bien.
											Uno tiene algo más que una 
conversación con su médico
											y al médico le preocupa un poco
que uno esté desanimado,
											que no sea uno mismo,
											que no pueda disfrutar de las cosas
de la vida tanto como antes.
											El médico dice: ""Sabes, creo
que estás un poco deprimido.
											Voy a recetarte otras pastillas"".
									","
											Vous allez chez le docteur
et passez quelques tests.
											Il ressort que vous avez
un peu trop de cholestérol
											et qu'il serait bon de prendre un
traitement pour y remédier.
											Il vous prescrit une boîte
											de médicaments.
											Vous êtes confiant,
											votre médecin est confiant
que cela va faire l'affaire.
											Le laboratoire qui l'a créé a fait plein
de tests, l'a soumis à la FDA.
											Ils l'ont étudié précisément, avec soin,
et l'ont approuvé.
											Ils ont une bonne idée
de son action,
											une bonne idée des
effets secondaires.
											Ça devrait aller.
											Vous discutez un peu plus
avec votre médecin,
											il s'inquiète car vous êtes un peu
triste ces derniers temps,
											quelque chose cloche,
											vous n'arrivez pas à profiter de la vie
comme vous en avez l'habitude.
											Votre médecin dit :
«  Je pense que vous déprimez.
											Je vais vous prescrire
un autre médicament. »
									",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
","
","
",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
											So now we're talking
about two medications.
											This pill also — millions
of people have taken it,
											the company did studies,
the FDA looked at it — all good.
											Think things should go OK.
											Think things should go OK.
											Well, wait a minute.
											How much have we studied
these two together?
									","
											Así que ahora hablamos 
de dos medicamentos.
											También esta pastilla la han tomado 
millones de personas
											la farmacéutica hizo estudios,
la FDA los revisó, todo bien.
											Las cosas deberían ir bien.
											Las cosas deberían ir bien.
											Pero, esperen un momento.
											¿Cuánto sabemos sobre cómo 
actúan las dos juntas?
									","
											Nous voilà à 2 traitements maintenant.
											Ce médicament aussi
— des millions le prennent,
											le laboratoire a fait des études, la FDA
l'a revu — c'est tout bon.
											Tout devrait bien se passer avec ça.
											Tout devrait bien se passer avec ça.
											Attendez une minute.
											A-t-on bien étudié
ces 2 médicaments ensemble ?
									",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
","
","
",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
											Well, it's very hard to do that.
											In fact, it's not traditionally done.
											We totally depend on what we call
""post-marketing surveillance,""
											after the drugs hit the market.
											How can we figure out
if bad things are happening
											between two medications?
											Three? Five? Seven?
											Ask your favorite person
who has several diagnoses
											how many medications they're on.
									","
											Es difícil hacer un estudio así.
											De hecho, no se suele hacer.
											Dependemos de lo que llamamos
""supervisión tras la comercialización"",
											después de que salgan al mercado.
											¿Cómo podemos averiguar
si va a pasar algo malo
											al combinar dos medicamentos?
											¿Y tres? ¿Cinco? ¿Siete?
											Pregunten a quien quieran
que tenga varios diagnósticos
											cuántos medicamentos toma.
									","
											Eh bien, c'est très dur à faire.
											A vrai dire, ce n'est pas fait.
											On se repose totalement sur la
« surveillance après commercialisation »,
											après leur mise sur le marché.
											Comment peut-on savoir si des
effets secondaires existent
											si on mélange les deux ?
											Et avec trois ? Cinq ? Sept ?
											Demandez à un ami
qui suit plusieurs traitements
											combien de pilules il prend.
									",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
","
","
",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
											Why do I care about this problem?
											I care about it deeply.
											I'm an informatics and data science guy
and really, in my opinion,
											the only hope — only hope —
to understand these interactions
											is to leverage lots
of different sources of data
											in order to figure out
when drugs can be used together safely
											and when it's not so safe.
									","
											¿Por qué me preocupo por esto?
											Me preocupa en serio.
											Soy informático y científico de datos
y de verdad, en mi opinión,
											la única esperanza, única esperanza,
para entender estas interacciones
											es usar muchas fuentes 
de datos diferentes
											para comprender cuándo se pueden usar 
las medicinas juntas con seguridad
											y cuando no es tan seguro.
									","
											Pourquoi cela m'intéresse ?
											Ça m'intéresse beaucoup.
											Je suis informaticien et scientifique,
et sérieusement, à mon avis,
											la seule chance — la seule —
de comprendre ces interactions
											est de tirer parti d'un maximum
de sources d'information
											de manière à découvrir quand les
médicaments peuvent être mélangés
											et quand il y a un risque.
									",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
","
","
",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
"
											So let me tell you a data science story.
											And it begins with my student Nick.
											Let's call him ""Nick,""
because that's his name.
									","
											Les contaré una historia 
sobre la ciencia de datos.
											Comienza con mi estudiante Nick.
											Vamos a llamarlo ""Nick"", 
porque ese es su nombre.
									","
											Ceci est une histoire
de science de données.
											Elle commence avec mon étudiant Nick.
											Appelons-le Nick,
parce que c'est son nom.
									",What really happens when you mix medications?,Russ Altman,14:41,"big problems,curiosity,data,depression,health,health care,illness,innovation,complexity,Internet,medicine,potential,science,medical research,TEDMED,pharmaceuticals"
