en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
											This is a wheat bread, a whole wheat bread,
											and it's made with a new technique
											that I've been playing around with,
											and developing and writing about which, for lack of a better name,
											we call the epoxy method.
											And I call it an epoxy method because —
											it's not very appetizing. I understand that —
											but — but
											if you think about epoxy, what's epoxy?
											It's two resins that are, sort of,
											in and of themselves — neither of which can make glue,
											but when you put the two together,
											something happens. A bond takes place,
											and you get this very strong, powerful
											adhesive.
											Well, in this technique,
											what I've tried to do is kind of
											gather all of the knowledge that the bread-baking world,
											the artisan bread-baking community,
											has been trying to accumulate over the last 20 years or so —
											since we've been engaged in a bread renaissance in America —
											and put it together to come up with a method
											that would help to take whole-grain breads.
											And let's face it, everyone's trying to move towards whole grains.
											We finally, after 40 years of knowing
											that wholegrain was a healthier option,
											we're finally getting to the point where we actually are tipping over
											and attempting to actually eat them.
									","
											Este es un pan integral, 
totalmente integral
											y está hecho con 
una nueva técnica
											con la que he estado experimentando,
											desarrollando y escribiendo,
al que a falta de mejor nombre
											llamamos método epóxico.
											Lo llamo método epóxico porque
											entiendo que no suene apetitoso,
											pero... pero...
											si piensan en el epoxi 
¿qué es el epoxi?
											Son dos tipos de resinas 
que, por separado,
											ninguna puede hacer un pegamento,
											pero cuando juntas las dos,
											algo pasa, se crea un enlace
											y obtienes este fuerte y poderoso
											adhesivo.
											Bueno, en esta técnica,
											lo que he tratado 
de hacer es como
											reunir todo el conocimiento 
que el mundo de la panificación,
											y la comunidad de la panificación artesanal
											han intentado acumular 
durante los últimos 20 años,
											desde que nos comprometimos con 
el renacimiento del pan en los Estados Unidos
											y reunir el conocimiento 
para crear un método
											que ayudaría a la aceptación 
del pan integral.
											Y encarémoslo, todo mundo 
está intentando cambiar a lo integral;
											finalmente, después 
de 40 años de saber
											que lo integral era 
una opción más saludable,
											finalmente llegamos al punto en el 
que de verdad nos estamos
											volcando a ellos con 
la intención de comerlos.
									","
											Bu bir buğday ekmeği, kepekli bir ekmek,
											ve denediğim
											yeni bir yöntemle yapıldı, ve bunu geliştirirken
											ve yazmaya başladığım zamanlarda, daha iyi bir isim olmadığı için
											bu yönteme uhu yöntemi diyoruz.
											Ve buna uhu yöntemi dememim nedeni —
											çok iştah açıcı değil. Anlıyorum bunu —
											ama — ama
											eğer uhuyu düşünürseniz, uhu nedir?
											Uhu aslında
											yalnız başlarına yapışkan olamayan iki reçinedir,
											ama ikisini biraraya koyarsanız,
											bir şeyler gerçekleşir. Kimyasal bir bağ oluşmaya başlar
											ve bu çok güçlü, kuvvetli yapışkanı
											elde edersiniz.
											Aslında, bu yöntemde
											yapmaya çalıştığım
											ekmek pişirme dünyasındaki bütün bilgiyi toplayıp —
											Amerika'da ekmek rönesansını yaşadığımız bugünlerde —
											zanaatkar ekmek pişirme topluluğunun
											son 20 yılda yapmaya çalıştığı bir şey,
											bu bilgiyi kepekli ekmek yapımına yardımcı olacak,
											yeni bir yöntem oluşturmada kullanmak.
											Ve gelin kabul edelim, herkes kepekli ekmeğe geçmek istiyor.
											Sonunda 40 yıldır kepekli ekmeğin
											daha sağlıklı bir seçenek olduğunu bildiğimiz halde,
											sonunda onu gerçekten yemeyi denediğimiz
											bir döneme giriyoruz.
									","
											Voici un pain au blé complet
											fabriqué grâce à une nouvelle technique
											que j'ai expérimentée,
											développée et nommée, à défaut d'un meilleur nom,
											la méthode époxy.
											Je l'appelle la méthode époxy parce que
											- ce n'est pas très appétissant, je sais. -
											mais
											si on y pense bien, qu'est-ce que l'époxy ?
											Ce sont deux résines qui,
											seules, elles ne peuvent faire de la colle
											mais, quand vous les mettez ensemble,
											quelque chose se produit. Un lien se crée
											et vous obtenez ce puissant et solide
											adhésif.
											Avec cette technique,
											ce que j'ai essayé de faire, c'est
											de réunir tout le savoir que le monde de la boulangerie,
											de la communauté des artisans boulangers,
											a essayé d'accumuler au cours de ces 20 dernières années,
											depuis qu'on s'est lancé dans une renaissance du pain en Amérique,
											et de rassembler tout cela pour aboutir à une méthode
											qui aiderait à faire accepter les pains aux céréales complètes.
											Soyons réalistes, tout le monde essaie d'aller vers les céréales complètes.
											Nous savions depuis 40 ans
											que les céréales complètes étaient meilleures pour la santé
											et nous arrivons enfin au point où nous décidons
											d'essayer de les manger vraiment.
									","
											Dies hier ist ein Weizenbrot, ein Vollweizenbrot,
											und es wurde mit einer neuen Technik gemacht,
											mit der ich rumgespielt und sie entwickelt habe,
											und ich habe über das geschrieben, was wir, in Ermangelung eines besseren Namens,
											die Epoxid-Methode nennen.
											Ich nenne es die Epoxid-Methode, weil –
											es ist nicht sehr appetitlich. Ich verstehe das –
											aber – aber
											wenn Sie an Epoxid denken, was ist das?
											Es sind zwei Harze, sozusagen,
											in- und voneinander – keines davon kann Kleber produzieren,
											aber wenn man die beiden zusammenbringt,
											passiert etwas. Ein Band entsteht
											und man bekommt diesen sehr starken,
											kraftvollen Klebstoff.
											Nun, in dieser Technik
											habe ich versucht, sozusagen
											alles Wissen, das die brotbackende Welt,
											die handwerkliche Brotback-Community,
											über die letzten 20 Jahre oder so zusammengetragen hat –
											seit wir uns für eine Renaissance des Brots in Amerika eingesetzt haben –
											ich habe es alles zusammengefügt und eine Methode entwickelt,
											die dabei hilft, Vollweizenbrote zu backen.
											Wenn wir ehrlich sind, versucht jeder, in Richtung Vollkorn zu arbeiten.
											Nach 40 Jahren des Wissens,
											dass Vollkorn gesünder ist,
											kommen wir endlich zum Punkt, an dem wir umkippen
											und uns bemühen, es wirklich zu essen.
									",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
","
","
","
","
",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
","
","
","
","
",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
											The challenge, though, for a wholegrain baker is,
											you know, how do you make it taste good?
											Because whole grain — it's easy with white flour
											to make a good-tasting bread. White flour is sweet.
											It's mainly starch, and starch, when you break it down —
											what is starch? It's — thank you — sugar, yes.
											So a baker, and a good baker,
											knows how to pull or draw forth
											the inherent sugar trapped in the starch.
											With whole grain bread, you have other obstacles.
											You've got bran, which is probably the healthiest part of the bread for us,
											or the fiber for us because it is just loaded with fiber,
											for the bran is fiber.
											It's got germ. Those are the good things,
											but those aren't the tastiest parts of the wheat.
											So whole grain breads historically
											have had sort of this onus of being health food breads,
											and people don't like to eat,
											quote, health food. They like to eat healthy and healthily,
											but when we think of something as a health food,
											we think of it as something we eat out of obligation,
											not out of passion and love for the flavor.
									","
											Sin embargo, el reto para 
el panadero integral es,
											han de saber, ¿cómo hacer que sepa bien?
											Porque el grano entero... 
es fácil con la harina blanca
											hacer un pan de buen sabor, 
porque la harina blanca es dulce;
											es principalmente almidón y
cuando se rompe el almidón...
											¿qué es el almidón? 
Es, gracias, azúcar, sí.
											Entonces un panadero, 
un buen panadero
											sabe cómo sacar ú obtener
											el azúcar inherente 
contenido en el almidón.
											Con el pan integral 
existen otros obstáculos,
											tiene el salvado que es quizá 
para nosotros la parte más saludable del pan
											o la fibra porque simplemente 
está cargado de fibra
											puesto que el salvado es fibra;
											tiene el germen, estas son 
las cosas buenas,
											pero no son las partes 
más sabrosas del trigo.
											Entonces históricamente 
los panes integrales
											han tenido como esta carga 
de ser panes saludables
											que a la gente no le gusta comer,
											es decir, comida sana. Quieren comer 
cada vez más saludablemente
											pero cuando pensamos 
en algo como comida sana,
											pensamos que es algo que 
debemos comer por obligación,
											no por pasión y amor al sabor.
									","
											Kepekli ekmek fırıncısının aslında hedefi,
											biliyorsunuz, tadı güzel bir kepekli ekmek yapmak.
											Çünkü kepekli tahıl — beyaz unla güzel, tatlı
											bir ekmek yapmak kolay. Beyaz un tatlı.
											Beyaz ekmek, genel olarak, nişasta, ve nişastayı sindirince —
											Nişasta nedir? O — teşekkürler — şeker, evet.
											Yani bir fırıncı, ve iyi bir fırıncı,
											nişastanın içinde saklı olan şekeri
											nasıl açığa çıkaracağını bilir.
											Kepekli ekmekte önünüzde engeller var.
											Kepek var, muhtemelen ekmeğin içindeki en faydalı şey,
											ya da fiber var, çünkü fiberle dolu,
											kepek bir fiber.
											Mikroorganizmalar var. Bunlar güzel şeyler,
											fakat buğdayın en lezzetli kısımları değil.
											Tarihsel olarak kepekli ekmekler
											sağlıklı ekmekler olarak anıldı
											ve insanlar ""sağlıklı gıdaları"" yemeyi sevmiyorlar.
											İnsanlar sağlıklı ve sağlıklı olarak yemeyi seviyorlar,
											fakat sağlıklı gıda dediğimizde,
											tutku ve lezzeti için değil de
											zorunluluktan yediğimiz bir şeyden bahsederiz.
									","
											Le défi pour un boulanger qui fait du pain aux céréales complètes, reste :
											comment faire pour lui donner bon goût ?
											C'est facile avec la farine blanche
											de faire un pain savoureux. La farine blanche est sucrée.
											C'est principalement de l'amidon et l'amidon, quand on le décompose,
											qu'est-ce que l'amidon ? C'est du sucre.
											Un bon boulanger,
											sait comment extraire ou faire ressortir
											le sucre présent dans l'amidon.
											Avec le pain aux céréales complètes, on rencontre d'autres obstacles.
											On a le son, la partie du pain qui nous est probablement la plus bénéfique,
											ou la fibre, parce que c'est juste riche en fibres.
											Le son, c'est de la fibre.
											Il a des germes. Ce sont les bonnes choses
											mais ce ne sont pas les parties les plus savoureuses du blé.
											Historiquement, le pain aux céréales complètes
											a toujours porté cette étiquette de pain diététique.
											Les gens n'aiment pas manger
											""diététique"". Ils aiment manger sain et sainement
											mais, lorsqu'on pense aux aliments diététiques,
											on les voit comme des aliments qu'on mange par obligation
											et non par passion et amour du goût.
									","
											Die Herausforderung für einen Vollkornbäcker ist aber,
											wissen Sie, wie bringt man es dazu, gut zu schmecken?
											Denn Vollkorn – mit weissem Mehl ist es einfach,
											ein wohlschmeckendes Brot zu backen. Weisses Mehl ist süss,
											es hat viel Stärke, und wenn man Stärke herunterbricht –
											was ist Stärke? Es ist – danke – Zucker, ja.
											Ein Bäcker, und ein guter Bäcker vor allem,
											weiss, wie man den eingeschlossenen
											Zucker in der Stärke hervorbringt.
											Mit Vollkornbrot hat man andere Hindernisse.
											Man hat Kleie, was wahrscheinlich für uns der gesündeste Teil vom Brot ist
											oder die Fasern, denn es steckt einfach voller Fasern,
											denn Kleie besteht aus Fasern.
											Es gibt Keime. Das sind die guten Dinge,
											aber sie sind nicht das, was am Weizen am besten schmeckt.
											Vollkornbrote haben also quasi historisch
											diese Bürde, Brote für gesunde Ernährung zu sein
											und die Menschen essen nicht gerne
											Zitat, Gesundheitsessen. Sie essen gerne gesund und bekömmlich,
											aber wenn wir an etwas wie veritables Gesundheitsessen denken,
											denken wir an etwas, das wir aus Verpflichtung essen,
											nicht aus Leidenschaft, oder weil wir den Geschmack mögen.
									",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
","
","
","
","
",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
											And ultimately, the challenge of the baker,
											the challenge of every culinary student, of every chef,
											is to deliver flavor.
											Flavor is king. Flavor rules.
											I call it the flavor rule. Flavor rules.
											And — and
											you can get somebody to eat something that's good for them once,
											but they won't eat it again if they don't like it, right?
											So, this is the challenge for this bread.
											We're going to try this at lunch, and
											I'll explain a bit more about it,
											but it's made not only with two types of pre-doughs —
											this attempt, again, at bringing out flavor
											is to make a piece of dough
											the day before that is not leavened.
											It's just dough that is wet.
											It's hydrated dough we call ""the soaker"" —
											that helps to start enzyme activity.
											And enzymes are the secret, kind of, ingredient in dough
											that brings out flavor.
											It starts to release the sugars trapped in the starch.
											That's what enzymes are doing.
											And so, if we can release some of those,
											they become accessible to us in our palate.
											They become accessible to the yeast as food.
											They become accessible to the oven for caramelization
											to give us a beautiful crust.
									","
											A final de cuentas, el reto del panadero,
											el reto de cualquier estudiante 
de cocina, de cada chef,
											es dar sabor.
											El sabor es rey, el sabor manda,
											le llamo la ley del sabor, 
el sabor manda.
											Y... y...
											puedes hacer que alguien coma 
algo que es bueno una vez,
											pero no lo volverán a comer 
si no les gusta ¿cierto?
											Así que este es 
el reto para este pan.
											Lo vamos a probar en la comida y
											explicaré un poco más sobre él:
											está hecho no sólo de 
dos tipos de pre masas,
											este intento, como decía, 
de obtener el sabor
											es hacer una pieza de masa
											un día antes que no esté fermentado,
											es sólo masa húmeda.
											Es una masa hidratada 
que llamamos ""la remojadora""...
											que ayuda a iniciar 
la actividad enzimática.
											Y las enzimas son en cierta forma 
el ingrediente secreto de la masa
											para sacar el sabor.
											Empieza a liberar los azúcares 
contenidos en el almidón,
											eso es lo que hacen las enzimas.
											Entonces, si podemos 
liberar algunos de ellos
											se vuelven accesibles 
a nuestro paladar.
											Se vuelven accesibles a 
la levadura como alimento,
											se vuelven accesibles al horno 
para la caramelización
											para darnos una hermosa corteza.
									","
											Her fırıncının,
											her aşçılık öğrencisinin, her aşçının gayesi
											lezzet sunmaktır.
											Lezzet kraldır. Lezzet candır.
											Ben buna lezzet kuralı diyorum. Lezzet candır.
											Ve — ve
											birisine kendileri için faydalı olan bir şeyi bir kere yedirirsiniz,
											ama sevmezlerse bir daha yemezler, öyle değil mi?
											Bu ekmek için problem bu.
											Bunu öğle yemeğinde deneyeceğiz,
											biraz daha bilgi vereceğim,
											sadece iki çeşit hamurdan yapılmadı —
											gene lezzeti ortaya çıkarmak için
											bir önceki gün
											mayasız bir hamur yapmak.
											Islak bir hamur.
											Islanmış hamura biz ""emici"" diyoruz —
											enzimlerin aktivitesini başlatmaya yardımcı oluyor.
											Enzimler de bir bakıma hamura
											tat veren sırlardan biri.
											Nişastanın içindeki şekerleri çıkarmaya başlar.
											Enzimlerin yaptığı bu.
											Bunlardan bir kısmını ortaya çıkarabilirsek,
											damağımızda bize erişebilir hale gelecekler.
											Mayaya gıda olarak erişebilir hale geliyor.
											Fırında da güzel kabuk oluşturan
											karamelizasyon için erişebilir hale geliyor.
									","
											En fin de compte, le défi du boulanger,
											le défi de chaque apprenti cuisinier, de chaque chef,
											est de donner du goût.
											Le goût est roi. Le goût prédomine.
											Je l'appelle la loi du goût. Le goût prime.
											Et...
											on peut inciter quelqu'un à manger quelque chose de bon pour sa santé une fois
											mais il n'en remangera pas s'il n'a pas aimé, n'est-ce pas ?
											C'est donc le défi pour ce pain.
											Nous le goûterons au déjeuner, et
											j'expliquerai un peu plus à ce sujet,
											mais il a été fait non seulement avec 2 types de pré-pâtes.
											Cette tentative, encore une fois, à faire ressortir le goût,
											consiste à faire une pâte
											la veille sans agent levant.
											C'est juste une pâte qui est mouillée.
											C'est une pâte hydratée que nous appelons la détrempe
											qui aide à démarrer l'activité enzymatique.
											Les enzymes sont, en quelque sorte, les ingrédients secrets de la pâte
											qui font ressortir les arômes.
											Ça commence à relâcher les sucres pris dans l'amidon.
											C'est ce que font les enzymes.
											Si nous pouvons libérer certains de ces sucres,
											ils deviennent alors accessibles à notre palais.
											Ils deviennent accessibles à la levure comme aliment.
											Ils deviennent accessibles au four pour la caramélisation
											pour nous donner une belle croûte.
									","
											Und die letztendliche Herausforderung des Bäckers,
											die Herausforderung jedes Küchenlehrlings und jedes Küchenchefs,
											ist es, Geschmack zu liefern.
											Geschmack ist der König, Geschmack bestimmt.
											Ich nenne es die Geschmacksregel. Der Geschmack bestimmt.
											Und – und
											man kann jemanden einmal dazu bringen, etwas zu essen, was gut für ihn ist,
											aber wenn er es nicht mag, wird er es nicht wieder essen, richtig?
											Das ist also die Herausforderung für dieses Brot.
											Wir werden es beim Mittagessen probieren
											und ich werde noch etwas mehr dazu erklären,
											aber es wurde nicht nur mit zwei Sorten von Vorteig gemacht –
											dieser Versuch gilt wieder dem Hervorbringen
											des Geschmacks, einen Tag zuvor
											einen Teil Teig anzusetzen, der nicht gesäuert wird,
											es ist nur nasser Teig.
											Es ist ein befeuchteter Teig, den wir ""den Säufer"" nennen –
											er hilft dabei, die Aktivität der Enzyme zu initiieren.
											Enzyme sind eine Art Geheimzutat im Teig,
											die den Geschmack hervorbringt.
											Sie befreien die Zucker, die in der Stärke gefangen sind.
											Das ist es, was Enzyme tun.
											Wenn wir also welche davon freisetzen können,
											werden sie für unseren Gaumen zugänglich.
											Sie werden zugänglich als Nahrung für die Hefe.
											Sie werden dem Ofen für die Caramelisierung zugänglich,
											um eine schöne Kruste zu bilden.
									",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
","
","
","
","
",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
"
											The other pre-dough
											that we make is fermented — our pre-ferment.
											And it's made — it can be a sourdough starter, or what we call a ""biga""
											or any other kind of pre-fermented dough with a little yeast in it,
											and that starts to develop flavor also.
											And on day two, we put those two pieces together. That's the epoxy.
											And we're hoping that, sort of, the
											enzyme piece of dough
											becomes the fuel pack for the leavened piece of dough,
											and when we put them together and add the final ingredients,
											we can create a bread that does evoke
											the full potential of flavor trapped in the grain.
											That's the challenge. Okay, so, now, what we —
											in the journey of wheat, let's go back and look at these 12 stages.
									","
											La otra pre masa
											que hacemos está fermentada, 
es nuestro pre fermento.
											Está hecha... es como una masa fermentada 
inicial que llamamos ""biga""
											o cualquier tipo de masa pre fermentada 
que tiene un poco de levadura
											y que también empieza 
a desarrollar el sabor.
											Al día siguiente, unimos 
las dos piezas y ese es el epoxi,
											que esperamos sea como
											la pieza de masa enzimática
											que se convierte en el combustible 
que sube la masa
											y cuando los unimos y agregamos 
los ingredientes finales
											podamos crear un pan 
que en efecto extraiga
											el potencial completo del 
sabor contenido en el grano.
											Ese es el reto. Bien, 
ahora lo que nosotros...
											en el trayecto del trigo, regresemos 
y observemos estas 12 etapas.
									","
											Diğer yaptığımız hamur ise
											mayalanıyor.
											Hamur mayası başlatıcı olabilir, ya da ""biga"" dediğimiz şeyden
											ya da daha önce mayalanmış içinde az maya bulunan hamurdan yapılır
											ve o da tat verir.
											İkinci gün, bu iki parçayı birleştiriyoruz. İşte uhu bu.
											Ve hamurdaki enzimin
											mayalanmış hamur için yakıt paketi
											olacağını umuyoruz
											ve ikisini birleştirip son malzemeleri de eklediğimizde,
											buğdayda hapsolmuş lezzeti
											ortaya çıkaracak ekmeği yapabiliyoruz.
											Problem bu. Pekala, şimdi —
											buğdayın yolculuğunda, 12 aşamalı bu yolculuğa bakalım.
									","
											L'autre pré-pâte
											que nous préparons est fermentée : notre pré-ferment.
											Ça peut être un levain démarreur ou ce qu'on appelle une biga
											ou toute autre sorte de pâte pré-fermentée avec un peu de levure.
											Elle commence à développer aussi les arômes.
											Au 2ème jour, nous assemblons ces deux parties. C'est l'époxy.
											On espère que
											la partie enzymatique de la pâte
											se transforme en carburant pour la partie au levain de la pâte.
											Quand nous les mettons ensemble et ajoutons les derniers ingrédients,
											nous pouvons créer un pain qui fait ressortir
											le plein potentiel des arômes enfermés dans la céréale.
											C'est ça le défi.
											Dans le parcours du blé, revenons à ces 12 étapes et examinons-les.
									","
											Der andere Vorteig, den wir machen,
											ist fermentiert – unser Vorferment.
											Und er ist – es kann ein Sauerteig sein, oder was wir einen ""Biga"" nennen
											oder eine andere Art vorfermentierter Teig mit ein bisschen Hefe,
											und der fängt auch an, Geschmack zu entwickeln.
											Am zweiten Tag fügen wir diese beiden Teile zusammen. Das ist das Epoxid.
											Wir hoffen, dass der Teil
											des Teigs mit den Enzymen
											der Antrieb wird für den gesäuerten Teil des Teigs
											und wenn man sie zusammenfügt und die letzten Zutaten beigibt,
											können wir ein Brot schaffen, welches
											das volle Potential des Geschmacks im Korn hervorbringt.
											Das ist die Herausforderung. Ok, nun,
											lassen Sie uns die Reise des Weizens anschauen und diese 12 Zustände betrachten.
									",The art and craft of bread,Peter Reinhart,15:34,"art,chemistry,food,life,love,science,Best of the Web"
