en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
											As you've probably noticed,
											in recent years, a lot
of western forests have burned
											in large and destructive wildfires.
											If you're like me —
											this western landscape
is actually why my family and I live here.
											And as a scientist and a father,
											I've become deeply concerned
about what we're leaving behind
											for our kids, and now my five grandkids.
									","
											Comme vous l'avez sûrement remarqué,
											ces dernières années,
de nombreuses forêts à l'ouest ont brûlé
											dans des feux de forêt
immenses et destructeurs.
											Si vous êtes comme moi —
											ce paysage est la raison pour laquelle
ma famille et moi vivons ici.
											En tant que scientifique
et père de famille,
											je m'inquiète de plus en plus
sur ce que nous laissons derrière
											pour nos enfants
et maintenant mes cinq petits-enfants.
									","
											Como probablemente habrán notado,
											en los últimos años muchos bosques 
occidentales se han quemado
											en grandes y destructivos 
incendios forestales.
											Si son como yo,
											este paisaje es realmente la razón 
para que mi familia y yo vivamos aquí.
											Y como científico y padre,
											he estado profundamente preocupado 
por lo que vamos a dejar
											a nuestros hijos, 
y ahora mis cinco nietos.
									","
											Muhtemelen fark ettiğiniz gibi
											son yıllarda büyük 
ve çok hasar veren yangınlar
											batıdaki pek çok ormanı tahrip etti.
											Eğer benim gibiyseniz —
											bu manzara ailem ve benim
burada yaşama nedenimiz.
											Bir bilim insanı ve bir baba olarak
											çocuklarımıza ve benim 
beş torunum gibi torunlarımıza
											arkamızda ne bırakacağımız
konusunda çok endişeliyim.
									",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
","
","
","
",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
											In the US, an area that's larger
than the state of Oregon has burned
											in just the last 10 years,
											and tens of thousands of homes
have been destroyed.
											Acres burned and homes destroyed
have steadily increased
											over the last three decades,
											and individual fires that are bigger
than 100,000 acres —
											they're actually on the rise.
											These are what we call ""megafires.""
											Megafires are the result of the way
we've managed this western landscape
											over the last 150 years
											in a steadily warming climate.
											Much of the destruction
that we are currently seeing
											could actually have been avoided.
									","
											Aux États-Unis, une zone plus grande
que l'État de l'Oregon a brûlé
											en seulement dix ans
											et des dizaines de milliers
de maisons ont été détruites.
											Le nombre d'hectares et de maisons brûlées
ne cesse de grimper
											depuis ces trente dernières années.
											Le nombre d'incendies isolés
qui s'étendent sur plus de 40 000 hectares
											est en train de croître.
											On appelle ces derniers
des méga-incendies.
											Les méga-incendies résultent de la façon
dont nous nous occupons de ce paysage
											depuis 150 ans
											dans un climat de plus en plus chaud.
											La plupart des ravages
que nous observons actuellement
											auraient en effet pu être évités.
									","
											En EE.UU., un área más grande 
que el estado de Oregon se ha quemado
											en solo los últimos 10 años,
											y decenas de miles de hogares 
han sido destruidos.
											Las hectáreas quemadas y las casas 
destruidas han ido en aumento
											en las últimas tres décadas.
											Y los incendios mayores 
de 40 000 hectáreas
											están aumentando.
											Esto es lo que llamamos ""megafuegos"".
											Los megafuegos son el resultado 
de cómo hemos llegado
											a este paisaje occidental 
en los últimos 150 años
											en un clima cada vez más cálido.
											Gran parte de la destrucción 
que vemos actualmente,
											en realidad, podría haberse evitado.
									","
											Sadece son on yılda,
Amerika'da, Oregon eyaletinden
											daha geniş bir alan yandı
											ve on binlerce ev tahrip oldu.
											Son otuz yıldır, 
yanan alan miktarı ve ev sayısı
											istikrarlı bir biçimde artıyor
											ve büyüklüğü 40.500 hektardan
fazla olan münferit yangınlar
											büyük artış gösteriyor.
											Biz bunlara ""mega yangın"" deriz.
											Bu mega yangınların nedeni
gittikçe ısınan bu iklim şartlarında
											batıdaki bu sahalarda son 150 yıldır
											yürüttüğümüz arazi yönetim biçimidir.
											Şu anda yaşadığımız bu kayıpların çoğu
											gerçekten önlenebilirdi.
									",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
","
","
","
",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
											I've spent my entire career
studying these western landscapes,
											and the science is pretty clear:
											if we don't change a few
of our fire-management habits,
											we're going to lose many more
of our beloved forests.
											Some won't recover in our lifetime
											or my kids' lifetime.
											It's time we confront
some tough truths about wildfires,
											and come to understand that we need
to learn to better live with them
											and change how they come to our forests,
											our homes
											and our communities.
									","
											J'ai passé ma carrière entière
à étudier ces paysages de l'ouest
											et la science est assez claire :
											si nous ne changeons pas
notre gestion des incendies,
											nous allons perdre encore plus
de nos forêts bien-aimées.
											Certaines ne se régénéreront pas
de notre vivant
											ou du vivant de mes enfants.
											Il est temps d'affronter quelques vérités
difficiles à propos des feux de forêt
											et de comprendre que nous devons
apprendre à mieux vivre avec eux
											et changer la façon
dont ils s'approchent de nos forêts,
											de nos maisons
											et de nos communautés.
									","
											He pasado toda mi vida estudiando 
estos paisajes del oeste,
											y la ciencia es bastante clara:
											si no cambiamos algunos de 
nuestros hábitos de control de incendios,
											perderemos muchos más 
de nuestros queridos bosques.
											Algunos no se recuperarán en nuestra vida
											o en la vida de mis hijos.
											Es hora de enfrentar algunas verdades 
difíciles sobre incendios forestales,
											y llegar a comprender que tenemos 
que aprender a vivir mejor con ellos
											y cambiar la manera de 
cómo alcanzan nuestros bosques,
											nuestros hogares
											y nuestras comunidades.
									","
											Bütün meslek hayatım boyunca
bu batı sahalarını inceledim
											ve bilimin dediği şey gayet açık:
											Eğer yangınla mücadele konusunda
bazı alışkanlıklarımızı değiştirmezsek
											bu değerli ormanlarımızın
pek çoğunu daha kaybedeceğiz.
											Bazılarının yenilendiğini biz
											veya çocuklarımız göremeyecek.
											Orman yangınları konusunda
bazı acı gerçekleri görmenin
											ve bu yangınlarla birlikte yaşamayı
öğrenmemiz gerektiği ve onların
											ormanlarımıza, evlerimize
ve topluluklarımıza ulaşmasını
											nasıl engelleyebileceğimizi
											anlamanın zamanı geldi.
									",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
","
","
","
",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
											So why is this happening?
											Well, that's what I want
to talk to you about today.
											You see this forest?
											Isn't it beautiful?
											Well, the forests that we see today
											look nothing like the forests
of 100 or 150 years ago.
											Thankfully, panoramic photos
were taken in the 1930s
											from thousands of western
mountaintop lookouts,
											and they show a fair approximation
											of the forest that we inherited.
											The best word to describe
these forests of old is ""patchy.""
											The historical forest landscape
was this constantly evolving patchwork
											of open and closed
canopy forests of all ages,
											and there was so much evidence of fire.
											And most fires were pretty small
by today's standards.
											And it's important to understand
that this landscape was open,
											with meadows and open canopy forests,
											and it was the grasses of the meadows
											and in the grassy understories
of the open forest
											that many of the wildfires were carried.
									","
											Pourquoi ces incendies
se produisent-ils ?
											C'est ce dont je veux vous parler
aujourd'hui.
											Vous voyez cette forêt ?
											N'est-elle pas belle ?
											Les forêts que nous voyons aujourd'hui
											ne ressemblent en rien aux forêts
d'il y a 100 ou 150 ans.
											Heureusement, des photos panoramiques
ont été prises dans les années 30
											depuis le sommet de milliers
de montagnes à l'ouest du pays
											et elles présentent une image assez juste
											des forêts dont nous avons hérité.
											Le meilleur terme pour décrire
ces forêts d'antan est « irrégulier ».
											Le paysage forestier historique
était un patchwork en constante évolution
											de forêts denses et de forêts claires
de tous les âges
											et il existait tellement de preuves
de la survenue d'incendies.
											La plupart des feux étaient assez petits
selon les critères actuels.
											Il est important de comprendre
que ce paysage était ouvert,
											avec des prairies et des forêts
à couvert ouvert.
											C'était l'herbe des prairies
											et des sous-bois de la forêt ouverte
											qui transportait la plupart
de ces feux de forêt.
									","
											Y, ¿por qué sucede esto?
											Bueno, de eso es de lo que 
quiero hablarles hoy.
											¿Ven este bosque?
											¿No es hermoso?
											Bueno, los bosques que vemos hoy
											no se parecen en nada 
a los bosques de hace 100 o 150 años.
											Afortunadamente las fotos panorámicas 
tomadas en la década de 1930
											por miles de miradores occidentales 
en la cima de la montaña,
											muestran una buena aproximación
											del bosque que heredamos.
											La mejor palabra para describir 
estos bosques antiguos es ""irregular"".
											El paisaje del bosque histórico 
fue este mosaico en constante evolución
											de bosques de doseles abiertos
y cerrados de todas las edades,
											y había mucha evidencia de fuego.
											Y la mayoría de los incendios eran 
pequeños, según los estándares actuales.
											Y es importante entender 
que este paisaje estaba abierto,
											con prados y bosques abiertos,
											y había hierba en los prados
											y en los sotobosques del bosque abierto
											de los que muchos fueron arrasados 
por los incendios forestales.
									","
											Peki, bu neden oluyor?
											Sizlerle bugün bu konuda
konuşmak istiyorum.
											Gördüğünüz şu orman,
											ne kadar güzel, değil mi?
											Fakat resimdeki bu orman
											100-150 yıl önce çok farklıydı.
											Şükürler olsun ki 1930'larda binlerce
batı dağ zirvesi noktalarından çekilmiş
											panaromik fotoğraflar 
bize miras kalan orman varlığını
											gerçeğe oldukça yakın
											bir biçimde gösteriyor.
											Bu kadim ormanları en iyi
tarif eden eden kelime ""yamalı.""
											Bu tarihi ormanlar daima değişen
yamalı bir görüntüye sahipti;
											bütün yaşlardan gevşek tepe çatılıydı
											ve yangınlara dair pek çok işaret var
											ama o yangınlar bugünün
standartlarına göre oldukça küçüktü.
											Şunu anlıyoruz ki bu saha
otlakları ve gevşek tepe çatılı yapısıyla
											açıklık bir sahaydı
											ve yangınların çoğunun taşıyıcısı
											bu açıklık ormanların 
alt bitki örtüsü olan
											otlaklardaki çayır bitkileriydi.
									",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
","
","
","
",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
"
											There were other forces at work, too,
shaping this historical patchwork:
											for example, topography,
whether a place faces north or south
											or it's on a ridge top
or in a valley bottom;
											elevation, how far up the mountain it is;
											and weather, whether a place
gets a lot of snow and rain,
											sunlight and warmth.
											These things all worked together
											to shape the way the forest grew.
									","
											D'autres éléments ont formé
ce patchwork historique :
											la topographie par exemple,
si un endroit est face au nord ou au sud,
											s'il est au sommet d'une crête
ou au fond d'une vallée ;
											l'altitude, la hauteur d'une montagne ;
											et le temps, s'il pleut ou neige
beaucoup dans un endroit,
											s'il y fait chaud et beau.
											Ces éléments fonctionnaient ensemble
											pour façonner la croissance de la forêt.
									","
											Hubo otras fuerzas también, 
dando forma a este mosaico histórico:
											por ejemplo, la topografía, si un lugar 
está orientado al norte o al sur
											o está en una cresta o 
en el fondo de un valle;
											o su elevación, es decir, lo arriba 
que se encuentra en la montaña
											y el clima, si un lugar recibe 
mucha nieve y lluvia,
											así como luz del sol y calor.
											Todas estas cosas interactúan
											para modelar la forma 
en que creció el bosque.
									","
											Bu kadim yamalı biçimin
oluşmasında başka etkenler de vardı,
											mesela sahanın topoğrafyası,
kuzeye veya güneye bakması,
											bir sırtta veya vadi tabanında bulunması;
											yükseltisi, dağın ne kadar 
yukarısında olduğu
											ve hava şartları, bölgedeki
kar ve yağmur miktarı,
											güneş ışığı ve sıcaklık gibi şeyler.
											Bu etkenler, ormanların büyümesi
											ve biçimlenmesinde ortaklaşa çalışırdı.
									",Why wildfires have gotten worse — and what we can do about it,Paul Hessburg,14:11,"climate change,TEDx,environment,trees,ecology,nature,science,United States"
