en,pt,tr,title,speaker,duration,tags
"
","
","
","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
											So when I decided to create
an art piece in Manshiyat Naser,
											the neighborhood of the Cairo
garbage collectors in Egypt,
											I never thought this project would be
											the most amazing human experience
that I would ever live.
											As an artist, I had
this humanist intention
											of beautifying a poor
and neglected neighborhood
											by bringing art to it and hopefully
shining light on this isolated community.
									","
											Quando decidi criar uma obra de arte 
em Manshiyat Naser,
											o bairro dos apanhadores de lixo
do Cairo, no Egito,
											nunca pensei que este projeto
											viesse a ser a experiência humana 
mais incrível que eu já teria.
											Enquanto artista,
tinha a intenção humanista
											de embelezar um bairro pobre e desprezado
											levando-lhe a arte e a esperança 
de iluminar esta comunidade isolada.
									","
											Manshiyat Naser'de bir sanat eseri
yaratmaya karar verince,
											ki burası Mısır'da Kahire'nin 
çöp şehri olarak biliniyor,
											bu projenin en büyüleyici deneyimim
											olacağını hiç aklımdan geçirmedim.
											Bir sanatçı olarak hümanist
bir gayem vardı,
											köhne ve unutulmuş bir 
mahalleyi güzelleştirmek
											ve sanatı oraya götürüp bu soyutlanmış 
topluluğa ışık tutmak istedim.
									","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
","
","
","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
											The first time I heard about
this Christian Coptic community
											was in 2009 when the Egyptian authorities
under the regime of Hosni Mubarak
											decided to slaughter 300,000 pigs
using the pretext of H1N1 virus.
											Originally, they are pig breeders.
											Their pigs and other animals
are fed with the organic waste
											that they collect on a daily basis.
											This event killed their livelihood.
											The first time I entered Manshiyat Naser,
it felt like a maze.
											I was looking for the St. Simon Monastery
on the top of the Muqattam Mountain.
											So you go right, then straight,
then right again, then left
											to reach all the way to the top.
											But to reach there, you must dodge between
the trucks overpacked with garbage
											and slalom between the tuk-tuks,
											the fastest vehicle to move around
in the neighborhood.
											The smell of the garbage
unloaded from those trucks was intense,
											and the noise of the traffic
was loud and overbearing.
											Add to it the din created by the crushers
in those warehouses along the way.
											From outside it looks chaotic,
but everything is perfectly organized.
									","
											A primeira vez que ouvi falar
da comunidade cristã copta
											foi em 2009, quando as autoridades egípcias
sob o regime de Hosni Mubarak,
											decidiram abater 300 000 porcos
sob o pretexto do vírus H1N1.
											Eram porcos reprodutores.
											Esses porcos e outros animais
são alimentados com desperdícios orgânicos
											que são recolhidos diariamente.
											Este acontecimento destruiu
a sua forma de viver.
											A primeira vez que lá entrei
Manshiyat Naser parecia um labirinto.
											Eu andava à procura do Mosteiro de S. Simão
no topo da montanha Muqattam.
											Seguimos à direita, depois em frente,
à direita outra vez, depois à esquerda
											até chegar lá acima.
											Mas para lá chegar, temos que nos esquivar
entre os camiões carregados de lixo
											e serpentear entre os ""tuk-tuks"",
											o veículo mais rápido para 
nos movimentarmos no bairro.
											O cheiro do lixo descarregado
daqueles camiões era intenso,
											e o barulho do trânsito
era alto e difícil de suportar.
											Juntem-lhe o ruído criado
pelas trituradoras
											nos armazéns ao longo do caminho.
											Do exterior, parece um caos,
mas está tudo perfeitamente organizado.
									","
											Bu Hristiyan Kıpti topluluğunu ilk kez
											2009'da, Mısır yetkililerin 
Hüsnü Mübarek rejiminde
											H1N1 virüsü bahanesi ile 300.000 domuzu
kesmeye karar verdiklerinde duydum.
											Asıl işleri domuz yetiştiriciliği.
											Domuzları ve diğer hayvanları
günlük olarak topladıkları
											organik atıklarla besleniyor.
											Bu olay onların gelirini yok etti.
											Manshiyat Naser'e ilk uğradığımda, 
labirent gibi gelmişti bana.
											Moqattam tepesinde bulunan 
St. Simon manastırını arıyordum.
											Tepeye erişmek için önce sağ
yapıyorsunuz, sonra düz,
											sonra tekrar sağ ve sol.
											Ama oraya giderken çöp taşan 
kamyonların arasından sıyrılmalı
											ve mahallede hareket için
											en hızlı araç olan 3 tekerlilerin
arasından geçmelisiniz.
											Kamyonlardan boşaltılan 
çöp kokusu yoğundu
											ve trafik gürültüsü
yüksek sesli ve sıkıcıydı.
											Bir de depolardaki sıkma makinelerin
gürültüsünü buna ekleyin.
											Dışardan kaos gibi görünüyor
ama her şey mükemmelce organize edilmiş.
									","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
","
","
","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
											The Zaraeeb, that’s how
they call themselves,
											which means the pig breeders,
											have been collecting the garbage of Cairo
											and sorting it in their own
neighborhood for decades.
											They have developed
one of the most efficient
											and highly profitable systems
on a global level.
											Still, the place is perceived
as dirty, marginalized and segregated
											because of their association
with the trash.
											So my initial idea
was to create an anamorphic piece,
											a piece that you can only see
from one vantage point.
											I wanted to challenge myself artistically
by painting over several buildings
											and having it only fully visible
from one point on the Muqattam Mountain.
											The Muqattam Mountain
is the pride of the community.
											This is where they built
the St. Simon Monastery,
											a 10,000-seat cave church
that they carved into the mountain itself.
									","
											Os Zaraeeb, como se denominam
											— e que significa criadores de porcos —
											há décadas que recolhem o lixo do Cairo
											e separam-no no seu bairro.
											Criaram um dos sistemas mais eficazes
											e altamente lucrativo a nível global.
											No entanto, o bairro é considerado
sujo, marginalizado e segregado
											por causa da sua associação com o lixo.
											Por isso, a minha ideia inicial
era criar uma peça anamórfica,
											uma peça que só pudesse ser vista
duma posição estratégica.
											Queria desafiar-me artisticamente
pintando vários edifícios
											que só fossem totalmente visíveis
dum ponto na montanha Muqattam.
											A montanha Muqattam
é o orgulho da comunidade.
											Foi ali que construíram
o Mosteiro de S. Simão,
											uma igreja-gruta de 10 000 lugares
que escavaram na montanha.
									","
											Onlar kendilerine Zaraeeb diyorlar,
											anlamı domuz yetiştiricisidir.
											Kahire'nin çöpünü toplamışlar
											ve bunu kendi mahallelerinde 
on yıllarca yapmışlar.
											Çok etkili bir yöntem geliştirdiler
											ve küresel anlamda son derece 
kârlı bir sistem.
											Ama hâlâ kirli, marjinal, 
ve ayrı tutulmuş görünüyorlar,
											çünkü çöple bağdaştırılıyorlar.
											İlk fikrim bir anamorfik
eser tasarlamaktı,
											tek bir stratejik noktadan 
görebildiğiniz bir parça.
											Kendi sanatımı zorlamak ve birkaç binayı 
kapsayan resim çizmek istedim
											ve bunun bir tek Moqattam tepesinden 
görülmesini planladım.
											Moqattam tepesi buradaki 
insanların gururudur.
											St. Simon manastırını oraya kurdular,
											dağın içine kazınmış 
toplam 10.000 kişilik bir kilisedir.
									","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
","
","
","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
											So, the first time
I stood on top of the mountain
											and I looked at the neighborhood,
											I asked myself, how on earth
will I convince all those owners
											to let me paint on their buildings?
											And then Magd came.
											Magd is a guide from the Church.
											He told me the only person I needed
to convince was Father Samaan,
											who is the leader of the community.
											But to convince Father Samaan,
I needed to convince Mario,
											who is a Polish artist
who moved to Cairo 20 years ago
											and who created all the artwork
of the Cave Church.
											I am really grateful to Mario.
He was the key of the project.
											He managed to get me
a meeting with Father Samaan,
											and surprisingly, he loved the idea.
											He asked me about where I painted before
											and how I will make it happen.
											And he was mainly concerned
by what I was going to write.
									","
											A primeira vez que estive 
no topo da montanha
											e olhei para o bairro, pensei:
											""Como hei de convencer
todos os proprietários
											""a deixar-me pintar os seus prédios?""
											Depois apareceu Magd.
											Magd é um guia da Igreja.
											Disse-me que a única pessoa
que era preciso convencer
											era o Padre Samaan
que é o líder da comunidade.
											Mas para convencer o Padre Samaan,
eu tinha que convencer Mario,
											que é um artista polaco
que se mudou para o Cairo há 20 anos
											e que criara todas as obras de arte
da igreja-gruta.
											Estou muito agradecido a Mario.
Ele foi fundamental para o projeto.
											Arranjou-me uma reunião
com o Padre Samaan,
											e, surpreendentemente, ele adorou a ideia.
											Perguntou-me onde
é que eu já tinha pintado
											e como é que eu ia fazer isso.
											Estava preocupado principalmente
com o que eu ia escrever.
									","
											İlk kez bu tepede bulunduğum
											ve bu mahalleye baktığımda,
											kendime sordum, bu kadar
ev sahibini binalarını boyamaya
											nasıl ikna edebilirim?
											Sonra Magd ile tanıştım.
											Magd kilisede rehberlik yapıyor.
											Bana bir tek peder Samaan'ı ikna
etmem gerekeceğini söyledi,
											kendisi bu topluluğun lideriydi.
											Ama peder Samaan'dan evvel
Mario'yu ikna etmem gerekiyordu,
											o da 20 sene önce Kahire'ye taşınmış
Polonya'lı bir sanatçı
											ve dağın içindeki kilisenin tüm 
sanat eserlerini yapan kişi.
											Mario'ya çok şey borçluyum.
O bu projenin kilit noktası.
											Benim peder Samaan ile
buluşmamı Mario sağladı.
											Şaşırtıcı ama peder fikrimi sevdi.
											Bana daha önceki projelerimi ve
											bunu nasıl yapacağımı sordu.
											Daha çok neler yazacağımdan
endişe ediyordu.
									","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
","
","
","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
"
											In every work that I create,
I write messages
											with my style of Arabic calligraphy.
											I make sure those messages are relevant
to the place where I am painting
											but have this universal dimension,
											so anybody around the world
can relate to it.
									","
											Em todas as obras que faço,
escrevo mensagens
											com o meu estilo de caligrafia árabe.
											Asseguro-me de que essas mensagens
											sejam relevantes no local
onde estou a pintar
											mas tenham uma dimensão universal,
											para que toda a gente
possa identificar-se com elas.
									","
											Her yarattığım eserimde,
Arapça hat sanatı
											tarzımla mesajlar yazarım.
											Mesajlarımın yerine göre anlamlı
olmasına gayret ediyorum,
											aynı zamanda evrensel boyutlu,
											ki dünyada herkes kendine 
anlam çıkarabilsin.
									","A project of peace, painted across 50 buildings",eL Seed,11:26,"beauty,art,community,Egypt,Middle East,peace,sanitation,painting,society,TED Fellows"
