es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
											La máxima ""Conócete a ti mismo""
											viene de los antiguos griegos.
											Algunos atribuyen este pensamiento de la era dorada a Platón,
											otros a Pitágoras.
											Pero la verdad es que no importa realmente qué sabio lo dijo primero
											porque es un consejo sabio incluso hoy.
											""Conócete a ti mismo"".
											Es conciso,
											casi al extremo de carecer de sentido,
											pero suena familiar y verdadero, ¿no?
											""Conócete a ti mismo"".
											Entiendo este aforismo atemporal
											como una declaración sobre los problemas, o más exactamente, sobre las confusiones,
											de la conciencia.
											Siempre me fascinó el conocimiento de uno mismo.
											Esta fascinación me llevó a sumergirme en el arte,
											a estudiar neurociencia
											y más tarde a ser psicoterapeuta.
									","
											""Kendini tani"" özdeyişi
											çok uzun zamanlardan beri var.
											Bazıları altın değerindeki bu evrensel bilgiyi Plato'nun nitelendirdiğini
											düşünüyor bazıları da Pythagoras'un.
											Fakat gerçek şu ki ilk hangi bilgenin dediğinin önemi yok
											çünkü bilgenin verdiği bir öğüt, bugün bile geçerli.
											""Kendini tanı.""
											Bu özlü söz
											bazen anlamsız gelebiliyor
											fakat alışılmışı ve gerçeği çağrıştırıyor, değil mi?
											""Kendini tanı.""
											Bu sonsuz atasözü bana
											problemleri ifade ediyor yada daha spesifik olursak karmaşıklığın
											bilincini.
											Kendimizi tanımamıza hayran kalmışımdır her zaman.
											Bu büyü beni sanata yöneltti,
											sinir bilimi eğitimi aldım
											psikoperapist olmak için.
									","
											La maxime ""Connais-toi toi même""
											est connue depuis les Grecs anciens.
											Certains attribuent ce précieux savoir à Platon,
											d'autres à Pythagore.
											mais la vérité, c'est que peu importe quel sage l'a énoncée le premier,
											parce que c'est toujours un sage conseil, même aujourd'hui.
											""Connais-toi toi même"".
											C'est mystérieux
											au point d'en perdre presque toute signification,
											mais cela sonne juste et familier, non ?
											""Connais-toi toi même"".
											J’interprète ce dicton sans âge
											comme une déclaration sur les problèmes, ou plus exactement sur les confusions,
											de la conscience.
											J'ai toujours été fascinée par la découverte du soi.
											Cette fascination m'a conduit à me plonger dans l'Art,
											à étudier les neuro-sciences,
											et ensuite à devenir psychothérapeute.
									","
											Die Maxime ""Erkenne dich selbst""
											existiert schon seit den alten Griechen.
											Manche schreiben diese goldene Weisheit Plato zu,
											andere Pythagoras.
											Dabei ist es wirklich nicht wichtig, welcher Weise es zuerst gesagt hat,
											weil es immer noch ein weiser Rat ist, selbst heute.
											""Erkenne dich selbst.""
											In seiner Prägnanz ist dieser Satz
											fast schon bedeutungslos,
											doch klingt er vertraut und wahr, oder nicht?
											""Erkenne dich selbst.""
											Ich verstehe dieses zeitlose Diktum
											als Feststellung zu den Problemen, oder genauer den Wirrungen,
											des Bewusstseins.
											Selbsterkenntnis hat mich immer fasziniert.
											Diese Faszination führte dazu, dass ich mich mit Kunst beschäftigte,
											Neurowissenschaften studierte
											und anschließend Psychotherapeutin wurde.
									","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
","
","
","
","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
											Hoy combino todas mis pasiones
											como DGE de InteraXon,
											una empresa de informática neurodirigida.
											Mi objetivo, en esencia,
											es ayudar a las personas a estar más a tono
											con sí mismas.
											Y lo tomo de este aforismo:
											""Conócete a ti mismo"".
											Si lo piensan
											este imperativo es una característica distintiva de nuestra especie
											¿verdad?
											Digo, es la autoconciencia
											la que separa al homo sapiens
											de otros eslabones de nuestra humanidad.
									","
											Bütün tutkularımı birleştirmiş durumdayım
											InteraXon CEO'su olarak,
											düşünce gücüyle kontrol eden, bilgisayar firması.
											Açıkçası hedefim
											insanlara yardım etmek kendilerini
											daha iyi tanıyabilmeleri için.
											Hep bu atasözünden yola çıkıyorum.
											""Kendini tanı.""
											Düşünün,
											bu söz bizim türümüzün karakterlerini tanımlıyor,
											değil mi?
											Demek istediğim öz farkındalık
											homosafiyenleri ayıran bir özellik,
											insanlığın bir önceki örneklerinden.
									","
											Aujourd'hui je combine toutes mes passions
											en tant que PDG d'InteraXon,
											une société qui développe l'informatique contrôlée par la pensée.
											Mon but, tout simplement,
											est d'aider les gens à devenir plus en phase
											avec eux-mêmes.
											Je m'inspire de ce court dicton,
											""Connais-toi toi même"".
											Si on y réfléchit, cette injonction est
											en quelque sorte la caractéristique qui définit notre espèce,
											non ?
											Je veux dire, c'est la conscience de soi
											qui sépare l'homo sapiens
											des plus anciennes formes de l'humanité.
									","
											Heute vereine ich alle meine Leidenschaften
											als Geschäftsführerin von InteraXon,
											ein Unternehmen für gedankengesteuertes Computerwesen.
											Damit will ich ganz einfach
											Menschen dabei helfen, mit sich selbst
											mehr in Einklang zu kommen.
											Das alles gründet auf dieser kleinen Aussage:
											""Erkenne dich selbst.""
											Wenn Sie einmal darüber nachdenken,
											definiert diese Forderung gewissermaßen unsere Spezies,
											oder etwa nicht?
											Ich meine damit, dass es diese
											Selbstwahrnehmung ist, die den Homo sapiens
											von früheren Menschheitsformen unterscheidet.
									","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
","
","
","
","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
											Hoy estamos demasiado ocupados
											con nuestros iPhones y iPods
											como para detenernos a auto-conocernos.
											Con el aluvión de conversaciones minuto a minuto,
											los correos, el intercambio incesante de los canales de contenido,
											las claves, aplicaciones, recordatorios, los tweets y etiquetas
											perdemos de vista qué hay detrás de todo ese alboroto:
											nosotros.
											Estamos paralizados gran parte del tiempo
											por las tantas maneras de reflejarnos en el mundo.
											Y apenas si hallamos el tiempo para reflexionar
											sobre nuestro propio ser.
											Nos enmascaramos tras todo esto.
											Y sentimos que necesitamos irnos
											muy, muy lejos a un retiro aislado, y dejar todo atrás.
									","
											Bugünlerde çok meşguluz
											bütün dikkatimizi iPhone ve iPod'larmıza harcıyoruz,
											durmamız gerek kendimizi tanımamız için.
											Dakika başı mesajlar
											emailler, merhametsiz medya kanallari,
											şifre ve aplikasyonlar, hatırlatıcı uyarılar ve Tweetler ve etiketlemeler,
											bunlar bazı şeyleri gözden kaçırmamıza neden oluyor:
											kendimiz.
											Çoğu zaman mıhlanmış durumdayız
											oysa ki kendimizi dünyaya yansıtabiliriz.
											Ve kendimizi derinden geri yansıtmaya çok az
											zaman ayırıyoruz.
											Kendi kendimizi bu kargaşaya soktuk.
											Ve hissediyoruz ki
											uzak izbe bir yere gitmemiz gerekiyor, olanlardan uzaklaşabilmek için.
									","
											Aujourd'hui, nous sommes souvent trop occupés,
											attentifs à nos iPhones, et nos iPods,
											pour vraiment faire une pause et apprendre à nous connaître nous-mêmes.
											Noyés à chaque instant sous un déluge de textos,
											d'e-mails, de sollicitations incessantes des différents média,
											et de mots de passe, d'applis, de notes, de Tweets, de tags,
											nous perdons de vue le sens premier de toute cette agitation :
											nous-mêmes.
											La plupart du temps, nous sommes pétrifiés
											par tous les moyens qui nous permettent de nous projeter dans le monde.
											Et nous trouvons à peine le temps de réfléchir profondément
											sur nous-mêmes.
											Nous nous sommes encombrés nous-même avec tout ça.
											Et nous avons le sentiment qu'il nous faut partir
											loin, très loin, pour une retraite isolée, en quittant tout.
									","
											Heute sind wir zu oft damit beschäftigt,
											uns um unsere iPhones und iPods zu kümmern,
											um innezuhalten und uns selbst kennenzulernen.
											Unter der Flut der SMS-Unterhaltungen im Minutentakt,
											E-Mails, unermüdlichem Austausch von Medien-
											Kanälen, Passwörtern, Apps, Erinnerungen, Tweets und Tags
											verlieren wir die Sicht darauf, wozu all dieses Chaos überhaupt gut sein soll:
											Uns.
											Oft lähmen uns all diese Möglichkeiten, mit denen
											wir uns in der Welt darstellen können.
											Dabei finden wir kaum Zeit, uns auf uns selbst
											zu besinnen.
											Wir haben uns mit all dem überhäuft.
											Wir wollen uns an einen weit entfernten Ort
											zurückziehen und alles hinter uns lassen.
									","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
","
","
","
","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
											Y nos vamos bien lejos
											a la cumbre de una montaña
											suponiendo que si llegamos allí ilesos
											seguro que eso nos dará el respiro que necesitamos
											para ordenar el desorden, el caos cotidiano,
											y reencontrarnos nuevamente.
											Pero en esa montaña
											en la que conseguimos esa hermosa paz mental
											¿qué estamos logrando?
											Sólo es un escape exitoso.
											Piensen en la palabra que usamos: ""retiro"".
											La ""retirada"" es el término que usa el ejército cuando pierde una batalla.
											Significa que tenemos que irnos de aquí.
											¿Sentimos de esa manera las presiones del mundo
											que, para adentrarnos en nosotros mismos,
											tenemos que correr a las montañas?
											Y el problema de escaparse del día a día
											es que tarde o temprano tenemos que volver.
											Así que, si lo pensamos,
											somos casi como turistas
											que nos visitamos a nosotros mismos.
											Y a la larga las vacaciones se terminan.
									","
											Bu yüzden uzaklara gidiyoruz
											dağın tepesine,
											farz ediyoruz ki bir parça üstüne konmakla,
											kendimize lazım olan süreyi verip
											her gün yaşadığımız kargaşayı ve düzensiz hayatımızı toplayacağımıza
											ve kendimizi bulmamızı sağlayacağına inanıyoruz.
											Fakat o dağın tepesinde
											huzuru bulduğumuz düşüncesiyle,
											gerçekten neleri başarıyoruz?
											Gerçek şu ki; sadece başarılı bir kaçış yolu buluyoruz.
											""Geri çekilme"" terimini düşünün.
											Bu terimi askerler kullanırlardı savaşı kaybettiklerinde.
											Oradan kaçmamız gerektiği anlamına geliyor.
											Dünyamızın bize yaptığı baskıyı böyle mi hissediyoruz,
											kendimizi bulabilmek için,
											kaçmamız mı gerekiyor?
											Günlük yaşantımızdan kaçmamızın en büyük sorunu
											sonunda probleme geri döneceğimizdir.
											Düşündüğünüzde,
											turist gibiyiz
											kendimizi orada ziyaret eden.
											Ve bir gün o tatil sona erecek.
									","
											Alors nous allons très loin,
											jusqu'au sommet d'une montagne,
											dans l'idée que de nous percher sur un piton
											va forcément nous donner le répit dont nous avons besoin
											pour mettre de l'ordre dans notre quotidien chaotique,
											et nous retrouver à nouveau.
											Mais sur cette montagne,
											où nous trouvons cette magnifique paix de l'esprit,
											que gagnons-nous vraiment ?
											Ce n'est en réalité qu'une échappée réussie.
											Pensez au mot que nous employons, ""Retraite"".
											C'est le mot que les armées emploient quand elles ont perdu une bataille.
											Il signifie qu'il faut que nous nous échappions.
											Est-ce ainsi que nous ressentons les pressions de notre monde,
											de sorte que pour regarder en nous-même,
											il nous faille nous réfugier ailleurs ?
											Et le problème, quand on s'échappe du quotidien,
											c'est qu'il faut bien revenir un jour chez soi.
											Quand on y pense,
											nous sommes presque comme des touristes,
											nous nous rendons visite à nous-même là bas.
											Et un jour, c'est la fin des vacances.
									","
											Also gehen wir weit weg,
											auf den Gipfel eines Berges,
											im Glauben, dass wir, wenn wir uns dort niederhocken,
											die nötige Ruhe finden, um das Wirrwarr,
											das Chaos des Alltags ordnen zu können
											und uns selbst wiederzufinden.
											Aber was erreichen wir wirklich
											auf diesem Berg,
											wo wir diese wunderbare Seelenruhe finden?
											In Wahrheit sind wir einfach nur entkommen.
											Denken Sie an den Begriff ""Rückzug"".
											Armeen benutzen ihn, wenn sie eine Schlacht verloren haben.
											Er bedeutet: ""Lasst uns von hier wegkommen.""
											Denken wir so über die Zwänge unserer Welt,
											dass wir auf die Berge flüchten müssen,
											um in unser Inneres zu gelangen?
											Auch müssen wir beim Entkommen
											von unserem Alltag irgendwann wieder zurück.
											Wenn Sie einmal darüber nachdenken,
											sind wir fast wie ein Tourist,
											der uns selbst da drüben besucht.
											Und irgendwann hört dieser Urlaub schließlich auf.
									","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
","
","
","
","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
"
											Y mi pregunta es entonces:
											¿hay maneras de auto-conocernos
											sin escapar?
											¿Podemos redefinir nuestra relación
											con el mundo tecnologizado
											para tener ese sentimiento profundo de auto-conciencia
											que estamos buscando?
											¿Podemos vivir el aquí y ahora interconectado
											y aún así seguir ese mandato ancestral
											""conócete a ti mismo""?
											Y yo digo que la respuesta es sí.
											Estoy aquí hoy para compartir una nueva forma
											de trabajar con la tecnología con este fin
											de familiarizarnos con nuestro yo interior
											como nunca antes;
											humanizando la tecnología,
											fomentando esa búsqueda secular del hombre
											por conocerse más a sí mismo.
											Se llama informática neurodirigida.
									","
											Pekala size bir sorum var,
											kendimizi tanımamızın yolları var mı
											sorunlardan kaçmayarak?
											İlişkilerimizi yeniden tanımlayabilir miyiz
											teknolojinin geliştiği bir dünyada,
											kişisel farkındalığın yüksek bir anlama sahip olmasi
											için?
											Hem normal hayatımızı yaşayıp hem de internete bağlı olup
											eski öğütlerle ilerleyebilir miyiz,
											""Kendini tanı?""
											Bence cevap evet.
											Ve yeni bir yolu paylaşmak için bugün buradayım,
											çalışmalarımızı teknolojiyle yürüttük
											kendimizi tanımamıza alışmak için,
											hiç önceden yapılmamış gibi —
											teknolojiyi insanlara uyarlayarak
											ve eski çağ arayışımızı sürdürerek
											kendimizi daha iyi tanıyabilmemiz için.
											Buna düşünce gücüyle kontrol edilen bilgisayar deniyor.
									","
											Alors la question que je vous pose, c'est :
											peut-on trouver un moyen de se connaître soi-même
											sans l'échappatoire ?
											Peut-on redéfinir notre relation
											au monde technologique
											de façon à obtenir cette conscience augmentée de soi-même
											que l'on recherche ?
											Peut-on vivre ici et maintenant, dans notre réseau câblé,
											et cependant suivre cette ancienne injonction :
											""Connais-toi toi même ?""
											J'affirme que la réponse est oui.
											Et je suis ici aujourd'hui pour vous faire partager la nouvelle façon
											dont nous utilisons la technologie à cette fin :
											devenir familier de son moi intérieur
											comme jamais auparavant ;
											en humanisant la technologie,
											et en prolongeant notre quête immémoriale
											d'une meilleure connaissance de soi.
											On appelle ça l'informatique contrôlée par la pensée.
									","
											Also frage ich Sie,
											gibt es Möglichkeiten zur Selbsterkenntnis
											ohne eine Flucht?
											Können wir unsere Beziehung zur
											Welt der Technik neu definieren,
											damit wir diesen erhöhten Sinn für Selbstkenntnis
											erhalten, den wir suchen?
											Können wir jetzt und hier in unserer verdrahteten Welt leben
											und noch immer dieser uralten Forderung folgen:
											""Erkenne dich selbst.""
											Ich sage ja.
											Ich will Ihnen heute eine neue Möglichkeit mitteilen,
											eine Technologie, an der wir zurzeit arbeiten,
											damit wir mit unserem Selbst vertraut werden können
											wie nie zuvor –
											humanisierende Technik,
											die unser jahrhundertealtes Trachten nach vollerer
											Selbsterkenntnis fördert.
											Diese Technik heißt gedankengesteuertes Computerwesen.
									","Know thyself, with a brain scanner",Ariel Garten,15:04,"TEDx,neuroscience,psychology,science,technology,mindfulness"
