es,pt,tr,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
											Hace unos 17 años me volví alérgico al aire de Delhi.
											Los doctores me dijeron que mi capacidad pulmonar
											había decrecido a un 70 por ciento
											y que esto me estaba matando.
											Con la ayuda de Instituto de Tecnología de India,
											del Instituto de Energía y Recursos y de los conocimientos de la NASA,
											descubrimos que existen tres
											plantas verdes básicas,
											plantas comunes, con las que
											podemos generar todo el aire puro en interiores
											que necesitemos para mantenernos saludables.
											También descubrimos que se pueden
											reducir los requerimientos de aire puro
											dentro de un edificio, manteniendo
											los estándares de calidad de este aire de interior.
									","
											Há uns 17 anos, 
tornei-me alérgico ao ar de Déli.
											Os meus médicos disseram-me 
que a minha capacidade pulmonar
											se tinha reduzido em 70%,
											e me estava a matar.
											Com a ajuda do IIT,
											do TERI, e de factos
aprendidos com a NASA,
											descobrimos que há
três plantas verdes básicas,
											plantas verdes comuns,
											com as quais podemos cultivar
dentro de casa
											todo o ar puro de que precisamos
para nos manter saudáveis.
											Descobrimos também que se pode reduzir
											os requisitos do ar puro no edifício,
											mantendo os padrões industriais
de qualidade do ar interior.
									","
											Yaklaşık 17 yıl önce, Delhi'nin havasına alerji oldum.
											Doktorlarım, ciğerlerimin kapasitesinin
											yüzde 70'e düştüğünü söylediler,
											ve bu beni öldürüyordu.
											IIT'nin, TERI'nin yardımları
											ve NASA'nın tecrübeleriyle,
											kapalı alanlarda sağlıklı
											kalabilmek için
											gereken temiz havayı üreten
											üç tür temel yeşil bitki,
											yaygın yeşil bitki olduğunu keşfettik.
											Ayrıca endüstriyel kapalı alan için
											hava kalite standartlarını koruyarak
											temiz hava gereksinimlerini
											düşürebildiğimizi öğrendik.
									","
											Some 17 years ago, I became allergic to Delhi's air.
											My doctors told me that my lung capacity
											had gone down to 70 percent,
											and it was killing me.
											With the help of IIT,
											TERI, and learnings from NASA,
											we discovered that there are three
											basic green plants,
											common green plants, with which
											we can grow all the fresh air
											we need indoors to keep us healthy.
											We've also found that you can
											reduce the fresh air requirements
											into the building, while maintaining
											industry indoor air-quality standards.
									","
											Il y a 17 ans, je suis devenu allergique à l'air de Delhi.
											Mes médecins m'ont dit que ma capacité pulmonaire
											était tombée à 70 %,
											et que c'était en train de me tuer.
											Avec l'aide de l'IIT
											de TERI, et les connaissances de la NASA,
											nous avons découvert qu'il y a trois
											plantes vertes élémentaires,
											des plantes vertes communes, avec lesquelles
											nous pouvons obtenir tout l'air pur
											dont nous avons besoin chez nous pour rester en bonne santé.
											Nous avons également découvert que vous
											pouviez réduire vos besoins d'air neuf
											dans les bâtiments, tout en maintenant
											des normes de qualité de l'air intérieur.
									","
											Etwa vor 17 Jahren wurde ich allergisch gegen die Luft in Delhi.
											Meine Ärzte sagten mir, dass mein Lungenvolumen
											auf 70 Prozent geschrumpft sei
											und dass ich daran sterben würde.
											Mit Hilfe der Indian Institutes of Technology,
											des Energie-Instituts TERI und Forschungsergebnissen der NASA
											fanden wir heraus, dass man mit drei
											Arten einfacher Grünpflanzen,
											ganz gewöhnlichen Grünpflanzen,
											in Gebäuden all die Frischluft erzeugen kann,
											die wir benötigen, um gesund zu bleiben.
											Wir fanden ebenfalls heraus, dass man
											die benötigte Frischluftzufuhr von
											Gebäuden reduzieren und gleichzeitig
											die Qualitätsstandards für Raumluft in der Industrie einhalten kann.
									",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
","
","
","
","
","
",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
											Estas tres plantas son: palmera de Areca,
											lengua de suegra y potos (o planta del dinero en inglés).
											Los nombres botánicos están frente a ustedes.
											La palmera de Areca es una planta que
											elimina el CO2 convirtiéndolo en oxígeno.
											Necesitamos cuatro plantas por persona, que lleguen a la altura de los hombros,
											y en cuanto a sus cuidados
											es necesario limpiar sus hojas
											todos los días en Delhi, aunque quizás
											sólo una vez a la semana en ciudades con aire más limpio.
											Tuvimos que cultivarlas con abono estéril,
											o con hidroponía,
											y sacarlas al aire libre cada tres o cuatro meses.
											La segunda planta es la lengua de suegra
											que también es una planta común,
											y la denominamos planta de dormitorio
											porque convierte CO2 a oxígeno durante la noche.
											Y necesitamos de seis a ocho plantas por persona, que lleguen a la altura de la cintura.
											La tercera es potos (planta del dinero en inglés)
											y nuevamente ésta es una planta muy común;
											se cultiva preferentemente mediante hidroponía.
											Y esta planta en particular elimina el formaldehído
											y otras sustancias químicas volátiles.
									","
											As três plantas são a areca-bambu,
											a espada-de-são-jorge e a jiboia.
											Os nomes botânicos estão à vossa frente.
											A areca-bambu é uma planta
											que remove dióxido de carbono
e o transforma em oxigénio.
											Precisamos de quatro plantas
à altura dos ombros por pessoa,
											e quanto aos cuidados com a planta,
											precisamos de limpar as folhas
todos os dias em Déli
											e talvez uma vez por semana
em cidades de ar mais limpo.
											Tivemos de as cultivar
em vermicompostagem,
											que é estéril, ou em cultura hidropónica,
											e levá-las para o exterior
a cada três ou quatro meses.
											A segunda planta é a espada-de-são-jorge,
											que, de novo, é uma planta comum,
											e chamamos-lhe uma planta de quarto,
											porque converte dióxido de carbono
em oxigénio à noite.
											Precisamos de seis a oito plantas
à altura da cintura, por pessoa.
											A terceira planta é a jiboia,
											e esta é, de novo, uma planta muito comum
											que cresce preferencialmente
em cultura hidropónica.
											Esta planta, em particular,
remove os formaldeídos
											e outros químicos voláteis.
									","
											Bu üç bitki: Areka palmiyesi,
											Kaynana Dili ve Denizlahanası.
											Botanik isimlerini burada görebilirsiniz.
											Areka palmiyesi CO2'yi
											oksijene dönüştüren bir bitki.
											Her kişi için 4 omuz yüksekliğinde bu bitkiden lazım,
											ve bitki bakımı adına,
											Delhi'de yaprakları günlük
											temizlememiz gerekiyor, ve belki
											havası temiz olan şehirlerde haftada bir.
											Onları steril, veya topraksız olarak,
											kurt gübrelerinde yetiştirmemiz, ve her
											üç - dört ayda bir açık havaya almamız gerekiyordu.
											İkinci bitki olan ve yine yaygın bir tür olan,
											yatak odası bitkisi de dediğimiz,
											Kaynana Dili, çünkü bu bitki
											CO2'yi oksijene geceleri dönüştürmektedir.
											Ve her kişi için altı - sekiz bel kalınlığında bundan gerekiyor.
											Üçüncü bitki Denizlahanası,
											ve bu da yaygın türlerden birisi;
											daha çok topraksız olarak yetişiyor.
											Ve bu özel bitki formaldehit ve diğer uçucu
											kimyasalları yok ediyor.
									","
											The three plants are Areca palm,
											Mother-in-Law's Tongue and money plant.
											The botanical names are in front of you.
											Areca palm is a plant which
											removes CO2 and converts it into oxygen.
											We need four shoulder-high plants per person,
											and in terms of plant care,
											we need to wipe the leaves
											every day in Delhi, and perhaps
											once a week in cleaner-air cities.
											We had to grow them in vermi manure,
											which is sterile, or hydroponics,
											and take them outdoors every three to four months.
											The second plant is Mother-in-law's Tongue,
											which is again a very common plant,
											and we call it a bedroom plant,
											because it converts CO2 into oxygen at night.
											And we need six to eight waist-high plants per person.
											The third plant is money plant,
											and this is again a very common plant;
											preferably grows in hydroponics.
											And this particular plant removes formaldehydes
											and other volatile chemicals.
									","
											Ces trois plantes sont le palmier Aréca,
											la Sansevière et le Pothos.
											Les noms botaniques apparaissent devant vous.
											Le palmier Aréca est une plante qui
											fixe le CO2 et le convertit en oxygène.
											Nous avons besoin de quatre plantes d'une hauteur d'homme par personne,
											et en termes d'entretien,
											nous devons essuyer les feuilles
											chaque jour à Delhi, et peut-être
											une fois par semaine dans les villes moins polluées.
											Nous devions les faire pousser avec de l'engrais organique,
											qui était stérile, ou en hydroponie,
											et les déplacer à l'extérieur tous les trois ou quatre mois.
											La seconde plante est la Sansevière,
											qui est également une plante commune,
											et nous l'avons appelée une plante de chambre,
											parce qu'elle convertit le CO2 en oxygène pendant la nuit.
											Et nous avons besoin de six à huit plantes par personne, des plantes arrivant jusqu’aux hanches.
											La troisième plante est le Pothos,
											et encore une fois, c'est une plante très commune ;
											qu'il est préférable de faire pousser en hydroponie.
											Et cette plante a la particularité de supprimer les formaldéhydes
											et d'autres composants organiques volatiles (COV).
									","
											Diese drei Pflanzen sind die Goldfruchtpalme,
											der Bogenhanf und die Efeutute.
											Ihre botanischen Namen sehen Sie hier vorne.
											Die Goldfruchtpalme ist eine Pflanze,
											die CO2 abbaut und in Sauerstoff umwandelt.
											Wir benötigen vier schulterhohe Pflanzen pro Person,
											und was die Pflege der Pflanzen angeht,
											so müssen wir ihre Blätter abwischen,
											in Delhi täglich und vielleicht
											einmal pro Woche in Städten mit saubererer Luft.
											Wir mussten sie in Wurmkompost kultivieren,
											der steril war, oder in Hydrokultur
											und sie etwa alle drei bis vier Monate ins Freie stellen.
											Die zweite Pflanze ist der Bogenhanf,
											der ebenfalls eine weit verbreitete Pflanze ist.
											Wir bezeichnen ihn als Schlafzimmerpflanze,
											da er Nachts CO2 in Sauerstoff umwandelt.
											Pro Person benötigen wir sechs bis acht hüfthohe Pflanzen.
											Die dritte Pflanze ist die Efeutute,
											auch wieder eine weit verbreitete Pflanze,
											die bevorzugt in Hydrokultur wächst.
											Diese spezielle Pflanze filtert Formaldehyde
											und andere flüchtige Chemikalien aus der Luft.
									",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
","
","
","
","
","
",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
											Con estas tres plantas,
											puedes generar todo el aire puro que necesites.
											De hecho, podrían estar dentro de una botella
											con la tapa puesta y no se morirían
											y no necesitarían de aire fresco.
											Hemos probado estas plantas en nuestro
											propio edificio en Delhi, el cual tiene
											4.645 metros cuadrados y 20 años de antigüedad.
											Y tiene cerca de 1.200 de estas plantas para 300 ocupantes.
											Nuestros estudios han encontrado que existe
											una probabilidad de 42 por ciento de que el oxígeno de la sangre de uno
											aumente en un uno por ciento si se queda dentro
											de este edificio durante 10 horas.
											El gobierno de la India ha descubierto
											o publicado un estudio que muestra
											que este es el edificio más sano en Nueva Delhi.
											Y el estudio muestra que,
											comparado con otros edificios,
											se redujo la incidencia de:
											irritaciones de ojos en un 52 por ciento,
											problemas respiratorios en un 34 por ciento,
											dolores de cabeza en un 24 por ciento,
											deterioro de pulmones en un 12 por ciento y asma en un 9 por ciento.
											Y este estudio fue publicado el 8 de septiembre del 2008,
											y está disponible en el sitio web del gobierno Indio.
									","
											Com estas três plantas, podemos ter
todo o ar puro de que precisamos.
											Na verdade, podíamos estar
numa garrafa tapada
											e não morreríamos,
											e não necessitaríamos de ar puro.
											Experimentámos estas plantas
no nosso edifício em Déli,
											que é um edifício com 20 anos
e 4600 metros quadrados
											e tem perto de 1200 plantas destas
para 300 ocupantes.
											Os nossos estudos descobriram
											que há uma probabilidade de 42%
											de o oxigénio no sangue de uma pessoa
subir em cerca de 1%
											se ficar no interior deste edifício
durante 10 horas.
											O governo da Índia descobriu,
											ou publicou um estudo que mostra
											que este é o edifício
mais saudável de Nova Déli.
											E o estudo mostrou que,
											em comparação com outros edifícios,
											há uma incidência reduzida
de irritação dos olhos em 52%,
											dos sistemas respiratórios em 34%,
											dores de cabeça em 24%,
											incapacidade pulmonar em 12%
											e asma em 9%.
											Este estudo foi publicado
a 8 de setembro de 2008,
											e está disponível
no site do governo da Índia.
									","
											Bu üç bitki ile,
											ihtiyacınız olan tüm temiz havayı üretebilirsiniz.
											Hatta, ağzı kapalı bir şişenin
											içinde olsanız, yine de ölmezsiniz, ve daha
											fazla temiz havaya ihtiyaç duymazsınız.
											Biz bu bitkileri, Delhi'deki 50.000
											fit karelik ( ~15.000 metre kare)
											20 yıllık bir binamızda denedik.
											Ve orada 300 kişi için yaklaşık 1,200 adet bu bitkilerden var.
											Çalışmalarımız gösterdi ki, eğer
											bir kişi bu binada kapalı olarak 10 saat
											durursa yüzde 42 ihtimalle kanındaki oksijen
											miktarı % 1 oranında artmaktadır.
											Hindistan hükümeti bu binanın Delhi'deki
											en sağlıklı bina olduğunu gösteren
											bir çalışma keşfettiler ya da yayınladılar.
											Ve çalışma gösterdi ki,
											diğer binalara kıyasla,
											% 52 oranında göz tahrişi vakasının,
											% 34 oranında solunum sistemi sorunlarının,
											% 24 oranında baş ağrısının,
											% 12 oranında akciğer problemlerinin
											ve % 9 oranında astımın görülme sıklığında azalma olmaktadır.
											Ve bu çalışma 8 Eylül 2008'de yayınlandı,
											ve Hindistan hükümetinin web sayfasında mevcuttur.
									","
											With these three plants,
											you can grow all the fresh air you need.
											In fact, you could be in a bottle
											with a cap on top, and you would not die at all,
											and you would not need any fresh air.
											We have tried these plants at our
											own building in Delhi, which is a
											50,000-square-feet, 20-year-old building.
											And it has close to 1,200 such plants for 300 occupants.
											Our studies have found that there is
											a 42 percent probability of one's blood oxygen
											going up by one percent if one stays indoors
											in this building for 10 hours.
											The government of India has discovered
											or published a study to show
											that this is the healthiest building in New Delhi.
											And the study showed that,
											compared to other buildings,
											there is a reduced incidence of
											eye irritation by 52 percent,
											respiratory systems by 34 percent,
											headaches by 24 percent,
											lung impairment by 12 percent and asthma by nine percent.
											And this study has been published on September 8, 2008,
											and it's available on the government of India website.
									","
											Avec ces trois plantes,
											vous pouvez obtenir tout l'air pur dont vous avez besoin.
											En fait, vous pourriez être dans une bouteille
											avec un bouchon, et vous ne pourriez pas mourir,
											car vous n'auriez aucunement besoin d'autre air frais.
											Nous avons testé ces plantes dans notre
											propre bâtiment à Delhi, qui est
											un bâtiment vieux de 20 ans avec 50 000 pieds carrés de surface (environ 4 600 m2).
											Et il y a près de 1 200 plantes de ce type pour 300 occupants.
											Nos études ont montré qu'il y a
											une probabilité de 42 % que l'oxygène de notre sang
											augmente d'1 % si l'on reste à l'intérieur
											de ce bâtiment pendant 10 heures.
											Le gouvernement de l'Inde a découvert
											et a publié une étude qui montre
											que c'est le bâtiment le plus sain à New Delhi.
											Et l'étude montre qu'il y a,
											comparé aux autres bâtiments,
											une diminution de l’impact
											des irritations oculaires d'environ 52 %,
											des problèmes respiratoires de 34 %,
											des maux de tête de 24 %,
											des altérations pulmonaires de 12 % et de l'asthme de 9 %.
											Cette étude a été publiée le 8 septembre 2008,
											et est consultable sur le site internet du gouvernement indien.
									","
											Mit diesen drei Pflanzen
											können Sie all die Frischluft erzeugen, die Sie brauchen.
											Sie könnten sogar in einer Flasche leben,
											die fest verschlossen ist, und würden doch weder sterben,
											noch frische Luft von außen benötigen.
											Wir haben diese Pflanzen in unserem
											eigenen Gebäude in Delhi getestet, das
											etwa 4650 Quadratmeter groß und 20 Jahre alt ist.
											Dort kommen nahezu 1200 solcher Pflanzen auf 300 Mitarbeiter.
											Laut unseren Studien besteht
											eine 42-prozentige Wahrscheinlichkeit, dass der Blutsauerstoffwert
											einer Person um 1 Prozent steigt, wenn sie
											mehr als 10 Stunden im Inneren dieses Gebäudes bleibt.
											Die indische Regierung hat festgestellt,
											oder vielmehr eine Studie veröffentlicht, die zeigt,
											dass es das gesundheitsförderlichste Gebäude in Neu-Delhi ist.
											Die Studie zeigte auch,
											dass im Vergleich zu anderen Gebäuden
											die Zahl der Fälle von
											Augenreizungen um 52 Prozent,
											von Atemwegsproblemen um 34 Prozent,
											von Kopfschmerzen um 24 Prozent
											von Einschränkungen der Lungenfunktion um 12 und von Asthma um 9 Prozent niedriger liegt.
											Diese Studie wurde am 08. September 2008 veröffentlicht,
											und ist auf der Website der indischen Regierung verfügbar.
									",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
","
","
","
","
","
",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
											Nuestra experiencia apunta hacia
											un aumento increíble en la productividad humana
											de más de un 20 por ciento por el uso de estas plantas.
											Y también a una reducción en los requerimientos de energía de estos edificios
											en un extraordinario 15 por ciento, al necesitar menos aire puro.
											Ahora estamos repitiendo esto en un
											edificio de 163 mil metros cuadrados
											que tendrá unas 60 mil plantas de interior.
									","
											A nossa experiência aponta
para um aumento surpreendente
											na produtividade humana de mais de 20%
ao usar estas plantas.
											E também para uma redução
nos requisitos de energia nos edifícios
											nuns excecionais 15%,
porque se precisa de menos ar puro.
											Estamos agora a fazer o mesmo
											num edifício de 163 000 metros quadrados,
											que terá 60 000 plantas no interior.
									","
											Deneyimlerimiz, bu bitkiler
											sayesinde insan üretkenliğinin % 20'nin
											üzerinde şaşırtıcı bir artış olduğunu göstermektedir.
											Ayrıca binalarda enerji gereksinimi % 15 gibi olağanüstü bir düzeyde
											azalma olmaktadır, çünkü daha az temiz havaya ihtiyaç duyuyorsunuz.
											Şimdi bunu, içinde 600.000 adet
											bitki bulunan 1,75 milyon feet karelik
											( ~530.000 metre kare) bir binada deniyoruz.
									","
											Our experience points to an
											amazing increase in human productivity
											by over 20 percent by using these plants.
											And also a reduction in energy requirements in buildings
											by an outstanding 15 percent, because you need less fresh air.
											We are now replicating this in a
											1.75-million-square-feet building,
											which will have 60,000 indoor plants.
									","
											Notre expérience montre que
											la productivité humaine augmente considérablement,
											d'environ 20 %, si l'on utilise ces plantes.
											Et également une réduction des besoins en énergie dans les bâtiments,
											d’un impressionnant 15 %, car vous avec besoin de moins d'air frais.
											Actuellement, nous sommes en train de reproduire cela dans un
											bâtiment de 1,75 millions pieds carrés (environ 163 000 m2),
											qui possèdera 60 000 plantes d'intérieur.
									","
											Unsere Erfahrungen deuten auf eine
											fantastische Steigerung der menschlichen Produktivität
											um über 20 Prozent durch den Einsatz dieser Pflanzen hin.
											Außerdem sinkt der Energiebedarf von Gebäuden
											um beeindruckende 15 Prozent, da weniger Frischluft benötigt wird.
											Jetzt wiederholen wir den Versuch in einem
											über 160 000 Quadratmeter großen Gebäude
											mit 60 000 Zimmerpflanzen.
									",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
","
","
","
","
","
",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
"
											¿Por qué es importante esto?
											Es también importante para el medio ambiente,
											porque se espera que los requerimientos
											de energía del mundo crezcan
											en un 30 por ciento en la próxima década.
											Actualmente el 40 por ciento de la energía del mundo
											es consumida por los edificios
											y para los próximos 15 años
											el 60 por ciento de la población mundial estará viviendo dentro de edificios
											en ciudades con una población de más de un millón de personas.
											Y existe una tendencia creciente a vivir
											y trabajar en lugares con aire acondicionado.
											""Sé el cambio que quieres ver en el mundo""
											dijo Mahatma Gandhi.
											Y gracias a ustedes por escucharme.
											(Aplausos).
									","
											Porque é que que isto é importante?
											Também é importante para o ambiente,
											porque prevê-se que os requisitos
de energia do mundo
											cresçam em 30% na próxima década.
											40% da energia do mundo
é usada atualmente nos edifícios,
											e 60% da população mundial
											viverá em edifícios nas cidades
											com uma população de mais de um milhão,
nos próximos 15 anos.
											E há uma preferência crescente por viver
											e trabalhar em locais com ar condicionado.
											""Sê a mudança que queres ver no mundo,""
											disse Mahatma Gandhi.
											Obrigado pela sua atenção.
											(Aplausos)
									","
											Bu niye önemli?
											Bu çevre için önemli,
											çünkü dünyadaki enerji
											ihtiyacının gelecek 10 yıl içinde
											% 30 oranında büyümesi bekleniyor.
											Dünyadaki enerjinin % 40'ı şu an binalar
											tarafından kullanılmaktadır,
											ve dünya nüfusunun % 60'ı gelecek 15 yıl
											içinde on milyon üzerinde bir
											nüfusla birlikte şehirlerde bu binalarda yaşiyor olacaklar.
											Ve havalandırması olan çalışma ve yaşam
											yerlerine olan talep sürekli artıyor.
											Dünyada görmek istediğin değişim ol,
											demişti, Mahatma Gandhi.
											Dinlediğiniz için teşekkür ederim.
											(Alkış)
									","
											Why is this important?
											It is also important for the environment,
											because the world's energy
											requirements are expected to grow
											by 30 percent in the next decade.
											40 percent of the world's energy is taken
											up by buildings currently,
											and 60 percent of the world's population
											will be living in buildings in cities
											with a population of over one million in the next 15 years.
											And there is a growing preference for living
											and working in air-conditioned places.
											""Be the change you want to see in the world,""
											said Mahatma Gandhi.
											And thank you for listening.
											(Applause)
									","
											Pourquoi est-ce important ?
											C'est également important pour l'environnement,
											car les besoins mondiaux en énergie
											voient leurs prévisions augmenter
											de 30 % dans la prochaine décennie.
											40 % de l'énergie mondiale est utilisée
											actuellement dans les constructions,
											et 60 % de la population mondiale
											vivra dans des immeubles en ville,
											avec une population de plus d'un million dans les 15 prochaines années.
											Et l'on préfère de plus en plus vivre
											et travailler dans des endroits climatisés.
											Soyez le changement que vous voulez voir dans le monde,
											a dit le Mahatma Gandhi.
											Et merci pour votre attention.
											(Applaudissements)
									","
											Warum ist dies bedeutsam?
											Es ist bedeutsam für die Umwelt,
											da erwartet wird,
											dass der weltweite Energiebedarf
											in den nächsten 10 Jahren um 30 Prozent steigen wird.
											40 Prozent des Energiebedarfs
											wird derzeit für Gebäude benötigt,
											und 60 Prozent der Weltbevölkerung
											werden in den nächsten 15 Jahren in Gebäuden
											in Städten mit mehr als einer Million Einwohnern leben.
											Gleichzeitig steigt die Vorliebe,
											in klimatisierten Räumen zu leben und zu arbeiten.
											'Sei du selbst die Veränderung, die du dir wünschst für diese Welt',
											hat Mahatma Gandhi einmal gesagt.
											Vielen Dank fürs Zuhören.
											(Applaus)
									",How to grow fresh air,Kamal Meattle,4:04,"architecture,cities,environment,garden,science,technology,plants"
