en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
											So if someone asked you
											for the three words that would sum up
											your reputation, what would you say?
											How would people describe your judgment,
											your knowledge, your behaviors, in different situations?
											Today I'd like to explore with you
											why the answer to this question
											will become profoundly important
											in an age where reputation will be your most valuable asset.
									","
											Si alguien les preguntara
											cuáles son las tres palabras que describen
											su reputación, ¿qué responderían?
											¿Cómo describirían las personas su juicio,
											su conocimiento, o su comportamiento, en diferentes situaciones?
											Me gustaría explorar con ustedes
											por qué la respuesta a estas preguntas
											será tan importante
											en una era donde la reputación será su ventaja más valiosa.
									","
											Se alguém vos perguntasse
											que três palavras resumiriam
											a vossa reputação, o que diriam?
											Como é que as pessoas
descreveriam o vosso juízo
											o vosso conhecimento e comportamento,
em diferentes situações?
											Hoje, gostaria de explorar convosco
											a razão porque
a resposta a esta pergunta
											será muito importante
											numa época em que a reputação
será o vosso bem mais valioso.
									","
											Et si on vous demandait
											de résumer votre réputation en trois mots ?
											Que diriez-vous ?
											Comment les gens décriraient-ils votre jugement,
											votre savoir et votre comportement dans différentes situations?
											Aujourd'hui, j'aimerais étudier avec vous
											pourquoi la réponse à cette question
											deviendra extrêmement importante
											dans un monde où votre réputation sera votre atout le plus précieux.
									","
											Wenn man Sie fragen würde,
											wie Sie in drei Worten Ihren Ruf beschreiben würden,
											was würden Sie antworten?
											Wie beschreiben andere Ihr Urteilsvermögen,
											Ihr Wissen und Ihr Verhalten 
in unterschiedlichen Situationen?
											Heute möchte ich mit Ihnen untersuchen,
											warum die Antwort auf diese Frage
											von entscheidender Bedeutung sein wird
											in einem Zeitalter, in dem die eigene Reputation die 
am meisten wertgeschätzte Anlage sein wird.
									",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
","
","
","
","
",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
											I'd like to start by introducing you to someone
											whose life has been changed by a marketplace
											fueled by reputation.
											Sebastian Sandys has been a bed and breakfast host
											on Airbnb since 2008.
											I caught up with him recently, where, over the course
											of several cups of tea, he told me how
											hosting guests from all over the world
											has enriched his life.
											More than 50 people have come to stay in the 18th-century
											watchhouse he lives in with his cat, Squeak.
											Now, I mention Squeak because Sebastian's first guest
											happened to see a rather large mouse run across the kitchen,
											and she promised that she would refrain from leaving
											a bad review on one condition: he got a cat.
											And so Sebastian bought Squeak to protect his reputation.
									","
											Me gustaría presentarles a alguien
											cuya vida se transformó gracias al mercado
											basado en la reputación.
											Sebastian Sandys es un anfitrión en el establecimiento de hospedaje
											Airbnb desde el 2008.
											Me reuní con él recientemente, y mientras tomábamos
											varias tazas de té, me contó
											cómo se había enriquecido su vida gracias
											a la llegada de huéspedes de todo el mundo.
											Más de 50 personas se han quedado en su casa
											del siglo XVIII, donde vive con su gato Squeak.
											Les hablo de Squeak porque el primer huésped de Sebastian
											vio correr a un ratón grande en la cocina
											y le prometió que no iba a dejarle un comentario negativo
											si conseguía un gato.
											Así que Sebastian compró a Squeak para proteger su reputación.
									","
											Gostaria de começar
apresentando-vos uma pessoa
											cuja vida foi alterada por um mercado
											dirigido pela reputação.
											Sebastian Sandys
tem um bed and breakfast
											registado no Airbnb desde 2008.
											Encontrei-me com ele há pouco tempo
											e depois de umas quantas chávenas de chá
disse-me
											que receber pessoas
de todas as partes do mundo
											enriqueceu a sua vida.
											Mais de 50 pessoas já ficaram 
na sua casa do século XVIII
											em que ele vive com o seu gato, Squeak.
											Menciono o Squeak
porque a primeira convidada do Sebastian
											viu um rato bastante grande
a correr pela cozinha
											e ela prometeu não deixar
uma crítica negativa
											com uma condição:
que ele arranjasse um gato.
											Por isso o Sebastian comprou o Squeak
para proteger a sua reputação.
									","
											Je voudrais commencer par vous présenter une personne
											dont la vie a été transformée grâce à
											sa réputation.
											Depuis 2008, Sebastian Sandys propose une chambre d'hôtes
											via Airbnb.
											Je l'ai rencontré récemment et il m'a raconté,
											au cours de plusieurs tasses de thé, comment
											le fait d'avoir accueilli des gens venant des quatre coins du monde
											a enrichi sa vie.
											Plus de 50 personnes sont venues loger
											dans sa maison de garde du 18ème siècle qu'il partage avec Squeak, son chat.
											Je vous parle de Squeak car la première invitée que Sebastian a reçue chez lui
											avait croisé un rat dans la cuisine.
											Elle avait promis de ne pas divulguer l'information
											à une seule condition : qu'il achète un chat.
											Sebastian acheta donc Squeak pour protéger sa réputation.
									","
											Ich möchte damit beginnen, 
Sie mit jemandem bekannt zu machen,
											dessen Leben durch einen Markt verändert wurde,
											der von Reputation angetrieben wird.
											Sebastian Sandys ist seit 2008
											Gastgeber auf Airbnb.
											Ich habe ihn vor kurzem kontaktiert, 
wobei er mir im Laufe
											mehrerer Tassen Tee erzählte, wie sein Leben
											dadurch bereichert wurde, Gäste von überall
											auf der Welt zu beherbergen.
											Über 50 Menschen waren in seinem Haus 
aus dem 18. Jahrhundert zu Gast,
											in dem er und seine Katze Squeak leben.
											Nun, ich erwähne Squeak, 
weil Sebastians erster Gast
											eine ziemlich große Maus in der Küche sah
											und versprach, dass sie davon absehen würde, ihm eine
											schlechte Bewertung zu geben, 
wenn er sich eine Katze zulegen würde.
											Sebastian kaufte Squeak, 
um seinen guten Ruf zu schützen.
									",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
","
","
","
","
",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
											Now, as many of you know, Airbnb is a peer-to-peer
											marketplace that matches people who have space to rent
											with people who are looking for a place to stay
											in over 192 countries.
											The places being rented out are things that you might
											expect, like spare rooms and holiday homes,
											but part of the magic is the unique places
											that you can now access: treehouses, teepees,
											airplane hangars, igloos.
											If you don't like the hotel, there's a castle down the road
											that you can rent for 5,000 dollars a night.
											It's a fantastic example of how technology
											is creating a market
											for things that never had a marketplace before.
									","
											Como muchos de ustedes saben, Airbnb es un nicho de mercado
											de par a par que conecta a las personas que tienen espacio para alquilar
											con personas que están buscando un sitio donde quedarse
											en más de 192 países.
											Los lugares que se alquilan son espacios que uno
											esperaría, como un cuarto extra o casas de vacaciones,
											pero parte de la magia son los lugares únicos
											a los que tenemos acceso: casas de árboles, carpas de indios,
											hangares de aviones, iglúes.
											Si no le gustan los hoteles, hay un castillo cerca
											que puede alquilar por 5000 dólares la noche.
											Es un ejemplo maravilloso de cómo la tecnología
											está creando un mercado
											para cosas que antes no tenían un nicho.
									","
											Como muitos de vocês sabem,
a Airbnb é um mercado peer-to-peer
											que liga pessoas
que têm espaços para alugar
											a pessoas que procuram
um lugar para ficar
											em mais de 192 países.
											Os lugares para aluguer
são coisas previsíveis,
											como quartos sobressalentes
e casas de férias,
											mas parte da magia são os lugares únicos
											a que podem aceder:
casas de árvore, teepees,
											abrigos para aviões, iglus.
											Se não gostam do hotel,
há um castelo ao fim da rua
											que podem alugar
por 5000 dólares por noite.
											É um exemplo fantástico
de como a tecnologia
											está a criar um mercado
											para coisas que nunca tiveram um mercado.
									","
											Comme beaucoup d'entre vous le savent, Airbnb est un programme entre pairs
											qui met en relation des particuliers ayant des chambres à louer
											avec des vacanciers cherchant un endroit où séjourner
											dans plus de 192 pays.
											On peut tout naturellement louer
											des chambres d'hôtes et des maisons de vacances,
											mais ce qui fait la magie de ce programme c'est qu'il propose aussi des endroits assez insolites
											tels des cabanes dans les arbres, des tentes,
											des hangars d'avions et même des igloos.
											Pas envie d'aller à l'hôtel? Vous trouverez un château un peu plus loin
											que vous pourrez louer à 5000 dollars la nuit.
											Voilà un exemple extraordinaire qui montre comment la technologie
											a réussi à créer un marché
											qui n'existait pas auparavant.
									","
											Nun, wie viele von Ihnen wissen, 
ist Airbnb ein Peer-to-Peer-
											Marktplatz, der Menschen, 
die einen Platz zu vermieten haben,
											mit jenen zusammenführt, 
die nach einer Bleibe suchen –
											in über 192 Ländern.
											Die vermieteten Räume sind 
wahrscheinlich das, was Sie
											erwarten, wie Gästezimmer und Ferienwohnungen,
											aber teils liegt der Zauber in einzigartigen Orten,
											die Sie nun besuchen können: Baumhäuser, Tipis,
											Flugzeughallen und Iglus.
											Wenn Sie das Hotel nicht mögen, 
liegt ein Schloss gleich um die Ecke,
											das Sie für 5.000 Dollar pro Nacht mieten können.
											Das ist ein fantastisches Beispiel dafür, 
wie Technologie
											einen Markt für Dinge entstehen
											lässt, die zuvor nie auf dem Markt waren.
									",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
","
","
","
","
",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
											Now let me show you these heat maps of Paris
											to see how insanely fast it's growing.
											This image here is from 2008.
											The pink dots represent host properties.
											Even four years ago, letting strangers stay in your home
											seemed like a crazy idea.
											Now the same view in 2010.
											And now, 2012.
											There is an Airbnb host on almost every main street in Paris.
											Now, what's happening here is people are realizing
											the power of technology to unlock the idling capacity
											and value of all kinds of assets,
											from skills to spaces to material possessions,
											in ways and on a scale never possible before.
											It's an economy and culture called collaborative consumption,
											and, through it, people like Sebastian
											are becoming micro-entrepreneurs.
											They're empowered to make money and save money
											from their existing assets.
									","
											Déjenme mostrarles un mapa de París
											para que vean lo rápido que está creciendo.
											Esta imagen aquí es del 2008.
											Los puntos rosados representan propiedades que ofrecen alojamiento.
											Hace unos cuatro años, dejar que extraños se quedaran en su casa
											parecía una idea de locos.
											Ahora veamos el mapa para el 2010.
											Y ahora, en el 2012
											Hay un anfitrión de Airbnb en casi todas las calles principales en París.
											La gente se está dando cuenta del poder de la
											tecnología para liberar la capacidad en desuso
											y dar valor a toda clase de activos,
											desde habilidades, hasta espacios o posesiones materiales,
											de una manera y a una escala nunca antes vista.
											Es una economía y una cultura llamada consumo colaborativo,
											donde personas como Sebastian
											pueden volverse microempresarios.
											Ofrece incentivos para ganar y ahorrar dinero
											de los bienes con los que cuentan actualmente.
									","
											Agora deixem-me mostrar-vos
estes mapas de Paris
											para verem o crescimento louco disto.
											Esta imagem é de 2008.
											Os pontos cor de rosa
representam as propriedades anfitriãs.
											Há quatro anos, deixar estranhos
entrar nas nossas casas
											parecia uma ideia louca.
											Esta é de 2010.
											E esta de 2012.
											Há um anfitrião Airbnb
em quase todas as ruas pricipais de Paris.
											O que acontece
é que as pessoas começam a perceber
											o poder da tecnologia
para aproveitar capacidades não utilizadas
											e valorizar todos os tipos de bens,
											de competências a espaços
e bens materiais,
											de formas e em escalas
nunca antes possíveis.
											É uma economia e cultura
chamada consumo colaborativo
											e, através dela,
pessoas como o Sebastian
											estão a tornar-se micro-empresários.
											São capazes de fazer dinheiro
e poupar dinheiro
											graças aos seus bens existentes.
									","
											J'aimerais vous montrer à présent ces cartes thermiques de Paris
											qui donnent une idée de l'expansion fulgurante de ce marché.
											Cette image date de 2008.
											Les points roses représentent les maisons d'accueil.
											Quatre ans plus tôt, l'idée de laisser des inconnus seuls dans votre maison
											était tout simplement inconcevable.
											Voyons voir ce qu'il en est en 2010.
											Puis en 2012.
											On retrouve une maison d'accueil Airbnb dans presque chacune des principales rues parisiennes.
											En effet, les gens sont en train de réaliser
											que la technologie a le pouvoir de résoudre le problème du chômage
											et de valoriser toutes sortes d'atouts :
											compétences, espaces et biens matériels
											d'une manière et à une échelle jamais vues jusqu'alors.
											Cette nouvelle économie culturelle s'appelle la consommation collaborative.
											Des personnes comme Sebastian
											en deviennent des micro-entrepreneurs.
											Ils peuvent donc gagner de l'argent et en mettre de côté
											par le biais de leurs actifs existants.
									","
											Nun, sehen Sie sich bitte diese Heatmap von Paris an,
											um zu sehen, wie unglaublich 
schnell das Wachstum ist.
											Dieses Bild ist von 2008.
											Die rosa Punkte stehen für Immobilien von Gastgebern.
											Selbst vor vier Jahren schien es 
eine verrückte Idee zu sein,
											Fremde im eigenen Heim schlafen zu lassen.
											Nun kommt das Bild von 2010.
											Und jetzt von 2012.
											Fast auf jeder größeren Straße von Paris 
gibt es einen Airbnb-Gastgeber.
											Nun nehmen also Menschen 
die Macht der Technologie wahr,
											um leerstehende Kapazitäten 
und den Wert verschiedenster
											Vermögenswerte zu nutzen:
											von Fähigkeiten über Räumlichkeiten 
bis zu materiellem Eigentum
											auf Weisen und in einem Maßstab, 
den es zuvor noch nicht gab.
											Das ist ein Wirtschaftssystem 
und eine Kultur, die als
											kollaborativer Konsum bekannt sind
und worüber Menschen
											wie Sebastian zu Mikro-Entrepreneuren werden.
											Sie werden ermächtigt, Geld zu verdienen und anzusparen
											mithilfe ihrer bereits existierenden Anlagen.
									",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
","
","
","
","
",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
"
											But the real magic and the secret source behind
											collaborative consumption marketplaces like Airbnb
											isn't the inventory or the money.
											It's using the power of technology to build trust
											between strangers.
											This side of Airbnb really hit home to Sebastian last summer
											during the London riots.
											He woke up around 9, and he checked his email
											and he saw a bunch of messages all asking him
											if he was okay.
											Former guests from around the world had seen that
											the riots were happening just down the street, and wanted
											to check if he needed anything.
											Sebastian actually said to me, he said, ""Thirteen former guests
											contacted me before my own mother rang."" (Laughter)
									","
											Pero la verdadera magia y la fuente secreta detrás
											de los mercados de consumo colaborativo como Airbnb
											no es el inventario o el dinero.
											Es el uso del poder de la tecnología para generar
											confianza entre desconocidos.
											Esta parte de Airbnb realmente sorprendió a Sebastian el verano pasado
											durante las protestas en Londres.
											Se despertó a las 9, y cuando revisó su correo electrónico
											vio que tenía muchos mensajes de gente que le preguntaba
											si estaba bien.
											Antiguos huéspedes de todo el mundo habían visto que
											las protestas estaban a una calle de donde vivía, y todos
											querían saber si necesitaba algo.
											Sebastian me dijo: «Trece antiguos huéspedes me contactaron
											antes de que mi propia madre me llamara».
									","
											Mas a verdadeira magia
e origem secreta
											dos mercados de consumo
colaborativo como Airbnb
											não está no inventário ou no dinheiro.
											Está em usar o poder da tecnologia
para criar confiança
											entre estranhos.
											Este lado do Airbnb teve um grande impacto
no Sebastian no verão passado
											durante os motins em Londres.
											Acordou por volta das 9
e consultou o seu e-mail
											e viu uma série de mensagens,
todas a saber
											se estava bem.
											Antigos convidados
de várias partes do mundo souberam
											que os motins estavam a ocorrer
no fim da rua e queriam
											saber se ele precisava de alguma coisa.
											O Sebastian disse-me:
""Treze antigos convidados
											entraram em contacto comigo
antes da minha própria mãe"". (Risos)
									","
											Le secret de la réussite
											du marché de la consommation collaborative tel que Airbnb
											ne réside pas dans l'inventaire ou dans l'argent,
											mais bien dans la capacité de la technologie à établir des liens de confiance
											entre des inconnus.
											Sebastian a commencé à réellement s'intéresser à ce projet
											durant les émeutes qui ont eu lieu à Londres l'été dernier.
											Il se réveilla vers 9h, consulta sa boîte e-mail
											et vit que plusieurs personnes lui avaient laissé des messages
											pour vérifier s'il allait bien.
											Il s'agissait d'anciens invités du monde entier
											qui s'inquiétaient pour lui car les émeutes s'étaient produites juste en bas de la rue
											et voulaient savoir s'il avait besoin de quoi que ce soit.
											Sebastian m'a raconté : « Treize anciens invités
											m'ont contacté avant même que ma propre mère le fasse ». 
(Rires)
									","
											Aber der wahre Zauber und die geheime Quelle hinter
											Märkten des kollaborativen Konsums wie Airbnb
											ist nicht der Bestand oder das Geld.
											Es ist die Macht der Technologie zu nutzen, um Vertrauen
											unter Fremden aufzubauen.
											Dieser Aspekt von Airbnb traf 
bei Sebastian letzten Sommer
											während der Unruhen in London zu.
											Er wachte um neun auf, öffnete seine Mails
											und sah eine Menge Nachrichten mit der Frage,
											ob es ihm gut ginge.
											Ehemalige Gäste aus der ganzen Welt 
hatten gemerkt, dass
											die Aufstände auch ganz 
in seiner Nähe stattfanden und
											sie wollten wissen, ob er etwas brauchte.
											Sebastian sagte mir wörtlich: 
„Dreizehn frühere Gäste
											hatten mich kontaktiert, 
noch bevor meine Mutter anrief.“
									",The currency of the new economy is trust,Rachel Botsman,19:46,"business,collaboration,community,web,trust"
