en,pt,fr,title,speaker,duration,tags
"
","
","
",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
											About 12 years ago,
											I gave up my career in banking
											to try to make the world a safer place.
											This involved a journey into
national and global advocacy
											and meeting some of the most
extraordinary people in the world.
											In the process, I became
a civil society diplomat.
									","
											Há cerca de 12 anos,
											abdiquei da minha carreira
no setor bancário
											para tentar fazer do mundo
um lugar mais seguro.
											Isto implicou uma viagem
pela advocacia nacional e mundial
											e conhecer algumas das pessoas
mais incríveis do mundo.
											Neste processo,
tornei-me uma mediadora social.
									","
											Il y a environ 12 ans,
											j'ai abandonné ma carrière
dans la banque
											pour essayer de faire du monde 
un endroit plus sûr.
											Cela a conduit à une implication dans
la sensibilisation nationale et mondiale
											et à la rencontre de personnes
parmi les plus extraordinaires du monde.
											C'est ainsi que je devins
un défenseur de la société civile.
									",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
","
","
",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
											Civil society diplomats do three things:
											They voice the concerns of the people,
											are not pinned down by national interests,
											and influence change
through citizen networks,
											not only state ones.
											And if you want to change the world,
we need more of them.
									","
											Os mediadores sociais
fazem três coisas:
											exprimem as preocupações dos povos,
											não se deixam influenciar
por interesses nacionais
											e conduzem à mudança
através de redes de cidadãos,
											não apenas do Estado.
											Se querem mudar o mundo,
precisamos de mais redes dessas.
									","
											Les défenseurs de la société civile
font trois choses :
											ils expriment les inquiétudes du peuple,
											ils ne sont pas forcés de s'en tenir
aux intérêts nationaux,
											et ils encouragent le changement
par des réseaux de citoyens
											et non pas seulement
par les réseaux de l'État.
											Et si nous voulons changer le monde, nous
avons besoin de plus de gens comme ça.
									",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
","
","
",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
											But many people still ask,
											""Can civil society really
make a big difference?
											Can citizens influence and shape
national and global policy?""
											I never thought I would ask
myself these questions,
											but here I am to share some lessons
											about two powerful civil society 
movements that I've been involved in.
											They are in issues
that I'm passionate about:
											gun control and drug policy.
											And these are issues that matter here.
											Latin America is ground zero
for both of them.
									","
											Mas muita gente ainda se pergunta:
											""A sociedade pode mesmo
fazer a diferença?
											""Os cidadãos podem influenciar e modelar
as políticas nacionais e mundiais?""
											Nunca pensei que me questionaria
acerca disto,
											mas aqui estou eu
para partilhar algumas lições
											sobre dois movimentos sociais
poderosos nos quais estou envolvida.
											Abordam questões
pelas quais sou apaixonada:
											controlo de armas e políticas antidrogas.
											São questões importantes aqui.
											A América Latina é o epicentro de ambas.
									","
											Mais beaucoup de gens demandent encore :
											« Est-ce que des citoyens peuvent
vraiment faire une grande différence ?
											Est-ce que les citoyens peuvent influencer
la politique nationale et mondiale ? »
											Je n'ai jamais pensé que je me poserais
ces questions un jour,
											mais me voici ici pour partager
certaines leçons avec vous
											sur deux puissants mouvements de défense
auxquels j'ai pris part.
											Ils s'occupent de problèmes
qui me passionnent :
											le contrôle des armes et la politique
de lutte contre la drogue.
											Et ce sont des problèmes
qui sont importants ici.
											L'Amérique latine est dans un état
déplorable sur ces deux problèmes.
									",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
","
","
",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
											For example, Brazil —
											this beautiful country hosting TEDGlobal
has the world's ugliest record.
											We are the number one champion
in homicidal violence.
											One in every 10 people killed
around the world is a Brazilian.
											This translates into over 56,000 people
											dying violently each year.
											Most of them are young, black boys
dying by guns.
											Brazil is also one of the world's
largest consumers of drugs,
											and the War on Drugs
has been especially painful here.
											Around 50 percent of the homicides
in the streets in Brazil
											are related to the War on Drugs.
											The same is true for about
25 percent of people in jail.
											And it's not just Brazil that is affected
by the twin problems of guns and drugs.
											Virtually every country and city across
Central and South America is in trouble.
											Latin America has nine percent
of the world's population,
											but 25 percent
of its global violent deaths.
									","
											Por exemplo, o Brasil.
											Este lindo país que recebe o TEDGlobal
tem os piores números do mundo.
											Somos o campeão mundial
em violência assassina.
											Uma em cada 10 pessoas
mortas no mundo é brasileira,
											o que se traduz em mais de 56 mil pessoas
											que morrem violentamente todos os anos.
											A maior parte delas são rapazes negros
que morrem a tiro.
											O Brasil também é um dos maiores
consumidores de droga do mundo
											e a guerra contra as drogas
tem sido especialmente dolorosa aqui.
											Cerca de 50% dos homicídios
nas ruas do Brasil
											estão relacionados
com a guerra contra as drogas.
											O mesmo se aplica
a cerca de 25% dos presidiários.
											E não é só o Brasil que é afetado
pelos problemas das armas e das drogas.
											Praticamente todos os países e cidades
da América Central e do Sul têm problemas.
											A América Latina
representa 9% da população mundial
											e 25% das mortes violentas
a nível mundial.
									","
											Par exemple, le Brésil -
											ce magnifique pays accueillant TEDGlobal -
détient le pire record mondial.
											Nous sommes les champions du monde
en homicides.
											Une personne sur dix tuée
dans le monde est brésilienne.
											Cela se traduit par
plus de 56 000 personnes
											assassinées chaque année.
											La plupart sont de jeunes garçons noirs,
tués par des armes à feu.
											Le Brésil est aussi l'un des plus gros
consommateurs de drogues,
											et la guerre contre les drogues
a été particulièrement dure ici.
											Autour de 50 % des homicides
dans les rues au Brésil
											sont liés à la guerre contre les drogues.
											Idem pour 25 % des gens en prison.
											Et le Brésil n'est pas seul concerné par
les problèmes des armes et des drogues.
											Cela concerne presque tous les pays
et villes d'Amérique du centre et du sud.
											L'Amérique latine représente 9 %
de la population mondiale,
											mais 25 % de ses morts violentes.
									",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
","
","
",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
"
											These are not problems
we can run away from.
											I certainly could not.
											So the first campaign I got involved with
started here in 2003
											to change Brazil's gun law
											and to create a program
to buy back weapons.
											In just a few years,
											we not only changed national legislation
											that made it much more difficult
for civilians to buy a gun,
											but we collected and destroyed
almost half a million weapons.
											This was one of the biggest
buyback programs in history —
											(Applause) —
											but we also suffered some setbacks.
											We lost a referendum to ban
gun sales to civilians in 2005.
									","
											Não podemos fugir destes problemas.
											Eu seguramente não pude.
											A primeira campanha em que me envolvi
começou aqui, em 2003,
											a fim de alterar
a lei das armas no Brasil
											e criar um programa
para recolher armas.
											Em poucos anos,
não só alterámos a legislação nacional,
											que dificultou muito o processo
de aquisição de armas pelos civis,
											como recolhemos e destruímos
quase meio milhão de armas.
											Este foi um dos maiores programas
de recolha da história.
											(Aplausos)
											Mas também tivemos alguns contratempos.
											Perdemos o referendo para proibir
a venda de armas a civis, em 2005.
									","
											Ce ne sont pas des problèmes
qu'on peut ignorer.
											Je ne le pouvais certainement pas.
											Ma première campagne
commença ici en 2003
											pour changer la loi brésilienne
sur les armes
											et créer un programme
de rachat des armes.
											En seulement quelques années,
											nous avons non seulement
changé la loi nationale
											qui rendit l'achat d'armes par des civils
beaucoup plus difficile,
											mais nous avons récupéré et détruit
presque un demi-million d'armes.
											C'était l'un des plus gros programmes
de rachat de l'histoire —
											(Applaudissements) —
											mais nous avons aussi connu des revers.
											Nous perdîmes un référendum bannissant
la vente d'armes aux civils en 2005.
									",4 lessons I learned from taking a stand against drugs and gun violence,Ilona Szabó de Carvalho,13:38,"Brazil,global issues,policy,violence,guns,narcotics"
