en,tr,title,speaker,duration,tags
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											Today, we are a country divided,
											or at least that's what we're told.
											We are torn apart
by immigration, education, guns
											and health care.
											Health care is ugly and it is loud,
											so loud that it threatens
to drown out everything else.
									","
											Bugün, bizler bölünmüş bir ülkeyiz
											ya da en azından bize öyle söyleniyor.
											Göçle, eğitimle, silahlarla
											ve sağlıkla ayrıştırıldık.
											Sağlık hizmeti kötü ve kaba,
											hatta öyle kaba ki diğer her şeyin sesini 
bastırmakla tehdit ediyor.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											(Voice-over) Protesters: Health care
is a human right! Fight, fight, fight!
									","
											Sağlık hizmeti bir insan hakkıdır! 
Mücadele et!
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											Protesters: Hey hey! Ho ho!
Obamacare has got to go!
									","
											Hey, hey! Obama'nın hizmeti değişmelidir!
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											Rebecca Onie: But what if
underneath all the noise,
											we're not divided?
											What if the things that we don't ask about
											are the things that we most agree upon?
											It turns out that when we ask
the right questions,
											the answers are startling,
											because we agree, not on health care,
but on something more important:
											we agree on health.
									","
											Peki ya tüm bu sesin altında
											bölünmüş değilsek?
											Peki ya sorgulamadığımız şeyler
											en az fikir ayrılığı yaşadığımız 
konular ise?
											Doğru soruları sormaya 
başladığımızda ortaya çıkıyor ki,
											cevaplar korkunç,
											çünkü sağlık hizmetleri üzerine değil,
daha önemli bir şey üzerine hemfikiriz:
											Sağlığın kendisi üzerine.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											For 20 years, I've been obsessed
with one question:
											What do we, what do all of us need
in order to be healthy?
											As a college student in 1995,
											I spent months talking to physicians
at a chaotic hospital in Boston,
											asking them, ""What's the one thing
your patients most need to be healthy?""
											They shared the same story
again and again,
											one that I've heard hundreds
of variations of since.
											They say, ""Every day I see a patient
with an asthma exacerbation,
											and I prescribe a controller medication.
											But I know she is living
in a mold-infested apartment.
											Or I see a kid with an ear infection,
and I prescribe antibiotics,
											but I know there is no food at home.
											And I don't ask about those issues,
because there's nothing I can do.""
									","
											Yirmi yıldır, tek bir soruya 
takılı kaldım:
											Ne yapalım, sağlıklı olmak için 
hepimizin ihtiyaç duyduğu şey ne?
											1995'te bir üniversite öğrencisi olarak,
											Boston'da çok yoğun bir hastanede 
hekimlerle aylarımı geçirdim,
											onlara şunu sordum,
											''Hastalarınızın sağlıklı olmak
için en çok ihtiyaç duyduğu şey nedir?''
											ve her defasında daha önce yüzlerce kez

											farklı varyasyonlarını duymuş
olduğum hikâyeyi anlattılar.
											Dedikleri şöyle: ''Astım hastası 
biri geldiğinde,
											ona gerekli ilaçları yazıyorum.
											Ama biliyorum ki evi küf ve 
rutubetle kaplı.
											Ya da kulağı iltihap kapmış bir çocuğa 
antibiyotik veriyorum,
											fakat evinde yiyecek hiçbir şey 
olmadığını da biliyorum.
											Ve hastalara bu konuları hiç sormuyorum
çünkü yapabileceğim hiçbir şey yok.""
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											Now, it seemed that it shouldn't
be so complicated
											to design a doctor's visit around
what people actually need to be healthy.
											So I created Health Leads,
											an organization enabling thousands
of physicians and other caregivers
											to ask their patients,
											""What do you need to be healthy?""
											and then prescribe those things —
											fruits and vegetables, heat in the winter,
											electricity to refrigerate
their medication —
											and we then navigated
patients to those resources
											in their communities.
									","
											Şimdi düşününce, hastaların gerçek anlamda
sağlıklı olabilmeleri için tasarlanmış
											bir doktor randevusu oluşturmak 
çok da zor olmamalı.
											Tam da bu yüzden ''Health Leads'' 
(Sağlık Öncüleri)'i kurdum.
											Health Leads, binlerce doktorun ve 
hastabakıcının hastalarına
											şunu sormasını sağlıyor.
											''Sağlıklı olmak için neye
ihtiyacın var?''
											Onlar da ilaç yerine 
o şeyi reçeteye yazıyorlar.
											Bunlar, meyveler, sebzeler, 
kış ayları için ısıtma,
											ilaçlarını buzdolabında saklayabilmeleri
için elektrik gibi şeyler.
											Sonra biz hastaları, kendi 
topluluklarında bu imkânlara
											doğru yönlendiriyoruz.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											The model works.
											A Mass General Hospital study found that
navigating patients to essential resources
											is associated with improvements
in blood pressure and cholesterol levels
											similar to introducing a new drug,
											but without all the side effects.
									","
											Yöntem işe yarıyor.
											Mass General Hastanesi'nde 
yapılan araştırmada,
											hastalara temel ihtiyaçları sağlamak,
											tansiyon ve kolesterolde 
iyileşme gösterme ile ilişkilendiriliyor,
											bir nevi piyasaya hiçbir 
yan etkisi olmayan
											yeni bir ilaç sunmak gibi bir şey.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											So two decades later, what's changed?
											It's now widely recognized
that just 20 percent of health outcomes
											are tied to medical care,
											whereas up to 70 percent
are tied to healthy behaviors
											and what's called the social
determinants of health —
											basically, everything that happens to us
for that vast majority of time
											when we're not in the doctor's office
											or the hospital.
											Health care executives
now routinely remind us
											that our zip code matters more
than our genetic code.
											And one health care publication
even recently had the audacity
											to describe the social
determinants of health
											as ""the feel-good buzzword of the year.""
									","
											Peki 20 yıl sonrasına gelelim, ne değişti?
											Artık, sağlık çıktılarının yalnızca
yüzde 20'sini
											tıbbi bakımın oluşturduğu ve bunun aksine
											neredeyse yüzde 70'ini sağlık davranışları
											ve sağlığın toplumsal belirleyicileri 
dedimiz şeylerin,
											yani bir doktor odasında 
ya da bir hastanede
											olmadığımız her an, hayatta yaşadığımız
											her şeyin oluşturduğu biliniyor.
											Sağlık yöneticileri artık bizlere sık sık,
											posta kodumuzun genetik kodumuzdan daha
önemli olduğunu hatırlatıyor.
											Hatta, bir süre önce, 
sağlık alanında bir yayın,
											Sosyal Sağlık Belirleyicileri'ni
											''Yılın Keyif-Veren Kelimesi''
											olarak seçme cesaretinde bulundu.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
											Now, there's been some action, too.
											Over the past decade, six major
health care providers and insurers
											have committed over 600 million dollars
											to affordable housing,
											recognizing that it reduces
infant mortality
											and increases life expectancy.
											But let's be honest.
											Is our 3.5 trillion dollar
health care system
											fundamentally designed to create health?
											Absolutely not.
									","
											Tabii bazı çalışmalar da oldu.
											Geçtiğimiz on yıl boyunca, önde giden altı
sağlık hizmetleri kuruluşu
											ve sigortacıları 600 milyon dolardan 
fazla parayı
											bebek ölüm oranını azaltıp
											ortalama yaşam süresini 
arttırdığı gerekçesiyle,
											karşılanabilir konut yapımına harcadı.
											Ama lütfen dürüst olalım.
											Bizim 3,5 trilyon dolarlık 
sağlık hizmeti sistemimiz
											esasında sağlık oluşturmak 
için mi yaratılmıştı?
											Kesinlikle hayır.
									",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
"
","
",What Americans agree on when it comes to health,Rebecca Onie,12:56,"health,health care,public health,United States,social change,society,medical research,medicine"
