es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
											Muchas gracias Chris. Y es en verdad un gran honor
											tener la oportunidad de venir a este escenario por segunda vez. Estoy extremadamente agradecido.
											He quedado conmovido por esta conferencia, y deseo agradecer a todos ustedes
											sus amables comentarios acerca de lo que tenía que decir la otra noche.
											Y digo eso sinceramente, en parte porque — (Sollozos fingidos) — ¡lo necesito! (Risas)
											¡Pónganse en mi posición!
											Volé en el avión vicepresidencial por ocho años.
											¡Ahora tengo que quitarme mis zapatos o botas para subirme a un avión!
											(Risas) (Aplausos)
									","
											Çok teşekkür ederim Chris. Bu sahnede ikinci kez yer alma fırsatına sahip olmak
											gerçekten büyük bir onur. Çok minnettarım.
											Bu konferansta çok mutlu oldum,
											ve anlattıklarımla ilgili güzel yorumlarınız için sizlere çok teşekkür ederim.
											Bunu içtenlikle söylüyorum, çünkü... (Ağlama taklidi) Buna ihtiyacım var. (Kahkahalar)
											Kendinizi benim yerime koyun!
											Sekiz yıl boyunca Air Force İki ile uçtum.
											Şimdi ise bir uçağa binerken ayakkabılarımı çıkarmak zorunda kalıyorum!
											(Kahkahalar) (Alkış)
									","
											Merci beaucoup, Chris. C'est vraiment un honneur
											de pouvoir venir sur cette scène une deuxième fois. Je suis très reconnaissant.
											J'ai été très impressionné par cette conférence, et je tiens à vous remercier tous pour vos nombreux
											et sympathiques commentaires sur ce que j'ai dit l'autre soir.
											Et je dis çà sincèrement, en autres parce que —Faux sanglot— j'en ai besoin ! —Rires—
											Mettez-vous à ma place!
											J'ai volé avec Air Force 2 pendant huit ans.
											Et maintenant, je dois enlever mes chaussures pour monter à bord d'un avion !
											—Rires Applaudissements—
									","
											Vielen Dank, Chris.
											Es ist mir wirklich eine Ehre,
											zweimal auf dieser Bühne stehen
zu dürfen. Tausend Dank dafür.
											Ich bin wirklich begeistert von dieser
Konferenz, und ich danke Ihnen allen
											für die vielen netten Kommentare
zu meiner Rede vorgestern Abend.
											Das meine ich ernst, teilweise deshalb —
weil ich es wirklich brauchen kann!
											(Lachen)
											Versetzen Sie sich mal in meine Lage!
											(Lachen)
											(Applaus)
											Ich bin bin acht Jahre lang
mit der Air Force Two geflogen.
											Jetzt muss ich meine Schuhe ausziehen,
um überhaupt an Bord zu kommen!
											(Applaus)
									",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
","
","
","
",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
											Les diré una rápida historia para ilustrar lo que ha sido para mí.
											Es una historia verdadera — cada parte de esto es verdad.
											Poco después de que Tipper y yo dejamos la — (Sollozos fingidos) — Casa Blanca — (Risas) —
											estábamos viajando desde nuestra casa en Nashville a una pequeña granja que tenemos
											50 millas al este de Nashville —
											conduciendo nosotros mismos.
											Sé que suena como cualquier cosa para ustedes, pero — (Risas) —
											miré en el retrovisor y de repente simplemente me golpeó.
											No había caravana de vehículos allá atrás.
											¿Han escuchado del dolor del miembro fantasma? (Risas)
											Éste era un Ford Taurus rentado. Era la hora de la cena,
											y comenzamos a buscar un lugar para comer.
											Estábamos en la I-40. Llegamos a la Salida 238, Líbano, Tennessee.
											Nos alejamos de la salida, comenzamos a buscar un — encontramos un restaurante Shoney's.
											Cadena de restaurantes familiar de bajo costo, para aquellos de ustedes que no lo saben.
											Entramos y nos sentamos en el área reservada, y la mesera llegó
											y mostró una gran conmoción por Tipper. (Risas)
											Tomó nuestra orden, y luego fuimos hacia la pareja en el área reservada junto a nosotros,
											y ella bajó tanto su voz que realmente tuve que aguzar el oído para escuchar lo que estaba diciendo.
											Y ella dijo ""Sí, ése es el antiguo Vice Presidente Al Gore y su esposa Tipper"".
											Y el hombre dijo, ""Ha llegado hasta aquí abajo por un largo camino, ¿no?""
									","
											Bunun ne demek olduğunu anlayabilmeniz için kısa bir hikaye anlatacağım.
											Bu gerçek bir hikaye —- tamamiyle gerçek.
											Tipper ve ben Beyaz Saray'dan — (Ağlama taklidi)— ayrıldıktan bir süre sonra — (Kahkahalar)—
											Nashville'deki evimizden
											Nasville'nin 50 mil (80 Kilometre) uzağındaki çiftliğimize
											kendi kullandığım arabayla gidiyorduk.
											Biliyorum bu sizin için çok önemsiz bir durum olabilir ama — (Kahkahalar)—
											Dikiz aynasına baktım ve gördüğüme inanamadım.
											Arkamızda bir konvoy yoktu.
											Hayali bacak ağrısını duymuşsunuz mu? (Kahkahalar)
											Arabamız kiralık bir Ford Taurustu. Öğle yemeği zamanıydı
											ve yemek yiyecek bir yer arıyorduk.
											I-40 otoyolundaydık ve Lebanon Tennessee'deki 238. çıkışa girdik.
											Çıkışta bir Shoney restaurantı bulduk.
											Bilmeyenler için söyleyeyim, ucuz bir aile restaurant zinciridir.
											İçeri girdik ve bir masaya oturduk
											garson kız geldi ve Tipper'e büyük bir ilgi gösterdi.
											Şiparişi aldı ve yandaki masada oturan çiftin yanına gitti,
											onlara sessizce bişeyler söyledi, duyabilmek için dikkatle dinledim.
											""Evet yan masada oturanlar eski Başkan Yardımcısı Al Gore ve eşi Tipper."" dedi.
											Masadaki adam ""Çok uzun bir yoldan gelmiş, değil mi?"" dedi.
									","
											Je vais vous raconter une petite histoire pour vous montrer ce que çà a été pour moi.
											C'est une histoire vraie, dans tous ses détails.
											Après que Tipper et moi avons quitté la —Faux sanglot— Maison Blanche —Rires—
											nous étions en route pour une petite ferme que nous avons
											à 80 km à l'est de Nashville —
											conduisant nous-mêmes.
											Je sais que ça doit vous paraître sans importance mais —Rires—
											en jetant un oeil sur le rétroviseur, j'ai réalisé tout à coup.
											Il n'y avait pas d'escorte derrière.
											Vous avez déjà entendu parlé de douleur du membre fantôme? —Rires—
											C'était une Ford Taurus de location. C'était l'heure de dîner
											et on s'est mis à chercher un endroit pour manger.
											On était sur la I-40. Nous avons pris la sortie 238, Lebanon dans le Tennessee.
											Après être sortis, on a commencé à chercher un — on a trouvé un Shoney's.
											Une chaîne de restauration familiale à bas prix, pour ceux d'entre vous qui l'ignorent.
											On est entrés et la serveuse est arrivée.
											Elle était très impressionnée de voir... Tipper. —Rires—
											Elle a pris nos commandes et s'est dirigée vers la table à côté de la nôtre.
											Elle leur parlait tout bas et j'ai vraiment dû tendre l'oreille pour entendre ce qu'elle disait.
											Elle a dit :""Oui, c'est l'ancien vice-président Al Gore et sa femme Tipper;""
											Et l'homme a répondu, "" Il est tombé bien bas, hein ?"" —Rires—
									","
											Ich erzähle Ihnen mal eine Geschichte,
dann verstehen Sie mich vielleicht besser.
											Eine wahre Geschichte —
kein Wort daran ist erfunden.
											Kurz nachdem Tipper und ich aus dem
											(vorgetäuschtes Schluchzen)
Weißen Haus ausgezogen waren,
											fuhren wir von unserem Haus
in Nashville zu unserer kleinen Farm
											50 Meilen östlich von Nashville —
											und wir fuhren selbst.
											(Lachen)
											Ich weiß, für Sie ist das
nichts Ungewöhnliches, aber ...
											(Lachen)
											Ich sah in den Rückspiegel
											und plötzlich traf mich eine Erkenntnis.
											Hinter mir war gar keine Autokolonne.
											Haben Sie schon mal
vom Phantomschmerz gehört?
											(Lachen)
											Wir saßen in einem gemieteten Ford Taurus.
											Es war Zeit zum Abendessen und wir
hielten Ausschau nach einem Restaurant.
											Wir waren auf der I-40. Wir kamen
zur Ausfahrt 238, Lebanon, Tennessee.
											Wir fuhren ab und suchten nach einem ...
wir fanden schließlich ein Shoney's.
											Für alle, die es nicht kennen: Das ist
eine billige Familienrestaurantkette.
											Wir gingen rein
und setzten uns in eine Nische.
											Die Kellnerin kam zu uns
und machte viel Aufhebens um Tipper.
											Sie nahm unsere Bestellung auf, ging dann
zum Paar in der Nische neben uns
											und senkte ihre Stimme so sehr,
dass ich mich richtig anstrengen musste,
											um sie zu verstehen.
											Sie sagte: ""Ja, das ist Ex-Vizepräsident
Al Gore und seine Frau Tipper.""
											Und der Mann antwortete:
""Ganz schöner Abstieg, was?""
											(Lachen)
									",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
","
","
","
",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
											Ha habido una especie de serie de epifanías.
											Justo al día siguiente, continuando con una historia totalmente verdadera,
											me subí a un G-5 para volar a Africa para dar un discurso en Nigeria,
											en la ciudad de Lagos, sobre el tema de energía.
											Y comenzé el discurso diciéndoles la historia de lo que me acababa de suceder
											el día anterior en Nashville.
											Y la conté bastante del mismo modo en que la acabo de compartir con ustedes.
											Tipper y yo íbamos conduciendo nosotros mismos, Shoney's, cadena de restaurantes familiar de bajo costo,
											lo que el hombre dijo — ellos se rieron.
											Di mi discurso, luego regresé afuera hacia el aeropuerto para volar de regreso a casa.
											Me quedé dormido en el avión, hasta que durante la media noche
											aterrizamos en las Islas Azores para recargar combustible.
											Me desperté, abrieron la puerta, salí a tomar algo de aire fresco,
											y presté atención y había un hombre corriendo a lo largo de la pista de aterrizaje.
											Y estaba agitando un papel, y estaba gritando,
											""¡Llamen a Washington! ¡Llamen a Washington!""
											Y pensé hacia adentro, en medio de la noche, en medio del Atlántico,
											¿qué en el mundo podría estar mal en Washington?
											Entonces recordé que podría ser un montón de cosas.
											(Risas)
									","
											Bunun gibi çok sayıda olay oluyor.
											Sonraki günlerden birinde ise, bu da tamamen gerçel bir hikayedir,
											Nijerya'nın Lagos şehrinde enerji konulu bir konuşma yapmak amacıyla
											Afrika'ya giden bir G-5 uçağna bindim.
											Konuşmama bir gün önce Nashville'de yaşadığım
											hikayeyi anlatarak başladım.
											Aynen biraz önce size anlattığım gibi anlattım.
											Tipper ile birlikte arabayla yolculuk ediyorduk, Shoney, ucuz aile restaurant zinciri,
											adamın söyledikleri - herkes güldü.
											Konuşmam bittikten sonra dönüş için havaalanına gittim.
											Uçakta uyudum ve gece yarısı
											Azores adalarına yakıt ikmali için indiğimizde uyandım.
											Kapıyı açtılar ve biraz temiz hava almak için uçaktan dışarı çıktım,
											bir adamın pist boyunca koştuğunu gördüm.
											Elinde bir kağıdı sallayarak bağırıyordu,
											""Washington'u arayın, Washington'u arayın!""
											Kendi kendime düşündüm. ""Gece yarısı ve Atlas Okyanusu'nun ortasında
											Washington ile ilgili ne olabilir?""
											Sonra bir sürü şey olabileceği aklıma geldi.
											(Kahkahalar)
									","
											Il y a eu plusieurs moments de prise de conscience comme celui-là.
											Le jour suivant, je continue mon histoire authentique.
											J'ai pris un jet vers l'Afrique pour faire un discours au Nigéria,
											à Lagos, sur le thème de l'énergie.
											Et j'ai commencé mon discours en racontant l'histoire qui m'était arrivée
											la veille à Nashville.
											Je l'ai racontée comme je viens de le faire avec vous.
											Tipper et moi conduisant nous-mêmes, le restaurant familial pas cher Shoney's,
											ce que l'homme a dit — Et ils ont ri.
											J'ai fait mon discours et je suis retourné à l'aéroport pour rentrer chez moi.
											Je me suis endormi pendant le vol, jusqu'au milieu de la nuit,
											où nous nous sommes posés aux Açores pour faire le plein.
											Je me suis levé, ils ont ouvert la porte et je suis sorti pour prendre l'air.
											Et j'ai vu un homme courir à travers la piste.
											Il agitait un papier et criait :
											""Appelez Washington, Appelez Washington!""
											Alors je me suis dit, en pleine nuit, au milieu de l'Atlantique,
											je me demande bien quel genre de problème il pourrait y avoir à Washington?
											Et je me suis rappelé que ça pourrait être plein de choses, en fait.
											—Rires—
									","
											Es gab eine ganze Reihe
solcher Offenbarungen.
											Am nächsten Tag — immer noch
eine wahre Geschichte! —
											flog ich in einer G5 nach Afrika,
um in Nigeria eine Rede zu halten,
											in Lagos, und zwar über das Thema Energie.
											Zu Beginn der Rede erzählte ich,
											was mir am Vortag
in Nashville passiert war.
											Ich erzählte es genau so,
wie ich es Ihnen gerade erzählt habe.
											Tipper und ich fuhren selbst,
Shoney's, billige Familienrestaurantkette,
											was der Mann gesagt hatte — alle lachten.
											Ich hielt meine Rede, dann fuhr ich zurück
zum Flughafen, um nach Hause zu fliegen.
											Im Flugzeug schlief ich,
											bis wir mitten in der Nacht auf
den Azoren landeten, um zu tanken.
											Ich wachte auf, öffnete die Tür und
ging hinaus, um frische Luft zu schnappen.
											Da sah ich plötzlich einen Mann
über das Rollfeld rennen.
											Er wedelte mit
einem Stück Papier und schrie:
											""Rufen Sie Washington an!
Rufen Sie Washington an!""
											Ich dachte so: Mitten in der Nacht,
mitten im Atlantik,
											was in der Welt könnte
in Washington schief laufen?
											Dann fiel mir ein,
dass da so einiges in Frage kam.
											(Lachen)
											(Applaus)
									",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
","
","
","
",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
											Pero lo que resultó ser fue que mi personal estaba extremadamente alterado porque
											uno de los servicios de teletipo en Nigeria ya había escrito una historia acerca de mi discurso.
											Y ya había sido imprimida en ciudades a todo lo largo de los Estados Unidos de América.
											— fue imprimida en Monterrey, chequé. Y la historia comenzaba,
											""El ex vicepresidente Al Gore anunció en Nigeria ayer,
											'Mi esposa Tipper y yo hemos abierto un restaurante familiar de bajo costo, llamado Shoney's,
											y lo estamos manejando nosotros mismos'"".
											Antes de que pudiera regresar a suelo norteamercano,
											David Letterman y Jay Leno ya se habían puesto manos a la obra
											— uno de ellos me tenía en un gran sombrero blanco de chef,
											Tipper estaba diciendo, ""¡Una hamburguesa más, con papas!""
											Tres días después, me llegó una bonita y larga carta escrita a mano de mi amigo y compañero
											y colega Bill Clinton diciendo, ""¡Felicidades por el nuevo restaurante, Al!""
											(Risas)
											Nos gusta celebrar los éxitos del uno y otro en la vida.
									","
											Fakat çalışanlarımdan birisi oldukça üzgündü
											çünkü Nijerya'daki haber ajanslarından birisi konuşmamla ilgili bir hikaye yazmışlardı.
											Ve bu haber ABD'nin tüm şehirlerine yayılmıştı.
											Monterey'de yayınlandığını gözlerimle gördüm. Hikaye şöyleydi,
											Eski başkan yardımcısı Al Gore dün Nijerya'da yaptığı konuşmada
											Eşi Tipper ile birlikte Shoney isimli bir ucuz aile restaurantı açtıklarını
											ve işlettiklerini açıkladı."" (Kahkahalar)
											Birleşik Devletler topraklarına ayak basmadan önce
											David Letterman ve Jay Leno çoktan dalga geçmeye başlamışlardı.
											— bana büyük beyaz bir aşçı şapkası almışlardı,
											Tipper ise ""Bir tane daha burger, yanında patates kızartması da olacak!"" diyordu.
											Üç gün sonra ise el yazısı ile yazılmış çok güzel, uzun bir mektup aldım
											gönderen arkadaşım ve ortağım Bill Clinton'dı. ""Yeni restaurantında başarılar dilerim Al!"" yazıyordu.
											(Kahkahalar)
											İkimiz de birbirimizin hayattaki başarılarını tebrik etmekten hoşlanırız.
									","
											Mais en fait, ce qui se passait c'est que mes collaborateurs étaient paniqués parce qu'
											une agence de presse au Nigéria avait déjà écrit un article sur mon discours.
											Et il avait déjà été publié dans tous les Etats Unis d'Amérique.
											même à Monterey, j'ai vérifié. Et l'article disait :
											""L'ancien vice-président Al Gore a annoncé hier au Nigéria,
											""Ma femme Tipper et moi avons ouvert un restaurant familial à bas prix, le Shoney's,
											et nous nous en occupons nous-mêmes."" —Rires—
											Avant même d'avoir posé le pied aux USA,
											David Letterman et Jay Leno s'étaient déjà jetés sur l'histoire
											— l'un d'eux me montrait sur une photo avec une toque de chef,
											et avec Tipper disant ""Un autre hamburger avec des frites, s'il vous plaît!""
											Trois jours plus tard, j'ai reçu une belle lettre manuscrite de mon ami, partenaire
											et collègue Bill Clinton me disant : ""Félicitations pour ton nouveau restaurant, Al !""
											—Rires—
											On aime bien se féliciter quand l'un d'entre nous réussit quelque chose.
									","
											Aber mein Mitarbeiter war
wegem Folgenden so aufgeregt:
											Eine der nigerianischen
Nachrichtenagenturen
											hatte schon eine Story
über meine Rede herausgegeben.
											Und die war schon in Städten
überall in den USA gedruckt worden —
											auch in Monterey, das habe ich überprüft.
											Und die Geschichte begann mit:
											""Ex-Vizepräsident Al Gore
gab gestern in Nigeria bekannt:
											'Meine Frau Tipper und ich haben
ein billiges Familienrestaurant
											namens Shoney's eröffnet
und wir führen es selbst.'""
											Bevor ich wieder
amerikanischen Boden betrat,
											machten David Letterman
und Jay Leno schon Witze über mich —
											einer von ihnen zeigte mich
mit einer großen weißen Kochmütze
											und Tipper sagte:
""Noch einen Burger mit Pommes!""
											Drei Tage später bekam ich
einen netten, langen,
											handgeschriebenen Brief von meinem Freund,
											Partner und Kollegen Bill Clinton,
in dem er schrieb:
											""Glückwunsch zum neuen Restaurant, Al!""
											(Lachen)
											Wir freuen uns immer,
wenn der andere Erfolg im Leben hat.
									",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
","
","
","
",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
"
											Iba a dar una plática acerca de ecología de la información,
											pero estaba pensando que puesto que planeé hacer un hábito de por vida el venir a TED,
											que tal vez podría hablar acerca de eso otro día. (Aplausos)
									","
											Ben ekoloji ile ilgili konuşmayı amaçlamıştım.
											Ama bunu TED'de konuşmayı yaşam boyu sürecek bir alışkanlığa dönüştürmeden önce planlamıştım,
											bu yüzden o konuyla ilgili bir dahaki sefere konuşurum. (Alkışlar)
									","
											J'allais parler d'écologie de l'information.
											Mais comme je compte faire de mes visites chez TED une habitude régulière,
											je me disais que je pourrais peut-être en parler une autre fois —Applaudissements—
									","
											Ich wollte eigentlich
über Informationsökologie sprechen.
											Aber ich dachte, da ich ohnehin
noch sehr oft zu TED zurückkommen will,
											könnte ich das vielleicht
auf ein anderes Mal verschieben.
									",Averting the climate crisis,Al Gore,16:17,"alternative energy,cars,climate change,culture,environment,global issues,science,sustainability,technology"
