en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
											People say things about religion all the time.
											(Laughter)
											The late, great Christopher Hitchens
											wrote a book called ""God Is Not Great""
											whose subtitle was, ""Religion Poisons Everything.""
											(Laughter)
											But last month, in Time magazine,
											Rabbi David Wolpe, who I gather
is referred to as America's rabbi,
											said, to balance that against
that negative characterization,
											that no important form of social change
											can be brought about except through organized religion.
									","
											La gente habla sobre religión 
todo el tiempo.
											(Risas)
											El gran Christopher Hitchens 
de la última etapa
											escribió un libro llamado 
""Dios no es Genial""
											cuyo subtítulo era: 
""La religión lo arruina todo"".
											(Risas)
											Pero el mes pasado, 
en la revista Time,
											el rabino David Wolpe, a quien se refieren
como el rabino de EE. UU.,
											dijo, para contraponer con
aquella descripción negativa,
											que ninguna forma
de cambio social importante
											puede producirse si no es 
a través de la religión organizada.
									","
											As pessoas estão sempre 
a falar de religião.
											(Risos)
											O grande Christopher Hitchens, 
já falecido,
											escreveu um livro chamado 
""Deus Não É Grande"",
											cujo subtítulo era 
""Como a religião envenena tudo"".
											(Risos)
											Mas no mês passado, na revista Time,
											o rabi David Wolpe que, vim a saber, 
é chamado o rabi da América,
											disse — para contrabalançar 
essa caracterização negativa —
											que não pode haver nenhuma 
forma de mudança social
											a não ser através da religião organizada.
									","
											İnsanlar sürekli dinler hakkında bir şeyler söyler.
											(Kahkaha)
											En son, büyük Christopher Hitchens
											""Tanrı Büyük Değildir"" adlı bir kitap yazdı,
											alt başlığı ise ""Din Her Şeyi Zehirler"" idi.
											(Kahkaha)
											Ama geçen ay, Time dergisinde
											'Amerikanın hahamı' olarak anılan
Haham David Wolpe ile beraberdim,
											bu olumsuz nitelemeler karşısında
bir denge yaratmak için, dedi ki,
											düzenli bir din olmadan
											hiçbir önemli toplumsal değişim
meydana getirilemez.
									","
											Die Menschen haben zum Thema Religion
immer etwas zu sagen.
											(Gelächter)
											Der grandiose Christopher Hitchens
											schrieb das Buch ""Der Herr ist kein Hirte""
											mit dem Untertitel
""Wie Religion die Welt vergiftet.""
											(Gelächter)
											Aber letzten Monat las man 
im Time Magazine
											die Aussage von Rabbi David Wolpe,
											der offenbar ""Amerikas Rabbi"" 
genannt wird,
											— um es dieser negativen
Charakterisierung entgegenzuhalten —
											dass jede wichtige Form 
sozialer Veränderung
											nur durch organisierte Religion
erreicht werden kann.
									",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
","
","
","
","
",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
											Now, remarks of this sort on the negative
											and the positive side are very old.
											I have one in my pocket here
											from the first century BCE by Lucretius,
											the author of ""On the Nature of Things,"" who said,
											""Tantum religio potuit suadere malorum"" —
											I should have been able to learn that by heart —
											which is, that's how much religion
											is able to persuade people to do evil,
											and he was talking about the fact
											of Agamemnon's decision to place his daughter
											Iphigenia on an altar of sacrifice
											in order to preserve the prospects of his army.
											So there have been these long debates
											over the centuries, in that case, actually,
											we can say over the millennia, about religion.
											People have talked about it a lot,
											and they've said good and bad
											and indifferent things about it.
									","
											Las observaciones de este tipo 
sobre el lado bueno 

											y el lado malo son muy viejas.
											Tengo una aquí en mi bolsillo,
											del siglo I a.n.e., de Lucrecio,
											el autor de ""La naturaleza de las cosas"", 
quien dijo:
											""Tantum religio potuit suadere malorum""
											—debí haberlo aprendido de memoria—
											que se refiere a cuánto la religión
											puede convencer a la gente 
de hacer el mal,
											y nos hablaba de cuando Agamenón
											decidió llevar a su hija Ifigenia
											al altar de los sacrificios
											para asegurar las posibilidades 
de su ejército.
											Ha habido largos debates
											a través de los siglos, en ese caso
											podemos decir por milenios, 
sobre religión.
											La gente ha hablado muchísimo del tema
											y se han dicho cosas malas, buenas
											y mediocres de ella.
									","
											Observações deste tipo,
											tanto negativas como positivas, 
são muito antigas.
											Tenho aqui no meu bolso uma delas
											do século I a.C, de Lucrécio,
											o autor de ""Sobre a Natureza das Coisas"", 
que disse:
											""Tantum religio potuit suadere malorum""
											— devia ter aprendido isto de cor —
											(Risos)
											ou seja,
											""A tantos males pode a religião persuadir"".
											Referia-se à decisão de Agamémnon
											de pôr a sua filha Ifigénia
											no altar de sacrifícios,
											a fim de preservar 
as perspetivas do seu exército.
											Portanto, tem havido 
longos debates sobre religião
											ao longo dos séculos,
											podemos mesmo dizer, 
ao longo de milénios.
											As pessoas falam muito sobre isso
											e dizem coisas boas e más
e coisas indiferentes sobre ela.
									","
											Olumlu ve olumsuz tarafların
											bu tip söylemleri çok eskidir.
											Şu an cebimde, MÖ 1. yüzyıldan
											""Varlığın Yapısı"" kitabının yazarı
											Lukretius'tan şöyle bir örnek var:
											""Tantum religio potuit suadere malorum""
											Bunu ezberlemem gerekirdi.
											Bu cümle, insanları kötülük yapmaya ikna etmekte
											dinin ne kadar muktedir olduğunu söyler.
											Ve aynı zamanda, Agamemnon'un
											ordusunun ümidini korumak için
											kızı Iphigenia'yı adak taşına yerleştirmesi
											gerçeğinden de bahsediyordu.
											Yani din hakkındaki bu uzun tartışmalar yüzyıllardır,
											- hatta bahsettiğim durumda
bin yıldan beri de diyebiliriz -
											devam etmektedir.
											İnsanlar bunun hakkında çok konuştular
											ve bunun hakkında iyi, kötü
											ve ilgisiz şeyler söylediler.
									","
											Solche Äußerungen auf negativer
											und positiver Seite sind schon alt.
											Ich habe hier ein Zitat in der Hosentasche
											von Lukrez aus dem 1. Jahrhundert v. Chr.
											Er schrieb in seinem Werk 
""Über die Natur der Dinge"":
											""Tantum religio potuit suadere malorum"" —
											das hätte ich auswendig lernen können —
											was bedeutet,
so einfach ist es für die Religion,
											Menschen zu schlechten Taten zu bewegen.
											Dabei meinte er 
Agamemnons Entscheidung,
											seine Tochter Iphigenie 
auf einem Altar zu opfern,
											um damit die Chancen 
seiner Armee zu steigern.
											Diese langen Debatten
über Religion werden schon
											seit Jahrhunderten geführt,
											eigentlich schon seit Jahrtausenden.
											Die Menschen sprachen viel darüber,
											sagten Gutes und Schlechtes
											und manchen war es auch gleichgültig.
									",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
","
","
","
","
",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
											What I want to persuade you of today
											is of a very simple claim,
											which is that these debates are
											in a certain sense preposterous,
											because there is no such thing as religion
											about which to make these claims.
											There isn't a thing called religion,
											and so it can't be good or bad.
											It can't even be indifferent.
											And if you think about claims
											about the nonexistence of things,
											one obvious way to try and establish
											the nonexistence of a purported thing
											would be to offer a definition of that thing
											and then to see whether anything satisfied it.
											I'm going to start out on that little route
											to begin with.
									","
											De lo que quiero convencerlos hoy
											es de una afirmación muy sencilla:
											que estos debates
											son en cierto sentido absurdos,
											porque no existe algo como la religión,
											y por eso no podemos 
hacer estas afirmaciones.
											No hay una cosa llamada religión,
											y por ende no puede ser ni buena ni mala.
											Ni siquiera puede ser mediocre.
											Y si piensan en las afirmaciones
											sobre la inexistencia de las cosas,
											un modo obvio de tratar de determinar
											la inexistencia de la supuesta cosa
											sería dar una definición de esa cosa
											y luego ver si hay algo 
que cumpla los requisitos.
											Me voy a adentrar en esa ruta
											para comenzar.
									","
											Aquilo de que vos quero convencer hoje
											é uma afirmação muito simples:
											é que estes debates
											de certa forma, são estapafúrdios,
											porque não existe essa coisa de religião
											sobre a qual se façam essas afirmações.
											Não há uma coisa chamada religião
											e, portanto, não pode ser boa ou má.
											Nem sequer pode ser indiferente.
											Se pensarmos nas afirmações
											sobre a não existência das coisas,
											uma forma óbvia de tentar estabelecer
											a não existência duma determinada coisa
											será apresentar uma 
definição para essa coisa
											e depois ver se há 
alguma coisa que a satisfaça.
											Para começar,
											vou iniciar-me nessa via.
									","
											Bugün, sizi çok basit bir

											iddiaya ikna etmek istiyorum.
											O da, bu münakaşaların
											bir anlamda mantıksız olduğu,
											çünkü ortada bu
iddialarda bulunabileceğiniz
											bir dinin var olmadığı iddiasıdır.
											Din denen bir şey yoktur
											ve bu yüzden iyi veya kötü olamaz.
											Aynı zamanda ilgisiz de olamaz.
											Eğer varlıkların yokluğu hakkındaki
											iddialar hakkında düşünürseniz,
											sözde varlıkların yokluğunu
											tesis etmeye çalışmanın açık bir yolu da
											bu şeye bir tanım sunmak
ve sonra, herhangi bir şeyin
											bundan memnun olup olmadığını görmek olurdu.
											Başlangıçta bu küçük rotadan
											başlayacağım.
									","
											Ich möchte Sie heute davon überzeugen,
											dass diese Debatten 
gewissermaßen unsinnig sind,
											weil es so etwas wie Religion nicht gibt
											und diese Behauptungen 
damit hinfällig sind.
											Diese Sache namens ""Religion"" 
existiert nicht
											und kann deswegen
weder gut noch schlecht sein.
											Sie kann auch nicht egal sein.
											Mit manchen Behauptungen wird versucht,
											die Existenz von Dingen zu widerlegen.
											Dabei wird oft wie folgt vorgegangen:
											Zunächst bietet man eine Definition 
einer bestimmten Sache an und sieht,
											ob sie mit irgendetwas übereinstimmt.
											Und genau mit diesem Punkt
											werde ich nun beginnen.
									",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
","
","
","
","
",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
											So if you look in the dictionaries
											and if you think about it,
											one very natural definition of religion
											is that it involves belief in gods or in spiritual beings.
											As I say, this is in many dictionaries,
											but you'll also find it actually
											in the work of Sir Edward Tylor,
											who was the first professor
of anthropology at Oxford,
											one of the first modern anthropologists.
											In his book on primitive culture,
											he says the heart of religion
is what he called animism,
											that is, the belief in spiritual agency,
											belief in spirits.
											The first problem for that definition
											is from a recent novel by Paul Beatty called ""Tuff.""
											There's a guy talking to a rabbi.
											The rabbi says he doesn't believe in God.
											The guy says, ""You're a rabbi,
how can you not believe in God?""
											And the reply is, ""It's what's
so great about being Jewish.
											You don't have to believe in a God per se,
											just in being Jewish."" (Laughter)
											So if this guy is a rabbi, and a Jewish rabbi,
											and if you have to believe in
God in order to be religious,
											then we have the rather counterintuitive conclusion
											that since it's possible to be a Jewish rabbi
											without believing in God,
											Judaism isn't a religion.
											That seems like a pretty counterintuitive thought.
									","
											Si buscan en los diccionarios
											y si lo piensan,
											una definición muy natural de religión
											es que supone la creencia en dioses
o en seres espirituales.
											Como dije, esto aparece 
en muchos diccionarios,
											pero también pueden encontrarlo
											en la obra de Sir Edward Tylor,
											el primer profesor 
de antropología de Oxford,
											uno de los primeros 
antropólogos modernos.
											En su libro sobre las culturas primitivas,
											dice que lo central en la religión
es lo que él llama animismo,
											es decir, creer en agentes espirituales,
											creer en los espíritus.
											El primer problema planteado 
a esta definición
											aparece en una novela nueva 
de Paul Beatty llamada ""Tuff"".
											Hay un tipo hablando con un rabino.
											El rabino dice que no cree en Dios.
											El tipo dice: ""Ud. es rabino:
¿cómo puede ser que no crea en Dios?""
											Y la respuesta es: 
""Por eso está tan bueno ser judío.
											No tienes que creer en un Dios per se,
											solo en que eres judío"". 
(Risas)
											Si este tipo es un rabino judío,
											y si tienes que creer en Dios 
para ser creyente,
											entonces llegamos 
a la conclusión contraintuitiva
											de que, como se puede ser un rabino judío
											sin creer en Dios,
											el Judaísmo no es una religión.
											Parece ser una reflexión 
reñida con el sentido común.
									","
											Se procurarem nos dicionários
											e pensarem nisso,
											uma definição muito natural de religião
											é a que envolve a crença em deuses 
ou em seres espirituais.
											Como disse, isto é em muitos dicionários,
											mas também a encontraremos
											na obra de Sir Edward Tylor,
											que foi o primeiro professor 
de antropologia em Oxford,
											um dos primeiros antropólogos modernos.
											No seu livro sobre a cultura primitiva,
											diz que o cerne da religião 
é aquilo a que chamou animismo,
											ou seja, a crença numa ação espiritual,
											a crença em espíritos.
											O primeiro problema para esta definição
											vem num recente romance 
de Paul Beatty chamado ""Tuff"".
											Um homem conversa com um rabi.
											O rabi diz que não acredita em Deus.
											O homem diz:
											""És um rabi, como é que 
não acreditas em Deus?""
											E a resposta é: 
""É o que há de grandioso em ser judeu.
											""Não é preciso acreditar 
num Deus 'per se',
											""basta ser judeu"".
											(Risos)
											Portanto, se este homem 
é um rabi, e um rabi judeu,
											e se é preciso acreditar 
em Deus para ser religioso,
											temos que tirar a conclusão 
muito pouco intuitiva
											de que, se é possível ser um rabi judeu
											sem acreditar em Deus,
											o judaísmo não é uma religião.
											Isto parece um pensamento 
muito pouco intuitivo.
									","
											Eğer sözlüklere bakar
											ve bunun hakkında düşünürseniz,
											dinin çok doğal bir tanımı da
											onun tanrıya veya manevi varlıklara inancı içerir.
											Dediğim gibi, bu birçok sözlükte var,
											ve bunu ayrıca Sör Edward Tylor
											çalışmasında da göreceksiniz.
											Kendisi Oxford'un ilk antropoloji profesörü,
											ilk modern antropologlardan biri idi.
											İlkel kültür üzerine yazdığı kitabında,
											dinin kalbinin animisim
dediği şey olduğunu söyler.
											O da, ruhani kuruma,
											ruhlara olan inançtır.
											Bu tanımla ilgili ilk problem
											Paul Beatty'nin ""Tuff"" adlı yeni romanından alındı.
											Bir hahamla konuşan bir adam var.
											Haham Tanrı'ya inanmadığını söylüyor.
											Adam diyor ki, ""Sen hahamsın,
Tanrı'ya nasıl inanmazsın?""
											Cevap ise, ""Yahudi olmanın
güzelliği de burada.
											Tek başına Tanrı'ya inanmak zorunda değilsin,
											Yahudi olmaya inan yeter."" (Kahkaha)
											Yani bu adam haham ise ve Yahudi bir haham
											ve dindar olmak için Tanrı'ya
inanmak zorunda isen,
											oldukça mantık dışı bir sonuca varıyoruz,
											bu da Tanrı'ya inanmadan Yahudi bir
											haham olmanın mümkün olmasıdır.
											Yahudilik bir din değildir.
											Bu oldukça mantık dışı bir düşünce gibi gözüküyor.
									","
											Wenn Sie also in
Wörterbüchern nachschlagen
											oder darüber nachdenken,
											ist eine sehr natürliche
Definition von Religion,
											dass sie den Glauben an Gott
oder spirituelle Wesen beinhaltet.
											Wie gesagt, findet man dies
in vielen Wörterbüchern,
											aber auch im Werk von Sir Edward Tylor,
											dem ersten Professor für
Anthropologie in Oxford
											und einem der ersten
modernen Anthropologen.
											In seinem Buch über primitive Kultur
											nennt er als Kernstück der Religion
den ""Animismus"",
											der Glaube an ein höheres 
spirituelles Wesen, der Glaube an Geister.
											Das erste Problem dieser Definition
											stammt aus dem aktuellen
Roman ""Tuff"" von Paul Beatty.
											Ein Mann spricht mit einem Rabbi.
											Der Rabbi sagt, er glaube nicht an Gott.
											Der Mann fragt: ""Wie kannst
du nicht an Gott glauben?""
											Die Antwort: ""Das ist ja gerade
das Tolle am Judentum.
											Du musst nicht an einen Gott glauben,
											nur daran, ein Jude zu sein."" (Gelächter)
											Wenn dieser Mann also 
ein jüdischer Rabbi ist
											und man an Gott glauben muss,
um religiös zu sein,
											dann kommen wir zu der eher
abwegigen Schlussfolgerung,
											dass, wenn man als jüdischer Rabbi
											nicht an Gott glauben muss,
											das Judentum keine Religion sei.
											Und das scheint nun wirklich sehr abwegig.
									",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
","
","
","
","
",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
"
											Here's another argument against this view.
											A friend of mine, an Indian friend of mine,
											went to his grandfather when he was very young,
											a child, and said to him,
											""I want to talk to you about religion,""
											and his grandfather said, ""You're too young.
											Come back when you're a teenager.""
											So he came back when he was a teenager,
											and he said to his grandfather,
											""It may be a bit late now
											because I've discovered that
I don't believe in the gods.""
											And his grandfather, who was a wise man, said,
											""Oh, so you belong to the atheist branch
											of the Hindu tradition."" (Laughter)
									","
											Aquí hay otro argumento 
en contra de esta opinión.
											Un amigo, un amigo indio,
											fue donde su abuelo cuando era chico
											y le dijo:
											""Quiero que hablemos de religión"".
											El abuelo le contestó: 
""Eres demasiado chico.
											Vuelve cuando seas adolescente"".
											Volvió siendo adolescente
											y le dijo al abuelo:
											""Quizá ya sea un poco tarde
											porque descubrí 
que no creo en los dioses"".
											Y el abuelo, que era muy sabio, le dijo:
											""Ah, entonces perteneces a la rama atea
											de la tradición hindú"". 
(Risas)
									","
											Há outro argumento contra esta perspetiva.
											Um amigo meu, um amigo meu indiano,
											foi a casa do avô, quando 
ainda era muito jovem,
											em criança, e disse-lhe:
											""Quero falar de religião"".
											O avô disse:
											""És muito novo. 
Volta quando fores adolescente"".
											Ele voltou quando era adolescente
											e disse ao avô:
											""Agora talvez seja tarde demais
											""porque descobri que 
não acredito em deuses"".
											E o avô, que era um homem sábio, disse:
											""Oh, então pertences ao ramo ateísta
											""da tradição hindu"".
											(Risos)
									","
											Bu görüşe karşı başka bir tartışma da şöyle:
											Bir arkadaşım, bir Hint arkadaşım,
											daha gençken, çocukken
											dedesine gitmiş ve ona demiş ki:
											""Seninle din hakkında konuşmak istiyorum,""
											ve dedesi de ona demiş ki, ""Çok gençsin.
											Büyüdüğün zaman tekrar gel.""
											O da büyüdükten sonra tekrar gitmiş
											ve dedesine demiş ki,
											""Biraz geç olmuş olabilir
											çünkü tanrılara inanmadığımı keşfettim.""
											Ve bilge bir adam olan dedesi şöyle demiş,
											""Demek sen Hindu geleneğinin
											ateist koluna mensup oldun."" (Kahkaha)
									","
											Hier ist ein anderes Argument dagegen.
											Ein Freund von mir, ein Inder,
											ging als kleines Kind zu seinem Großvater
											und sagte zu ihm:
											""Ich möchte mit dir über
Religion sprechen.""
											Die Antwort: ""Du bist zu jung,
											komm wieder, wenn du älter bist.""
											Also kam er als Teenager wieder
											und sagte zu seinem Großvater:
											""Jetzt ist es zu spät,
											denn ich habe gemerkt,
dass ich nicht an die Götter glaube.""
											Und sein Großvater,
ein weiser Mann, sagte:
											""Ah, also gehörst du 
zum atheistischen Teil
											der Hindu-Tradition."" (Gelächter)
									",Is religion good or bad? (This is a trick question),Kwame Anthony Appiah,14:40,"atheism,faith,global issues,philosophy,religion"
