en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
											When you walk into your
neighborhood public library,
											you expect the librarian
to help you find your next favorite book
											or some accurate information
on a topic at interest.
											You don't probably expect the librarian
											to come running out from behind
the reference desk with Narcan,
											ready to revive someone
overdosing on heroin or fentanyl.
											But this is happening at some libraries.
									","
											Cuando vamos a la biblioteca
pública del barrio,
											lo esperable es que el bibliotecario
nos ayude a encontrar un libro especial
											o alguna información específica
sobre un tema de interés.
											Lo que no esperaríamos 
es que el bibliotecario
											saliera presuroso de su mesa
de recepción con Narcán,
											listo para revivir a alguien 
de una sobredosis de heroína o fentanilo.
											Pero esto es lo que está ocurriendo 
en algunas bibliotecas.
									","
											Semtindeki halk
kütüphanesine gittiğinde
											kütüphaneciden sıradaki
favori kitabını veya ilgilendiğin
											bir konuda daha net bilgiler
bulmada yardım beklersin.
											Muhtemelen, ondan elinde Narcan'la
											masanın arkasından koşup
eroin veya fentanil aşırı doz
											şokuna giren birini hayata
döndürmesini beklemezsin.
											Ama bazı kütüphanelerde olan bu.
									","
											Quand vous entrez dans
votre bibliothèque publique de quartier,
											vous vous attendez
à ce que le bibliothécaire
											vous aide à trouver un livre
											ou des informations exactes
sur un sujet qui vous intéresse.
											Vous ne vous attendez pas
à ce que le bibliothécaire
											accoure de derrière le bureau
de référence avec du naloxone,
											prêt à ranimer quelqu'un faisant
une overdose d'héroïne ou de fentanyl.
											Mais c'est ce qu'il se passe
dans certaines bibliothèques.
									",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
","
","
","
",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
											Public libraries have always been
about community support
											with all kinds of services and programs
											from assisting with job seeking efforts
											to locating resources for voter rights
											to providing free meals
to kids and teens even.
											But what we think of as community support
takes on new urgency
											when you're in the middle
of an opioid and overdose crisis.
									","
											Las bibliotecas públicas han sido
siempre un sostén para la comunidad
											a través de todo tipo
de servicios y programas,
											ayudando a quienes buscan empleo,
											asignando recursos
por el derecho de los votantes
											y ofreciendo comida gratuita
a niños y adolescentes.
											Pero ese apoyo a la comunidad
debe paliar una nueva urgencia
											cuando se produce una crisis
de opioides y de sobredosis.
									","
											Halk kütüphaneleri, iş arayanlara
yardımdan, seçmen hakları için
											kaynak bulmaya,
çocuklara ve hatta gençlere
											bedava yemek sağlamaya kadar
											her türden hizmet ve program ile
											her zaman topluma destek 
sağlayan yerler olmuştur.
											Ama toplumsal destek olarak
düşündüğümüz şeylere bu afyon (opioid)
											ve aşırı doz krizi ortasında
yeni bir acil durum eklendi.
									","
											Les bibliothèques publiques ont toujours
été un soutien communautaire
											avec tous genres de services
et de programmes,
											de l'aide à la recherche d'emploi
											et de ressources
pour les droits des électeurs
											à l'offre de repas gratuits
pour des enfants et des adolescents.
											Mais ce que nous voyons
comme un soutien communautaire
											revêt une urgence nouvelle
											quand vous êtes en plein milieu
d'une crise d'opiacés et d'overdoses.
									",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
","
","
","
",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
											I work at the McPherson Square Library
of the Free Library of Philadelphia.
											It's located in Kensington,
											one of the lowest income
communities in Philadelphia,
											with a long history of being isolated
from resources and opportunity.
											And because of that,
											it has been the center to the city's
drug trade and drug use for decades.
											And so inside the neighborhood,
											our library is nestled inside of a park,
											which has unfortunately
garnered a reputation
											for being a place to find and use drugs,
											especially heroin,
											out in the open,
											putting us and the community
in direct contact
											with the drug trade
and use on a daily basis.
									","
											Trabajo en la Biblioteca McPherson Square
de la Biblioteca Gratuita de Filadelfia.
											Está situada en Kensington,
											una de las comunidades 
de menores ingresos de Filadelfia
											con una larga historia de privación
de recursos y oportunidades.
											Y por ese motivo es, desde hace décadas,
											el centro del comercio y el consumo
de drogas en la ciudad.
											Dentro del barrio, la biblioteca
está emplazada en un parque
											que se ganó una triste fama como
lugar de venta y consumo de drogas,
											especialmente heroína, al aire libre,
											poniéndonos a nosotros
y a la comunidad en contacto directo
											con el comercio y consumo
diario de estupefacientes.
									","
											Free Library of Philadelphia, McPherson 
Square Kütüphanesinde çalışıyorum.
											Yeri Kensington'da
											ve burası Philadelphia'nın
en yoksul bölgelerinden biri.
											Tarih boyunca kaynaklar ve 
fırsatlardan uzak kalmış izole bir yer.
											Ve bu nedenle de
											uzun yıllardır şehrin uyuşturucu
ticareti ve kullanımının merkezi.
											Bu semtteki kütüphanemiz
											bir parkın içinde inşa edilmiş
											ve bu park özellikle eroin
olmak üzere,
											uyuşturucunun bulunabildiği
											ve açıkta kullanıldığı bir yer
											olarak ün kazanmıştır
											ve bu nedenle bölge insanları
her gün uyuşturucu ticareti
											ve kullanımı ile 
doğrudan temas hâlindedir.
									","
											Je travaille à la bibliothèque
McPherson Square
											de la bibliothèque publique
de Philadelphie.
											Elle se situe à Kensington,
											l'une des communautés
aux plus faibles revenus de Philadelphie
											historiquement isolée
des ressources et des opportunités.
											De ce fait,
											depuis des décennies,
cela a été le cœur du trafic
											et de la consommation
de drogues de la ville.
											Au sein du quartier,
											notre bibliothèque est nichée dans un parc
											qui s'est malheureusement
forgé la réputation
											d'être un lieu où trouver
et consommer de la drogue,
											en particulier de l'héroïne,
											en plein air,
											nous mettant, nous et la communauté,
en contact direct
											avec le trafic et la consommation
de drogues au quotidien.
									",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
","
","
","
",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
											And so inside the library,
											it is routine to see people
visibly intoxicated on opioids:
											eyes closing, body swaying slowly.
											It is routine for me
to ask them if they are OK,
											but at the same time remind them
											if they can't keep their eyes open,
											they have to go.
											It is routine for our volunteer, Teddy,
											to pick up dozens of discarded needles
on our property and throughout the park.
											And it is normal for kids
to come into the library
											to tell me or our guard, Sterling,
											that someone is outside using,
											which typically means finding
someone injecting on our front steps,
											benches
											or near the building,
											then asking them to move along
because kids see them.
											And it is normal for the community
											to see people in various states
of intoxication and withdrawal,
											to see people buying and selling,
											and to see people act and react violently.
									","
											Y, dentro de la biblioteca,
											es común encontrar personas
visiblemente drogadas con opioides;
											se les cierran los ojos y tienen 
movimientos lentos e inestables.
											Tengo por costumbre 
preguntarles si se sienten bien,
											y a la vez les advierto
											que si no pueden 
mantener los ojos abiertos,
											deben retirarse.
											Es común que Teddy, nuestro voluntario,
											recoja decenas de agujas desechadas
en la propiedad y en todo el parque.
											Y es normal que los niños 
vengan a la biblioteca
											para decirme a mí o al guardia, Sterling,
											que hay alguien drogándose afuera.
											Esto implica que cuando vemos a alguien 
inyectarse en las escalinatas de ingreso,
											en los bancos del parque
o cerca del edificio,
											le pedimos que se retire
porque los niños lo están viendo.
											Y es normal que la comunidad
											vea personas en distintos estados 
de intoxicación y de abstinencia,
											que vea personas comprando y vendiendo,
											que vea gente actuando
y reaccionando con violencia.
									","
											Kütüphanenin içinde bile
											afyon etkisi altındaki
gözleri kapanan, yavaşça sallanan
											kişiler görmek olağan bir durumdur.
											Onlara iyi olup olmadıklarını
sormak sürekli yaptığım şeydir
											ama ayrıca, eğer gözlerini açık
											tutamıyorlarsa gitmek zorunda
											olduklarını söylemek de.
											Gönüllü elemanımız Teddy
											her gün bina içinde ve parkta 
düzinelerce atılmış enjektör toplar.
											Ve çocukların bana veya 
koruma görevlimiz Sterling'e gelip
											dışarıda birinin kullandığını
											söylemeleri normal bir şey,
											genelde bizim ön merdivenlerde,
banklarda veya binanın yakınında
											biri kendine
											enjeksiyon yapıyordur
											ve çocuklar görmesin diye
ondan uzaklaşmasını isteriz.
											Ve semt sakinlerinin
											uyuşturucu etkisi veya yoksunluğun
çeşitli derecelerini,
											uyuşturucu alışverişini
											ve insanların şiddet davranışlarını 
görmeleri normaldir.
									","
											A l'intérieur de la bibliothèque,
											il est habituel de voir des gens
visiblement sous l'effet d'opiacés :
											les yeux qui se ferment,
le corps qui se balance lentement.
											Pour moi, il est habituel
de le demander s'ils vont bien
											mais en même temps leur rappeler
											que si leurs yeux ne restent pas ouverts,
											ils doivent partir.
											Il est habituel que notre bénévole, Teddy,
											ramasse des dizaines d'aiguilles usagées
sur notre terrain et à travers le parc.
											Il est normal que des enfants
entrent dans la bibliothèque
											pour nous dire, à moi
ou à notre gardien, Sterling,
											que quelqu'un se drogue dehors,
											ce qui signifie que nous trouvons
quelqu'un se piquant sur nos marches,
											sur un banc
											ou près du bâtiment,
											puis que nous lui demandons de partir
car les enfants le voient.
											Pour la communauté, il est normal
											de voir des gens à différents stades
d'intoxication et de sevrage,
											de voir des gens vendre et acheter
											et de voir des gens se comporter
et réagir violemment.
									",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
","
","
","
",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
"
											I'm not sharing this
to sensationalize Kensington.
											I'm sharing this because
this is the reality of a community
											that is constantly striving
to move forward,
											but due to factors like structural racism,
											urban segregation,
											the cyclical nature of poverty,
											of trauma —
											the community has inequitable access
											to education, health care,
employment and more.
											And this is also what it's like
when the drug trade and use
											affects every aspect
of life in the neighborhood.
											And the opioid epidemic
has only amplified that stress.
									","
											No es mi intención hacer
sensacionalismo con Kensington,
											sino contar la realidad de una comunidad
											que lucha todo el tiempo
por salir adelante,
											pero factores como el racismo cultural,
											la segregación urbana,
											la naturaleza cíclica
de la pobreza y el trauma
											impiden a la comunidad
el acceso igualitario
											a educación, atención médica,
empleo y demás beneficios.
											Y esto también sucede
											cuando el comercio y el consumo de drogas
											afectan todos los aspectos
de la vida en el barrio.
											Y la epidemia de opioides no ha hecho
más que profundizar ese problema.
									","
											Bunları Kensington'la ilgili
sansasyon yaratmak için anlatmıyorum.
											Bunlar, ilerlemek için sürekli
mücadele eden bir topluluğun gerçeği,
											yani yapısal ırkçılık, kentsel ayrımcılık
											yoksulluğun döngüsel yapısı
											ve travmaları yüzünden
											eğitim, sağlık hizmetleri
											iş olanakları
											ve daha başka şeylere
											eşit erişim bulamayan bir toplumun.
											Ayrıca uyuşturucu ticareti
ve kullanımının semtteki yaşamın
											bütün yönlerini nasıl etkilediğini
gösteren bir fotoğraf.
											Opioid salgını bu sorunları
daha da büyütüyor.
									","
											Je ne partage pas cela
pour verser dans le sensationnalisme.
											Je le partage car c'est
la réalité d'une communauté
											qui s'efforce constamment
d'aller de l'avant
											mais du fait de facteurs
tels que le racisme structurel,
											la ségrégation urbaine,
											la nature cyclique de la pauvreté,
											les traumatismes,
											la communauté fait face
à une inégalité d'accès
											à l'éducation, aux soins de santé,
aux emplois et plus encore.
											C'est ainsi lorsque le trafic
et la consommation de drogues
											affecte tous les aspects
de la vie dans le quartier.
											L'épidémie d'opiacés
n'a fait qu'amplifier ce fardeau.
									",The critical role librarians play in the opioid crisis,Chera Kowalski,12:01,"narcotics,addiction,public health,community,library,society,social change,disease,health,opioids"
