en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											Today,
											a baffled lady observed
											the shell where my soul dwells
									","
											Hoy,
											una dama desconcertada observó
											la concha donde mi alma mora
									","
											Hoje,
											Uma senhora perplexa
											Observou a concha
onde habita a minha alma
									","
											Bugün,
											bir bayan şaşkın bir şekilde
											tüm ayrıntısıyla beni inceledi
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											And announced that I'm
											""articulate""
									","
											Y anunció que soy
											""articulada""
									","
											E anunciou que eu sou
											""Eloquente"".
									","
											Ve benim
											""Rahatça konuşan biri""
olduğumu söyledi.
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											Which means that when it comes
											to enunciation and diction
									","
											Lo que significa que cuando se trata
											de la enunciación y la dicción
									","
											O que significa que,
											Na enunciação e dicção,
									","
											Ki bu da telaffuz
											ve diksiyonu hiç de
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											I don't even think of it
									","
											ni siquiera pienso en ello
									","
											Não tenho hesitação,
									","
											takmıyorum demek
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											‘Cause I’m ""articulate""
									","
											Porque yo soy ""articulada""
									","
											Porque sou ""eloquente"".
									","
											çünkü ben ""rahat konuşan""ım
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											So when my professor asks a question
									","
											Así que cuando mi profesor
hace una pregunta
									","
											Quando o professor coloca uma questão,
									","
											Yani, profesör bir soru sorduğunda
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											And my answer is tainted with a connotation
											of urbanized suggestion
									","
											Y mi respuesta está 
contaminada con una connotación
											de sugerencia urbanizada
									","
											E a resposta sai manchada de conotação
											De urbanizada sugestão,
									","
											ve cevabım şehir jargonlarından
											ibaret olduğunda
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											There’s no misdirected intention
									","
											No hay intención mal dirigida
									","
											Não há desnorteio de intenção.
									","
											Kötü bir niyetim yok.
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											Pay attention
									","
											Presten atención
									","
											Prestem atenção,
									","
											Kulak verin !
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											‘Cause I’m “articulate”
									","
											Porque soy ""articulada""
									","
											Porque eu sou ""eloquente"".
									","
											çünkü ben bir ""rahat konuşan"" biriyim
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											So when my father asks, “Wha’ kinda ting is dis?”
									","
											Así que cuando mi padre pregunta: 
""¿Qué es esto?""
									","
											Se o meu pai pergunta: ""Que coisa é esta?""
									","
											Yani babam ""Nasıl bişey bu yahu?""
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
											My “articulate” answer never goes amiss
									","
											Mi respuesta ""articulada"" no falta nunca
									","
											A resposta ""eloquente"", sempre se presta:
									","
											""Rahat konuşan"" cevabım her zaman
işe yarıyor
									",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
"
","
","
","
",3 ways to speak English,Jamila Lyiscott,4:29,"culture,language,race,spoken word"
