en,fr,title,speaker,duration,tags
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											The Silicon Valley and the internet
gave me superpowers,
											tools to go to battle with,
											a suit to take bullets with
											and a giant signal in the sky
that told me when it was time to fight.
									","
											La Silicon Valley et Internet
m'ont doté de super-pouvoirs :
											des armes pour combattre,
											une armure pour encaisser les coups,
											et un signe géant dans le ciel
pour me dire quand je dois me battre.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											Now, I can't actually prove any of this.
											I am not a ""scientist,""
											I don't have ""facts.""
											In fact, my Rotten Tomato score
is running around 50 percent right now,
											so I'm not sure why they let me in.
									","
											Je ne peux rien prouver de tout ça.
											Je ne suis pas un « scientifique »,
											je n'ai pas de « faits ».
											Mon score actuel sur Rotten Tomatoes
avoisine les 50 %,
											et j'ignore comment j'y suis entré.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											(Laughter)
									","
											(Rires)
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											But if we're talking
about colliding with a power
											that's bigger than us,
											then I'm in the right place,
											because this last year,
											I had an interesting year with a movie
called ""Crazy Rich Asians"" that I did —
									","
											Mais si on parle de
se confronter à un pouvoir
											plus fort que soi,
											alors je suis au bon endroit,
											car, l'an dernier,
											j'ai passé une année passionnante grâce à
« Crazy Rich Asians » que j'ai réalisé.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											(Applause and cheers)
									","
											(Applaudissements)
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											Thank you, thank you.
									","
											Merci, merci.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											And if we're talking about
connection specifically today,
											then I know my story is only possible
											because of a collection of connections
that happened throughout my life,
											and so hopefully by telling
a little bit of my story,
											it will help someone else find their path
a little sooner than I did.
									","
											Et si nous parlons
de relations aujourd'hui,
											c'est que mon histoire
a été rendue possible
											grâce à un ensemble de relations
tissées au cours de ma vie.
											J'espère qu'en racontant
un peu de mon histoire,
											j'aiderai quelqu'un à trouver sa voie
un peu plus vite que moi.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
											My story begins when I opened
the holy book for the first time ...
											The holy book of gadgets,
of course, ""Sharper Image.""
									","
											L'histoire commence quand j'ai ouvert
le livre sacré pour la première fois...
											Le livre sacré des gadgets
« The Sharper Image », bien sûr.
									",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
"
","
",The pride and power of representation in film,Jon M. Chu,14:21,"film,family,movies,love,culture,art,storytelling"
