en,fr,tr,title,speaker,duration,tags
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											It’s late, pitch dark, and a self-driving 
car winds down a narrow country road.
											Suddenly, three hazards appear 
at the same time.
									","
											Il est tard, il fait nuit noire
											et une voiture autonome
roule sur une étroite route de campagne.
											Soudainement, trois dangers
apparaissent au même moment.
									","
											Geç vakitte, zifiri karanlıkta, sürücüsüz 
bir araç dar taşra yolunda yavaşlıyor.
											Aniden, üç tehlike 
aynı anda ortaya çıkıyor.
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											What happens next?
									","
											Qu'arrive-t-il ensuite ?
									","
											Şimdi ne olacak?
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											Before it can navigate this 
onslaught of obstacles,
											the car has to detect them—
											gleaning enough information about 
their size, shape, and position,
											so that its control algorithms 
can plot the safest course.
											With no human at the wheel,
											the car needs smart eyes, sensors 
that’ll resolve these details—
											no matter the environment, 
weather, or how dark it is—
											all in a split-second.
									","
											Avant de se frayer un chemin
à travers cet amas d'obstacles,
											la voiture doit les détecter
											et obtenir assez d'informations sur
leur taille, leur forme et leur position
											afin que ses algorithmes puissent
choisir la trajectoire la plus prudente.
											Sans humain devant le volant,
											la voiture a besoin d'yeux intelligents,
des capteurs qui décèlent les détails
											quel que soit l'environnement,
la météo ou la luminosité,
											tout cela en une fraction de seconde.
									","
											Engellerin saldırısını yönlendirmeden önce
											araba onları tespit etmeli.
											Boyutları, şekilleri ve konumlarıyla 
ilgili yeterli bilgi toplamalı
											böylece kontrol algoritmaları
en güvenli rotayı belirleyebilir.
											Direksiyonda sürücü yokken
											bu detayları çözmek için araba sensör 
ve akıllı gözlere ihtiyaç duyar.
											Çevre, hava ya da ne kadar karanlık 
olduğu fark etmeksizin
											hepsi anında.
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											That’s a tall order, but there’s a 
solution that partners two things:
											a special kind of laser-based probe 
called LIDAR,
											and a miniature version of 
the communications technology
											that keeps the internet humming,
called integrated photonics.
									","
											C'est un défi de taille mais il existe
une solution qui associe deux choses :
											un type spécial de sonde
basée sur un laser, appelée lidar,
											et une version miniature
de la technologie de communication
											qui maintient Internet en marche,
appelée l'optique intégrée.
									","
											Bu uzun bir sıralama ama iki şeyi 
birleştiren bir çözümü var:
											LIDAR adında lazer temelli 
özel bir tür algılayıcı,
											bir de bilişim ve iletişim teknolojisinin 
minyatür bir versiyonu,
											internette de çok konuşulan 
entegre fotonik.
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											To understand LIDAR, it helps to start 
with a related technology— radar.
											In aviation,
											radar antennas launch pulses 
of radio or microwaves at planes
											to learn their locations by timing 
how long the beams take to bounce back.
											That’s a limited way of seeing, though,
											because the large beam-size 
can’t visualize fine details.
											In contrast, a self-driving car’s 
LIDAR system,
											which stands for Light Detection 
and Ranging,
											uses a narrow invisible infrared laser.
											It can image features as small as the 
button on a pedestrian’s shirt
											across the street.
											But how do we determine the shape, 
or depth, of these features?
									","
											Pour comprendre le lidar, on peut débuter
avec une technologie similaire, le radar.
											Dans l'aviation,
											les antennes radar lancent des pulsations
d'ondes radio ou de micro-ondes aux avions
											pour déterminer leur position
											en chronométrant le temps
qu'elles mettent à revenir.
											C'est néanmoins
une manière limitée de voir
											car les ondes de grande amplitude
ne peuvent pas capter de petits détails.
											En revanche, le système lidar
d'une voiture autonome,
											qui vient de l'anglais
« light detection and ranging »,
											utilise un laser infrarouge
fin et invisible.
											Il peut capturer des détails aussi petits
qu'un bouton de la chemise d'un piéton
											de l'autre côté de la rue.
											Mais comment détermine-t-on la forme
ou le relief de ces objets ?
									","
											LIDAR'ı anlamak için benzer bir teknoloji
olan radarla başlamak yardımcı olabilir.
											Havacılıkta,
											radar antenleri uçaklara radyo 
ya da mikrodalga atımları göndererek
											ışınların geri dönme sürelerinden
yerlerini öğrenmeye çalışır.
											Fakat bu kısıtlı bir görüştür
											çünkü geniş ışın boyutları
detayları görselleştiremez.
											Açılımı, Işık Tespiti 
ve Uzaklık Tayini olan
											sürücüsüz bir arabanın LIDAR sistemi,
											aksine görünmeyen dar bir
kızılötesi lazer kullanıyor.
											Caddenin karşısındaki bir yayanın 
gömleğinin düğmesi gibi
											küçük özellikleri görüntüleyebilir.
											Peki bu özelliklerin derinlik 
ve şekillerini nasıl belirleriz?
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											LIDAR fires a train of super-short laser 
pulses to give depth resolution.
											Take the moose on the country road.
											As the car drives by, one LIDAR pulse 
scatters off the base of its antlers,
											while the next may travel to the tip 
of one antler before bouncing back.
											Measuring how much longer 
the second pulse takes to return
											provides data about the antler’s shape.
											With a lot of short pulses, a LIDAR system
quickly renders a detailed profile.
									","
											Le lidar envoie une série de pulsations
très rapides pour la résolution du relief.
											Prenons un élan sur la route de campagne.
											Tout en roulant, une pulsation du lidar
est réfléchie sur le bas de ses bois,
											alors qu'une autre peut toucher
le bout d'un bois avant de revenir.
											Chronométrer combien de temps en plus
la seconde pulsation prend pour revenir
											informe à propos de la forme des bois.
											Avec beaucoup de courtes pulsations,
un lidar dessine vite un profil détaillé.
									","
											LIDAR, derinlik çözümleri vermek için 
çok kısa lazer atımları gönderiyor.
											Taşra yolundaki geyiği ele alalım.
											Araba yanından geçerken bir LIDAR atımı,
diğeri geri dönmeden önce
											öteki boynuz ucuna ulaşırken
boynuzların kökünden yayılıyor.
											İkinci atımın geri dönmesinin 
ne kadar sürdüğünü ölçüp
											boynuzun şekli hakkında bilgi veriyor.
											Bir sürü kısa atımla LIDAR sistemi
hızlıca detaylı bir profil çıkarıyor.
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
											The most obvious way to create a pulse 
of light is to switch a laser on and off.
											But this makes a laser unstable and 
affects the precise timing of its pulses,
											which limits depth resolution.
											Better to leave it on,
											and use something else to periodically 
block the light reliably and rapidly.
									","
											La manière la plus évidente
de créer une pulsation lumineuse
											est d'allumer et d'éteindre un laser.
											Mais cela rend le laser instable et nuit
à la précision des périodes de pulsation,
											ce qui limite la résolution des détails.
											Il vaut mieux le laisser allumé
et utiliser autre chose
											pour bloquer la lumière périodiquement
de manière fiable et rapide.
									","
											Bir ışık atımı oluşturmanın 
en bariz yolu lazeri açıp kapatmaktır.
											Fakat bu lazeri dengesizleştiriyor 
ve derinlik çözümlemesini kısıtlayan,
											atımın belirli 
zamanlamasını etkiliyor.
											Açık bırakıp periyodik olarak ışığı 
hızlıca ve güvenlice engelleyecek
											bir şey kullanmak daha iyi bir seçenek.
									","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
"
","
","
","How do self-driving cars ""see""?",Sajan Saini,5:04,"TED-Ed,technology,animation,driverless cars,innovation,cars,invention,future,AI,machine learning"
