en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
											I'm going to talk about post-conflict recovery
											and how we might do post-conflict recovery better.
											The record on post-conflict recovery is not very impressive.
											40 percent of all post-conflict situations,
											historically, have reverted back to conflict within a decade.
											In fact, they've accounted for half of all civil wars.
											Why has the record been so poor?
											Well, the conventional approach
											to post-conflict situations
											has rested on, on kind of, three principles.
									","
											Voy a hablar sobre la recuperación post-conflicto
											y cómo podríamos mejorarla.
											La historia de la recuperación post-conflicto no es muy impresionante.
											El 40 por ciento de todas las situaciones post-conflicto,
											históricamente, han recaído en el conflicto en menos de una década.
											De hecho, han sido responsables de la mitad de todas las guerras civiles.
											¿Por qué ha sido tan malo el historial?
											Pues, el enfoque convencional
											a las situaciones post-conflicto
											se ha basado, más o menos, en tres principios.
									","
											Vou falar sobre a recuperação pós-conflito
											e como podemos melhorar
a recuperação pós-conflito.
											O passado da recuperação pós-conflito
não impressiona muito.
											40 % de todas as situações
pós-conflito, historicamente,,
											traduziram-se em conflitos 
no prazo de 10 anos.
											De facto, foram responsáveis
por metade de todas as guerras civis.
											Porque é que o passado tem sido tão fraco?
											A abordagem convencional
											a situações pós-conflito
											assentou, mais ou menos,
em três princípios.
									","
											Je vais vous parler de la reconstruction à la suite d'un conflit.
											et comment nous pouvons faire mieux.
											Les résultats de ces reconstructions ne sont pas très impressionnants.
											40% des pays, à la sortie d'un conflit,
											historiquement, y sont retombés en moins d'une décennie.
											En fait, cela représente la moitié des guerres civiles.
											Pourquoi les résultats ont-ils été si mauvais?
											L'approche conventionnelle
											face aux situations de post-conflit
											reposait sur trois principes types.
									","
											Ich werde über die Wiederaufbauphase nach gewalttätigen Konflikten sprechen
											und wie wir den Wiederaufbau verbessern können.
											In der Vergangenheit waren wir nicht sehr erfolgreich mit dem Wiederaufbau
											40% aller Konflikte sind
											innerhalb von 10 Jahren wieder ausgebrochen.
											und machen damit die Hälfte aller Bürgerkriege aus.
											Warum ist das Ergebnis bisher so schlecht?
											Nun, der typische Ansatz
											für den Wiederaufbau nach einem Konflikt
											basiert auf drei Prinzipien.
									",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
","
","
","
","
",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
											The first principle is: it's the politics that matters.
											So, the first thing that is prioritized is politics.
											Try and build a political settlement first.
											And then the second step is to say,
											""The situation is admittedly dangerous, but only for a short time.""
											So get peacekeepers there, but get them home as soon as possible.
											So, short-term peacekeepers.
											And thirdly, what is the exit strategy for the peacekeepers?
											It's an election.
											That will produce a legitimate and accountable government.
									","
											El primero es, lo que importa es la política.
											Así que lo primero que se prioriza es la política.
											Tratar de construir un acuerdo político primero.
											Y luego, el segundo paso es decir,
											""Hay que reconocer que la situación es peligrosa, pero sólo por un corto tiempo"".
											Así que hay que llevar tropas de paz, pero hay que retirarlas tan pronto como sea posible.
											Entonces, tropas de paz de corto plazo.
											Y tercero, ¿cuál es la estrategia de salida de las tropas de paz?
											Es una elección
											que producirá un gobierno legítimo y responsable.
									","
											O primeiro princípio
é que o importante é a política.
											Então a primeira prioridade
é dada à política.
											Tentar construir primeiro
uma base política.
											E depois o segundo passo é dizer:
											""A situação é reconhecidamente perigosa,
mas por um breve período.""
											Portanto, coloquem lá os soldados da paz,
											mas eles que regressem a casa
o mais depressa possível.
											Portanto, soldados da paz a curto prazo.
											Em terceiro lugar, qual é a estratégia
de saída para os soldados da paz?
											É uma eleição
											que formará um governo
legítimo e responsável.
									","
											Le premier principe est : ""c'est la politique qui compte"".
											Donc, la première priorité est la politique.
											Essayons de construire un accord politique en premier.
											La seconde étape est de dire,
											""La situation est certes dangeureuse, mais seulement pour une courte période.""
											Plaçons des forces de maintien de la paix, mais faisons-les rentrer dès que possible.
											Donc, des forces de maintien de la paix pour le court terme.
											Et troisièmement, quelle est la stratégie de retrait des forces de maintien de la paix?
											C'est une élection.
											Qui produira un gouvernement légitime et responsable.
									","
											Das erste Prinzip besagt, dass das wichtigste die Politik ist.
											Daher steht auch die politische Lösung immer an oberster Stelle.
											Es wird zuerst versucht eine politische Lösung zu finden.
											Und dann der zweite Schritt ist zu sagen
											""Die Situation ist zugegebenermassen gefährlich, aber nur für kurze Zeit.""
											Also holen wir Friedenstruppen, aber versuchen diese abzuziehen.
											Also Kurz-Zeit-Friedenstruppen
											Und drittens, was ist die Exit-Strategie für die Friedenstruppen?
											Das sind dann Wahlen
											Die eine legitimierte und verantwortbare Regierung stellen.
									",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
","
","
","
","
",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
											So that's the conventional approach.
											I think that approach denies reality.
											We see that there is no quick fix.
											There's certainly no quick security fix.
											I've tried to look at the risks of reversion to conflict,
											during our post-conflict decade.
											And the risks stay high throughout the decade.
											And they stay high regardless of the political innovations.
											Does an election produce an accountable and legitimate government?
											What an election produces is a winner and a loser.
											And the loser is unreconciled.
											The reality is that we need to reverse the sequence.
											It's not the politics first;
											it's actually the politics last.
											The politics become easier as the decade progresses
											if you're building on a foundation
											of security and economic development —
											the rebuilding of prosperity.
									","
											Ése es el enfoque convencional.
											Me parece que ese enfoque niega la realidad.
											Vemos que no existe una solución rápida.
											Ciertamente no hay una salida rápida para la seguridad.
											He intentado observar los riesgos de recaída en el conflicto,
											durante nuestra década post-conflicto.
											Y los riesgos se mantienen altos durante la década.
											Y se mantienen altos sin importar las innovaciones políticas.
											¿Una elección produce un gobierno responsable y legítimo?
											Lo que una elección produce es un ganador y un perdedor.
											Y el perdedor no se reconcilia.
											La realidad es que tenemos que revertir la secuencia.
											La política no es primero;
											sino realmente lo último.
											La política se hace más fácil a medida que progresa la década
											si se construye sobre una base
											de seguridad y desarrollo económico.
											La reconstrucción de la prosperidad.
									","
											É esta a abordagem convencional.
											Eu acho que essa abordagem
renega a realidade.
											Nós temos visto que não há
nenhuma solução rápida.
											E claro que também não há
uma solução rápida e segura.
											Eu tentei focar-me nos riscos
de inversão de conflito
											durante a nossa década pós-conflito.
											Os riscos mantêm-se elevados
ao longo da década.
											E mantêm-se elevados independentemente
das inovações políticas.
											Será que uma eleição produz
um governo responsável e legítimo?
											O que a eleição produz
é um vencedor e um vencido.
											E o vencido fica inquieto.
											A realidade é que precisamos
de inverter a sequência.
											Não é a política que vem primeiro.
											Na realidade,
a política vem em último lugar.
											A política torna-se mais fácil
à medida que a década decorre
											se se estiver a construir numa base
											de segurança e desenvolvimento económico.
											A reconstrução da prosperidade.
									","
											Ainsi peut-on définir l'approche conventionnelle.
											Je pense que cette approche nie la réalité.
											Nous voyons qu'il n'y a pas de solution rapide.
											Il n'y a probablement aucune solution rapide pour la sécurité.
											J'ai essayé d'étudier les risques de retour au conflit,
											au cours de notre décennie de post-conflit.
											Sur la décennie les risques demeurent élevés.
											Et ils demeurent élevés quelles que soient les innovations politiques.
											Est-ce qu'une élection produit un gouvernement légitime et responsable?
											Ce que produit une élection, c'est un gagnant et un perdant.
											Et le perdant refuse le résultat.
											En réalité nous devons inverser la séquence.
											Ne pas commencer par la politique,
											mais plutôt la placer en dernier.
											La politique devient plus facile quand la décennie s'écoule
											à condition de construire sur des fondations
											de sécurité et de développement économique.
											La reconstruction de la prospérité.
									","
											Das ist der konventionelle Ansatz
											Ich denke, dass dieser aber fern der Realität ist
											Wir sehen, dass es keine schnellen Lösungen gibt.
											Und sicher keine schnellen Sicherheitslösungen.
											Ich habe mir das Risiko eines Rückfalls
											innerhalb der ersten 10 Jahre nach Beendigung des Konflikts angesehen.
											Und das Risiko bleibt sehr hoch in den ersten 10 Jahren.
											unabhängig von etwaigen politischen Fortschritten.
											Produzieren Wahlen eine verantwortbare und legitimierte Regierung?
											Was Wahlen tatsächlich produzieren sind einen Gewinner und einen Verlierer.
											Und der Verlierer ist nachher nicht versöhnt mit dem Gewinner.
											Wir müssen versuchen, die Reihenfolge zu verändern.
											Die Politik sollte nicht an oberster Stelle stehen.
											Politik sollte eher an letzter Stelle stehen.
											Ordentliche Politik zu machen wird wesentlich einfacher
											nach einem Konflikt wenn man auf einem starken Fundament
											wirtschaftlichen Wachstums und stabiler Sicherheitslage aufbauen kann.
											Die Wiederherstellung von Wohlstand.
									",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
","
","
","
","
",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
											Why does the politics get easier?
											And why is it so difficult initially?
											Because after years of stagnation and decline,
											the mentality of politics is that it's a zero-sum game.
											If the reality is stagnation,
											I can only go up if you go down.
											And that doesn't produce a productive politics.
											And so the mentality has to shift from
											zero-sum to positive-sum
											before you can get a productive politics.
											You can only get positive, that mental shift,
											if the reality is that prosperity is being built.
											And in order to build prosperity, we need security in place.
											So that is what you get when you face reality.
											But the objective of facing reality
											is to change reality.
									","
											¿Por qué se hace más fácil la política?
											¿Y por qué es tan difícil inicialmente?
											Porque después de años de estancamiento y declive,
											la mentalidad política considera que se trata de un juego de suma cero.
											Si la realidad es el estancamiento,
											yo sólo puedo subir, si tu bajas.
											Y eso no produce una política productiva.
											Así que la mentalidad debe cambiar de
											suma cero a suma positiva
											antes de poder tener una política productiva.
											Sólo se puede conseguir el positivo, ese cambio de mentalidad,
											si la realidad es que la prosperidad está siendo construida.
											Y para construir la prosperidad, necesitamos que haya seguridad.
											Eso es lo que consigues cuando te enfrentas a la realidad.
											Pero el objetivo de enfrentarse a la realidad
											es cambiar esa realidad.
									","
											Porque é que a política
se torna mais fácil?
											Porque é que é tão difícil inicialmente?
											Porque, depois de anos
de estagnação e declínio,
											a mentalidade da política
é a de que é um jogo de soma zero.
											Se a realidade é a estagnação,
											eu só posso subir, se vocês descerem.
											E isso não gera uma política produtiva.
											Então, a mentalidade tem de passar
de soma-zero a soma positiva,
											antes de se conseguir
atingir uma política eficaz.
											Só é possível tornar positiva
essa transição mental,
											se a realidade for que a prosperidade
esteja a ser construída.
											E para construir a prosperidade,
precisamos de implantar a segurança.
											É isso que se obtém
quando se encara a realidade.
											Mas o objetivo de encarar a realidade
é mudar a realidade.
									","
											Pourquoi la politique devient-elle plus facile?
											Et pourquoi est-elle si difficile au départ?
											Parce qu'après des années de stagnation et de déclin,
											l'état d'esprit de la politique est à un jeu à somme nulle.
											Si la réalité est la stagnation,
											je peux gagner uniquement si vous perdez.
											Et ça ne produit pas une politique productive.
											L'état d'esprit doit donc passer
											d'une somme nulle à une somme positive
											avant d'obtenir une politique productive.
											Vous pouvez seulement devenir positif, ce changement de mentalité,
											si en réalité la prospérité est en cours de construction.
											Et afin de construire la prospérité, la sécurité doit être en place.
											Voici ce que vous avez quand vous faites face à la réalité.
											Mais l'objectif, lorsqu'on fait face à la réalité,
											est de changer la réalité.
									","
											Warum wird die Politik einfacher?
											Und warum ist es so schwierig zu Beginn?
											Weil sich - nach Jahren des Rückschritts und Verfalls-
											die Politik zum Nullsummenspiel geworden ist.
											Wenn das Land stagniert,
											kann ich nur aufsteigen, wenn Du absteigst.
											Und das kreiert keine produktive Politik.
											Daher muss sich erst die Mentaltität verändern.
											Und zwar von einem Nullsummenspiel zu einer positiven Entwicklung.
											Erst dann kann man positive politische Ergebnisse erreichen.
											Positiv wird es erst, wenn im Land eine spürbare
											positive Entwicklung stattfindet, das heisst wirtschaftlicher Aufschwung stattfindet.
											Dafür benötigen wir eine stabile Sicherheitslage.
											Das ist das Ergebnis wenn man sich die Wirklichkeit ansieht.
											Aber das Ziel ist,
											die Wirklichkeit zu verändern.
									",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
","
","
","
","
",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
"
											And so now let me suggest
											two complimentary approaches
											to changing the reality of the situations.
											The first is to recognize the interdependence
											of three key actors, who are different actors,
											and at the moment are uncoordinated.
											The first actor is the Security Council.
											The Security Council typically has the responsibility
											for providing the peacekeepers
											who build the security.
											And that needs to be recognized,
											first of all, that peacekeeping works.
											It is a cost-effective approach.
											It does increase security.
											But it needs to be done long-term.
											It needs to be a decade-long approach,
											rather than just a couple of years.
											That's one actor, the Security Council.
									","
											Así que ahora permítanme sugerir
											dos enfoques complementarios
											para cambiar la realidad de las situaciones.
											El primero es reconocer la interdependencia
											de tres actores clave, que son actores diferentes,
											y por el momento están descoordinados.
											El primer actor es el consejo de seguridad.
											El consejo de seguridad típicamente tiene la responsabilidad
											de proveer las tropas de paz
											que construyen la seguridad.
											Y eso debe reconocerse,
											primero que nada, que las tropas de paz funcionan.
											Es un enfoque rentable.
											Sí aumenta la seguridad.
											Pero debe hacerse a largo plazo.
											Debe ser una propuesta de una década,
											en vez de sólo un par de años.
											Ese es un actor, el consejo de seguridad.
									","
											Por agora, vou sugerir
duas abordagens complementares,
											para a mudança da realidade.
											A primeira é reconhecer a interdependência
											de três atores-chave,
que são atores diferentes,
											e que, de momento, estão descoordenados.
											O primeiro ator é o Conselho de Segurança.
											O Conselho de Segurança, habitualmente,
tem a responsabilidade
											de providenciar os soldados da paz
que mantêm a segurança.
											É preciso reconhecer, antes de mais,
											que a manutenção da paz funciona.
											É uma abordagem de custo-benefício.
											Aumenta realmente a segurança.
											Mas precisa de ser feita a longo-prazo,
											uma abordagem que perdure uma década
											em vez de apenas alguns anos.
											O Conselho de Segurança é um dos atores.
									","
											Laissez-moi maintenant suggérer
											deux approches complémentaires
											pour changer la réalité de ces situations.
											La première consiste à reconnaître l'interdépendance
											de trois acteurs clefs, qui sont différents,
											qui pour le moment ne sont pas coordonnés.
											Le premier acteur est le Conseil de Sécurité.
											Le Conseil de Sécurité a typiquement la responsabilité
											de fournir la force de maintien de la paix
											qui établit la sécurité.
											Et cela doit être reconnu,
											avant toute chose, que le maintien de la paix fonctionne.
											C'est une approche financièrement efficace.
											elle accroît la sécurité.
											Mais elle doit être appliquée sur le long terme.
											L'approche doit s'étendre sur une décennie,
											plutôt que d'être limitée à quelques années.
											C'est l'un des acteurs, le Conseil de Sécurité.
									","
											Daher möchte ich zwei,
											sich ergänzende, Lösungsansätze vorstellen
											mit denen die Wirklichkeit verändert werden kann.
											Der erste ist, das gegenseitige Abhängigkeitsverhältnis
											von 3 Hauptakteuren zu verstehen, die derzeit voneinander unabhängig
											und momentan unkoordiniert tätig werden.
											Der erste ist der Sicherheitsrat.
											Dieser hat typischerweise die Verantwortung
											Friedenstruppen zu entsenden
											um eine stabile Sicherheitslage zu garantieren.
											Klar ist, dass
											Friedensmissionen funktionieren.
											Friedensmissionen sind sogar ein sehr preiswerter Ansatz.
											Sie verbessern die Sicherheitslage.
											Aber der Einsatz muss langfristig orientiert sein.
											Es muss ein jahrzehntelanger Einsatz sein.
											Nicht nur für ein paar Jahre.
											Soviel zum ersten Akteur, dem Sicherheitsrat.
									",New rules for rebuilding a broken nation,Paul Collier,16:34,"global issues,money,politics,poverty,state-building"
