en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
											Our emotions influence
every aspect of our lives,
											from our health and how we learn,
to how we do business and make decisions,
											big ones and small.
											Our emotions also influence
how we connect with one another.
											We've evolved to live
in a world like this,
											but instead, we're living
more and more of our lives like this —
											this is the text message
from my daughter last night —
											in a world that's devoid of emotion.
											So I'm on a mission to change that.
											I want to bring emotions
back into our digital experiences.
									","
											Las emociones influyen en
cada aspecto de nuestras vidas,
											de la salud y el aprendizaje, a la forma
de hacer negocios y tomar decisiones,
											grandes y pequeñas.
											Las emociones influyen en la forma
en la cual interaccionamos entre nosotros.
											Hemos evolucionado para vivir
en un mundo como este,
											pero en cambio, vivimos la vida
cada vez más de esta manera
											—este es el mensaje de texto
que recibí de mi hija anoche—
											en un mundo desprovisto de emoción.
											Mi misión es cambiar esto.
											Quiero devolver las emociones
a nuestra experiencia digital.
									","
											Duygularımız hayatımızın 
her alanını etkiliyor,
											sağlığımız ve nasıl öğrendiğimizden, 
nasıl iş yaptığımız ve karar aldığımıza kadar,
											büyük olanları ve küçükleri.
											Duygularımız aynı zamanda birbirimizle 
nasıl bağlantı kuracağımızı da etkiliyor.
											Böyle bir dünyada yaşamak 
üzere evrildik,
											ama onun yerine hayatlarımızı giderek 
daha fazla böyle yaşıyoruz —
											bu dün gece kızımdan gelen kısa mesaj —
											duygulardan yoksun bir dünyada.
											Bu durumu değiştirmek üzere görevdeyim.
											Dijital deneyimlerimize duyguları tekrar
getirmek istiyorum.
									","
											Nos émotions influencent
tous les aspects de notre vie,
											de notre santé et 
notre façon d'apprendre
											à la manière dont 
nous faisons des affaires,
											et prenons des décisions, 
petites ou grandes.
											Elles influencent aussi la manière 
dont nous interagissons ensemble.
											Nous avons évolué pour vivre 
dans un monde qui ressemble à ça,
											mais nous vivons nos vies de plus
en plus plutôt comme ceci —
											c'est le message que ma fille 
m'a envoyé hier soir —
											dans un monde dépourvu d'émotion.
											Ma mission est de changer tout ça.
											Je veux ramener l'expression de nos
émotions dans nos expériences numériques.
									",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
","
","
","
",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
											I started on this path 15 years ago.
											I was a computer scientist in Egypt,
											and I had just gotten accepted to
a Ph.D. program at Cambridge University.
											So I did something quite unusual
											for a young newlywed Muslim Egyptian wife:
											With the support of my husband,
who had to stay in Egypt,
											I packed my bags and I moved to England.
											At Cambridge, thousands of miles
away from home,
											I realized I was spending
more hours with my laptop
											than I did with any other human.
											Yet despite this intimacy, my laptop
had absolutely no idea how I was feeling.
											It had no idea if I was happy,
											having a bad day, or stressed, confused,
											and so that got frustrating.
											Even worse, as I communicated
online with my family back home,
											I felt that all my emotions
disappeared in cyberspace.
											I was homesick, I was lonely,
and on some days I was actually crying,
											but all I had to communicate
these emotions was this.
											(Laughter)
											Today's technology
has lots of I.Q., but no E.Q.;
											lots of cognitive intelligence,
but no emotional intelligence.
											So that got me thinking,
											what if our technology
could sense our emotions?
											What if our devices could sense
how we felt and reacted accordingly,
											just the way an emotionally
intelligent friend would?
											Those questions led me and my team
											to create technologies that can read
and respond to our emotions,
											and our starting point was the human face.
									","
											Empecé con esto hace 15 años.
											Era ingeniera informática en Egipto
											y fui aceptada en un programa de doctorado
en la Universidad de Cambridge.
											E hice algo bastante inusual
											para una joven recién casada,
egipcia y musulmana:
											con el apoyo de mi marido,
que debía quedarse en Egipto,
											hice las maletas y me mudé a Inglaterra.
											En Cambridge, a miles
de kilómetros de casa,
											me di cuenta de que estaba
pasando más horas con mi laptop
											que con otros seres humanos.
											Pero a pesar de esta intimidad, mi laptop
no tenía ni idea de mi estado de ánimo.
											No tenía idea de si yo era feliz,
											si tenía un mal día, o estaba
estresada o confundida,
											y eso era frustrante.
											Aun peor, cuando me comunicaba
en línea con mi familia en casa,
											sentía que todas mis emociones
desaparecían en el ciberespacio.
											Sentía nostalgia, estaba sola,
y algunos días lloraba,
											pero todo lo que tenía para
comunicar mis emociones era esto.
											(Risas)
											Hoy la tecnología es
inteligente pero no emocional
											mucha inteligencia cognitiva,
pero nada de inteligencia emocional.
											Eso me hizo pensar,
											¿y si la tecnología pudiera
interpretar nuestras emociones?
											¿Y si nuestros dispositivos pudieran
detectar y reaccionar en consecuencia,
											como lo harían los amigos
con inteligencia emocional?
											Esas preguntas me guiaron
a mí y a mi equipo
											a crear tecnologías capaces
de leer emociones y responder,
											y nuestro punto de partida
fue el rostro humano.
									","
											Bu yola 15 sene önce koyuldum.
											Mısır'da bilgisayar bilimciydim
											ve Cambridge Üniversitesi'nde doktora 
programına yeni kabul edilmiştim.
											Genç, yeni evli, Müslüman, Mısırlı 

											bir eş için oldukça alışılmadık 
bir şey yaptım:
											Mısır'da kalmak zorunda 
olan eşimin desteğiyle
											bavullarımı toplayıp 
İngiltere'ye taşındım.
											Cambridge'de, evimden binlerce mil uzakta,
											dizüstü bilgisayarımla herhangi 
bir insanla olduğundan
											daha fazla zaman geçirdiğimi fark ettim.
											Bu yakınlığa rağmen, bilgisayarımın ne 
hissettiğime dair kesinlikle en ufak bir fikri yoktu.
											Mutlu mu olduğum, 
kötü bir gün mü geçirdiğim
											veya stresli, şaşkın mı olduğumla ilgili
											bir fikri yoktu ve bu 
sinir bozmaya başladı.
											Daha da kötüsü, ülkemdeki ailemle 
internette iletişim kurduğumda,
											bütün duygularımın sanal gerçeklik içinde 
kaybolduğunu hissettim.
											Evimi özlüyordum, yalnızdım 
ve bazı günler gerçekten ağlıyordum,
											ancak bütün bu duyguları 
iletme şeklim böyleydi.
											(Gülüşmeler)
											Bugünün teknolojisinin çok fazla 
I.Q.'su var, ancak E.Q.'su yok;
											oldukça fazla kavramsal zekâ var, 
ancak duygusal zekâ yok.
											İşte bu beni düşündürdü,
											teknolojimiz duygularımızı 
hissetse ne olurdu?
											Eğer cihazlarımız nasıl hissettiğimizi bilseler 
ve ona göre reaksiyon verseler ne olurdu,
											aynen duygusal zekâya sahip 
bir arkadaşın yapacağı gibi?
											Bu sorular beni ve ekibimi
											duygularımızı okuyup cevap verecek 
teknolojiler yaratmaya götürdü
											ve başlangıç noktamız insan yüzüydü.
									","
											J'ai commencé de travailler 
dans cette direction il y a 15 ans.
											J'étais informaticienne en Égypte,
											et venais juste d'être acceptée dans 
un programme de thèse à Cambridge.
											Alors j'ai fait quelque chose
d'assez inhabituel
											pour une jeune musulmane égyptienne
et tout juste mariée :
											avec le soutien de mon mari
qui devait rester en Égypte,
											j'ai fait mes bagages et suis partie 
pour l'Angleterre.
											A Cambridge, à des milliers 
de kilomètres de chez moi,
											j'ai réalisé que je passais
plus d'heures sur mon ordinateur
											qu'avec n'importe quel humain.
											Pourtant, malgré cette intimité, 
il n'avait absolument aucune idée
											de ce que je ressentais. 
Il ne savait pas si j'étais heureuse,
											si j'avais eu une mauvaise journée,
si j'étais stressée
											ou confuse et ça devenait 
vraiment frustrant.
											Le pire, c'était que lorsque 
je communiquais en ligne
											avec ma famille à la maison,
											j'avais l'impression que toutes
mes émotions disparaissaient
											dans cet espace virtuel. J'avais le mal 
du pays, je me sentais seule
											et me mettais même 
à pleurer certains jours.
											Mais tout ce que j'avais pour partager
ces émotions, c'était ça. (Rires)
											La technologie moderne a beaucoup
de Q.I. mais aucun Q.E.: c'est-à-dire
											beaucoup d'intelligence 
cognitive mais pas émotionnelle.
											Je me suis alors demandée
											ce que ça changerait si notre technologie
pouvait percevoir nos émotions ?
											Que se passerait-il si nos appareils 
pouvaient les percevoir et réagir
											en fonction, exactement 
comme un ami le ferait ?
											Ces questions nous ont menés,
mon équipe et moi
											à développer des technologies qui peuvent
lire et réagir à nos émotions,
											à partir du visage humain.
									",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
","
","
","
",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
											So our human face happens to be
one of the most powerful channels
											that we all use to communicate
social and emotional states,
											everything from enjoyment, surprise,
											empathy and curiosity.
											In emotion science, we call each
facial muscle movement an action unit.
											So for example, action unit 12,
											it's not a Hollywood blockbuster,
											it is actually a lip corner pull,
which is the main component of a smile.
											Try it everybody. Let's get
some smiles going on.
											Another example is action unit 4.
It's the brow furrow.
											It's when you draw your eyebrows together
											and you create all
these textures and wrinkles.
											We don't like them, but it's
a strong indicator of a negative emotion.
											So we have about 45 of these action units,
											and they combine to express
hundreds of emotions.
									","
											Nuestro rostro es uno de
los canales más poderosos
											que usamos para comunicar
estados sociales y emocionales,
											todo, del disfrute y la sorpresa,
											a la empatía y la curiosidad.
											En la ciencia de las emociones, cada
movimiento de cada músculo facial,
											es una unidad de acción.
											Por ejemplo, la unidad de acción 12,
											no es una superproducción de Hollywood,
											es el tirón de la comisura labial,
componente principal de una sonrisa.
											Intenten todos. Sonriamos.
											Otro ejemplo es la unidad de acción 4,
											las líneas de expresión en el entrecejo
cuando juntamos las cejas
											y se forman estos pliegues y arrugas.
											No nos gustan, pero es una
fuerte señal de una emoción negativa.
											Hay unas 45 unidades de acción,
											y combinadas expresan
cientos de emociones,
									","
											İnsan yüzü, hepimizin sosyal ve 
duygusal durumumuzu iletmek için
											kullandığı en güçlü yollardan biri.
											Hoşlanmadan, sürprize,
											empati ve meraka kadar her şeyi.
											Duygu biliminde, her yüz kası 
hareketine eylem birimi diyoruz.
											Örneğin, eylem birimi 12,
											bir Hollywood kapalı gişesi değil,
											aslında gülüşün ana unsuru olan dudak 
kenarının yukarı doğru çekilmesi.
											Herkes denesin. Hadi biraz gülümseyelim.
											Diğer bir örnek, eylem birimi 4. 
Alnın kırışması.
											Kaşlarınızı birbirine yaklaştırıp,
											bütün o kıvrımları ve kırışıklıkları 
yarattığınız zaman olur.
											Onları sevmeyiz, ama negatif duyguların 
güçlü bir göstergesidir.
											Bu eylem birimlerinden 
45 tane kadarına sahibiz
											ve yüzlerce duyguyu ifade 
etmek için bir araya gelirler.
									","
											Il se trouve que le visage est
un des moyens d'expression
											les plus puissants que nous utilisons 
pour communiquer notre état social
											ou émotionnel, 
tout de la joie, la surprise,
											la compassion à la curiosité.
											En science des émotions, chacun des 
mouvements du visage est appelé action.
											Par exemple, action numéro 12
											n'est pas le nom 
du dernier succès hollywoodien,
											mais l'action de tirer le coin des lèvres,
autrement dit de sourire.

											Essayez ! Faisons tous 
nos plus beaux sourires !
											Autre exemple, action numéro 4,
le froncement de sourcils.
											C'est lorsque vous plissez les sourcils
											ensemble et créez
toutes ces rides et textures.
											On ne les aime pas mais c'est un très bon
indicateur d'émotion négative.
											Nous avons environ 45 de ces actions
											que nous combinons pour exprimer 
des centaines d'émotions.
									",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
","
","
","
",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
											Teaching a computer to read
these facial emotions is hard,
											because these action units,
they can be fast, they're subtle,
											and they combine in many different ways.
											So take, for example,
the smile and the smirk.
											They look somewhat similar,
but they mean very different things.
											(Laughter)
											So the smile is positive,
											a smirk is often negative.
											Sometimes a smirk
can make you become famous.
											But seriously, it's important
for a computer to be able
											to tell the difference
between the two expressions.
									","
											Enseñarle a una computadora a leer
estas emociones faciales es difícil,
											porque estas unidades de acción
pueden ser rápidas y sutiles,
											y se combinan de muchas formas.
											Tomemos por ejemplo
la sonrisa genuina y la socarrona.
											Se parecen pero expresan cosas diferentes.
											(Risas)
											La sonrisa genuina es positiva,
											la sonrisa socarrona a veces es negativa.
											A veces una mueca puede hacerte célebre.
											Pero en serio, es importante
para una computadora poder
											notar la diferencia entre
las dos expresiones.
									","
											Bir bilgisayara yüzdeki bu duyguları 
okumayı öğretmek zordur,
											çünkü bu eylem birimleri 
hızlı olabilir, gizli olabilir
											ve birçok farklı şekilde 
bir araya gelebilirler.
											Örneğin, gülümseme ve 
zoraki tebessümü ele alalım.
											Bir şekilde benzerler, 
ancak çok farklı anlamlara gelirler.
											(Gülüşmeler)
											Gülümseme pozitif,
											zoraki tebessüm ise 
çoğunlukla negatiftir.
											Bazen zoraki tebessüm sizi ünlü yapabilir.
											Ancak sahiden bir bilgisayarın 
iki ifade arasındaki
											farkı bilebilmesi önemlidir.
									","
											Enseigner à un ordinateur comment 
reconnaître ces expressions faciales
											est difficile parce qu'elles peuvent être
rapides, sont subtiles,
											et peuvent former beaucoup 
de combinaisons différentes.
											Prenez par exemple, 
un sourire normal ou un sourire narquois.
											Ils sont en soi assez similaires, mais
ont une signification bien différente.
											(Rires)
											Le sourire normal est positif,
											le sourire narquois souvent négatif.
											Un sourire narquois peut même 
vous rendre célèbre parfois !
											Mais plus sérieusement,
il est très important
											que l'ordinateur puisse différencier 
ces deux expressions.
									",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
","
","
","
",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
"
											So how do we do that?
											We give our algorithms
											tens of thousands of examples
of people we know to be smiling,
											from different ethnicities, ages, genders,
											and we do the same for smirks.
											And then, using deep learning,
											the algorithm looks for all these
textures and wrinkles
											and shape changes on our face,
											and basically learns that all smiles
have common characteristics,
											all smirks have subtly
different characteristics.
											And the next time it sees a new face,
											it essentially learns that
											this face has the same
characteristics of a smile,
											and it says, ""Aha, I recognize this.
This is a smile expression.""
									","
											¿Cómo hacemos esto?
											Introducimos en el programa de computación
											decenas de miles de ejemplos
de personas que sonríen
											de distintas etnias, edades, géneros,
											y hacemos lo mismo con
las sonrisas socarronas.
											Luego, los algoritmos
en aprendizaje automático
											buscan estas lineas, pliegues
y cambios musculares faciales
											y básicamente aprenden
											que todas las sonrisas genuinas
tienen características comunes
											mientras que las sonrisas socarronas
tienen otras sensiblemente diferentes.
											Y la próxima vez que vean
un nuevo rostro, sabrán
											que este rostro tiene las mismas
características de una sonrisa genuina,
											y dirán: ""Ajá, la reconozco.
Esta es la expresión de una sonrisa"".
									","
											Öyleyse bunu nasıl yaparız?
											Algoritmalarımıza farklı 

											etnik gruplardan, yaşlardan, 
cinsiyetlerden gülümsediğini
											bildiğimiz on binlerce örnek veririz
											ve aynısını zoraki 
tebessüm için de yaparız.
											Sonra derin öğrenme yoluyla,
											algoritma yüzümüzdeki bütün bu 
kıvrımlara, kırışıklıklara
											ve şekil değişimlerine bakar,
											kısaca bütün gülümsemelerin ortak 
özellikleri olduğunu öğrenir,
											bütün zoraki tebessümlerin hemen göze
çarpmayan farklı özellikleri var.
											Bir daha yeni bir yüz gördüğünde,
											o yüzün esasen bir gülümsemeye
											özgü karakteristikleri olduğunu öğrenir
											ve şöyle der, ""Evet, bunu tanıyorum. 
Bu bir gülümseme ifadesi.""
									","
											Alors comment y arrive-t-on ?
											On donne à nos algorithmes
											des dizaines de milliers d'exemples 
spécifiques de personnes
											en train de sourire, 
d'origines, âge, sexe différents
											et on fait la même chose pour 
des sourires narquois.
											Ensuite par un processus 
d'apprentissage,
											l'algorithme assimile 
toutes ces textures, ces rides
											et mouvements de notre visage,
											apprend les caractéristiques 
générales d'un sourire,
											et en associe de plus spécifiques 
aux sourires narquois.
											Ainsi au prochain visage qu'il voit,
											l'algorithme peut essentiellement
											reconnaître les caractéristiques 
d'un sourire et dire :
											« ha ! je reconnais cette expression, 
c'est un sourire. »
									",This app knows how you feel — from the look on your face,Rana el Kaliouby,11:04,"compassion,computers,psychology,technology,emotions"
