en,tr,fr,title,speaker,duration,tags
"
","
","
",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
											One of the first patients
I had to see as a pediatrician was Sol,
											a beautiful month-old baby
											who was admitted with signs
of a severe respiratory infection.
											Until then, I had never seen
a patient worsen so fast.
											In just two days
she was connected to a respirator
											and on the third day she died.
											Sol had whooping cough.
											After discussing the case in the room
and after a quite distressing catharsis,
											I remember my chief resident said to me,
											""Okay, take a deep breath. Wash your face.
											And now comes the hardest part:
											We have to go talk to her parents.""
											At that time, a thousand questions
came to mind,
											from, ""How could a one-month-old
baby be so unfortunate?""
											to, ""Could we have done
something about it?""
									","
											Bir çocuk doktoru olarak görmek zorunda
olduğum ilk hastalardan biri Sol'dü,
											şiddetli solunum yolu enfeksiyonu
sebebi ile başvurmuş
											bir aylık güzel bir bebek.
											O zamana kadar bu denli
hızlı kötüleşen bir hasta görmemiştim.
											Sadece iki gün içinde
solunum cihazına bağlandı
											ve üçüncü gün öldü.
											Sol'de boğmaca hastalığı vardı.
											Odada bu olayı tartıştıktan ve
üzücü bir duygusal boşalmadan sonra
											şefimin bana şunu söylediğini hatırlıyorum
											""Tamam, derin bir nefes al. Yüzünü yıka.""
											İşte en zor kısım geliyor:
											""Ailesi ile konuşmamız lazım.""
											O an aklıma binlerce soru geldi:
											""Nasıl olur da bir aylık bebek
bu kadar talihsiz olur?""
											""Bu konuda biz bir şey
yapmış olabilir miyiz?""
									","
											Un des premiers patients que
j'ai eu en tant que pédiatre était Sol,
											un beau bébé d’un mois
											hospitalisée pour une
infection respiratoire grave.
											Jusque là, je n'avais jamais vu l'état 
d'un patient empirer si vite.
											En seulement deux jours, on l'a 
branchée à un respirateur artificiel
											et le troisième jour, elle est morte.
											Sol avait la coqueluche.
											Après avoir discuté le cas dans la pièce
et après une catharsis déstressante,
											je me souviens que 
mon chef de service m'a dit :
											« Bon, respire profondément.
lave-toi le visage.
											et maintenant on arrive
au plus difficile :
											on doit aller parler à ses parents. »
											A ce moment-là, il vous vient
mille questions à l'esprit.
											De « Comment un bébé d'un mois
peut-il avoir si peu de chance ? »
											à « Aurions-nous pu faire quelque
chose pour éviter ça ? »
									",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
","
","
",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
											Before vaccines existed,
											many infectious diseases
killed millions of people per year.
											During the 1918 flu pandemic
											50 million people died.
											That's greater than Argentina's
current population.
											Perhaps, the older ones among you
remember the polio epidemic
											that occurred in Argentina in 1956.
											At that time, there was no vaccine
available against polio.
											People didn't know what to do.
They were going crazy.
											They would go painting trees
with caustic lime.
											They'd put little bags of camphor
											in their children's underwear,
as if that could do something.
											During the polio epidemic,
thousands of people died.
											And thousands of people were left
with very significant neurological damage.
											I know this because I read about it,
											because thanks to vaccines,
my generation was lucky
											to not live through an epidemic
as terrible as this.
									","
											Aşılar var olmadan önce,
											birçok bulaşıcı hastalık yıllar boyunca
milyonlarca kişiyi öldürdü.
											1918 yılındaki grip salgını sırasında
											50 milyon insan öldü.
											Bu sayı Arjantin'in şimdiki
nüfusundan fazla.
											Belki aranızdaki yaşça büyük
kişiler 1956 yılında
											Arjantin'de patlak veren 
çocuk felci salgınını hatırlar.
											O zamanlar çocuk felcine karşı
kullanılabilecek bir aşı yoktu.
											İnsanlar ne yapacaklarını bilmiyordu,
çıldırıyorlardı.
											Ağaç gövdelerini 
sönmüş kireçle boyuyorlardı.
											Çocukların çamaşırlarının içine
											küçük kafur keseleri yerleştiriyorlardı, 
sanki bir gücü varmış gibi.
											Çocuk felci salgını boyunca
binlerce insan yaşamını yitirdi.
											Ve bu hastalık binlerce insanda
çok ciddi sinirsel hasar bıraktı.
											Bunları biliyorum çünkü okudum,
											aşılar sayesinde böylesine
kötü bir salgın hastalığı

											yaşamadığımız için 
benim neslim şanslıydı.
									","
											Avant que les vaccins n'existent,
											beaucoup de maladies infectieuses
tuaient des millions de gens chaque année.
											Pendant l'épidémie de grippe de 1918,
											50 millions de personnes sont mortes.
											C'est plus que la population 
actuelle de l'Argentine.
											Les plus âgés d'entre nous se rappellent 
surement de l'épidémie de polio
											qu'il y a eu en Argentine en 1956.
											A cette époque, il n'y avait pas de vaccin
contre la polio.
											Les gens ne savaient pas quoi faire.
Ils devenaient fous.
											Ils allaient dans la rue peindre
les arbres à la chaux.
											Ils mettaient des sachets de camphre
											dans les habits des enfants
comme si ça faisait quelque chose.
											Des milliers de personnes sont mortes 
pendant l'épidémie de polio.
											Et des milliers ont gardé 
des séquelles neurologiques importantes.
											Je le sais parce que je l'ai lu,
											parce que grâce aux vaccins,
ma génération a eu la chance
											de ne pas vivre une épidémie 
aussi terrible.
									",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
","
","
",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
											Vaccines are one of the great successes
of the 20th century's public health.
											After potable water,
											they are the interventions
that have most reduced mortality,
											even more than antibiotics.
											Vaccines eradicated terrible diseases
such as smallpox from the planet
											and succeeded in significantly
reducing mortality
											due to other diseases such as measles,
											whooping cough, polio and many more.
									","
											Aşılar, 20. yüzyılın halk sağlığı 
açısından büyük bir başarıdır.
											İçilebilir nitelikte sudan sonra
											ölüm oranlarının azalmasına
en çok sebep olan müdaheledir aşı,
											hatta antibiyotiklerden bile çok.
											Aşılar, çiçek hastalığı gibi korkunç
bir hastalığı gezegenden yok ederken
											kızamık, boğmaca, çocuk felci ve
bir çok hastalıklardan
											kaynaklı ölüm oranlarını da
											ciddi bir oranda azaltmıştır.
									","
											Le vaccin est l' une des grandes réussites
de santé publique du 20ème siècle.
											Après l'eau potable,
											c'est l'intervention qui a réduit le plus
le taux de mortalité,
											plus que les antibiotiques.
											Les vaccins ont éradiqué de la planète
des maladies graves comme la variole
											et ont réduit significativement 
la mortalité due à d'autres maladies
											comme la rougeole,

											la coqueluche, la polio 
et beaucoup d'autres.
									",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
","
","
",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
											All these diseases are considered
vaccine-preventable diseases.
											What does this mean?
											That they are potentially preventable,
											but in order to be so,
something must be done.
											You need to get vaccinated.
											I imagine that most,
if not all of us here today,
											received a vaccine
at some point in our life.
											Now, I'm not so sure that many of us know
											which vaccines or boosters
we should receive after adolescence.
											Have you ever wondered
who we are protecting
											when we vaccinate?
											What do I mean by that?
											Is there any other effect
beyond protecting ourselves?
									","
											Tüm bu hastalıkların aşı ile 
önlenebileceği kabul edilmektedir.
											Bu ne demek?
											Potansiyel olarak önlenebilir,
											ama böyle olabilmesi için
bir şeyler yapılmalı.
											Yani aşı olmalısınız.
											Sanırım buradaki herkes olmasa da çoğumuz
											hayatımızın bir noktasında aşı olduk.
											Açıkçası hangi aşıların
veya güçlendiricilerin
											ergenlik sonrasında olmamız gerektiğini 
çoğumuzun bildiğini sanmıyorum.
											Hiç merak ettiniz mi
aşı olduğumuzda
											kimleri koruyoruz?
											Bununla ne mi demek istiyorum?
											Kendimizi korumanın ötesinde
acaba başka bir etkisi var mı?
									","
											Toutes ces maladies peuvent être 
prévenues par des vaccins.
											Qu'est-ce que ça veut dire ?
											Qu'elles peuvent être évitées,
											mais pour ça,
il faut faire une chose :
											il faut vous faire vacciner.
											J'imagine que la majorité d'entre nous,
si ce n'est pas la totalité,
											nous avons été vaccinés
au moins une fois dans notre vie.
											Maintenant, je ne suis pas sure
que beaucoup d'entre nous savent
											quels vaccins on doit faire
après l'adolescence.
											Vous êtes-vous déjà demandé
qui nous protégeons en nous vaccinant ?
											Quand nous vacciner ?
											Qu'est ce que ça veut dire ?
											Est-ce que ça a d'autres effets
que de se protéger soi-même ?
									",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
","
","
",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
"
											Let me show you something.
											Imagine for a moment
											that we are in a city
											that has never had a case
of a particular disease,
											such as the measles.
											This would mean that no one in the city
has ever had contact with the disease.
											No one has natural defenses against,
nor been vaccinated against measles.
											If one day, a person sick with the measles
appears in this city
											the disease won't find much resistance
											and will begin spreading
from person to person,
											and in no time it will disseminate
throughout the community.
											After a certain time
											a big part of the population will be ill.
											This happened when there were no vaccines.
									","
											Size bir şey göstereyim.
											Bir anlığına düşünün,
											daha önce kızamık gibi
											belirli bir hastalık vakası yaşanmamış
											bir şehirdeyiz.
											Buradan, şehirdeki hiç kimsenin
bu hastalıkla temas etmediği anlamı çıkar.
											Ne birilerinin doğal savunması vardır,
ne de kızamık aşısı olmuşlardır.
											Bir gün bu kentteki
bir kişi kızamık olursa
											hastalık çok fazla direnç bulamayacak,
											kişiden kişiye bulaşmaya başlayacaktır
											ve çabucak toplumun geneline yayılacaktır.
											Belirli bir süre sonunda ise
											nüfusun büyük bir kısmı hastalanacaktır.
											Eğer aşı kullanılmazsa bu olay yaşanır.
									","
											Laissez-moi vous montrer quelque chose.
											Imaginez un instant
											que nous sommes dans une ville
											qui n'a jamais eu de cas d'une maladie,
											comme la rougeole.
											Ça signifie que personne dans la ville
n'a jamais été en contact avec la maladie.
											Personne n'a de défenses naturelles ou 
n'a jamais été vacciné contre la rougeole.
											Si un jour, dans cette ville
une personne atteinte de rougeole arrive,
											la maladie ne rencontrera pas 
une grande résistance
											et se propagera de personne en personne
											et en peu de temps sera disséminée
dans toute la communauté.
											Après un certain temps,
											la plupart de la population sera malade
											C'est ce qui se passait
quand il n'y avait pas de vaccins.
									",The power of herd immunity,Romina Libster,14:41,"health,health care,illness,medicine,virus,TED en Español"
