en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
											What if you could make
your sleep more efficient?
											As a sleep scientist,
											this is the question
that has captivated me
											for the past 10 years.
											Because while the lightbulb
and technology have brought about a world
											of 24-hour work and productivity,
											it has come at the cost
											of our naturally occurring
circadian rhythm
											and our body's need for sleep.
									","
											Uykunuzu daha verimli
yapabilseydiniz nasıl olurdu?
											Bir uyku bilimci olarak
											son 10 yıldır beni esir alan
											işte bu soru.
											Çünkü ampul ve teknoloji
24 saat çalışan ve üreten
											bir dünyayı beraberinde getirmişken,
											doğal olarak oluşan
											günlük ritmimize ve vücudumuzun
											uyku ihtiyacına mâl oldu.
									","
											E se pudéssemos tornar
o nosso sono mais eficiente?
											Como cientista de sono,
											esta é a questão que me cativou
											nos últimos 10 anos.
											Porque, enquanto a lâmpada
e a tecnologia trouxeram um mundo
											de 24 horas de trabalho e produtividade,
											isso representou um custo
											para o nosso ritmo circadiano
que ocorre naturalmente
											e para a necessidade de dormir
do nosso corpo.
									","
											Et si vous rendiez votre sommeil 
plus efficace ?
											En tant que scientifique du sommeil,
											cette question m'a captivé
											durant les dix dernières années.
											Car, bien que l'électricité et
la technologie ont ouvert un monde
											dédié au travail 
et à la productivité non-stop,
											ce fut au prix
											de notre rythme circadien naturel
											et de notre besoin en sommeil.
									",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
","
","
","
",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
											The circadian rhythm dictates
our energy level throughout the day,
											and only recently we've been conducting
a global experiment on this rhythm,
											which is putting our sleep health
											and ultimately
our life quality in jeopardy.
											Because of this,
											we aren't getting the sleep we need,
											with the average American
sleeping a whole hour less
											than they did in the 1940s.
									","
											Günlük ritim gün boyunca
enerji seviyemizi belirler
											ve çok yakın zamanda
uyku sağlığımızı ve sonuç olarak
											yaşam kalitemizi tehlikeye atan
bu ritim üzerine
											dünya çapında bir deney düzenledik.
											Bu nedenle,
											istediğimiz uykuyu alamıyoruz
											ve ortalama Amerikalı
1940'lı yıllara kıyasla
											bir saat daha az uyuyor.
									","
											O ritmo circadiano dita
o nosso nível de energia durante o dia
											e só recentemente realizámos
uma experiência global sobre este ritmo,
											que está a pôr em risco
a nossa saúde do sono
											e, em última instância,
a nossa qualidade de vida.
											Devido a isto,
											não estamos a obter o sono
de que necessitamos,
											com o norte-americano comum
a dormir menos uma hora
											do que dormia nos anos 40.
									","
											Le rythme circadien détermine
notre niveau d'énergie,
											ce n'est que récemment qu'une expérience
globale a été menée sur ce rythme,
											mettant la qualité de notre sommeil
											et, plus récemment,
notre qualité de vie, en danger.
											À cause de cela,
											nous n'avons pas un sommeil suffisant,
											un Américain moyen dormant
une heure complète en moins
											que dans les années 40.
									",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
","
","
","
",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
											For some reason,
											we decided to wear it as a badge of honor
											that we can get by on not enough sleep.
											This all adds up to a real health crisis.
											Most of us know that poor sleep
is linked to diseases
											like Alzheimer's, cardiovascular disease,
											stroke and diabetes.
											And if you go untreated
with a sleep disorder like sleep apnea,
											you're more likely
to get many of these illnesses.
											But did you know about sleep's impact
on your mental states?
											Poor sleep makes us
make risky, rash decisions
											and is a drain
on our capacity for empathy.
											When sleep deprivation literally makes us
more sensitive to our own pain,
											it's not so surprising that we have
a hard time relating to others
											and just generally
being a good and healthy person
											when we're sleep-deprived.
									","
											Bazı nedenlerden dolayı,
											yetersiz uyku ile idare edebileceğimizi
											bir onur nişanı olarak
taşımaya karar verdik.
											Bunların hepsi birlikte
gerçek bir sağlık krizine yol açıyor.
											Çoğumuz biliyoruz ki kötü uyku

											Alzheimer, kalp-damar hastalığı, inme
											ve diyabet gibi hastalıklarla bağlantılı.
											Hatta uyku apnesi gibi 
bir uyku bozukluğunu tedavi ettirmezseniz,
											bu hastalığın bir çoğuna
sahip olmanız daha muhtemel.
											Peki uykunun ruh haliniz üzerindeki
etkisini biliyor musunuz?
											Kötü uyku bize riskli,
aceleci kararlar aldırır
											ve empati yeteneğimizi köreltir.
											Uyku yoksunluğu kendi ağrılarımıza karşı
bizi daha hassas hale getirdiğinde
											başkalarıyla ilişki kurmakta
ve uykumuzu alamadığımızda
											genel olarak iyi ve sağlıklı biri
olmakta zorluk yaşamamız
											şaşırtıcı değil.
									","
											Por alguma razão,
											decidimos usar como medalha de honra
											o facto de conseguirmos passar
sem sono suficiente.
											Isto dá origem a uma verdadeira
crise de saúde.
											Muitos de nós sabemos
que pouco sono está ligado a doenças
											como Alzheimer, doenças cardiovasculares,
											AVCs e diabetes.
											E se permanecermos com um distúrbio 
de sono não tratado, como a apneia do sono,
											é provável que venhamos
a ter muitas destas doenças.
											Mas sabem qual o impacto do sono
no vosso estado mental?
											Pouco sono faz-nos tomar
decisões arriscadas e apressadas
											e esgota a nossa capacidade de empatia.
											Quando a privação do sono nos torna
literalmente mais sensíveis à dor,
											não é surpreendente que seja difícil
relacionarmo-nos com os outros
											e sermos uma pessoa boa e saudável
											quando estamos privados do sono.
									","
											Curieusement,
c'est devenu une sorte de compliment
											de manquer de sommeil.
											Ce qui rajoute à la 
réelle crise sanitaire.
											Beaucoup savent qu'un manque de sommeil
est lié à certaines maladies
											comme Alzheimer, les maladies
cardiovasculaires,
											les AVC et le diabète.
											Et si vous n'êtes pas soigné pour
des troubles du sommeil comme l'apnée,
											vous avez plus de risques
de contracter une de ces maladies.
											Mais connaissez-vous les impacts
sur vos états mentaux ?
											Le manque de sommeil nous fait
prendre des décisions rapides et risquées
											et réduit notre capacité à
ressentir de l'empathie.
											Le manque de sommeil nous rend beaucoup
plus sensibles à nos propres douleurs,
											ce qui explique que cela entraîne
des difficultés avec l'entourage
											et plus globalement des difficultés
à être gentil et en bonne santé
											quand notre sommeil est altéré.
									",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
","
","
","
",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
											Scientists are now starting to understand
											how not only the quantity
											but also the quality of sleep
impacts our health and well-being.
											My research focuses
											on what many scientists believe
is the most regenerative stage of sleep:
											deep sleep.
											We now know that generally speaking,
											there are three stages of sleep:
											light sleep,
											rapid eye movement or REM
											and deep sleep.
											We measure these stages by connecting
electrodes to the scalp, chin and chest.
											In light sleep and REM,
											our brain waves are very similar
to our brain waves in waking life.
											But our brain waves in deep sleep
have these long-burst brain waves
											that are very different
from our waking life brain waves.
											These long-burst brain waves
are called delta waves.
											When we don't get the deep sleep we need,
											it inhibits our ability to learn
											and for our cells and bodies to recover.
											Deep sleep is how we convert
all those interactions
											that we make during the day
											into our long-term memory
and personalities.
											As we get older,
											we're more likely to lose
these regenerative delta waves.
											So in way, deep sleep and delta waves
											are actually a marker
for biological youth.
									","
											Bilim insanları sadece miktarının değil
											ayrıca uykunun kalitesinin de
											sağlığımız ve iyiliğimiz üzerinde etkisi
olduğunu şimdi anlamaya başlıyor.
											Araştırmalarım birçok bilim insanının
											uykunun en yenileyici olduğuna
inandıkları evresine odaklanıyor:
											derin uyku.
											Genel anlamda artık biliyoruz ki
											uykunun üç evresi var:
											hafif uyku,
											hızlı göz hareketli uyku veya REM
											ve derin uyku.
											Bu evreleri kafa tasına, çeneye ve göğüse
elektrotlar bağlayarak ölçüyoruz.
											Hafif uyku ve REM'de
											beyin dalgalarımız uyanık halimizdeki
beyin dalgalarıyla çok benzerdir.
											Ancak derin uykudaki beynimiz
uyanık halimizdeki beyin dalgalarından
											çok farklı olan yoğun
beyin dalgalarına sahip.
											Bu yoğun beyin dalgalarına
delta dalgaları denir.
											İhtiyacımız olan derin uykuya
geçmediğimizde
											öğrenme yeteneğimizi,
											hücrelerin ve vücudumuzun
iyileşmesini kısıtlar.
											Derin uyku gün boyunca
yaşadığımız etkileşimleri
											uzun süreli hafıza ve kişiliğe
											dönüştürdüğümüz zamandır.
											Yaşlandıkça,
											bu iyileştirici delta dalgalarını
kaybederiz.
											Yani bir bakıma, 
derin uyku ve delta dalgaları
											aslında biyolojik gençliğin bir nişanıdır.
									","
											Os cientistas estão agora
a começar a entender
											como não só a quantidade
											mas também a qualidade do sono 
têm impacto na nossa saúde e bem-estar.
											A minha investigação foca-se
											no que muitos cientistas acreditam
ser o estágio mais regenerativo do sono:
											o sono profundo.
											Sabemos que genericamente falando,
											há três estágios de sono:
											o sono leve,
											o movimento rápido dos olhos ou MRO
											e o sono profundo.
											Medimos estes estágios ligando elétrodos 
ao couro cabeludo, ao queixo e ao peito.
											No sono leve e no MRO,
											as nossas ondas cerebrais são muito 
semelhantes às nossas, quando acordados.
											Mas as nossas ondas cerebrais no sono
profundo têm estas ondas longas
											que são muito diferentes 
das nossas quando acordados.
											Estas ondas longas cerebrais
chamam-se ondas delta.
											Quando não obtemos
o sono profundo necessário,
											isso inibe a nossa capacidade
para aprender
											e para as nossas células e corpos 
recuperarem.
											O sono profundo é como convertemos
todas essas interações
											que fazemos durante o dia
											na nossa memória de longo prazo
e na nossa personalidade.
											À medida que envelhecemos,
											somos mais suscetíveis de perder
essas ondas delta regenerativas.
											Então, de certa forma,
o sono profundo e as ondas delta
											são um marcador
da nossa juventude biológica.
									","
											Les scientifiques s'aperçoivent
											qu'en plus de la quantité,
											la qualité du sommeil a également un
impact sur notre santé et notre bien-être.
											Mes recherches se concentrent
											sur la phase du sommeil considérée
comme la plus réparatrice :
											le sommeil profond.
											Nous savons aujourd'hui, 
d'une manière générale,
											qu'il existe trois phases de sommeil:
											le sommeil léger
											le sommeil paradoxal (REM)
											et le sommeil profond.
											On les mesure en fixant des électrodes
sur les tempes, le menton et la poitrine.
											Lors du sommeil léger et paradoxal,
											nos ondes cérébrales sont similaires
à celles en état d'éveil.
											Mais en sommeil profond, nos ondes
sont plus hautes en amplitude
											et sont très différentes des ondes
de notre état d'éveil.
											Ces ondes à haute amplitude sont
appelées les ondes delta.
											Ne pas atteindre notre besoin
en sommeil
											freine notre capacité d'apprentissage
											et la régénération de nos cellules
et de notre corps.
											Le sommeil profond transfère
toutes nos interactions
											vécues tout au long
de la journée
											vers la mémoire à long terme et
nos personnalités.
											En vieillissant,
											ces ondes delta réparatrices
tendent à disparaître.
											Donc, dans un sens, le sommeil profond
et les ondes delta
											sont finalement un repère en termes
de jeunesse biologique.
									",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
","
","
","
",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
"
											So naturally, I wanted to get
more deep sleep for myself
											and I literally tried almost every gadget,
gizmo, device and hack out there —
											consumer-grade, clinical-grade,
											what have you.
											I learned a lot, and I found
I really do need, like most people,
											eight hours of sleep.
											I even shifted my circadian component
											by changing my meals,
exercise and light exposure,
											but I still couldn't find a way
to get a deeper night of sleep ...
											that is until I met
Dr. Dmitry Gerashchenko
											from Harvard Medical School.
									","
											Yani doğal olarak, kendim için
daha fazla derin uyku çekmek istedim
											ve gerçekten neredeyse
her makineyi, aleti, zımbırtıyı denedim —
											tüketiciye yönelik, tıbbi aletler,
											daha neler neler.
											Çok şey öğrendim ve gerçekten
çoğu insan gibi sekiz saat derin uykuya
											ihtiyacım olduğunu öğrendim.
											Yemeklerimi, egzersizimi
											ve ışıkta kalma süremi değiştirerek
günlük ritmimi bile değiştirdim
											ama yine de daha derin bir
gece uykusu için bir yol bulamadım.
											Ta ki Harvard Tıp Fakültesi'nden
											Dr. Dmitry Gerashchenko ile
tanışana kadar.
									","
											Então, naturalmente, eu queria 
mais sono profundo para mim
											e tentei todos os dispositivos,
truques e engenhocas existentes
											a nível de consumo, a nível clínico
											que temos.
											Aprendi muito, e descobri
que, como a maior parte das pessoas,
											preciso mesmo de oito horas de sono.
											Até mudei o meu componente circadiano
											ao mudar as minhas refeições, 
ao fazer exercício e exposição solar,
											mas não consegui encontrar forma
de ter uma noite de sono mais profundo,
											isto é, até conhecer o
Dr. Dmitry Gerashchencko
											da Escola Médica de Harvard.
									","
											Évidemment, j'ai moi-même
cherché à avoir plus de sommeil profond
											et j'ai testé presque tous les gadgets,
les trucs, les appareils et astuces,
											pour les consommateurs,
les cliniques,
											vous voyez le genre.
											J'ai beaucoup appris et j'ai découvert
que j'avais besoin, comme beaucoup,
											de huit heures de sommeil.
											J'ai même modifié les composantes
de mon cycle circadien
											en changeant de repas, d'exercices
physiques et mon exposition à la lumière
											mais je ne trouvais pas comment
avoir un sommeil plus profond.
											Jusqu'à ce que je rencontre
le Dr Dmitry Gerashchenko
											de la Harvard Medical School.
									",The brain benefits of deep sleep — and how to get more of it,Dan Gartenberg,6:37,"TED Residency,sleep,science,memory,brain,health,human body,technology"
