en,es,fr,title,speaker,duration,tags
"
","
","
",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
											Wow, this is bright.
											It must use a lot of power.
											Well, flying you all in here
											must have cost a bit of energy too.
											So the whole planet needs a lot of energy,
											and so far we've been running mostly on fossil fuel.
											We've been burning gas.
											It's been a good run.
											It got us to where we are, but we have to stop.
											We can't do that anymore.
									","
											¡Guau! Esto es brillante.
											Debe usar muchísima energía.
											Bueno, traer a todos Uds. acá
debe haber costado
											un poco de energía también.
											Todo el planeta necesita mucha energía,
y hasta ahora hemos estado utilizando
											combustibles fósiles fundamentalmente.
											Hemos estado quemando gasolina.
											Ha sido una buena carrera.
											Nos trajo hasta aquí, 
pero debemos detenernos.
											No podemos seguir haciéndolo.
									","
											Wow, c'est lumineux.
											Ça doit utiliser beaucoup d'énergie.
											Et vous faire venir ici par avion
a dû en consommer pas mal aussi.
											La planète entière demande
beaucoup d'énergie,
									",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
","
","
",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
											So we are trying different types of energy now,
											alternative energy,
											but it proved quite difficult to find something
											that's as convenient and as cost-effective
											as oil, gas and coal.
											My personal favorite is nuclear energy.
											Now, it's very energy-dense,
											it produces solid, reliable power,
											and it doesn't make any CO2.
									","
											Por eso actualmente se están probando 
diferentes tipos de energía,
											energía alternativa.
											Pero resultó ser bastante difícil 
encontrar algo
											tan conveniente y tan rentable
como el petróleo, el gas y el carbón.
											Mi favorita es la energía nuclear.
											Es una energía muy densa.
											Produce una potencia sólida y confiable,
y no produce nada de CO2.
									","
											Et jusque là nous avons surtout
consommé des énergies fossiles.
											On a brûlé du pétrole.
											On a fait un beau bout de chemin.
											Ça nous a mené jusqu'ici, 
mais nous devons nous arrêter.
											On ne peut plus continuer.
									",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
","
","
",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
											Now we know of two ways
											of making nuclear energy: fission and fusion.
											Now in fission, you take a big nucleus,
											you break it in part, in two,
											and it makes lots of energy,
											and this is how the nuclear reactor today works.
											It works pretty good.
											And then there's fusion.
											Now, I like fusion. Fusion's much better.
											So you take two small nuclei,
											you put it together, and you make helium,
											and that's very nice.
											It makes lots of energy.
											This is nature's way of producing energy.
											The sun and all the stars in the universe
											run on fusion.
											Now, a fusion plant
											would actually be quite cost-effective
											and it also would be quite safe.
											It only produces short term radioactive waste,
											and it cannot melt down.
											Now, the fuel from fusion comes from the ocean.
											In the ocean, you can extract the fuel
											for about one thousandth of a cent
											per kilowatt-hour, so that's very, very cheap.
											And if the whole planet would run on fusion,
											we could extract the fuel from the ocean.
											It would run for billions and billions of years.
									","
											Sabemos de dos formas de producir
energía nuclear: la fisión y la fusión.
											En la fisión, tomas un gran núcleo,
lo rompes en partes, en dos,
											y esto produce cantidades de energía,
y así es cómo un reactor nuclear
											de hoy en día funciona.
											Funciona bastante bien.
											Y luego está la fusión.
											Me gusta la fusión. 
La fusión es mucho mejor.
											Tomas dos pequeños núcleos,
los juntas, y produces helio,
											y eso es muy lindo.
											Produce mucha energía.
											Esta es la forma en la que 
la naturaleza produce energía.
											El Sol y todas las estrellas del universo
funcionan por fusión.
											Una planta de fusión
sería en realidad muy rentable
											y también sería bastante segura.
											Solo produce residuos radiactivos 
a corto plazo, y no puede fundirse.
											Y el combustible de la fusión 
viene del océano.
											Puedes extraer el combustible del océano
a precio de una milésima parte de centavo
											por kilovatio-hora, así que eso es 
muy, muy barato.
											Y si todo el planeta 
funcionara por fusión,
											podríamos extraer combustible del océano.
											Duraría miles de millones 
y miles de millones de años.
									","
											Aujourd'hui on teste des
énergies différentes,
											des énergies alternatives,
											mais il est en fait
très difficile de trouver
											une alternative qui soit aussi
pratique et rentable
											que le pétrole, le gaz ou le charbon.
											Ma préférée est l'énergie nucléaire.
											Elle est à forte teneur énergétique,
											Elle produit une énergie constante et fiable,
											et elle ne rejette pas de CO2.
									",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
","
","
",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
											Now, if fusion is so great, why don't we have it?
											Where is it?
											Well, there's always a bit of a catch.
											Fusion is really, really hard to do.
											So the problem is, those two nuclei,
											they are both positively charged,
											so they don't want to fuse.
											They go like this. They go like that.
											So in order to make them fuse,
											you have to throw them at
each other with great speed,
											and if they have enough speed,
											they will go against the repulsion,
											they will touch, and they will make energy.
											Now, the particle speed
											is a measure of the temperature.
											So the temperature required for fusion
											is 150 billion degrees C.
											This is rather warm,
											and this is why fusion is so hard to do.
									","
											Ahora bien, si la fusión es tan grande, 
¿por qué no la tenemos?
											¿Dónde está?
											Bueno, siempre hay un pero.
											La fusión es muy, muy difícil de hacer.
											El problema es que esos dos núcleos,
ambos tienen carga positiva,
											y no quieren fusionarse.
											Hacen esto. Echan para acá, para allá.
											Para lograr fusionarlos, hay que lanzarlos
el uno hacia el otro a gran velocidad,
											y si tienen suficiente velocidad,
van a ir en contra de la repulsión,
											se van a tocar, y producirán energía.
											Pero la velocidad de las partículas
es una medida de la temperatura.
											Así que la temperatura requerida 
para la fusión
											es de 150 mil millones de grados C.
											Es algo más bien caliente,
y es la razón por la cual la fusión
											es tan difícil de hacer.
									","
											Nous savons produire de l'énergie nucléaire
											de deux façons :
la fission et la fusion.
											Dans la fission, vous prenez
un gros noyau,
											vous le brisez en deux partie,
et ça produit beaucoup d'énergie.
											C'est comme ça marchent
les réacteurs nucléaires aujourd'hui.
											Ça marche plutôt bien.
											Ensuite il y a la fusion.
											J'aime la fusion. 
La fusion, c'est beaucoup mieux.
											Vous prenez deux petits noyaux,
											vous les mettez ensemble
et ça fait de l'hélium,
											et ça c'est super bien.
											Ça crée beaucoup d'énergie.
											C'est la manière dont la nature
produit de l'énergie.
											Le soleil et toutes les étoiles
de l'univers utilisent la fusion.
											Aujourd'hui, un réacteur à fusion
											serait en fait assez rentable
et aussi plutôt sûr.
											Elle ne produit que des déchets
radioactifs de court durée,
											et la fusion du réacteur est impossible.
											Le carburant de la fusion provient
de l'océan.
											Dans l'océan, vous pouvez l'extraire
											pour environ un millième de centime
											par kilowatt-heure,
donc c'est vraiment pas cher.
											Et si toute la planète
utilisait la fusion,
											on pourrait extraire le combustible
de l'océan.
											Et ça pourrait fonctionner
pendant des milliards d'années.
									",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
","
","
",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
"
											Now, I caught my little fusion bug
											when I did my Ph.D. here at the
University of British Columbia,
											and then I got a big job in a laser printer place
											making printing for the printing industry.
											I worked there for 10 years,
											and I got a little bit bored,
											and then I was 40, and I got a mid-life crisis,
											you know, the usual thing:
											Who am I? What should I do?
											What should I do? What can I do?
											And then I was looking at my good work,
											and what I was doing is I was cutting the forests
											around here in B.C.
											and burying you, all of you,
											in millions of tons of junk mail.
											Now, that was not very satisfactory.
											So some people buy a Porsche.
											Others get a mistress.
											But I've decided to get my bit
											to solve global warming and make fusion happen.
									","
											El bicho de la fusión me picó
cuando hice mi Doctorado aquí
											en la Universidad de British Columbia,
pero luego conseguí un buen trabajo
											en un lugar de impresión a láser
imprimiendo para la industria gráfica.
											Trabajé allí durante 10 años,
y me aburrí un poco,
											y entonces, a los 40, tuve mi crisis
de la edad adulta,
											ya saben, lo de siempre:
¿Quién soy yo? ¿Qué debería hacer?
											¿Qué debo hacer? ¿Qué puedo hacer?
											Y me puse a ver mi grandioso trabajo,
y lo que estaba haciendo
											era que estaba talando
los bosques de aquí, de B.C.
											y enterrándolos a Uds., a todos Uds.,
en millones de toneladas de correo basura.
											Y eso no era muy satisfactorio.
											Y en estos casos, 
algunas personas compran un Porsche.
											Otros se consiguen una amante.
											Pero yo he decidido
poner mi granito de arena
											para resolver el calentamiento global 
y lograr que la fusión sea posible.
									","
											Alors, si la fusion est si géniale,
pourquoi nous ne l'utilisons pas ?
											Pourquoi est-ce qu'on en voit pas partout ?
											Eh bien, il y a toujours un petit os.
											La fusion est très, très dure à réaliser.
											Le problème est que ces
deux petits noyaux
											sont chargés positivement,
et ils ne veulent pas fusionner.
											Ils vont par-ci, ils vont par là.
											Pour les fusionner,
il faut les heurter à grande vitesse ;
											s'ils ont assez de vitesse
ils vont contrer la répulsion,
											ils vont se toucher
et produire de l'énergie.
											La vitesse des particules
											est en fonction de la température.
											La température requise pour la fusion
											est de 150 milliard de degrés Celsius.
											C'est plutôt chaud,
											et c'est pour ça que la fusion 
est si dure à réaliser.
									",How synchronized hammer strikes could generate nuclear fusion,Michel Laberge,12:50,"alternative energy,nuclear energy,science,visualizations,physics,future,sustainability,industrial design,energy"
