en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
											My mother was a philanthropist.
											And now I know you're asking —
											let me give you the answer:
yes, a little bit like Melinda Gates —
									","
											Annem bir hayırseverdi.
											Şu an aklınızdan geçen soruyu biliyorum,
											cevap şu: Evet, biraz Melinda Gates gibi.
									","
											Ma mère était une philanthrope.
											Alors, je sais que vous vous demandez –
											laissez-moi y répondre :
oui, un peu comme Melinda Gates –
									","
											Meine Mutter war Philanthropin.
											Ich weiß, was Sie sich jetzt fragen —
											und ich kann es Ihnen sagen:
ja, ein bisschen so wie Melinda Gates —
									","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
","
","
","
","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
","
","
","
","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
											but with a lot less money.
									","
											fakat çok daha az parayla.
									","
											mais avec beaucoup moins d'argent.
									","
											aber mit viel weniger Geld.
									","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
","
","
","
","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
","
","
","
","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
"
											She carried out her philanthropy
in our community
											through a practice we call, ""isirika.""
											She supported the education
of scores of children
											and invited many
to live with us in our home
											in order to access schools.
											She mobilized resources
for building the local health clinic
											and the maternity wing
is named in memory of her.
											But most important,
											she was endeared by the community
for her organizing skills,
											because she organized the community,
											and specifically women,
											to find solutions
											to anything that was needed.
									","
											Hayırseverliğini topluluğumuzda
""isirika"" dediğimiz
											bir uygulama ile gerçekleştirdi.
											Çok sayıda çocuğun eğitimini destekledi
											ve okullara ulaşabilmeleri için bir çoğunu
											bizimle yaşamaya davet etti.
											Sağlık kliniği inşa etmek için
kaynakları kullandı
											ve doğumhaneye onun ismi verildi.
											Fakat en önemlisi,
											örgütleme yetenekleri sayesinde
topluluğa kendini sevdirmişti,
											çünkü topluluğu
											ve özellikle kadınları,
											ihtiyaç duyulan her şeye
											çözüm bulmak için örgütledi.
									","
											Elle a conduit des actions
philanthropiques dans notre communauté
											en se basant sur un concept
appelé « isirika ».
											Elle a soutenu l'instruction
de centaines d'enfants
											et elle en a invité beaucoup
à venir habiter chez nous
											afin qu'ils accèdent à l'école.
											Elle a mobilisé des ressources
pour construire un centre local de soins
											et l'aile consacrée à la maternité
a été baptisée en sa mémoire.
											Mais, le plus important,
											c'est que la communauté l’a aimée
pour ses qualités d'organisatrice,
											parce qu'elle a organisé la communauté,
											et plus spécifiquement les femmes,
											pour trouver des solutions
											à tout ce qui manquait.
									","
											Sie zeigte ihre Philanthropie
in unserer Gemeinde
											durch einen Brauch namens „Isirika”.
											Sie half bei der Ausbildung
zahlreicher Kinder
											und lud viele von ihnen ein,
bei uns zuhause zu wohnen,
											um zur Schule gehen zu können.
											Sie trieb Ressourcen auf
für den Bau einer Klinik im Ort,
											und die Entbindungsstation
wurde nach ihr benannt.
											Aber am wichtigsten war,
											dass unsere Gemeinde
ihr Organisationstalent liebte,
											denn dadurch half sie der Gemeinde
											und besonders Frauen,
											Lösungen zu finden
											für alles, was benötigt wurde.
									","To solve the world's biggest problems, invest in women and girls",Musimbi Kanyoro,14:29,"women,community,activism,business,investment,gender,gender equality,women in business"
