en,es,tr,title,speaker,duration,tags
"
","
","
",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
											I visit the future for a living.
											Not just one future,
											but many possible futures,
											bringing back evidences from those futures
for you to experience today.
											Like an archaeologist of the future.
											Over the years, my many journeys
have brought back things
											like a new species
of synthetically engineered bees;
											a book named, ""Pets as Protein;""
											a machine that makes you rich
by trading your genetic data;
											a lamp powered by sugar;
											a computer for growing food.
									","
											Me gano la vida visitando el futuro.
											No solo un futuro,
											sino muchos posibles futuros,
											trayendo evidencias de esos futuros
para que Uds. las experimenten hoy.
											Como un arqueólogo del futuro.
											Con los años, han traído cosas
de mis muchos viajes
											como una nueva especie
de abejas sintéticas;
											un libro llamado, ""Pets as Protein"";
											una máquina que te hace rico
comercializando tus datos genéticos;
											una lámpara que funciona con azúcar;
											una computadora para cultivar alimentos.
									","
											Benim işim geleceği ziyaret etmek.
											Sadece tek bir gelecek değil,
											mümkün olan bir çok geleceği ziyaret edip
											deneyimlemeniz için bu geleceklerden
pek çok kanıt getirmek.
											Tıpkı geleceğin bir arkeologu gibi.
											Yıllar boyunca yolculuklarım
pek çok şey geri getirdi...
											sentetik tasarlanmış yeni bir arı türü,
											""Protein Olarak Hayvanlar""
adında bir kitap,
											genetik kodunuzun ticaretini yaparak
sizi zengin yapan bir makine,
											şekerle çalışan bir lamba,
											gıda yetiştirmek için bir bilgisayar.
									",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
","
","
",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
											OK, so I don't actually travel
to different futures — yet.
											But my husband Jon and I spend
a lot of time thinking
											and creating visions
of different futures in our studio.
											We are constantly looking out
for weak signals,
											those murmurs of future potential.
											Then we trace those threads of potential
out into the future, asking:
											What might it feel like
to live in this future?
											What might we see, hear and even breathe?
											Then we run experiments,
build prototypes, make objects,
											bringing aspects of these futures to life,
											making them concrete and tangible
											so you can really feel the impact
of those future possibilities
											here and now.
											But this work is not about predictions.
											It's about creating tools —
											tools that can help connect
our present and our future selves
											so we become active participants
in creating a future we want —
											a future that works for all.
									","
											Bueno, en realidad, todavía
no viajo a esos posibles futuros.
											Pero mi marido Jon y yo 
pasamos mucho tiempo ideando
											y creando conceptos sobre
estos posibles futuros en el estudio.
											Estamos buscando constantemente
estas primeras señales,
											estos murmullos de un posible futuro.
											Y seguimos el rastro de este potencial
hasta el futuro para preguntarnos
											¿cómo sería vivir en ese futuro?
											¿Qué podemos ver, oír y respirar allí?
											Luego hacemos experimentos,
construimos prototipos, creamos objetos,
											dándole vida a esos conceptos futuristas,
											haciéndolos concretos y tangibles
											para poder sentir el impacto
de esas posibilidades futuras
											aquí y ahora.
											Pero no se trata de
un trabajo de predicción,
											sino de crear herramientas.
											Herramientas que pueden ayudar a conectar 
nuestro ser presente y futuro
											para convertimos en participantes activos
											en el proceso creativo
de un futuro deseado,
											un futuro que funcione para todos.
									","
											Pekâlâ, o kadar da farklı geleceklere
seyahat etmedim, henüz.
											Ancak eşim Jon ve ben stüdyomuzda
farklı geleceklerin
											görünümlerini düşünerek 
ve yaratarak çok zaman harcadık.
											Sürekli olarak bu gelecekteki potansiyelin
											mırıltılardan zayıf sinyallerini arıyoruz.
											Sonra potansiyel geleceğimizin izini sürüp
kendi kendimize şöyle sorduk:
											Bu gelecekte yaşamak nasıl hissettirir?
											Neler görür, duyar, hatta neyi soluruz?
											Sonra deneyler yürütüp modeller inşa edip
objeler oluşturduk,
											bu geleceklerin açılarını hayata geçirip
											onları somut ve elle tutulur
bir hale getirdik
											bu yüzden potansiyel 
geleceğin etkilerini burada
											şu an hissedebilirsiniz.
											Yalnız bu tahminlerle 
alakalı bir iş değil.
											Bu, araçlar oluşturmakla ilgili,
											şu an ve gelecekteki halimizle bağlantı
kurmamıza yardımcı olacak araçlar ile
											istediğimiz geleceğin aktif bir
katılımcısı olmamız için,
											hepimizin istediği bir gelecek için.
									",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
","
","
",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
											So how do we go about doing this?
											For a recent project called Drone Aviary,
											we were interested in exploring
											what it would mean to live
with drones in our cities.
											Drones that have the power
to see things we can't,
											to go places we can't
											and to do so with increasing autonomy.
											But to understand the technology,
											getting our hands dirty was crucial.
											So we built several different
drones in our studio.
											We gave them names, functions
and then flew them —
											but not without difficulty.
											Things came loose,
											GPS signals glitched
											and drones crashed.
											But it was through such experimentation
											that we could construct a very
concrete and very experiential slice
											of one possible future.
									","
											Entonces, ¿cómo lo hacemos?
											Para un proyecto reciente
llamado Aviario de Drones,
											nos interesaba explorar
											qué significaría vivir
con drones en nuestras ciudades.
											Drones con el poder de ver
cosas que nosotros no podemos,
											de ir a lugares inaccesibles para nosotros
y hacerlo con mayor autonomía.
											Pero fue crucial adquirir una experiencia
directa para comprender la tecnología.
											Así que construimos varios
drones en nuestro estudio.
											Les dimos nombres, les dimos
funciones y luego los volamos;
											no sin ciertas dificultades.
											Las cosas se nos fueron de las manos
											porque falló la señal de GPS 
y los drones se estrellaron.
											Pero solo a través de este experimento
											pudimos construir una parte
muy concreta y empírica
											de un futuro posible.
									","
											Peki bu işe nasıl karar verdik?
											Drone Aviary denen güncel bir proje için
											keşfetmeye meraklıydık
											şehrimizde dronlarla
yaşayacak kadar hem de.
											Dronlar bizim göremediğimiz şeyleri görme
											gidemediğimiz yerlere gitme gücüne
											ve yükselen bir bağımsızlığa sahiptir.
											Ancak teknolojiyi anlamak için
											bizim de bu işe girmemiz kaçınılmazdı.
											Biz de stüdyomuzda 
çeşit çeşit dronlar yaptık.
											Onlara isimler, fonksiyonlar verdik
ve onları uçurduk...
											ama pek kolay olmadı.
											Bir şeyler yerinden çıktı,
											GPS sinyalleri bozuldu
											ve dronlar düştü.
											Yine de hepsi,
mümkün bir geleceğe dair
											çok somut ve çok deneysel bir süreç ile
											oluşturabildiğimiz bir senaryoydu.
									",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
","
","
",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
											So now, let's go to that future.
											Let's imagine we are living in a city
with drones like this one.
											We call it The Nightwatchman.
											It patrols the streets, often spotted
in the evenings and at night.
											Initially, many of us were annoyed
by its low, dull hum.
											But then, like everything else,
we got used to it.
											Now, what if you could see
the world through its eyes?
											See how it constantly logs
every resident of our neighborhood;
											logging the kids who play football
in the no-ballgame area
											and marking them as statutory nuisances.
									","
											Bueno, vayamos al futuro.
											Imaginemos que vivimos en una ciudad 
junto a drones como este.
											Le llamaremos Vigilante Nocturno.
											Patrulla las calles, y se le ve a menudo
por las tardes y por las noches.
											Al principio estamos muy molestos
por ese zumbido que emite.
											Pero luego, como cualquier otra cosa
nos vamos acostumbrando a ello.
											¿Y si pudiéramos ver el mundo
a través de sus ojos?
											Vean cómo registra constantemente
a cada residente del vecindario;
											a los niños que juegan al fútbol en
el área prohibida para jugar con la pelota
											por no ajustarse
a los niveles reglamentarios.
									","
											Şimdi hadi o geleceğe gidelim.
											Şuna benzer dronlarla dolu bir şehirde
yaşadığımızı hayal edelim.
											Adına da 'The Nightwatchman' diyelim.
											Sokaklarda devriye gezer,
çoğunlukla akşam ve geceleri ortaya çıkar.
											Başta çoğumuz onun zayıf ve sabit 
vızıltısına sinir olurduk.
											Sonra, her şeye olduğu gibi
buna da alıştık.
											Dünyayı onun gözleriyle
görebilseydiniz nasıl olurdu?
											Mahallenin her bir köşesini nasıl
gezdiğine bakın;
											saha olmayan bir yerde futbol oynayan 
çocukların üstünden geçip
											onları bir baş belası olarak
işaretleyip kaydediyor.
									",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
","
","
",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkaha)
									",Why we need to imagine different futures,Anab Jain,14:41,"AI,cities,algorithm,climate change,collaboration,exploration,communication,farming,future,global development,global issues,innovation,motivation,potential,humanity,pollution,social change,technology,society,visualizations,india"
