en,tr,fr,title,speaker,duration,tags
"
","
","
",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
											One winter morning, a couple of years ago,
											I was driving to work
in Johannesburg, South Africa,
											and noticed a haze hanging over the city.
											I make that drive on most days,
											so it was unusual
that I hadn't noticed this before.
											Johannesburg is known
for its distinctive skyline,
											which I could barely see that morning.
											It didn't take long for me to realize
that I was looking at an enormous cloud
											of air pollution.
											The contrast between
the scenic environment I knew
											and this smog-covered skyline
											stirred up something within me.
											I was appalled by the possibility
of this city of bright and vivid sunsets
											being overrun by a dull haze.
											At that moment, I felt an urge
to do something about it,
											but I didn't know what.
											All I knew was
I couldn't just stand idly by.
									","
											Birkaç yıl önce bir kış sabahında,
											Afrika'nın Johannesburg şehrinde
işime gidiyordum
											ve şehrin üzerinde bir pus fark ettim.
											O yolculuğu neredeyse her gün yapıyorum
											dolayısıyla daha önce fark etmemiş
olduğuma şaşırdım.
											Johannesburg kendine özgü bir 
siluetiyle biliniyor
											ama o sabah bundan hiç eser yoktu.
											Karşımda duran bu bulutun
aslında hava kirliliği olduğunu anlamam
											çok zaman almadı.
											Bildiğim manzara ile bu
sis kaplı manzara
											arasındaki fark
											içimde bir şeyleri ateşledi.
											Bu şehrin aydınlık ve canlı
güneş batışlarının sis ile
											yok olacağını düşünmek beni
dehşete düşürdü.
											O an, bu konuda bir şey yapmam
gerektiğini anladım ama
											ne yapmam gerektiğini bilmiyordum.
											Tek bildiğim bu durum karşısında
öylesine seyirci kalamayacağım idi.
									","
											Un beau matin, il y a environ deux ans,
											j'allais à mon travail à Johannesbourg,
en Afrique du Sud,
											et j'ai vu une brume
qui flottait sur la ville.
											Je fais ce trajet presque chaque jour,
											donc j'étais surpris de ne pas
l'avoir remarquée auparavant.
											Johannesbourg est connue
pour sa ligne d'horizon,
											que je pouvais à peine voir
ce matin-là.
											Et puis j'ai réalisé assez rapidement
que c'était un énorme nuage de pollution.
											Le contraste entre le panorama
que je connaissais
											et cet horizon pollué
											a provoqué quelque chose en moi.
											J'ai été consterné par l'idée que
les beaux crépuscules de cette ville
											soient gâchés par la pollution.
											À ce moment-là, j'ai ressenti l'urgence
de trouver une solution à ce problème,
											mais je ne savais pas laquelle.
											Tout ce que savais 
c'est qu'il fallait faire quelque chose.
									",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
","
","
",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
											The main challenge was,
											I didn't know much
about environmental science
											air-quality management
											or atmospheric chemistry.
											I am a computer engineer,
											and I was pretty sure I couldn't code
my way out of this air pollution problem.
									","
											En büyük zorluk,
											çevre bilimi, hava kalitesi yönetimi 
ya da atmosfer kimyası
											hakkında
											pek fazla bir şey bilmememdi.
											Ben bir bilgisayar mühendisiyim.
											Ve bu problemi kodlama ile 
çözemeyeceğim açıktı.
									","
											Le premier défi résidait dans le fait
											que je ne savais pas grand chose
en sciences de l'environnement,
											en gestion de qualité de l'air
											ou en chimie atmosphérique.
											Je suis un ingénieur informaticien,
											j'étais presque sûr que je ne pouvais pas
résoudre ce problème de pollution d'air.
									",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
","
","
",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
","
","
",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
											Who was I to do anything about this issue?
											I was but a citizen.
									","
											Ben kimdim ki bu konuda 
bir şeyler yapayım?
											Yalnızca bir vatandaştım.
									","
											Qui suis-je pour m'attaquer à cela ?
											Je n'étais qu'un simple citoyen.
									",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
","
","
",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
"
											In the following years,
I learned a very important lesson,
											a lesson we all need to take to heart
if we are to work towards a better future.
											Even if you're not an expert
in a particular domain,
											your outside expertise may hold the key
											to solving big problems
within that domain.
											Sometimes the unique perspective you have
											can result in unconventional thinking
that can move the needle,
											but you need to be bold enough to try.
											That's the only way you'll ever know.
									","
											Sonraki yıllarda, çok önemli bir 
şey öğrendim.
											Eğer iyi bir gelecek için çalışmak istiyor
isek hepimizin inanması gereken bir ders.
											Belirli bir alanda uzman değilseniz bile
											alan dışı uzmanlığınız, o alandaki
											büyük problemleri
çözmenin anahtarını taşıyabilir.
											Sahip olduğunuz farklı perspektif bazen
											değişimi sağlayacak alışılmadık bir
düşünceye yol açabilir.
											Ancak bunu deneyecek kadar
cesur olmalısınız.
											Bunu yalnızca deneyerek
öğrenebilirsiniz.
									","
											Les années qui ont suivi, j'ai appris
une leçon importante,
											que l'on doit tous prendre à cœur
si l'on veut améliorer l'avenir.
											Même si vous n'êtes pas un expert
dans un domaine particulier,
											vos autres expertises peuvent
apporter la solution
											aux gros problèmes dans ce domaine.
											Quelquefois, la seule perspective
que vous ayez
											peut résulter en une pensée atypique
qui peut changer la donne,
											mais vous devez faire preuve
d'audace pour vous lancer.
											C'est la seule façon de le savoir.
									",You don't have to be an expert to solve big problems,Tapiwa Chiwewe,8:37,"Africa,collaboration,goal-setting,data,motivation,innovation,pollution"
