en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
											I believe big institutions
											have unique potential to create change,
											and I believe that we as individuals
											have unique power
											to influence the direction
that those institutions take.
									","
											Creo que las grandes instituciones
											tienen un potencial único 
para crear cambio,
											y creo que nosotros como individuos
											tenemos un poder único
											para influir en la dirección 
que toman esas instituciones.
									","
											Acredito que grandes instituições
											têm um potencial único para criar mudanças
											e acredito que nós, como indivíduos,
											temos um poder único
											de influenciar o caminho
dessas instituições
									","
											Je crois que les grandes institutions
											ont un potentiel unique
d'initier le changement.
											Et je crois que nous, individus,
											avons le pouvoir unique
											d'influencer la direction
que prennent ces institutions.
									",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
","
","
","
",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
											Now, these beliefs did not
come naturally to me,
											because trusting big institutions,
											not really part of my family legacy.
											My mother escaped North Korea
											when she was 10 years old.
											To do so, she had to elude
every big institution in her life:
											repressive governments, occupying armies
											and even armed border patrols.
											Later, when she decided she wanted
to emigrate to the United States,
											she had to defy an entire culture
											that said the girls would never
be the best and brightest.
											Only because her name
happens to sound like a boy's
											was she able to finagle her way
into the government immigration exam
											to come to the United States.
									","
											Estas creencias no me vienen 
de forma natural,
											pues confiar en las 
grandes instituciones,
											no son parte de mi legado familiar.
											Mi madre escapó de Corea del Norte
											cuando tenía 10 años.
											Para lograrlo, tuvo que eludir todas 
las instituciones grandes de su vida:
											gobiernos represivos, 
ejércitos de ocupación,
											y hasta patrullas fronterizas armadas.
											Más adelante, cuando decidió 
que quería emigrar a EE. UU.
											tuvo que desafiar a toda una cultura
											que decía que las niñas nunca serían 
las mejores o las más brillantes.
											Sólo porque su nombre suena 
como nombre de niño
											pudo manipular su camino hacia 
el examen de inmigración de gobierno
											para venir a EE. UU.
									","
											Estas crenças
não surgiram naturalmente
											porque confiar em grandes instituições
											não é tradicional na minha família.
											A minha mãe fugiu da Coreia do Norte
											quando tinha dez anos.
											Para o fazer, teve de enganar 
as grandes instituições da sua vida:
											governos repressivos, 
exércitos ocupantes
											e até patrulhas armadas
nas fronteiras.
											Depois, quando decidiu que queria
emigrar para os EUA,
											teve de desafiar toda uma cultura
											que dizia que as raparigas nunca seriam
as melhores ou as mais inteligentes.
											E só porque o nome dela 
parecia masculino
											é que conseguiu fazer o teste
de imigração do governo
											para vir para os EUA.
									","
											Ces convictions ne me sont
pas venues naturellement,
											parce que faire confiance
à de grandes institutions
											ne fait pas vraiment partie
de mon héritage familial.
											Ma mère a fui la Corée du Nord
											quand elle avait 10 ans.
											Pour ce faire, elle a dû se soustraire à
plusieurs grandes institutions :
											des gouvernements répressifs,
des armées d'occupation
											et même des patrouilles
armées à la frontière.
											Plus tard, quand elle a décidé
qu'elle voulait émigrer aux États-Unis,
											elle a dû défier une entière culture
											qui disait que les filles ne seraient
jamais meilleures et plus intelligentes.
											C'est uniquement parce que son nom
sonnait comme celui d'un garçon
											qu'elle s'est débrouillée pour obtenir
l'examen d'immigration
											pour venir aux États-Unis.
									",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
","
","
","
",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
											Because of her bravery and passion,
											I've had all the opportunities
that she never did,
											and that has made my story so different.
											Instead of running away
from big institutions,
											I've actually run toward them.
											I've had the chance
over the course of my career
											to work for The Wall Street Journal,
											the White House
											and now one of the largest
financial institutions in the world,
											where I lead sustainable investing.
									","
											Gracias a su coraje y a su pasión,
											he tenido todas las oportunidades 
que ella nunca tuvo,
											y esto ha hecho que mi historia 
sea muy diferente.
											En lugar de huir de 
las grandes instituciones,
											he corrido hacia ellas.
											He tenido la oportunidad 
a lo largo de mi carrera
											de trabajar para el Wall Street
Journal, la Casa Blanca
											y ahora una de las instituciones 
financieras más grandes del mundo,
											donde dirijo inversiones sostenibles.
									","
											Devido à sua coragem e paixão
											eu tive todas as oportunidades
que ela nunca teve,
											o que fez com que a minha história
fosse tão diferente.
											Em vez de fugir das grandes instituições,
											eu fui ao encontro delas.
											Tive a oportunidade,
no decorrer da minha carreira,
											de trabalhar no Wall Street Journal,
											na Casa Branca,
											e agora numas das maiores
instituições financeiras do mundo,
											onde lidero investimento sustentável.
									","
											Grâce à son courage et sa passion,
											j'ai eu toutes les opportunités
qu'elle n'a jamais eues,
											et cela m'a permis d'avoir
une histoire si différente.
											Au lieu de fuir les grandes institutions,
											je les ai bravées.
											J'ai eu la chance de travailler
											pour le Wall Street Journal,
											la Maison Blanche,
											et pour l'une des plus grandes
institutions financières du monde,
											où je dirige l'investissement durable.
									",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
","
","
","
",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
											Now, these institutions are like tankers,
											and working inside of them,
											I've come to appreciate
what large wakes they can leave,
											and I've become convinced
											that the institution
of the global capital markets,
											the nearly 290 trillion dollars
of stocks and bonds in the world,
											that that may be one
of our most powerful forces
											for positive social change
at our disposal,
											if we ask it to be.
									","
											Estas instituciones son como cisternas,
											y al trabajar dentro de ellas,
											he visto la secuela 
tan grande que pueden dejar,
											y me he convencido
											que la institución de los mercados 
de capital global,
											los casi USD 290 billones en 
reservas y bonos en el mundo,
											pueden ser una de 
nuestras fuerzas más poderosas
											para un cambio social positivo 
a nuestra disposición,
											si se lo pedimos.
									","
											Estas instituições são como tanques,
											ao trabalhar dentro delas
											comecei a valorizar as descobertas 
que elas podem alcançar,
											e convenci-me de que
											a instituição de mercados
de capitais globais,
											de quase 290 biliões de dólares
em ações e títulos no mundo,
											pode ser uma das maiores forças
											para a mudança social positiva
à nossa disposição,
											se quisermos que assim seja.
									","
											Ces institutions sont
comme des pétroliers,
											et, en y travaillant,
											je me suis rendu compte qu'elles
peuvent tracer de grands sillages.
											J'ai acquis l'intime conviction
											que l'institution
des marchés mondiaux de capitaux,
											les quelques 290 000 milliards de $
d'actions et d'obligations dans le monde,
											est peut-être notre plus grande force
											à disposition
pour le progrès social,
											si nous lui demandons de l'être.
									",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
","
","
","
",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
"
											Now, I know some of you are thinking,
											global capital markets,
positive social change,
											not usually in the same sentence
or even the same paragraph.
											I think many people think
of the capital markets
											kind of like an ocean.
											It's a vast, impersonal,
uncaring force of nature
											that is not affected
by our wishes or desires.
											So the best that our
little savings accounts
											or retirement accounts can do
											is to try to catch some waves
in the good cycles
											and hope that we don't get
inundated in the turbulent ones,
											but certainly our decisions on how
to steer our little retirement accounts
											don't affect the tides,
											don't change the shape or size
or direction of the waves.
									","
											Sé lo que algunos de Uds. 
están pensando,
											mercados de capital global, 
cambio social positivo,
											no van generalmente en la misma frase 
o ni siquiera en el mismo párrafo.
											Creo que mucha gente piensa que los 
mercados de capital son como un océano.
											Es un fuerza natural indiferente, 
impersonal, amplia,
											a la que nuestros deseos 
o necesidades no le afectan.
											Lo mejor que nuestras pequeñas 
cuentas de ahorros
											o cuentas de retiro pueden hacer
											es tratar de agarrar algunas olas 
en los ciclos buenos
											y tener la esperanza de no 
inundarse en los turbulentos,
											por supuesto, nuestras decisiones de cómo 
guiar nuestras pequeñas cuentas de retiro
											no afectan la corriente,
											no cambian la forma o el tamaño 
o la dirección de las olas.
									","
											Sei o que alguns de vocês estão a pensar:
											""mercado global de capital"",
""mudanças sociais positivas"",
											não costumam estar na mesma frase
nem sequer no mesmo parágrafo.
											Acho que a maioria imagina 
os mercados de capital
											um pouco como um oceano.
											Uma grande, impessoal
e indiferente força da natureza
											que não é afetada pelos 
nossos desejos e vontades.
											Então o melhor que as
nossas contas poupança
											ou poupança reforma podem fazer
											é tentarem apanhar algumas ondas
em ciclos positivos
											e esperar que não sejamos
inundados nos mais turbulentos,
											mas certamente as decisões
sobre as nossas poupanças reforma
											não afetam as marés,
											não mudam a forma ou tamanho
nem a direção das ondas.
									","
											Je sais que certains d'entre vous pensent,
											marchés financiers mondiaux,
progrès social,
											ne sont généralement pas dans la même
phrase ou le même paragraphe.
											Beaucoup de gens pensent
que les marchés de capitaux
											sont un peu comme un océan.
											C'est vaste, impersonnel,
une indifférente force de la nature
											qui est pas influencée
par nos souhaits ou nos désirs.
											Donc, la meilleure chose que
peuvent faire nos comptes épargnes
											ou nos plans de retraites,
											c'est tenter quelques
vagues dans les bons cycles
											et espérer de ne pas être 
inondés dans les turbulentes.
											Il est probable que nos décisions
sur la façon de gérer nos retraites
											n'affectent pas les marées,
											ne modifient pas la forme, la taille
ou la direction des vagues.
									",How to make a profit while making a difference,Audrey Choi,12:34,"business,social change,finance,sustainability"
