en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
											I want to tell you about someone.
											I'm going to call him Ravi Nanda.
											I'm changing his name
to protect his safety.
									","
											Size birinden bahsetmek istiyorum.
											Ona Ravi Nanda diyeceğim.
											Güvenliğini sağlamak için 
ismini değiştiriyorum.
									","
											Quiero hablarles sobre alguien.
											Voy a llamarlo Ravi Nanda.
											Cambio su nombre 
para proteger su seguridad.
									","
											Je veux vous parler de quelqu'un.
											Je vais l'appeler Ravi Nanda.
											J'ai modifié son nom
par mesure de sécurité.
									",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
","
","
","
",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
											Ravi's from a community
of herdspeople in Gujarat
											on the western coast of India,
											same place my own family comes from.
											When he was 10 years old,
his entire community was forced to move
											because a multinational corporation
											constructed a manufacturing facility
on the land where they lived.
											Then, 20 years later,
the same company built a cement factory
											100 meters from where they live now.
											India has got strong
environmental regulations on paper,
											but this company
has violated many of them.
											Dust from that factory
covers Ravi's mustache
											and everything he wears.
											I spent just two days in his place,
and I coughed for a week.
											Ravi says that if people or animals
eat anything that grows in his village
											or drink the water,
											they get sick.
											He says children now walk
long distances with cattle and buffalo
											to find uncontaminated grazing land.
											He says many of those kids
have dropped out of school,
											including three of his own.
									","
											Ravi, benim ailemin de geldiği 
Hindistan'ın
											batı sahilinde bulunan Gucerat’daki
											çoban topluluklarından birinden.
											10 yaşındayken, çok uluslu bir şirketin,
											yaşadığı yerde bir üretim tesisi
											kurmasından dolayı tüm halkı 
taşınmak zorunda kaldı.
											20 sene sonra aynı şirket 
şimdiki yaşadığı yerden
											100 metre uzakta 
bir çimento fabrikası kurdu.
											Hindistan’da kağıt üzerinde 
esaslı çevre yönetmelikleri var
											fakat bu şirket birçoğunu ihlal etti.
											Bu fabrikan gelen toz Ravi’nin bıyığını 

											ve giydiği her şeyi kaplıyor.
											Evinde iki gün geçirdim 
ve bir hafta boyunca öksürdüm.
											Ravi'ye göre insan ya da hayvan
köyünde yetişen herhangi bir şeyi
											yediğinde ya da sudan içtiğinde
											hastalanıyor.
											Çocukların, sığır ve mandalarla 
kirlenmemiş otlak arazisi bulmak için
											uzun mesafeler yürüdüğünü söylüyor.
											Ravi'ye göre bu çocukların 
çoğu okulu bıraktı,
											kendisinin üç çocuğu dahil.
									","
											Ravi es de una comunidad 
de pastores en Gujarat
											en la costa occidental de India,
											el mismo lugar de donde 
proviene mi propia familia.
											Cuando tenía 10 años, toda su comunidad 
se vio obligada a mudarse
											porque una empresa multinacional
											construyó una fábrica 
en la tierra donde vivían.
											Veinte años después, la misma empresa 
construyó una fábrica de cemento
											a 100 m de donde viven ahora.
											India tiene fuertes regulaciones 
ambientales en el papel,
											pero esta empresa 
ha violado muchas de ellas.
											El polvo de esa fábrica 
cubre el bigote de Ravi
											y todo lo que usa.
											Pasé solo dos días allí 
y tosí durante una semana.
											Ravi dice que si las personas o animales 
comen algo que cultiva en su aldea
											o beben el agua,
											se enferman.
											Dice que los niños ahora caminan 
largas distancias con ganado y búfalos
											para encontrar tierra 
de pastoreo no contaminada.
											Dice que muchos de esos niños 
abandonaron la escuela,
											incluyendo tres de los suyos.
									","
											Ravi vient d'une communauté
de fermiers du Gujarat
											sur la côte ouest de l'Inde,
											le même endroit d'où vient ma famille.
											Il avait 10 ans quand 
toute sa communauté a dû déménager
											parce qu'une multinationale
											voulait construire une usine
sur leur territoire.
											Puis, 20 ans plus tard,
											cette même société
a construit une cimenterie
											à 100 mètres de l'endroit
où ils sont maintenant installés.
											En théorie, l'Inde applique
des normes environnementales strictes,
											mais cette société en a enfreint
une quantité.
											De la poussière venant de cette usine
recouvre la moustache de Ravi
											et tout ce qu'il porte.
											Je n'ai passé que deux jours chez lui
et j'ai toussé pendant une semaine.
											Ravi dit que si les gens ou les animaux
mangent ce qui pousse dans son village
											ou boivent son eau,
											ils tombent malades.
											Des enfants parcourent de longues
distances avec leurs buffles et bétail
											afin de trouver des pâturages non pollués.
											Il dit que bon nombre
de ces enfants ont quitté l'école,
											y compris trois de ses propres enfants.
									",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
","
","
","
",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
											Ravi has appealed
to the company for years.
											He said, ""I've written so many letters
my family could cremate me with them.
											They wouldn't need to buy any wood.""
									","
											Ravi yıllardır şirkete çağrıda bulunuyor.
											”Ailemin cesedimi yakabileceği 
kadar çok mektup yazdım.
											Hiç odun almaları gerekmez.” diyor.
									","
											Ravi apeló a la empresa durante años.
											Dijo: ""He escrito tantas cartas que
con ellas mi familia podría incinerarme.
											No necesitarían comprar madera"".
									","
											Ravi a lancé des appels à cette société
pendant des années.
											Il a dit : « J'ai écrit tant de lettres
que ma famille pourrait m'incinérer avec.
											Elle n'aurait pas besoin
d'acheter de bois. »
									",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
","
","
","
",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Risas)
									","
											(Rires)
									",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
","
","
","
",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
"
											He said the company ignored
every one of those letters,
											and so in 2013,
											Ravi Nanda decided to use
the last means of protest
											he thought he had left.
											He walked to the gates of that factory
with a bucket of petrol in his hands,
											intending to set himself on fire.
									","
											Şirketin bu mektupların 
her birini göz ardı ettiğini söyledi.
											Böylece 2013’te,
											Ravi Nanda elinde kalan son çare 
olduğunu düşündüğü protestoyu
											kullanmaya karar verdi.
											Kendisini ateşe verme niyetiyle
elindeki bir kova benzinle
											fabrika kapılarına yürüdü.
									","
											Dijo que la empresa ignoró 
cada una de esas cartas,
											y en 2013
											Ravi Nanda decidió usar 
los últimos medios de protesta
											que pensó que se habían abandonado.
											Caminó hacia las puertas de esa fábrica 
con un balde de gasolina en las manos,
											con la intención de prenderse fuego.
									","
											Il m'a dit que la société a ignoré
chacune de ces lettres.
											Ainsi, en 2013,
											Ravi Nanda a décidé d'utiliser
le dernier moyen de protestation
											qu'il pensait lui rester.
											Il a marché jusqu'aux portes de l'usine
avec un bidon d'essence dans ses mains,
											dans l'intention de s'immoler par le feu.
									",How to put the power of law in people's hands,Vivek Maru,19:43,"communication,global issues,community,activism,innovation,inequality,law,social change,society,justice system"
