en,pt,fr,title,speaker,duration,tags
"
","
","
",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
											We're seen as the organization that is
the bucket for failed social policy.
											I can't define who comes to us or how long they stay.
											We get the people for whom
nothing else has worked,
											people who have fallen through all
											of the other social safety nets.
											They can't contain them, so we must.
											That's our job:
											contain them, control them.
									","
											Somos considerados o caixote do lixo 
de políticas sociais falhadas.
											Não posso definir quem aparece
nem por quanto tempo fica.
											Recebemos as pessoas 
para quem já nada funciona,
											pessoas que já passaram
por todas as redes de segurança social.
											Se elas não conseguem contê-las, 
temos que ser nós.
											É esse o nosso trabalho:
											Contê-las, controlá-las.
									","
											Nous sommes perçus comme une organisation
											qui est la poubelle de l'échec
de la politique sociale.
											Je ne peux pas définir qui vient
ni pour combien de temps.
											Nous recevons les personnes
											pour lesquelles rien d'autre
n'a fonctionné,
											qui sont passées au travers
des autres filets sociaux de sécurité.
											Ils ne peuvent les contenir,
donc nous devons le faire.
											C'est notre travail :
les contenir, les contrôler.
									",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
","
","
",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
											Over the years, as a prison system,
											as a nation, and as a society,
											we've become very good at that,
											but that shouldn't make you happy.
											Today we incarcerate more people per capita
											than any other country in the world.
											We have more black men in prison today
											than were under slavery in 1850.
											We house the parents of almost three million
											of our community's children,
											and we've become the new asylum,
											the largest mental health provider in this nation.
											When we lock someone up,
											that is no small thing.
											And yet, we are called the
Department of Corrections.
											Today I want to talk about
											changing the way we think about corrections.
											I believe, and my experience tells me,
											that when we change the way we think,
											we create new possibilities, or futures,
											and prisons need a different future.
									","
											Ao longo dos anos, 
enquanto sistema prisional,
											enquanto nação e enquanto sociedade,
											tornámo-nos muito bons nisso.
											Mas não nos devemos 
sentir felizes por isso.
											Temos a maior percentagem de presos
											de todos os países do mundo.
											Temos hoje mais negros na prisão
											do que no tempo da escravatura, em 1850.
											Temos os pais de quase
três milhões de crianças
											da nossa comunidade.
											Tornámo-nos num novo asilo,
											no maior prestador 
de saúde mental desta nação.
											Quando prendemos alguém,
											não é uma coisa fácil.
											Mas dão-nos o nome de 
Departamento Correcional.
											Hoje, quero falar
											sobre mudar a forma de encarar
a correção.
											Acredito, e a minha experiência confirma,
											que, quando mudamos 
a forma de pensar,
											criamos novas possibilidades, ou futuros.
											As prisões precisam dum futuro diferente.
									","
											Au fil des ans, 
en tant que système carcéral,
											en tant que nation,
et en tant que société,
											nous sommes devenus très bons à cela,
mais cela ne devrait pas vous réjouir.
											Nous incarcérons
un taux de population plus élevé
											que n'importe quel autre pays du monde.
											Nous avons aujourd'hui
plus d'hommes noirs en prison
											que sous l'esclavage en 1850.
											Nous logeons les parents
											de près de trois millions
d'enfants de notre communauté,
											et nous sommes devenus le nouvel asile,
											le plus grand centre de soins
de toute cette nation.
											Lorsque nous enfermons quelqu'un,
ce n'est pas une petite chose.
											Et pourtant, nous sommes appelés
le Département des Corrections.
											Aujourd'hui, je veux parler
											de changer notre point de vue
sur les corrections.
											Je crois, et mon expérience me le dit,
											que si nous changeons 
notre manière de penser,
											nous créons de nouvelles possibilités,
ou de nouveaux futurs,
											et les prisons ont besoin
d'un avenir différent.
									",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
","
","
",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
											I've spent my entire career
in corrections, over 30 years.
											I followed my dad into this field.
											He was a Vietnam veteran. Corrections suited him.
											He was strong, steady, disciplined.
											I was not so much any of those things,
											and I'm sure that worried him about me.
											Eventually I decided, if I was
going to end up in prison,
											I'd better end up on the right side of the bars,
											so I thought I'd check it out,
											take a tour of the place my dad worked,
											the McNeil Island Penitentiary.
									","
											Passei toda a minha carreira em prisões, 
durante mais de 30 anos.
											Segui o meu pai nesta área.
											Ele era veterano do Vietname. 
As prisões assentavam-lhe bem.
											Ele era forte, firme, disciplinado.
											Eu não era nada disso.
											Tenho a certeza de
que ele se preocupava comigo.
											Por fim, decidi que, 
se ia acabar na prisão,
											o melhor era ficar 
do lado certo das grades.
											Assim, pensei que devia ir lá ver,
											ver o local onde o meu pai trabalhava,
											a penitenciária McNeil Island.
									","
											J'ai passé l'intégralité de ma carrière,
plus de 30ans, en corrections.
											J'ai suivi mon père dans ce domaine.
Il était vétéran du Vietnam.
											Les corrections lui convenaient.
											Il était fort, ferme, discipliné.
											Je n'étais pas vraiment ces choses-là,
et je suis certain que cela l'inquiétait.
											Finalement j'ai décidé,
si je devais finir en prison,
											qu'il valait mieux être
du bon côté des barreaux,
											je me suis donc informé,
											j'ai visité le lieu 
où mon père travaillait,
											le Pénitencier de l'île McNeil.
									",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
","
","
",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
											Now this was the early '80s,
											and prisons weren't quite what you see
											on TV or in the movies.
											In many ways, it was worse.
											I walked into a cell house that was five tiers high.
											There were eight men to a cell.
											there were 550 men in that living unit.
											And just in case you wondered,
											they shared one toilet in those small confines.
											An officer put a key in a lockbox,
											and hundreds of men streamed out of their cells.
											Hundreds of men streamed out of their cells.
											I walked away as fast as I could.
									","
											Isso foi no início dos anos 80.
											As prisões não eram propriamente
o que vemos na TV ou em filmes.
											Em muitos aspetos, era pior.
											Entrei numa prisão de cinco andares.
											Havia oito homens em cada cela,
											havia 550 homens naquele edifício.
											E, caso queiram saber,
											dividiam uma única sanita 
nesse pequeno espaço.
											Um guarda abriu um cadeado
											e centenas de homens 
jorraram das celas.
											Centenas de homens saíram das celas,
											Eu fugi dali o mais depressa que pude.
									","
											C'était au début des années 80,
											et les prisons n'étaient pas vraiment
ce que vous pouvez voir
											à la télé ou dans les films.
											De nombreuses manières, c'était pire.
											Je suis rentré dans un bâtiment
de cinq étages contenant les cellules.
											Il y avait huit hommes par cellule.
Dans cet unité, il y avait 550 hommes.
											Au cas où vous vous poseriez la question,
											dans ces petits espaces
ils se partageaient les mêmes toilettes.
											Un officier mettait une clé 
dans un boîtier,
											et des centaines d'hommes
sortaient de leurs cellules.
											Je me suis enfui aussi vite que j'ai pu.
									",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
","
","
",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
"
											Eventually I went back and
I started as an officer there.
											My job was to run one of those cell blocks
											and to control those hundreds of men.
											When I went to work at our receptions center,
											I could actually hear the inmates 
roiling from the parking lot,
											shaking cell doors, yelling,
											tearing up their cells.
											Take hundreds of volatile people and lock them up,
											and what you get is chaos.
											Contain and control — that was our job.
									","
											Por fim, voltei lá e 
passei a ser um funcionário.
											Fui dirigir um dos blocos de celas
											e controlar aquelas centenas de homens.
											Quando ia trabalhar no centro de receção,
											do estacionamento ouvia 
a agitação dos prisioneiros,
											a abanar as portas das celas, a gritar,
											a destruir as celas.
											Prendam centenas
de pessoas instáveis todas juntas
											e o resultado é o caos.
											Conter e controlar 
— era esse o nosso trabalho.
									","
											Finalement, je suis revenu
											et j'ai commencé là-bas
en tant qu'officier.
											Mon travail était de diriger
un de ces bâtiments de cellules
											et de contrôler ces centaines d'hommes.
											Quand je travaillais 
dans notre centre de réception,
											je pouvais entendre les prisonniers
faire du bruit du parking,
											secouant les portes des cellules, criant,
détruisant leurs cellules.
											Prenez des centaines
de personnes versatiles
											et enfermez-les,
et vous obtenez le chaos.
											Contenir et contrôler 
— c'était notre travail.
									",How prisons can help inmates live meaningful lives,Dan Pacholke,10:32,"TEDx,crime,culture,global issues,prison,social change,justice system"
