en,es,tr,title,speaker,duration,tags
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											Our society routinely makes decisions
											without consulting
a quarter of the population.
											We're making choices about land use,
energy production and natural resources
											without the ideas and experiences
of the full community.
											The car, an inanimate object,
has more say over public policy
											than this group of citizens.
											Can you guess which group
I'm talking about?
											It's children.
									","
											Frecuentemente, nuestra
sociedad toma decisiones
											sin consultar 
a una cuarta parte de la población.
											Decisiones sobre el uso del suelo,
producción de energía y recursos naturales
											sin consultar ideas y experiencias
de la totalidad de la comunidad.
											El auto, un objeto inanimado, tiene
más peso en las políticas públicas
											que los ciudadanos.
											Adivinen de qué grupo hablo.
											Los niños.
									","
											Toplumumuz, düzenli olarak
											nüfusun bir çeyreğine 
hiç sormadan kararlar alıyor.
											Toplumun düşünce ve deneyimleri 
olmadan toprak kullanımı,
											enerji üretimi ve doğal kaynaklar 
konusunda seçimler yapıyoruz.
											Cansız bir cisim olan araç, 
kamu politikası üzerinde
											bu vatandaş grubundan
daha fazla söz sahibi.
											Hangi gruptan bahsettiğimi
tahmin edebilir misiniz?
											Çocuklar.
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											I work in urban design,
and not surprisingly,
											most cities are designed by adults.
											Urban planners, architects,
developers, politicians,
											and occasionally, a few loud citizens.
											Rarely do you consider the voices
of a group of four-year-olds,
											barely tall enough to reach the podium
at city council chambers.
											But today, I want to ask you this:
											What would happen if we asked children
to design our cities?
									","
											Me dedico al diseño urbano,
y no es de sorprenderse
											que los adultos diseñen las ciudades.
											Los planeadores urbanos, arquitectos,
desarrolladores, políticos,
											y ocasionalmente, algunos ciudadanos.
											Rara vez se toma en cuenta la voz
de un grupo de niños de cuatro años,
											casi nunca lo suficientemente altos para
alcanzar el podium en el ayuntamiento.
											Pero hoy quiero que piensen lo siguiente:
											¿Y si le pedimos a los niños
que diseñen nuestras ciudades?
									","
											Şehir tasarımında çalışıyorum 
ve beklendiği gibi,
											çoğu şehir yetişkinler 
tarafından tasarlanıyor.
											Şehir planlamacıları, mimarlar,
geliştiriciler, politikacılar
											ve ara sıra birkaç yüksek sesli vatandaş.
											Dört yaşında bir grup çocuğun sesi,
belediye meclislerindeki
											podyumlara ulaşacak kadar 
uzun olduğunu düşünmezsiniz.
											Bugün, size şunu sormak istiyorum:
											Çocuklardan şehirlerimizi tasarlamalarını
isteseydik ne olurdu?
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											Back in 2009, I was introduced
to a small group of people
											who wanted to start a child-friendly
city initiative in Boulder, Colorado.
											I come from a family
of civil rights advocates,
											and I had spent my career until that point
											working with low-income
children and families.
											But I had never heard of a child-friendly
city initiative before.
											So I figured its purpose would be
to address some of the frustrations
											I had encountered as the parent
of a young child.
											Perhaps we would advocate
for more changing tables in restaurants.
											Or create indoor play spaces
for those cold and rainy days.
											In other words, make the city
more hospitable to children and families.
											It wasn't until after
I committed to this project
											that I realized I had it all wrong.
									","
											En 2009 me presentaron
a un grupo de personas
											que querían comenzar una iniciativa
amigable con los niños en Boulder, CO.
											Provengo de una familia de 
defensores de los derechos civiles,
											y durante mi carrera he llegado
											a trabajar con niños y
familias de escasos recursos.
											Pero nunca había oído de una iniciativa
de una ciudad amigable con los niños.
											Así que imaginé que uno de los objetivos
sería solventar algunas frustraciones
											que había experimentado siendo
madre de un niño pequeño.
											Que quizá abogaríamos por tener más mesas
para cambiar pañales en restaurantes.
											O por que se crearan más espacios de juego
al interior para días lluviosos y fríos.
											Es decir, hacer la ciudad más hospitalaria
para los niños y las familias.
											Hasta que me comprometí con este proyecto
											me di cuenta de que estaba equivocada.
									","
											2009 yılında, Boulder, Colorado'da çocuk 
dostu bir şehir girişimi başlatmak isteyen
											küçük bir grup insanla tanıştım.
											Medeni hakların savunucusu olan
bir aileden geliyorum
											ve kariyerimi bu noktaya kadar
											düşük gelirli çocuk ve ailelerle 
çalışarak getirdim.
											Ama daha önce hiç çocuk dostu 
bir şehir girişimi duymamıştım.
											Bu yüzden, amacının küçük bir çocuğun
ebeveyni olarak karşılaştığım
											bazı hayal kırıklıklarını
karşılamak olduğunu düşünmüştüm.
											Muhtemelen restoranlarda daha fazla
bez değiştirme masası olmasını savunurduk.
											Ya da soğuk ve yağmurlu günler için
kapalı oyun alanları yaratırdık.
											Başka bir deyişle, şehri çocuklara ve 
ailelere daha elverişli hâle getirirdik.
											Ancak proje başladıktan sonra
düşündüklerimin hepsinin
											yanlış olduğunu fark ettim.
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											We wouldn't be designing
better cities for children.
											Children would be designing
better cities for themselves,
											and for the rest of us, too.
											Now, I bet you're skeptical
about this idea.
											And honestly, I was, too.
											I mean, there must be a reason
the voting age is 18.
									","
											No era para diseñar mejores
ciudades para los niños.
											Era para que los niños diseñaran
mejores ciudades para ellos mismos,
											y para todos nosotros también.
											Seguramente son escépticos al respecto.
											Honestamente, yo también lo era.
											Hay una razón por la que 
se vota hasta los 18 años.
									","
											Çocuklar için daha iyi şehirler 
tasarlamayacaktık.
											Çocuklar kendileri için
daha iyi şehirler tasarlayacaklardı
											ve bizler için de tabii.
											Şimdi, eminim ki bu fikre 
şüpheci yaklaşıyorsunuz.
											Dürüst olmak gerekirse, ben de öyleydim.
											Demek istediğim, oylama yaşının
18 olmasının bir sebebi olmalı.
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
"
","
","
",How kids can help design cities,Mara Mintzer,14:24,"children,TEDx,youth,creativity,social change,urban planning,society"
