en,fr,tr,title,speaker,duration,tags
"
","
","
",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
											There are three words
that explain why I am here.
											They are ""Amy Krouse Rosenthal.""
									","
											Il y a trois mots
qui expliquent ce que je fais ici :
											« Amy Krouse Rosenthal ».
									","
											Burada olma sebebimi açıklayan 
üç kelime var.
											Bunlar ""Amy Krouse Rosenthal.""
									",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
","
","
",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
											At the end of Amy's life,
											hyped up on morphine and home in hospice,
											the ""New York Times""
published an article she wrote
											for the ""Modern Love"" column
on March 3, 2017.
											It was read worldwide
by over five million people.
											The piece was unbearably sad,
											ironically funny
											and brutally honest.
											While it was certainly
about our life together,
											the focus of the piece was me.
											It was called, ""You May
Want to Marry My Husband.""
											It was a creative play
on a personal ad for me.
											Amy quite literally left
an empty space for me to fill
											with another love story.
									","
											Vers la fin de sa vie,
											sous l'effet de la morphine et à domicile,
											le New York Times a publié
un article qu'elle avait écrit
											pour la chronique Modern Love
du 3 mars 2017.
											Il a été lu par plus de cinq millions
de personnes dans le monde entier.
											Cet article est
d'une tristesse incommensurable,
											d'une ironie décapante
											et brutalement honnête.
											Bien qu'il raconte notre vie ensemble,
											c'est moi, le sujet principal
de l'article.
											Il s'appelle : « Vous voudrez peut-être
épouser mon mari ».
											C'est une parodie très créative
d'une petite annonce.
											Amy m'a littéralement laissé
un espace vide à remplir
											avec une autre histoire d'amour.
									","
											Morfin ile ayakta duran ve 
evde bakım tedavisi
											gören Amy'nin hayatının bitiminde,
											""New York Times"", 3 Mart 2017'de
											""Modern Love"" için yazdığı 
bir makaleyi yayınladı.
											Dünya çapında beş milyondan fazla 
insan tarafından okundu.
											Makale dayanılmaz bir şekilde üzücü,
											ironik bir biçimde komik
											ve acımasızca dürüsttü.
											Konusu beraber geçirdiğimiz 
hayatımız olsa da,
											parçanın odağı bendim.
											Adı ise, 
""Kocamla Evlenmek İsteyebilirsiniz.""
											Şahsıma adanmış bir reklamda 
yaratıcı bir hareketti.
											Amy başka bir aşk hikayesiyle 
doldurmam için
											bana tam anlamıyla boş bir alan bıraktı.
									",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
","
","
",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
											Amy was my wife for half my life.
											She was my partner in raising
three wonderful, now grown children,
											and really, she was my girl, you know?
											We had so much in common.
											We loved the same art,
											the same documentaries, the same music.
											Music was a huge part
of our life together.
											And we shared the same values.
											We were in love,
											and our love grew stronger
up until her last day.
											Amy was a prolific author.
											In addition to two groundbreaking memoirs,
											she published over 30 children's books.
											Posthumously, the book she wrote
with our daughter Paris,
											called ""Dear Girl,""
											reached the number one position
on the ""New York Times"" bestseller list.
											She was a self-described tiny filmmaker.
											She was 5'1"" and her films
were not that long.
									","
											Amy a été ma femme
pendant la moitié de ma vie.
											Ensemble, nous avons élevé trois enfants
formidables, aujourd'hui adultes,
											et c'était elle, la femme de ma vie.
											Nous avions tellement de choses en commun.
											Nous aimions le même style d'art,
											les mêmes documentaires, la même musique.
											La musique faisait partie intégrante
de notre vie commune.
											Et nous partagions les mêmes valeurs.
											Nous étions amoureux,
											et notre amour a grandi
jusqu'à son dernier jour.
											Amy était une auteure prolifique.
											En plus de deux mémoires révolutionnaires,
											elle a publié près
de 30 livres pour enfants.
											À titre posthume, le livre qu'elle avait
écrit avec notre fille Paris,
											« Ma chère fille »,
											a atteint la première place de la liste
des best-sellers du New York Times.
											Elle se décrivait comme une toute petite
réalisatrice de films.
											Elle faisait 1m55 et ses films
n'étaient pas aussi longs.
									","
											Amy hayatımın yarısı boyunca karımdı.
											Şimdi büyümüş olan üç harika çocuğu 
yetiştirmekte hayat ortağımdı
											ve gerçekten benim kadınımdı, 
biliyor musunuz?
											Çok ortak noktamız vardı.
											Aynı sanatı,
											aynı belgeselleri, aynı müziği çok sevdik.
											Müzik hayatımızın büyük bir parçasıydı.
											Ve aynı değerleri paylaştık.
											Birbirimize aşıktık
											ve aşkımız son güne kadar 
daha da güçlendi.
											Amy üretken bir yazardı.
											Çığır açan iki anısı dışında,
											30'un üzerinde çocuk kitabı yayınladı.
											Ölümünden sonra, 
kızımız Paris ile yazdığı
											""Sevgili Kız"" adlı kitap,
											""New York Times"" çok satanlar listesinde 
bir numaralı sıraya yükseldi.
											Kendi deyimiyle 
minik bir film yapımcısıydı.
											1.54 boyundaydı ve 
filmleri o kadar uzun değildi.
									",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
","
","
",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkahalar)
									",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
","
","
",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
"
											Her films exemplified her natural ability
to gather people together.
											She was also a terrific public speaker,
											talking with children
and adults of all ages
											all over the world.
									","
											Ses films illustraient son talent naturel
à rassembler les gens.
											Elle était aussi
une oratrice exceptionnelle.
											Elle parlait avec des enfants
et des adultes de tout âge
											dans le monde entier.
									","
											Filmleri insanları bir araya getirme 
yetisinin bir emsali oldu.
											Aynı zamanda dünyanın her yerindeki,
											her yaştan çocuk ve yetişkinle konuşabilen
											müthiş bir konuşmacıydı.
									",The journey through loss and grief,Jason B. Rosenthal,14:08,"beauty,cancer,death,communication,family,happiness,illness,humanity,love,life,personal growth,parenting,writing,relationships"
