en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											As a conceptual artist,
											I'm constantly looking for creative ways
to spark challenging conversations.
											I do this though painting, sculpture,
video and performance.
											But regardless of the format,
											two of my favorite materials
are history and dialogue.
									","
											Como artista conceptual,
											estou sempre à procura de formas criativas
de desencadear conversas desafiantes.
											Faço-o através da pintura, da escultura,
do vídeo e da representação.
											Mas independentemente do formato,
											dois dos meus materiais favoritos,
são a história e o diálogo.
									","
											Kavramsal bir sanatçı olarak
											zorlu sohbetleri teşvik etmek 
için sürekli yaratıcı yollar arıyorum.
											Bunu resim, heykel, video 
ve performans yoluyla yapıyorum.
											Şekli ne olursa olsun
											en sevdiğim materyallerden 
ikisi tarih ve diyalog.
									","
											Als Konzeptkünstler
											suche ich ständig nach kreativen Wegen,
anspruchsvolle Gespräche zu entfachen.
											Ich mache dies mittels Malerei,
Skulpturen, Video und Performance.
											Aber unabhängig vom Format
											sind zwei meiner Lieblingsmaterialien
Geschichte und Dialog.
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											In 2007, I created ""Lotus,""
											a seven-and-a-half-foot diameter,
											600-pound glass depiction
of a lotus blossom.
											In Buddhism, the lotus is a symbol
for transcendence
											and for purity of mind and spirit.
											But a closer look at this lotus
											reveals each petal
to be the cross-section of a slave ship.
											This iconic diagram was taken
from a British slaving manual
											and later used by abolitionists to show
the atrocities of slavery.
											In America, we don't like
to talk about slavery,
											nor do we look at it as a global industry.
											But by using this Buddhist symbol,
											I hope to universalize and transcend
											the history and trauma of black America
											and encourage discussions
about our shared past.
									","
											Em 2007, criei ""Lotus"",
											uma representação em vidro,
de 2,30 m de diâmetro e 272 kg,
											de uma flor de lótus.
											No Budismo, a flor de lótus,
é um símbolo de transcendência
											e de pureza mental e espiritual.
											Mas um olhar mais próximo
nesta flor de lótus
											revela que cada pétala é um corte
transversal de um navio negreiro.
											Este famoso diagrama, foi retirado
de um manual britânico sobre escravatura
											e mais tarde utilizado por abolicionistas,
para mostrar as atrocidades da escravatura.
											Nos EUA, não gostamos
de falar sobre a escravatura,
											nem olhamos para ela
como uma indústria global.
											Mas com este símbolo budista,
											espero universalizar e transcender
a história e o trauma da América negra,
											e encorajar discussões sobre
o nosso passado comum.
									","
											2007'de yedi buçuk fit (2,29 m) çapında,
											600 libre (272 kg) camdan
											bir lotus tomurcuğu betimlemesi 
olan ""Lotus""u yarattım.
											Budizm'de lotus üstünlüğün,
											akıl ve ruh saflığının sembolü.
											Ama yakından bakınca,
											bu lotusun her yaprağı 
bir köle gemisinin kesiti.
											Bu sembolik diyagram bir İngiliz 
kölelik rehberinden alındı,
											sonra da köleliğin kaldırılması 
taraftarları tarafından
											köleliğin kötülüklerini 
göstermek için kullanıldı.
											Amerika'da kölelik hakkında 
konuşmayı sevmiyoruz,
											küresel endüstri olarak da bakmıyoruz.
											Ancak bu Budist sembolünü kullanarak,
											siyahi Amerika'nın tarihini ve travmasını
											yaygınlaştırmayı ve onu aşmayı,
											ortak geçmişimizle ilgili tartışmaları 
teşvik etmeyi umuyorum.
									","
											Im Jahr 2007 schuf ich ""Lotus"",
											eine 230 cm-Durchmesser,
											270 kg schwere 
Darstellung einer Lotusblüte.
											Im Buddhismus ist der Lotus
ein Symbol für Transzendenz
											und die Reinheit
des Geistes und der Seele.
											Aber ein genauerer Blick
auf diesen Lotus zeigt,
											dass jedes Blütenblatt der
Querschnitt eines Sklavenschiffes ist.
											Dieses ikonische Diagramm ist einem
britischen Sklaven-Handbuch entnommen
											und später nutzten es Abolitionisten,
um die Gräuel der Sklaverei zu zeigen.
											In den USA sprechen wir
nicht gerne über die Sklaverei,
											wir betrachten es auch nicht
als globale Industrie.
											Durch die Verwendung
des buddhistischen Symbols
											kann ich hoffentlich das Trauma
des schwarzen Amerika
											generalisieren und transzendieren
											und eine Diskussionen über unsere
gemeinsame Vergangenheit anregen.
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											To create ""Lotus,""
we carved over 6,000 figures.
											And this later led to a commission
by the City of New York
											to create a 28-foot version in steel
											as a permanent installation
at the Eagle Academy for Young Men,
											a school for black and latino students,
											the two groups most affected
by this history.
											The same two groups are very affected
by a more recent phenomenon,
											but let me digress.
									","
											Para criar ""Lotus"",
esculpimos mais de 6000 figuras.
											Isto levou, mais tarde, a que uma 
comissão da cidade de Nova Iorque
											criasse uma versão de aço, com 8,5 m,
											como instalação permanente
na ""Eagle Academy for Young Men"",
											uma escola para estudantes
negros e latinos,
											os dois grupos mais afetados
por esta história.
											Estes mesmos dois grupos, são muito
afetados por um fenómeno mais recente,
											mas deixem-me divagar.
									","
											Lotus'u yaratmak için 
6.000'den fazla figür kazıdık.
											Bu sonradan, bu tarihten en çok 
etkilenen iki grup olan
											siyahi ve latin kökenli 
öğrenciler için bir okul olan
											Eagle Academy for Young Men 
(Genç Erkekler için Eagle Akademisi)'de
											kalıcı enstalasyon olarak 
28 fitlik (8,5 m) çelik versiyonunun
											yapılması için New York Belediyesi'nin
verdiği bir siparişe sebep oldu.
											Bu iki grup son zamanlarda 
olan bir olaydan etkilendi,
											ancak bir parantez açacağım.
									","
											Um ""Lotus"" zu kreieren, haben wir
mehr als 6000 Figuren geschnitzt.
											Dies führte später zu einem
Auftrag der Stadt New York,
											eine 8,5 m-Version in Stahl zu schaffen,
											als permanente Installation an der
Eagle-Akademie für junge Männer,
											eine Schule für schwarze und
lateinamerikanische Studenten,
											den beiden von dieser Geschichte
am stärksten betroffenen Gruppen.
											Die gleichen zwei Gruppen sind sehr
betroffen durch ein neueres Phänomen.
											Da muss ich etwas weiter ausholen.
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											I've been collecting
wooden African figures
											from tourist shops and flea markets
around the world.
											The authenticity and origin
of them is completely debatable,
											but people believe these
to be imbued with power,
											or even magic.
											Only recently have I figured out
how to use this in my own work.
									","
											Tenho vindo a colecionar
figuras de madeira africanas,
											de lojas de turismo e feiras de rua
por todo o mundo.
											A autenticidade e a origem
das mesmas é controversa,
											mas as pessoas acreditam que elas
contêm poder ou até mesmo magia.
											Só recentemente, descobri como
usar isto no meu próprio trabalho.
									","
											Dünyanın dört bir yanındaki 
turist mağazaları
											ve bit pazarlarından tahta 
Afrika figürleri topluyorum.
											Bunların sahiciliği ve orijinalliği 
tamamen tartışılmakla birlikte
											insanlar bunların güce ve hatta büyüye
											sahip olduğuna inanıyor.
											Ancak yakın zamanda bunu çalışmamda 
nasıl kullanacağımı anladım.
									","
											Ich sammelte afrikanische Holzfiguren
											aus Touristenläden und Flohmärkten 
auf der ganzen Welt.
											Ihre Echtheit und Herkunft 
ist völlig fraglich,
											aber die Leute glauben,
sie seien mit Macht
											oder sogar Magie erfüllt.
											Erst von Kurzem fand ich es heraus,
											wie ich dies in meiner Arbeit nutzen kann.
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											(Gun shots)
									","
											(Tiros)
									","
											(Silah sesleri)
									","
											(Schüsse)
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
											Since 2012, the world has witnessed
the killings of Trayvon Martin,
											Michael Brown, Eric Garner,
Sandra Bland, Tamir Rice
											and literally countless other
unarmed black citizens
											at the hands of the police,
											who frequently walk away
with no punishment at all.
											In consideration of these victims
											and the several times that even I,
											a law-abiding, Ivy League professor,
											have been targeted and harassed
at gunpoint by the police.
											I created this body of work
simply entitled ""BAM.""
									","
											Desde 2012, o mundo testemunhou
os homicídios de Trayvon Martin,
											de Michael Brown, de Eric Garner, 
de Sandra Bland, de Tamir Rice
											e de inúmeros outros cidadãos negros
desarmados, às mãos da polícia,
											que frequentemente escapa,
sem qualquer tipo de punição.
											Em consideração por estas vítimas,
											e pelas inúmeras vezes que até eu,
											um cumpridor da lei,
professor da Ivy League,
											fui visado e perseguido sob
ameaça de arma pela polícia,
											criei este trabalho simplesmente
intitulado de ""BAM"".
									","
											2012'den beri dünya, Trayvon Martin,
											Michael Brown, Eric Garner, 
Sandra Bland, Tamir Rice ve gerçekten
											daha sayısız birçok silahsız siyahi 
vatandaşın polislerin ellerinde
											ölümüne şahit oldu,
											ki bunlar çoğu zaman hiçbir 
ceza almadan serbest kaldılar.
											Bu kurbanları göz önüne alınca
											ve yasalara saygılı, seçkin bir

											üniversitede profesör olan
ben bile birçok defa
											polis tarafından silahla 
hedef alındım ve rahatsız edildim.
											Bütün bu çalışmayı kısaca ""BAM""
olarak adlandırdım.
									","
											Seit 2012 wurde die Welt Zeuge
der Morde von Trayvon Martin,
											Michael Brown, Eric Garner,
Sandra Bland, Tamir Rice
											und wortwörtlich unzähliger
unbewaffneter schwarze Bürger
											durch die Hände der Polizei,
											die häufig ohne Strafe davon kamen.
											Unter Berücksichtigung dieser Opfer
											und die verschiedenen Male, die sogar ich,
											ein gesetzestreuer Elite-Professor,
											mit vorgehaltener Waffe von der Polizei
anvisiert und belästigt wurde,
											schuf ich dieses Werk
mit dem einfachen Titel ""BAM"" [Peng].
									",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
"
","
","
","
",An artist's unflinching look at racial violence,Sanford Biggers,4:19,"activism,art,Africa,creativity,Buddhism,culture,beauty,global issues,identity,motivation,inequality,race,social change,Slavery,TED Fellows,society,visualizations"
