es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Quiero compartir algunas observaciones
											de un libro que estoy escribiendo llamado
											«Cartas a un joven científico».
											Me pareció apropiado presentarlo
											porque tengo una amplia experiencia en la enseñanza
											y en el asesoramiento a científicos en varios campos.
											Tal vez les gustaría escuchar algunos de los principios que he desarrollado
											para enseñar y asesorar.
									","
											What I'm going to do is to just give a few notes,
											and this is from a book I'm preparing called
											""Letters to a Young Scientist.""
											I'd thought it'd be appropriate to
											present it, on the basis that I have had extensive experience
											in teaching, counseling scientists across a broad array of fields.
											And you might like to hear some of the principles that I've developed in doing
											that teaching and counseling.
									","
											Je vais vous lire quelques commentaires,
											tirés d'un livre que je prépare :
											""Lettres à un jeune chercheur	""
											J'ai pensé que ce serait approprié de le présenter,
											parce que j'ai eu une grande expérience
											en tant qu'enseignant, en conseillant des chercheurs dans une vaste gamme de domaines.
											Vous aimeriez peut-être entendre quelques principes que j'ai exposé
											dans le cadre de cet enseignement et ce conseil
									","
											Ich möchte Ihnen ein paar 
meiner Aufzeichnungen
											aus dem Buch präsentieren, 
an dem ich gerade arbeite:
											""Briefe an einen jungen Wissenschaftler"".
											Ich dachte, ich sei der Richtige dafür,
											aufgrund der umfangreichen Erfahrung, 
die ich durch Ausbildung
											und Beratung von Wissenschaftlern aus einem 
vielfältigen Spektrum an Fachgebieten erlangt habe.
											Sicher möchten Sie ein paar der Prinzipien 
hören, die ich während dieser Zeit
											erarbeitet habe.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Permítanme comenzar pidiéndoles,
											en particular a los más jóvenes,
											que lleguen lo más lejos posible
											en este camino que han elegido.
											El mundo los necesita con urgencia.
											La humanidad está de lleno en la era tecnocientífica.
											No hay vuelta atrás.
									","
											So let me begin by urging you,
											particularly you on the youngsters' side,
											on this path you've chosen,
											to go as far as you can.
											The world needs you, badly.
											Humanity is now fully into the techno-scientific age.
											There is going to be no turning back.
									","
											Alors permettez-moi de commencer par vous encourager,
											en particulier vous qui êtes jeunes,
											dans cette voie que vous avez choisie
											à aller aussi loin que vous le pouvez.
											Le monde a besoin de vous, vraiment,
											L'Humanité est maintenant complètement dans l'ère techno-scientifique.
											On ne pourra pas revenir en arrière,
									","
											Anfangen muss ich mit einem Appell,
											der speziell an die Jüngeren gerichtet ist:
											Gehen Sie auf diesem Weg, 
den Sie gewählt haben,
											so weit, wie Sie können.
											Die Welt braucht Sie, dringend.
											Die Menschheit befindet sich vollkommen 
im technisch-wissenschaftlichen Zeitalter.
											Es wird keinen Weg zurück geben.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Aunque varía entre disciplinas; digamos la astrofísica,
											la genética molecular, la inmunología, 
la microbiología, la salud pública,
											hasta la nueva era en la que el cuerpo humano 
es simbionte,
											con la salud pública con la ciencia ambiental.
											El conocimiento de la ciencia médica y la ciencia en general
											se duplica cada 15 o 20 años.
											La tecnología aumenta a un ritmo comparable.
											Ambas disciplinas ya impregnan,
											como la mayoría de ustedes saben,
											cada dimensión de la vida humana.
									","
											Although varying among disciplines — say, astrophysics,
											molecular genetics, the immunology, the microbiology, the public
											health, to the new area of the human body as a symbiont,
											to public health, environmental science.
											Knowledge in medical science and science overall
											is doubling every 15 to 20 years.
											Technology is increasing at a comparable rate.
											Between them, the two already pervade,
											as most of you here seated realize,
											every dimension of human life.
									","
											Bien que cela change selon les disciplines, comme l'astrophysique,
											la génétique moléculaire, l'immunologie, la microbiologie,
											la santé publique, jusqu'au nouveau domaine du corps humain comme un symbiote,
											la santé publique, l'écologie.
											La connaissance en médecine et en sciences en général
											double tous les 15 ou 20 ans,
											La technologie progresse à un rythme comparable,
											À elles deux, elles imprègnent déjà,
											comme la plupart d'entre vous ici vous en rendez compte
											toutes les dimensions de la vie humaine,
									","
											Natürlich unterscheiden sich verschiedene 
Disziplinen voneinander, wie z.B. Astrophysik,
											Molekulargenetik, Immunologie,
Mikrobiologie, das Gesundheitswesen
											oder neue Bereiche wie der menschliche 
Körper als Teil einer Symbiose
											oder Umweltforschung.
											Der Wissensstand in Medizin 
und der gesamten Wissenschaft
											verdoppelt sich alle 15 bis 20 Jahre.
											Technologien steigern sich 
in vergleichbarer Geschwindigkeit.
											In Kombination durchdringen beide,
											wie die meisten Anwesenden feststellen,
											jeden Aspekt menschlichen Lebens.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Tan rápida es la velocidad de la revolución tecnocientífica,
											tan asombrosos son sus vericuetos, 
que nadie puede predecir
											el resultado que tendrán dentro de una década.
									","
											So swift is the velocity of the techno-scientific revolution,
											so startling in its countless twists and turns, that no one can predict
											its outcome even a decade from the present moment.
									","
											La révolution technoscientifique est si rapide,
											si saisissante avec ses innombrables rebondissements
											son résultat, même pour dans 10 ans.
									","
											So schnell geht die technisch-
wissenschaftliche Revolution vonstatten,
											so erstaunlich die zahllosen Wendungen, 
dass niemand vorhersagen kann,
											was selbst in einem Jahrzehnt 
von jetzt an passiert sein könnte.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Llegará un momento, por supuesto,
											en el que el crecimiento exponencial 
del descubrimiento y del conocimiento
											que comenzó en el siglo XVII,
											alcanzará un máximo y se estabilizará,
											pero eso no los va a afectar.
											La revolución continuará
											por lo menos durante varias décadas.
											Llevará a la condición humana
											a un punto totalmente diferente al actual.
											Las áreas de estudio tradicionales continuarán creciendo
											y, al hacerlo, se crearán inevitablemente nuevas disciplinas.
									","
											There will come a time, of course,
											when the exponential growth of discovery and knowledge,
											which actually began in the 1600s,
											has to peak and level off,
											but that's not going to matter to you.
											The revolution is going to continue
											for at least several more decades.
											It'll render the human condition
											radically different from what it is today.
											Traditional fields of study are going to continue to grow
											and in so doing, inevitably they will meet and create new disciplines.
									","
											Le moment viendra, bien sûr,
											où la croissance exponentielle de découverte et connaissance,
											qui a commencé vraiment au 17e siècle,
											doit culminer et se stabiliser,
											mais ça ne comptera pas pour vous.
											La révolution va se poursuivre
											pendant plusieurs décennies au moins.
											Elle rendra la condition humaine
											très différente de ce qu'elle est aujourd'hui.
											Les domaines traditionnels continueront à se développer
											et ce faisant, ils se rencontreront inévitablement et ils créeront des nouvelles disciplines.
									","
											Es wird eine Zeit kommen,
											in der das exponentielle Wachstum 
von Entdeckungen und Wissen,
											das im 16. Jahrhundert begann,
											einen Höchststand erreicht 
und abfällt, aber das ist für Sie
											nicht wichtig.
											Die Revolution
											wird noch mindestens 
ein paar Jahrzehnte andauern.
											Sie wird die Menschheit 
im Vergleich zu heute
											in einer völlig anderen Verfassung hinterlassen.
											Klassische Forschungszweige 
werden weiterhin wachsen
											und sich dabei unausweichlich 
überschneiden und neue Felder gründen.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Con el tiempo todas las ciencias serán
											una continua descripción, una explicación de redes, principios y leyes.
											Por eso no es suficiente prepararse
											en una sola disciplina, sino también 
adquirir conocimientos en otros campos
											relacionados o incluso diferentes a su opción inicial.
									","
											In time, all of science will come to be
											a continuum of description, an explanation of networks, of principles and laws.
											That's why you need not just be training
											in one specialty, but also acquire breadth in other fields,
											related to and even distant from your own initial choice.
									","
											Avec le temps, toutes les sciences deviendront
											un continuum de description, une explication de réseaux, de principes, et de lois.
											C'est pourquoi vous devez ne pas suivre seulement une formation
											dans une spécialité, mais aussi acquérir une étendue dans autres disciplines,
											en rapport avec ou même loin de votre choix initial.
									","
											Mit der Zeit wird die gesamte Wissenschaft
											ein zusammenhängendes Ganzes 
an Erklärungen, Prinzipien und Regeln werden.
											Deswegen muss man nicht nur in einem Feld
											versiert sein, sondern auch 
allgemeine Bildung besitzen,
											unabhängig von der Nähe oder 
Ferne zum eigenen Forschungsfeld.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Miren hacia adelante y a su alrededor.
											La búsqueda del conocimiento está en nuestros genes.
											Fue heredada de nuestros antepasados
											que se diseminaron por el mundo,
											y nunca será saciada.
											Para comprenderla y usarla sanamente,
											como parte de la civilización aún por evolucionar,
											se requiere un mayor número de personas 
con una formación científica, como Uds.,
											en educación, medicina, derecho, diplomacia,
											gobierno, negocios y medios de comunicación actuales.
									","
											Keep your eyes lifted and your head turning.
											The search for knowledge is in our genes.
											It was put there by our distant ancestors
											who spread across the world,
											and it's never going to be quenched.
											To understand and use it sanely,
											as a part of the civilization yet to evolve
											requires a vastly larger population of scientifically trained people like you.
											In education, medicine, law, diplomacy,
											government, business and the media that exist today.
									","
											Continuez à regardez devant vous et autour de vous.
											La recherche de connaissance est dans nos gènes,
											Elle y a été mise par nos lointains ancêtres
											qui se sont dispersés dans le monde entier,
											et elle ne sera jamais satisfaite
											Pour la comprendre et l'utiliser raisonnablement
											comme une partie de la civilisation qui doit encore évoluer
											il faut beaucoup plus de gens formés aux sciences comme vous.
											Dans les domaines de l'éducation, la médecine, le droit, la diplomatie,
											le gouvernement, les affaires, et les médias qui existent aujourd'hui.
									","
											Halten Sie Ihre Augen offen 
und den Kopf in Bewegung.
											Unser Wissensdurst 
ist genetisch bedingt.
											Er wurde etabliert 
von fernen Vorfahren,
											die die Welt bevölkerten,
											und wird nie ausgelöscht werden.
											Um ihn zu verstehen 
und sinnvoll zu nutzen
											als ein Teil der Zivilisation, 
der sich noch entwickelt,
											braucht es eine viel größere Anzahl an 
wissenschaftlich ausgebildeten Menschen wie Sie.
											In Lehre, Medizin, 
Recht, Diplomatie,
											Politik, Wirtschaft und 
der heutigen Medienlandschaft.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
											Nuestros líderes políticos necesitan al menos un modesto grado de conocimiento científico
											del que carecen hoy en día.
											Sin aplausos, por favor.
											Sería mejor para todos
											si se prepararan antes de asumir el cargo en lugar de aprender sobre la marcha.
											Por lo tanto, es recomendable que estén listos,
											sin importar lo lejos que puedan llegar en el laboratorio,
											para servir como educadores
											durante toda su carrera.
									","
											Our political leaders need at least a modest degree of scientific
											literacy, which most badly lack today —
											no applause, please.
											It will be better for all
											if they prepare before entering office rather than learning on the job.
											Therefore you will do well to act on the side,
											no matter how far into the laboratory
											you may go, to serve as teachers
											during the span of your career.
									","
											Nos dirigeants politiques ont besoin d'au moins un niveau modeste
											de connaissances scientifiques, qui leur manque largement aujourd'hui,
											n'applaudissez pas, s'il vous plaît.
											Ce sera mieux pour tout le monde
											s'ils se préparent avant de prendre leurs fonctions plutôt que d'apprendre sur le tas.
											Donc vous ferez bien de servir aussi,
											peu importe la réussite possible dans le laboratoire,
											comme enseignants
											tout au long de votre carrière.
									","
											Unsere politischen Führer bedürfen 
wenigstens eines Mindestmaßes
											an wissenschaftlicher Bildung, 
die heute dennoch oft fehlt –
											bitte kein Beifall.
											Es wäre besser für alle,
											wenn sie auf ihren Beruf vorbereitet werden 
anstatt bei der Arbeit zu lernen.
											Deswegen würde es 
Ihnen gut tun, wenn Sie,
											unabhängig davon, 
wie weit Sie in die Forschung
											vordringen, im Laufe Ihrer Karriere
											auch als Lehrer tätig sind.
									",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
"
","
","
","
",Advice to a young scientist,E.O. Wilson,14:56,"TED Prize,education,failure,math,science,storytelling,success,youth,technology,humanity,society,social change,future,biology,medical research,work,potential"
