en,pt,fr,title,speaker,duration,tags
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											""Mom, who are these people?""
											It was an innocent question
from my young daughter Alia
											around the time when she was three.
											We were walking along with my husband
											in one of Abu Dhabi's big fancy malls.
											Alia was peering at a huge poster
standing tall in the middle of the mall.
											It featured the three rulers
of the United Arab Emirates.
											As she tucked in my side,
											I bent down and explained
that these were the rulers of the UAE
											who had worked hard
to develop their nation
											and preserve its unity.
											She asked, ""Mom, why is it
that here where we live,
											and back in Lebanon,
where grandma and grandpa live,
											we never see the pictures
of powerful women on the walls?
											Is it because women are not important?""
									","
											"" Mãe, quem são estas pessoas?""
											Foi uma pergunta inocente da minha 
filha mais nova, Alia,
											quando tinha uns três anos.
											Estávamos a passear, com o meu marido,
											num dos grandes centros comerciais
de Abu Dhabi.
											A Alia estava a mirar um grande póster
que estava no meio do centro.
											Este apresentava os três governantes
dos Emirados Árabes Unidos.
											Quando veio para a minha beira
											inclinei-me e expliquei-lhe
que eram os governantes dos EAU
											que trabalharam muito
para desenvolver a nação
											e manter a sua unidade.
											Ela perguntou: ""Mãe, porque é que,
aqui onde vivemos
											""e no Líbano, onde vive a avó e o avô,
											""nunca vemos fotografias de mulheres 
poderosas nas paredes?
											""As mulheres não são importantes?""
									","
											« Maman, qui sont ces gens ? »
											C'était une question innocente
de ma jeune fille, Alia,
											quand elle avait 3 ans.
											Nous marchions avec mon mari
											dans un des grands
centres commerciaux chics d'Abu Dhabi.
											Alia regardait un immense poster
accroché au milieu du centre commercial.
											Il représentait les trois dirigeants
des Émirats Arabes Unis.
											Alors qu'elle me tirait la manche,
											je lui ai expliqué
qu'ils étaient les dirigeants des EAU,
											ayant travaillé dur
pour développer leur nation
											et préserver son unité.
											Elle a demandé : « Maman,
pourquoi est-ce que, là où nous vivons,
											et au Liban où mamie et papy vivent,
											nous ne voyons jamais de photos
de femmes puissantes sur les murs ?
											Les femmes ne sont
pas importantes ? »
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											This is probably the hardest question
I've had to answer in my years as a parent
											and in my 16-plus years
of professional life, for that matter.
											I had grown up in my hometown in Lebanon,
											the younger of two daughters
to a very hard-working pilot
											and director of operations
for the Lebanese Airlines
											and a super-supportive
stay-at-home mom and grandma.
											My father had encouraged
my sister and I to pursue our education
											even though our culture
emphasized at the time
											that it was sons and not daughters
who should be professionally motivated.
											I was one of very few girls
of my generation
											who left home at 18 to study abroad.
											My father didn't have a son,
											and so I, in a sense, became his.
									","
											É provavelmente a pergunta mais difícil 
que me fizeram na vida,
											tanto como mãe como em 16 anos
de vida profissional.
											Cresci na minha cidade natal no Líbano,
											a mais nova de duas filhas
de um atarefado piloto
											e diretor de operações
da linha aérea libanesa
											e de uma dona de casa,
mãe e avó super carinhosa.
											O meu pai encorajou-me e à minha irmã 
para seguirmos os nossos estudos
											apesar de a nossa cultura,
na altura, enfatizar
											que deviam ser os filhos e não as filhas
a serem motivados profissionalmente.
											Fui uma das raras raparigas
da minha geração
											que saiu de casa aos 18 anos
para estudar no estrangeiro.
											O meu pai nunca teve um filho,
											e por isso, de certa forma,
eu assumi esse papel.
									","
											En tant que parent
et dans mes 16 ans de vie professionnelle,
											c'est la question la plus difficile
à laquelle j'ai dû répondre.
											J'ai grandi dans ma ville natale au Liban,
											la plus jeune des deux filles
d'un pilote très travailleur
											également directeur des opérations
pour la compagnie aérienne libanaise
											et d'une mère et d'une grand-mère
au foyer très encourageantes.
											Mon père nous avait encouragées,
ma sœur et moi, à continuer nos études,
											bien que notre culture
mettait alors l'accent
											sur la motivation professionnelle
des fils et non des filles.
											J'étais l'une des rares filles
de ma génération
											à quitter la maison à 18 ans
pour étudier à l'étranger.
											Mon père n'avait pas de fils,
											et, en un sens, je suis devenu son fils.
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											Fast-forward a couple of decades,
and I hope I didn't do too badly
											in making my father proud
of his would-be son.
											As I got my Bachelor's and PhD
in electrical engineering,
											did R and D in the UK,
then consulting in the Middle East,
											I have always been
in male-dominated environments.
											Truth be told, I have never found
a role model I could truly identify with.
											My mother's generation
wasn't into professional leadership.
											There were some
encouraging men along the way,
											but none knew the demands
and pressures I was facing,
											pressures that got particularly acute
when I had my own two beautiful children.
											And although Western women love to give us
poor, oppressed Arab women advice,
											they live different lives
with different constraints.
									","
											Passados uns 20 anos 
acho que não me saí nada mal
											em fazer o meu pai orgulhoso
do seu suposto filho.
											Fiz uma licenciatura e doutoramento 
em Engenharia Elétrica,
											I&amp;D no Reino Unido,
e consultoria no Médio Oriente,
											estive sempre em ambientes
dominados por homens.
											Verdade seja dita, nunca encontrei
um modelo com o qual me identificasse.
											A geração da minha mãe não esteve
em posições de liderança.
											Apareceram alguns homens 
encorajadores
											mas nenhum compreendia as exigências
e pressões que eu enfrentava,
											pressões que tornaram-se particularmente
graves quando tive as minhas duas filhas.
											Apesar de as mulheres ocidentais gostarem
de aconselhar as pobres e oprimidas árabes,
											elas vivem vidas diferentes
com limitações diferentes.
									","
											Faisons un bond de quelques décennies,
j'espère ne pas m'en être trop mal tirée
											et avoir rendu mon père fier
de son presque fils.
											Ayant eu ma licence et mon doctorat
en ingénierie électrique,
											fait de la recherche au Royaume-Uni
et du conseil au Moyen-Orient,
											j'ai toujours été dans des environnements
dominés par les hommes.
											A vrai dire, je n'avais jamais trouvé
de modèle à qui m'identifier.
											La génération de ma mère ne faisait pas
de leadership professionnel.
											J'ai rencontré des hommes
très encourageants
											mais aucun ne connaissait
les exigences et les pressions
											auxquelles je faisais face,
											pressions qui se sont amplifiées
à la naissance de mes deux beaux enfants.
											Bien que les femmes occidentales
aiment nous donner des conseils
											à nous, femmes arabes,
pauvres et oppressées,
											elles vivent des vies différentes
avec des contraintes différentes.
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											So Arab women of my generation
have had to become our own role models.
											We have had to juggle more than Arab men,
											and we have had to face
more cultural rigidity than Western women.
											As a result, I would like to think
that we poor, oppressed women
											actually have some useful,
certainly hard-earned lessons to share,
											lessons that might turn out useful
											for anyone wishing to thrive
in the modern world.
											Here are three of mine.
									","
											Por isso as mulheres da minha geração 
tornaram-se nos seus próprios modelos.
											Lidámos com mais coisas
do que os homens árabes,
											e enfrentámos mais intolerância cultural
do que as mulheres ocidentais.
											Como resultado, acho que nós,
as pobres e oprimidas mulheres
											na realidade, temos para partilhar
algumas lições úteis e suadas,
											lições que podem ser úteis
											para quem quiser prosperar
no mundo moderno.
											Aqui temos três das minhas.
									","
											Les femmes arabes de ma génération
ont dû devenir leur propre modèle.
											Nous avons dû en gérer plus
que les hommes arabes
											et faire face à plus de rigidité
culturelle que les femmes occidentales.
											De ce fait, j'aimerais penser que nous,
femmes pauvres et oppressées,
											avons des leçons utiles,
durement gagnées à partager,
											des leçons pouvant être utiles
											à toute personne voulant prospérer
dans le monde moderne.
											Voici trois de mes leçons.
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											[""Convert their sh*t into your fuel.""]
									","
											[""Converter a m*rda deles
na nossa energia""]
									","
											[« Fais de leur m*rde ton carburant. »]
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											(Laughter)
									","
											( Risos)
									","
											(Rires)
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											(Applause)
									","
											(Aplausos)
									","
											(Applaudissements)
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
											There is this word that everybody
is touting as the key to success:
											resilience.
											Well, what exactly is resilience,
and how do you develop it?
											I believe resilience is simply
the ability to transform shit into fuel.
									","
											Há uma palavra que toda a gente
destaca como a chave para o sucesso:
											resiliência
											O que é exatamente a resiliência
e como a podemos desenvolver?
											Acho que é simplesmente a capacidade
para transformar porcaria em energia.
									","
											Il y a ce mot que tout le monde vend
comme la clé du succès :
											la résilience.
											Qu'est-ce que la résilience
et comment la développer ?
											Je crois que la résilience est juste
la capacité à transformer
											les emmerdes en carburant.
									",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
"
","
","
",3 lessons on success from an Arab businesswoman,Leila Hoteit,14:02,"women in business,women,Middle East,work,business,leadership"
