en,es,fr,title,speaker,duration,tags
"
","
","
",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
											How many companies
have you interacted with today?
									","
											¿Con cuántas compañías
ha interactuado hoy?
									","
											Avec combien d'entreprises
avez-vous interagi aujourd'hui ?
									",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
","
","
",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
											Well, you got up in the morning,
											took a shower,
											washed your hair,
											used a hair dryer,
											ate breakfast —
											ate cereals, fruit, yogurt, whatever —
											had coffee —
											tea.
											You took public transport to come here,
											or maybe used your private car.
											You interacted with the company
that you work for or that you own.
											You interacted with your clients,
											your customers,
											and so on and so forth.
											I'm pretty sure there are
at least seven companies
											you've interacted with today.
									","
											Bien, se levantó por la mañana,
											tomó una ducha,
											lavó su cabello,
											usó el secador de cabellos,
											tomó el desayuno...
											comió cereales, fruta, yogurt
— lo que sea —
											tomó café,
											té.
											Usó el transporte púbico
para llegar aquí,
											o quizás su propio auto.
											Interactuó con la compañía donde trabaja,
o de la que es propietario.
											Interactuó con sus clientes,
											sus consumidores,
											y así sucesivamente.
											Estoy seguro de que hay
al menos siete compañías
											con las cuales ha interactuado hoy.
									","
											Vous vous êtes réveillé ce matin,
											avez pris une douche,
											vous êtes lavé les cheveux,
											utilisé un sèche-cheveux,
											pris votre petit déjeuner,
											mangé des céréales, des fruits
un yaourt, bref,
											pris un café,
											un thé.
											Vous avez pris les transports en commun
											ou utilisé votre propre voiture.
											Vous avez interagi avec l'entreprise
où vous travaillez
											ou que vous possédez.
											Vous avez interagi
											avec vos clients,
											et ainsi de suite.
											Je suis certain que vous avez interagi
											avec au moins
sept entreprises aujourd'hui.
									",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
","
","
",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
											Let me tell you a stunning statistic.
											One out of seven
large, public corporations
											commit fraud every year.
											This is a US academic study
that looks at US companies —
											I have no reason to believe
that it's different in Europe.
											This is a study that looks
at both detected and undetected fraud
											using statistical methods.
											This is not petty fraud.
											These frauds cost
the shareholders of these companies,
											and therefore society,
											on the order of
380 billion dollars per year.
									","
											Déjeme darle una estadística asombrosa.
											Una de siete grandes corporaciones
											comete fraude anualmente.
											Este es un estudio académico de EE.UU.
que observa compañías nacionales...
											y no creo que sea diferente en Europa.
											Un estudio que observa ambos,
fraude detectado y no detectado,
											usando métodos estadísticos.
											Este no es fraude menor.
											Estos fraudes cuestan
a los accionistas de las empresas,
											y por lo tanto a la sociedad,
											en el rango de 
USD 380 000 millones al año.
									","
											Permettez-moi de vous donner
une statistique étonnante.
											Une grande entreprise sur sept
											commet des fraudes chaque année.
											C'est une étude universitaire américaine
											concernant les entreprises américaines.
											Je n'ai aucune raison de croire
que c'est différent en Europe.
											Il s'agit d'une étude qui étudie
les fraudes détectées et non détectées
											en utilisant des méthodes statistiques.
											Ce ne sont pas de petites fraudes.
											Ces fraudes coûtent
aux actionnaires de ces entreprises,
											et donc à la société,
											de l'ordre de
380 milliards de dollars par an.
									",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
","
","
",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
											We can all think of some examples, right?
											The car industry's secrets
aren't quite so secret anymore.
											Fraud has become a feature,
											not a bug,
											of the financial services industry.
											That's not me who's claiming that,
											that's the president
of the American Finance Association
											who stated that
in his presidential address.
											That's a huge problem
if you think about, especially,
											an economy like Switzerland,
											which relies so much on the trust
put into its financial industry.
									","
											Todos podemos recordar
algunos ejemplos, ¿verdad?
											Los secretos de la industria automotriz
dejaron de ser secretos.
											El fraude pasó a ser una característica,
											no un error,
											de la industria de servicios financieros.
											No estoy yo declarando esto,
											sino el presidente de la 
Asociación Financiera Estadounidense,
											que declaró esto
en su discurso presidencial.
											Eso es un gran problema,
si pensamos, especialmente,
											en una economía como Suiza,
											que se basa en la confianza puesta
en su industria financiera.
									","
											On pense tous à certains exemples.
											Les secrets de l'industrie automobile
ne sont plus si secrets.
											La fraude est devenue une caractéristique,
											pas un bug,
											de l'industrie des services financiers.
											Ce n'est pas moi qui prétends cela,
											c'est le président
de l'American Finance Association
											qui a déclaré ça
dans son discours présidentiel.
											C'est un énorme problème
si vous pensez, en particulier,
											à une économie comme la Suisse
											qui repose tant sur la confiance
en son secteur financier.
									",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
","
","
",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
"
											On the other hand,
											there are six out of seven companies
who actually remain honest
											despite all temptations
to start engaging in fraud.
											There are whistle-blowers
like Michael Woodford,
											who blew the whistle on Olympus.
											These whistle-blowers risk their careers,
											their friendships,
											to bring out the truth
about their companies.
											There are journalists
like Anna Politkovskaya
											who risk even their lives
to report human rights violations.
											She got killed —
											every year,
											around 100 journalists get killed
											because of their conviction
to bring out the truth.
									","
											Por otra parte,
											hay un grupo de seis o siete compañías
que permanecen honestas
											más allá de las tentaciones
de comenzar a participar en el fraude.
											Hay denunciantes,
como Michael Woodford,
											quien denunció a Olympus.
											Estos denunciantes arriesgan sus carreras,
											sus amistades,
											para exponer la verdad
acerca de sus compañías.
											Hay periodistas, como Anna Politkovskaya,
											que hasta arriesgan sus vidas para
reportar violaciones de derechos humanos.
											Ella fue muerta...
											cada año,
											mueren unos 100 periodistas,
											por su convicción en descubrir la verdad.
									","
											D'un autre côté,
											il y a six entreprises sur sept
qui restent vraiment honnêtes
											malgré toutes les tentations à frauder.
											Il y a des lanceurs d'alerte
comme Michael Woodford
											qui a dénoncé Olympus.
											Ces lanceurs d'alerte
risquent leur carrière,
											leurs amitiés,
											pour dévoiler la vérité
sur leurs entreprises.
											Il y a des journalistes,
comme Anna Politkovskaya,
											qui risquent leur vie pour signaler
les violations des droits de l'Homme.
											Elle a été tuée.
											Chaque année,
											une centaine de journalistes sont tués
											à cause de leur conviction
pour dévoiler la vérité.
									",What really motivates people to be honest in business,Alexander Wagner,13:28,"business,economics,corruption,motivation,finance,society,TEDx"
