en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
											Almost two years ago,
											I was driving in my car in Germany,
											and I turned on the radio.
											Europe at the time was in the middle
											of the Euro crisis,
											and all the headlines were about European countries
											getting downgraded by rating agencies
											in the United States.
											I listened and thought to myself,
											""What are these rating agencies,
											and why is everybody so upset about their work?""
									","
											Hace casi dos años
											iba conduciendo mi auto en Alemania,
											y encendí la radio.
											Europa en ese momento estaba en medio
											de la crisis del euro,
											y todos los titulares eran de países europeos
											siendo degradados por 
las agencias de calificación
											de EEUU.
											Escuché y me dije,
											""¿Cuáles son esas agencias de calificación,
											y por qué está todo el mundo 
tan molesto por su trabajo?""
									","
											Neredeyse iki sene önce
											bir gün Almanya'da arabamı sürerken
											radyoyu açtım.
											O zaman Avrupa, Euro krizinin
											tam ortasındaydı.
											Tüm haber başlıkları Avrupa ülkelerinin notunun
											ABD'deki kredi derecelendirme kuruluşları tarafından
											düşürüldüğü ile alakalıydı.
											Dinledim ve kendi kendime düşündüm,
											""Kredi derecelendirme kuruluşları nedir ve
											neden herkes bunların yaptıkları işlerden dolayı üzgün?"" diye
									","
											Vor fast zwei Jahren
											saß ich in meinem Wagen,
in Deutschland,
											und schaltete das Radio an.
											Europa war zu dem 
Zeitpunkt mitten in der
											Euro-Krise
											und in allen Schlagzeilen 
las man von europäischen Ländern,
											die von Ratingagenturen 
mit Sitz in den USA
											heruntergestuft wurden.
											Ich hörte zu und dachte mir:
											""Was sind diese 
Ratingagenturen,
											und warum sind alle wegen
deren Arbeit so aufgebracht?""
									",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
","
","
","
",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
											Well, if you were sitting
											next to me in the car that day
											and would have told me that I would devote
											the next years to trying to reform them,
											obviously I would have called you crazy.
											But guess what's really crazy:
											the way these rating agencies are run.
											And I would like to explain to you
											not only why it's time to change this,
											but also how we can do it.
									","
											Si hubieran estado sentados
											a mi lado en el auto ese día
											y me habrían dicho que dedicaría
											los siguientes años 
a tratar de reformarlas,
											obviamente les habría llamado locos.
											Pero adivinen qué es realmente loco:
											la forma en que funcionan 
las agencias de calificación.
											Y me gustaría explicarles
											no solo por qué es hora 
de cambiar esto,
											sino también 
cómo podemos hacerlo.
									","
											Yani, eğer o gün arabada
											yanımda oturuyor olsaydınız ve
											önümüzdeki seneleri bu kuruluşları düzeltmeye
											çalışarak geçireceğimi söyleseydiniz
											açıkça size çılgın derdim.
											Ama daha çılgını ne tahmin edin:
											Bu kredi derecelendirme kuruluşlarının çalışma şekli.
											Sadece bunu değiştirmenin zamanının niye geldiğini değil
											aynı zamanda bunu nasıl değiştireceğimizi de
											size açıklamak istiyorum.
									","
											Hätten Sie an dem Tag
											neben mir im Auto gesessen
											und mir gesagt, dass ich in den 
folgenden Jahren versuchen würde,
											diese Agenturen zu reformieren,
											hätte ich Sie auf jeden
Fall für verrückt erklärt.
											Aber raten Sie mal, 
was wirklich verrückt ist:
											wie diese Agenturen 
geführt werden.
											Ich würde Ihnen 
gerne nicht nur erklären,
											warum es an der Zeit 
ist, das zu ändern,
											sondern auch, wie 
wir das tun können.
									",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
","
","
","
",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
											So let me tell you a little bit
											about what rating agencies really do.
											As you would read a car magazine
											before purchasing a new car
											or taking a look at a product review
											before deciding which kind of tablet or phone to get,
											investors are reading ratings
											before they decide in which kind of product
											they are investing their money.
											A rating can range from a so-called AAA,
											which means it's a top-performing product,
											and it can go down to the level
											of the so-called BBB-,
											which means it's a fairly risky investment.
											Rating agencies are rating companies.
											They are rating banks.
											They are rating even financial products
											like the infamous mortgage-backed securities.
											But they can also rate countries,
											and these ratings are called sovereign ratings,
											and I would like to focus in particular
											on these sovereign ratings.
									","
											Déjenme contarles un poco
											qué hacen en realidad 
estas agencias calificadoras.
											Así como Uds. leerían una revista de autos
											antes de comprar uno nuevo
											o echarían un vistazo 
a una valoración del producto
											antes de decidir qué tipo de 
tableta o teléfono comprar,
											los inversores leen las calificaciones
											antes de decidir en qué tipo de producto
											invertirán su dinero.
											Una clasificación puede 
variar del llamado AAA,
											que significa que es 
un producto de alto rendimiento,
											hasta abajo al nivel
											del llamado BBB-,
											que significa que es una 
inversión bastante arriesgada.
											Las agencias de calificación 
son empresas de calificación.
											Son bancos de calificación.
											Clasifican incluso productos financieros
											como los infames valores 
respaldados por hipotecas.
											Pero también pueden tasar países,
											y estas calificaciones se 
denominan calificaciones soberanas,
											y me gustaría centrarme en particular
											en estas calificaciones soberanas.
									","
											Önce kredi derecelendirme kuruluşları
											gerçekte ne iş görür size anlatayım.
											Aynen araba almadan önce
											araba dergilerini okuduğunuz gibi
											ya da ne tür bir tablet veya telefon alacağınıza
											karar vermeden önce ürün yorumlarına baktığınız gibi
											yatırımcılar da ne tür ürünlere
											para yatıracaklarına karar vermeden önce
											kredi derecelerini okurlar.
											Söz gelimi kredi derecesi, ürünün çok iyi
											performans gösterdiği anlamına gelen AAA'dan
											riskli bir yatırım anlamına gelen
											BBB-'ye kadar
											düşebilir.
											Derecelendirme kuruluşları derecelendirme şirketleridir.
											Bir bakıma derecelendirme bankalarıdır.
											Bunlar ipotek teminatlı menkul değerler gibi
											kötü üne sahip finansal ürünleri bile derecelendirirler.
											Hatta ülkeleri bile derecelendirirler ve
											bu derecelere devlet kredi notu denir.
											Hususiyetle bu devlet kredi notları
											üzerine biraz durmak istiyorum.
									","
											Lassen Sie mich Ihnen also erklären,
											was diese Ratingagenturen wirklich tun.
											Genau wie Sie Automagazine lesen würden,
											bevor Sie sich ein neues Auto kaufen,
											oder sich Kundenrezensionen
und Produktbewertungen ansehen,
											bevor Sie entscheiden, 
welches Tablet oder Handy Sie kaufen,
											lesen Investoren Ratings,
											bevor Sie sich entscheiden,
in welche Art von Produkt
											sie ihr Geld investieren.
											Diese Ratings reichen vom
sogenannten AAA (engl. triple A),
											was bedeutet, dass es ein sehr 
leistungsstarkes Produkt ist,
											bis nach unten,
											zum sogenannten BBB-Level
(engl. triple B minus),
											was bedeutet, dass es ein 
ziemlich riskantes Investment ist.
											Ratingagenturen bewerten Unternehmen.
											Sie bewerten Banken.
											Sie bewerten sogar finanzielle Produkte,
											wie die berühmt-berrüchtigten
hypothekarisch gesicherten Wertpapiere.
											Aber sie können auch Länder bewerten,
											diese Bewertungen 
nennt man Länderratings,
											und ich möchte mich besonders
											auf diese Länderratings konzentrieren.
									",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
","
","
","
",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
											And I can tell, as you're listening to me right now,
											you're thinking,
											so why should I really care about this, right?
											Be honest.
											Well, ratings affect you.
											They affect all of us.
											If a rating agency rates a country,
											it basically assesses and evaluates
											a country's debt
											and the ability and willingness of a country
											to repay its debt.
											So if a country gets downgraded by a rating agency,
											the country has to pay more
											in order to borrow money
											on the international markets.
											So it affects you as a citizen and as a taxpayer,
											because you and your fellow countrymen
											have to pony up more in order to borrow.
											But what if a country can't afford to pay more
											because it's maybe too expensive?
											Well, then the country has less available
											for other services, like roads, schools, healthcare.
											And this is the reason why you should care,
											because sovereign ratings affect everyone.
											And that is the reason why I believe
											they should be defined as public goods.
											They should be transparent, accessible,
											and available to everyone at no cost.
									","
											Y puedo decir, que al estar 
escuchándome ahora mismo,
											piensan
											¿por qué debería realmente 
preocuparme por esto? ¿verdad?
											Sean honestos.
											Bueno, las calificaciones les afectan.
											Nos afectan a todos.
											Si las agencias califican a un país,
											básicamente miden y evalúan
											la deuda de un país
											la capacidad y 
la voluntad de un país
											de pagar su deuda.
											Así que si un país obtiene una 
mala nota de una agencia calificadora,
											el país tiene que pagar más
											para obtener dinero prestado
											en los mercados internacionales.
											Así que les afecta como 
ciudadanos y como contribuyentes,
											porque Uds. y sus compatriotas
											tienen que pagar más 
para que les presten.
											Pero ¿qué pasa si un país 
no puede permitirse pagar más
											porque tal vez es demasiado caro?
											Bueno, entonces el país 
tiene menos liquidez
											para otros servicios, como carreteras, 
escuelas, salud
											Y esta es la razón por 
la qué debería importarles,
											porque las calificaciones soberanas 
afectan a todo el mundo.
											Y esa es la razón por la que creo
											que se deberían definir 
como bienes públicos.
											Deben ser transparentes, accesibles,
											y disponibles a todo el mundo 
sin costo alguno.
									","
											Bence, şu anda beni dinlerken bile
											düşünüp, kendi kendinize
											'bu niye umurumda olsun ki!' diyorsunuz, değil mi?
											Dürüst olalım.
											Yani, kredi derecelendirmeleri sizi etkiler.
											Hepimizi etkiler.
											Bir kredi derecelendirme kuruluşu bir ülkeyi
											derecelendirdiğinde temel olarak o ülkenin
											borcunu,
											geri ödeme kabiliyetini ve istekliliğini
											değerlendirir.
											Yani bir ülkenin notu bir derecelendirme kuruluşu tarafından
											düşürülürse, bu ülke uluslararası piyasalarda
											kendine borç bulabilmek için
											daha fazla ödeme yapmak zorundadır.
											Yani bu sizi vatandaş ve vergi mükellefi olarak etkiler.
											Çünkü siz ve halkınız istemeyerek de olsa
											borç bulmak için paraları sökülmek durumundasınız.
											Peki ya muhtemelen çok masraflı olduğundan dolayı
											ülke daha fazla ödeme yapamıyorsa?
											O takdirde ülkenin yollar, okullar ve sağlık
											gibi diğer hizmetler için daha az parası kalacaktır.
											İşte bu yüzden umurunuzda olmalı.
											Çünkü devlet kredi notu herkesi etkiler.
											Bence bu sebepten
											kamu malı olarak tabir olunmaları gerekir.
											Şeffaf, erişilebilir ve bedava olarak
											herkese açık olmaları gerekir.
									","
											Ich kann mir vorstellen, 
wenn Sie mir hier so zuhören,
											dass Sie sich bestimmt fragen:
											Aber was kümmert mich das, stimmt's?
											Seien Sie ehrlich.
											Diese Bewertungen betreffen auch Sie.
											Sie betreffen uns alle.
											Wenn eine Ratingagentur ein Land bewertet,
											werden im Grunde 
die Schulden eines Landes,
											dessen Vermögen
und die Bereitschaft des Landes,
											diese Schulden zurückzuzahlen,
											beurteilt und ausgewertet.
											Wenn ein Land also von einer 
Ratingagentur herabgestuft wird,
											muss dieses Land mehr zahlen,
											wenn es auf dem internationalen Markt
											Geld leihen will.
											Es betrifft Sie also als 
Bürger und Steuerzahler,
											weil Sie und Ihre Landsleute
											mehr zahlen müssen, um Geld zu leihen.
											Aber was, wenn ein Land es sich 
nicht leisten kann, mehr zu zahlen,
											weil es vielleicht zu teuer ist?
											In dem Fall steht dem 
Land weniger zur Verfügung
											für andere Leistungen, wie Straßen, 
Schulen oder das Gesundheitswesen.
											Und das ist der Grund, 
warum es Sie kümmern sollte,
											weil Länderratings 
jeden Einzelnen betreffen.
											Und das ist auch der 
Grund, warum ich glaube,
											dass sie als öffentliche 
Güter definiert werden sollten.
											Sie sollten transparent, zugänglich
											und für jeden kostenlos verfügbar sein.
									",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
","
","
","
",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
"
											But here's the situation:
											the rating agency market is dominated
											by three players and three players only —
											Standard &amp; Poor's, Moody's, and Fitch —
											and we know whenever there
is a market concentration,
											there is really no competition.
											There is no incentive to improve
											the quality of your product.
											And let's face it, the credit rating 
agencies have contributed,
											putting the global economy on the brink,
											and yet they have to change the way they operate.
									","
											Pero esta es la situación:
											el mercado de agencias 
de calificación está dominado
											por tres jugadores y solo tres jugadores:
											Standard &amp; Poor's, Moody's y Fitch,
											y sabemos que cuando hay 
una concentración del mercado,
											no hay competencia real.
											No hay ningún incentivo para mejorar
											la calidad del producto.
											Y seamos realistas, las agencias de 
calificación crediticia han contribuido
											a poner la economía mundial al borde,
											y todavía tienen que cambiar 
la forma en que operan.
									","
											Ancak durum şu:
											Kredi derecelendirme piyasasına
											sadece ve sadece üç aktör hakim.
											Bunlar; Standard &amp; Poor's, Moody's ve Fitch.
											Ne zaman bir piyasa yoğunluğu olsa rekabetin
											ortadan kalktığını biliyoruz.
											Ürününüzün kalitesini artırmak için
											hiç bir teşvik olmaz.
											Kabul edelim, kredi derecelendirme kuruluşları küresel ekonominin
											çöküşün eşiğine gelmesine katkı sağladılar.
											Ama artık çalışma şekillerini değiştirmeleri lazım.
									","
											Aber die Sachlage
sieht folgendermaßen aus:
											Der Ratingagenturen-Markt
											wird ausschließlich von 
drei Unternehmen dominiert
											— Standard &amp; Poor's, 
Moody's und Fitch —
											und wann immer 
es eine Marktkonzentration gibt,
											gibt es keinen richtigen 
Konkurrenzkampf.
											Es gibt keinen Anreiz
											zur Qualitätsverbesserung des Produktes.
											Und seien wir ehrlich, die Kreditratingagenturen 
haben dazu beigetragen,
											unsere globale Wirtschaft an 
den Rand des Ruins zu treiben,
											aber ihre Arbeitsweise haben 
sie immer noch nicht geändert.
									",The 3 agencies with the power to make or break economies,Annette Heuser,9:49,"business,finance,global issues"
