en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
											I love trees, and I'm very lucky,
											because we live near a wonderful arboretum,
											and Sundays, usually, I'd go there with my wife
											and now, with my four-year-old,
											and we'd climb in the trees, we'd play hide and seek.
											The second school I was at had big trees too,
											had a fantastic tulip tree, I think it was the biggest in the country,
											and it also had a lot of wonderful bushes and vegetation
											around it, around the playing fields.
									","
											Ağaçlara bayılırım ve de evim muhteşem bir
											arboretuma yakın olduğu için çok şanslıyım,
											pazar günleri genellikle eşim ve 4 yaşındaki
											çocuğum ile oraya gideriz,
											ağaçlara tırmanırız, saklambaç oynarız.
											İkinci okulumun da kocaman ağaçları vardı,
											kocaman bir lale vardı, sanırım ülkedeki en büyük laleydi,
											ayrıca oyun alanının çevresinde muhteşem çalılar
											ve bitkiler bulunuyordu.
									","
											J’adore les arbres, et j'ai beaucoup de chance
											car nous vivons à côté d'un magnifique arboretum,
											et souvent le dimanche j'y vais avec ma femme
											et maintenant, avec mon petit de quatre ans
											on grimpe aux arbres et on joue à cache-cache.
											Et la deuxième école où j'allais avait de grands arbres aussi.
											Elle avait un fantastique tulipier, je pense que c'était le plus grand du pays,
											et il y avait aussi beaucoup de superbes buissons et de la végétation
											tout autour, autour des terrains de jeux.
									","
											Ich liebe Bäume und ich bin ein Glückspilz,
											denn wir leben in der Nähe eines wundervollen Baumgartens
											und oft gehe ich sonntags mit meiner Frau
											und unserem Vierjährigen dorthin,
											um in den Bäumen herumzuklettern und verstecken zu spielen.
											Meine Mittelschule hatte auch große Bäume,
											es gab einen fantastischen Tulpenbaum, wohl den größten des Landes
											und es gab auch viel tolles Gebüsch und andere Gewächse
											um die Spielflächen herum.
									",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
","
","
","
",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
											One day I was grabbed by some of my classmates,
											and taken in the bushes — I was stripped; I was attacked;
											I was abused; and this came out of the blue.
											Now, the reason I say that, because, afterwards, I was thinking —
											well, I went back into the school — I felt dirty; I felt betrayed;
											I felt ashamed, but mainly — mainly, I felt powerless.
											And 30 years later I was sitting in an airplane,
											next to a lady called Veronica, who came from Chile,
											and we were on a human rights tour,
											and she was starting to tell me what it was like to be tortured,
											and, from my very privileged position,
											this was the only reference point that I had.
											And it was an amazing learning experience
											because, for me, human rights have been something in which I had,
											you know, a part-time interest, but, mainly,
											it was something that happened to other people over there.
									","
											Bir gün birkaç sınıf arkadaşım tarafından hırpalandım
											ve çalılara atıldım, elbiselerim soyuldu, bana saldırdılar,
											kötü şeyler yaşadım ve bunlar bir anda oldu.
											Şimdi, bunları anlatmamın sebebi, sonrasında, düşünüyordum ki —
											okula geri gittiğimde, kendimi kirlenmiş, ihanete uğramış,
											utandırılmış hissettim ama en çok da güçsüz hissettim,
											ve 30 yıl sonra bir uçakta oturuyordum,
											Veronica isimli Şilili bir bayanın yanında
											bir insan hakları turunda birlikteydik
											ve o bana işkence görmenin nasıl bir şey olduğunu anlatmaya başladı,
											ve benim açımdan da okuldaki anım
											benim yaşadığım tek dayanak noktamdı.
											Bu muhteşem bir öğrenim deneyimiydi,
											çünkü, bana göre, insan hakları her zaman kendimi
											içinde hissettiğim bir konuydu, ama, aslen,
											orada yaşayan diğer insanların başına gelen bir şeydi.
									","
											Et un jour des camarades de classe m'ont attrapé,
											et jeté dans les buissons, j'ai été dépouillé, j'ai été attaqué,
											j'ai été insulté, et c’est venu de nulle part.
											La raison pour laquelle je dis ça, c'est parce que, après, j'ai pensé —
											donc, je suis retourné à l'école, je me suis senti sale, trahi
											j'avais honte, mais surtout — je me sentais surtout impuissant,
											et 30 ans plus tard j'étais assis dans un avion
											à côté d'une femme, Veronica, qui venait du Chili
											et nous étions en tournée pour les droits de l'homme
											et elle a commencé à me raconter ce que ça faisait d'être torturée,
											et, de ma place très privilégiée,
											c'était ma seule référence sur la question.
											Et c'était une expérience de vie extraordinaire
											parce que pour moi, les droits de l'homme n'avaient qu'un intérêt partiel,
											vou voyez, mais surtout,
											c'était quelque chose qui arrivait aux autres, là-bas..
									","
											Eines Tages packten mich einige meiner Klassenkameraden
											und schleppten mich ins Gebüsch, ich wurde ausgezogen und angegriffen,
											ich wurde misshandelt und das völlig aus dem Nichts heraus.
											Ich erzähle Ihnen das, weil ich nachher dachte —
											nun, ich ging zurück zur Schule und fühlte mich schmutzig und verraten
											und ich schämte mich, aber vor allem fühlte ich mich machtlos.
											30 Jahre später saß ich in einem Flugzeug
											neben einer Dame aus Chile namens Veronica.
											Wir waren auf einer Tournee für die Menschenrechte
											und sie erzählte mir, wie es ist, gefoltert zu werden,
											und in meiner eigenen, sehr privilegierten Situation
											war dies der einzige Referenzpunkt, den ich dazu hatte.
											Das war eine erstaunliche Lernerfahrung für mich,
											denn für mich waren Menschenrechte immer etwas, was mich
											sozusagen teilzeitlich interessierte, aber vor allem
											war es etwas, das anderen Menschen weit weg passierte.
									",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
","
","
","
",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
											But I got a phone call from Bono in 1985 and, as you know,
											he's a great singer, but he's a magnificent hustler, and —
									","
											1985 yılında Bono'dan bir telefon aldım, bildiğiniz gibi
											harika bir şarkıcıdır ama muhteşem de bir aktif kişidir (hilebaz).
									","
											Mais j'ai reçu un appel de Bono en 1985 et, comme vous le savez,
											c'est un grand chanteur, mais c'est un sacré manipulateur, et —
									","
											1985 bekam ich einen Anruf von Bono und wie Sie wissen
											ist er ein großartiger Sänger, aber auch jemand, der einen sehr bedrängen kann —
									",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
","
","
","
",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
											(Laughter) —
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
","
","
","
",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
"
											a very hard guy to say no to, and he was saying,
											you know, just after I'd done the Biko song,
											we're going to do a tour for Amnesty,
											you have to be on it, and really that was the first time
											that I'd been out and started meeting people
											who'd watched their family being shot in front of them,
											who'd had a partner thrown out of an airplane into an ocean,
											and suddenly this world of human rights arrived in my world,
											and I couldn't really walk away in quite the same way as before.
									","
											hayır denmesi çok zor birisidir ve ben Biko
											şarkısını yaptıktan sonra,
											genel af için bir tura gidiyorduk,
											ilgilenilmesi gerekir, ve gerçekten bu benim ilk kez
											çıkıp gözleri önünde ailelerinin vurulduğunu gören insanlarla,
											partnerleri gözü önünde uçaktan okyanusa atılan
											insanlarla, tanışmaya başladığım zamandı
											ve birden bu insan hakları dünyası benim dünyamın içine girdi,
											ve gerçekten önceden yaptığım gibi bu konudan uzaklaşamadım.
									","
											c'est quelqu'un à qui il est difficile de dire non, et il disait
											c'était juste après que j'ai fait fait la chanson Biko,
											nous allons faire une tournée pour Amnesty.
											tu dois en faire partie, et, vraiment, c'était la première fois
											que je rencontrais des personnes
											qui avaient vu leur famille se faire tuer sous leurs yeux,
											et un proche jeté d'un avion dans l'océan,
											et soudain, ce monde des droits de l'homme est entré dans mon monde,
											et je ne pouvais vraiment plus m'en aller comme si de rien n'était.
									","
											und es ist sehr schwierig, ihm etwas abzuschlagen.
											Und er sagte also, sobald ich Biko fertig aufgenommen hätte,
											machen wir eine Tournee für Amnesty
											Du musst unbedingt dabei sein, und das war tatsächlich das erste Mal
											dass ich da draußen Menschen begegnen sollte,
											deren Familien vor ihren Augen erschossen worden waren,
											deren Partner aus einem Flugzeug ins Meer geworfen wurden
											und plötzlich traf diese Welt der Menschenrechte auf meine Welt
											und ich konnte einfach nicht auf dieselbe Weise weitermachen wie zuvor.
									",Fight injustice with raw video,Peter Gabriel,14:08,"activism,collaboration,culture,film,global issues,music,social change,storytelling,art"
