en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
											I've actually been waiting by the phone
											for a call from TED for years.
											And in fact, in 2000, I was ready to talk about eBay, but no call.
											In 2003, I was ready to do a talk
											about the Skoll Foundation and social entrepreneurship. No call.
											In 2004, I started Participant Productions
											and we had a really good first year, and no call.
											And finally, I get a call last year,
											and then I have to go up after J.J. Abrams.
											(Laughter)
											You've got a cruel sense of humor, TED.
											(Laughter)
									","
											Realmente he estado esperando al lado del telefono
											por una llamada de TED hace años.
											Y de hecho, en el año 2000, estaba listo para hablar de eBay... pero no hubo llamada.
											En el 2003 estaba listo para dar una charla
											sobre la Fundación Skoll y el emprendimiento social. No hubo llamada.
											En el 2004 fundé Participant Productions
											y tuvimos un muy buen primer año, y no hubo llamada.
											Y finalmente recibo la llamada el año pasado,
											y me toca hablar después de J.J. Abrams.
											(Risas)
											Tienes un cruel sentido del humor, TED.
											(Risas)
									","
											Pour tout vous dire cela fait des années que j’attends près du téléphone
											un coup de fil de TED.
											En fait, en 2000, j’étais prêt à parler de Ebay...Mais pas d’appel.
											En 2003, j’étais prêt à parler
											de la fondation Skoll et de l’entreprenariat social. Pas d’appel.♫
											En 2004, j’ai lancé Participant Productions
											et nous avons eu une très bonne année, et, pas d’appel.
											Et pour finir je reçois un coup de fil l’année dernière
											et maintenant je dois prendre le micro après J.J. Abrams.
											(Rires)
											Vous avez vraiment un sens de l’humour cruel, TED.
											(Rires)
									","
											Ehrlich gesagt habe ich 
auf den Anruf von TED
											jahrelang gewartet.
											Schon 2000 wollte ich über eBay sprechen, 
doch es kam kein Anruf.
											2003 war ich bereit, 
einen Vortrag
											über die Skoll Foundation und soziales 
Unternehmertum zu halten. Kein Anruf.
											2004 startete ich 
Participant Productions,
											und unser erstes Jahr verlief sehr gut, 
aber es kam kein Anruf.
											Und dann bekam ich letztes Jahr 
endlich einen Anruf,
											dass ich direkt nach J.J. Abrams sprechen soll.
											(Lachen)
											TED hat einen 
grausamen Humor.
											(Lachen)
									",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
","
","
","
",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
											When I first moved to Hollywood from Silicon Valley,
											I had some misgivings.
											But I found that there were some advantages to being in Hollywood.
											(Laughter)
											And, in fact, some advantages to owning your own media company.
											And I also found that Hollywood and Silicon Valley
											have a lot more in common than I would have dreamed.
											Hollywood has its sex symbols, and the Valley has its sex symbols.
											(Laughter)
											Hollywood has its rivalries, and the Valley has its rivalries.
											Hollywood gathers around power tables,
											and the Valley gathers around power tables.
											So it turned out there was a lot more in common
											than I would have dreamed.
									","
											Cuando me mudé a Hollywood desde Silicon Valley,
											tenía algunas dudas.
											Pero me di cuenta que había algunas ventajas por estar en Hollywood.
											(Risas)
											Y, de hecho, algunas ventajas a ser dueño de tu propia empresa de medios.
											Y también me di cuenta que Hollywood y Silicon Valley
											tienen mucho más en común de lo que yo hubiese soñado.
											Hollywood tiene sus símbolos sexuales, y el valle tiene sus simbolos sexuales.
											(Risas)
											Hollywood tiene sus rivalidades, y el Valle tiene sus rivalidades.
											Hollywood se reúne alrededor de mesas de poder,
											y el Valle se reúne alrededor de mesas de poder,
											De modo que resultó que había mucho más en común,
											que yo —- que yo hubiese soñado.
									","
											Quand j’ai quitté la Silicon Valley pour vivre à Hollywood,
											ce ne fut pas sans appréhension.
											Or, j’ai trouvé qu’il y avait certains avantages à être à Hollywood.
											(Rires)
											Et que c’était plutôt bien de diriger sa propre société media.
											J’ai aussi découvert que Los Angeles et la Silicon Valley
											ont même encore plus en commun que dans mes meilleurs rêves.
											Hollywood a ses icônes sexuelles et la Vallée a ses icônes sexuelles
											(Rires)
											Hollywood a ses rivalités et la Vallée a ses rivalités.
											Hollywood se réunit autour de table de décideurs
											et la Vallée se réunit autour de tables de décideurs.
											Donc, il s’avère qu’il y a beaucoup plus en commun
											que je n’aurais osé le rêver.
									","
											Als ich damals aus dem Silicon Valley 
nach Hollywood zog,
											plagten mich anfangs 
einige Zweifel.
											Doch dann fand ich heraus, dass ein Leben 
in Hollywood Vorteile hat.
											(Lachen)
											Ebenso der Besitz eines
eigenen Medienunternehmens.
											Zudem stellte ich fest, 
dass Hollywood und Silicon Valley
											viel mehr gemeinsam haben, 
als ich geahnt hatte.
											Hollywood hat seine Sexsymbole, 
und Silicon Valley hat seine Sexsymbole.
											(Lachen)
											Hollywood hat seine Rivalen, 
und Silicon Valley auch.
											Hollywood versammelt sich um Salontische
											und Silicon Valley auch.
											Also stellte sich heraus, 
dass sie viel mehr gemeinsam hatten,
											als ich mir jemals 
gedacht hätte.
									",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
","
","
","
",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
											But I'm actually here today to tell a story.
											And part of it is a personal story. When Chris invited me to speak,
											he said, people think of you as a bit of an enigma,
											and they want to know what drives you a bit.
											And what really drives me is a vision of the future
											that I think we all share.
											It's a world of peace and prosperity and sustainability.
											And when we heard a lot of the presentations
											over the last couple of days,
											Ed Wilson and the pictures of James Nachtwey,
											I think we all realized how far we have to go
											to get to this new version of humanity
											that I like to call ""Humanity 2.0.""
											And it's also something that resides in each of us,
											to close what I think
											are the two big calamities in the world today.
									","
											Pero estoy aquí para contar una historia.
											Y parte de ella es una historia personal. Cuando Chris me invitó a hablar,
											él dijo ""la gente piensa de tí como — un poco como un enigma,
											y quieren saber que es lo que te motiva"".
											Y lo que realmente me motiva - es una visión del futuro
											que yo creo que todos compartimos.
											Es un mundo de paz y prosperidad y sustentabilidad.
											Y cuando nosotros — cuando escuchamos muchas de las presentaciones,
											durante el último par de días,
											Ed Wilson y las imágenes de James Nachtwey,
											creo que todos nos dimos cuenta de cuanto tenemos por hacer
											para llegar a esa nueva version de la humanidad
											que me gusta llamar ""Humanidad 2.0"".
											y también es algo que vive en cada uno de nosotros,
											para cerrar lo que yo creo son las
											dos grandes calamidades en el mundo de hoy.
									","
											Une histoire en partie autobiographique.
											Une histoire en partie autobiographique. Quand Chris m’a invité à venir vous parler,
											il m’a dit que les gens me voyaient un peu comme une énigme
											et voulaient savoir ce qui me motivait au fonds.
											Ce qui me motive, c’est une vision du futur que,
											je pense, nous partageons tous un peu.
											C’est un monde de paix, de prospérité et de développement durable.
											. Et après tout ce que nous avons entendu,
											pendant ces deux jours de présentation,
											Ed Wilson et les photos de James Nachtwey,
											pense que nous prenons tous conscience de la distance qu’il nous reste à parcourir
											pour atteindre cette humanité
											que j’aime appeler « Humanité 2.0 ».
											Et nous portons en nous
											ce qui nous permettra de mettre fin
											aux deux grandes calamités de ce monde actuel.
									","
											Aber eigentlich bin ich heute hier, 
um eine Geschichte zu erzählen.
											Teilweise ist sie eine persönliche Geschichte. 
Als Chris mich bat, diesen Vortrag zu halten
											sagte er, die Menschen würden in mir 
eine Art Rätsel sehen und
											wollten mehr über meinen inneren Antrieb wissen.
											Was mich wirklich antreibt, 
ist eine Zukunftsvision
											die wir, wie ich glaube, alle teilen.
											Eine Welt des Friedens und Wohlstands 
und der Nachhaltigkeit.
											Während der letzten Tage haben wir
											viele Vorträge gesehen,
											z. B. Ed Wilson und 
James Nachtweys Bilder.
											Ich glaube, uns wurde dabei klar,
wie weit der Weg zu dieser neuen Form
											der Menschheit noch ist.
											Ich möchte sie ""Menschheit 2.0"" nennen.
											Was uns ebenfalls alle bewegt,
											ist die Beendigung der, 
wie ich denke,
											zwei größten Missstände
der heutigen Zeit.
									",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
","
","
","
",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
											One is the gap in opportunity —
											this gap that President Clinton last night
											called uneven, unfair and unsustainable —
											and, out of that, comes poverty and illiteracy and disease
											and all these evils that we see around us.
											But perhaps the other, bigger gap is what we call the hope gap.
											And someone, at some point, came up with this very bad idea
											that an ordinary individual couldn't make a difference in the world.
											And I think that's just a horrible thing.
											And so chapter one really begins today, with all of us,
											because within each of us is the power to
											equal those opportunity gaps and to close the hope gaps.
											And if the men and women of TED
											can't make a difference in the world, I don't know who can.
									","
											Una es la brecha en oportunidad —
											esta brecha que el Presidente Clinton anoche
											llamo despareja, injusta e insostenible —
											y de allí surge la pobreza y el analfabetismo y la enfermedad
											y todos esos males que vemos alrededor nuestro.
											Pero tal vez la otra brecha mayor es la que llamamos la brecha de esperanza.
											Y alguien en algún momento tuvo esta muy mala idea
											que un individuo común no podía hacer una diferencia en este mundo.
											Y yo creo que eso es una cosa horrible.
											Y así el Capìtulo Uno realmente comienza hoy, con todos nosotros,
											porque en cada uno de nosotros esta el poder para
											nivelar esas brechas de oportunidad y cerrar las brechas de esperanza.
											Y si los hombres y mujeres de TED
											no pueden hacer una diferencia en este mundo, no se quién puede.
									","
											Le premier est le fossé de perspectives,
											ce gap que le Président Clinton a qualifié hier soir
											de « inégal, injuste et non durable »
											et qui entraîne pauvreté, analphabétisme et maladie
											et tous ces maux que nous voyons autour de nous.
											Mais peut-être l’autre mal crucial est ce que j’appellerai le fossé de l’espoir.
											Un jour quelqu’un a eu cette mauvaise idée
											qu’un individu ordinaire ne pouvait pas faire une différence dans ce monde.
											Et je pense que c’est une idée abominable.
											Aussi, le Chapitre Un commence vraiment aujourd’hui, avec nous tous,
											car nous avons en chacun de nous le pouvoir
											d’égaliser ces fossés de perspectives et de niveler les fossés d’espoir.
											Et si les hommes et femmes de TED
											ne peuvent pas amener de changements sur cette terre, qui le peut? ne peuvent pas amener de changements sur cette terre, qui le peut.
									","
											Das sind erstens 
ungleiche Chancen,
											eine Kluft, die Präsident Clinton 
gestern Abend
											als ungleichmäßig, unfair und 
unhaltbar bezeichnete.
											Sie führt zu Armut, 
Analphabetismus und Krankheit
											und all den Übeln,
die wir um uns herum sehen können.
											Aber die noch größere Kluft könnte 
die Kluft in der Hoffnung sein.
											Irgendwer hatte einmal diese 
schlimme Vorstellung,
											dass ein durchschnittlicher Mensch 
keinen Unterschied auf der Welt bewirken könne.
											Ich denke, das ist einfach 
ein schrecklicher Gedanke.
											Und damit beginnt das erste Kapitel
tatsächlich heute mit uns allen,
											weil in jedem von uns die Kraft steckt,
											die Unterschiede bezüglich Chancen 
und Hoffnung auszugleichen.
											Und wenn nicht die Männer 
und Frauen von TED
											einen Unterschied in der Welt 
ausmachen können, wer dann?
									",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
","
","
","
",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
"
											And for me, a lot of this started when I was younger
											and my family used to go camping in upstate New York.
											And there really wasn't much to do there for the summer,
											except get beaten up by my sister or read books.
											And so I used to read authors like James Michener
											and James Clavell and Ayn Rand.
											And their stories made the world seem a very small
											and interconnected place.
											And it struck me that if I could write stories
											that were about this world as being small and interconnected,
											that maybe I could get people interested in the issues
											that affected us all, and maybe engage them to make a difference.
									","
											Y para mi, mucho de esto comenzo cuando era mas joven
											y mi family iba de camping al norte del estado de Nueva York.
											Y realmente no habia mucho para hacer allì en el verano
											excepto ser golpeado por mi hermana o leer libros.
											Y así solìa leer autores como James Michener
											y James Clavell y Ayn Rand.
											Y sus historias hicieron que el mundo pareciera lugar muy pequeño
											e interconectado.
											Y me di cuenta que si podía escribir historias
											que eran sobre este mundo como un lugar pequeño e interconectado,
											entonces tal vez pudiera conseguir que la gente se interesara en los temas
											que nos afectaban a todos. Y tal vez involucrarlos para que hagan una diferencia.
									","
											Pour moi, cela a surtout commencé dans ma jeunesse,
											lorsque nous allions en famille camper dans l’état de New York.
											Il n’y avait vraiment pas grand chose à faire pendant l’été là-bas,
											à part me faire taper dessus par ma sœur et lire.
											Aussi, je me suis mis à lire des auteurs comme James Michener,
											James Clavell et Ayn Rand.
											Et leurs histoires m’ont donné l’impression d’un monde tout petit
											et très interconnecté.
											Et je me suis dis que, en ecrivant des histoires
											de ce monde petit et interconnecté
											je pourrais peut-être faire réfléchir les gens
											sur des problèmes universels. Et les inciter à faire une différence.
									","
											Für mich begann vieles, 
als ich noch jünger war
											und meine Familie regelmäßig zum Camping
ins New Yorker Hinterland fuhr.
											Im Sommer war dort nicht viel zu tun,
											außer von meiner Schwester Prügel 
zu bekommen oder Bücher zu lesen.
											Und so kam es, dass ich 
Autoren wie James Michener,
											James Clavell und Ayn Rand las.
											Ihre Geschichten ließen die Welt 
wie einen sehr kleinen
											und vernetzten Ort aussehen.
											Und ich dachte, wenn ich 
Bücher schreiben könnte,
											in denen diese Welt 
klein und vernetzt war,
											könnte ich vielleicht Menschen für 
die Probleme, die uns alle betreffen,
											interessieren und sie vielleicht sogar dazu bewegen, die Welt zu verbessern.
									",My journey into movies that matter,Jeff Skoll,15:31,"business,entertainment,film,global issues,philanthropy,social change,movies"
