en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
											Salaam alaikum.
											Welcome to Doha.
											I am in charge of making this country's food secure.
											That is my job for the next two years,
											to design an entire master plan,
											and then for the next 10 years to implement it —
											of course, with so many other people.
											But first, I need to talk to you about a story, which is my story,
											about the story of this country that you're all here in today.
											And of course, most of you have had three meals today,
											and probably will continue to have after this event.
									","
											Salaam alaikum.
											Bienvenidos a Doha.
											Estoy a cargo de hacer que los 
alimentos de este país sean seguros.
											Ese será mi trabajo durante
los siguientes dos años,
											diseñar un plan maestro integral,
											y luego en los siguientes 
10 años ponerlo en práctica...
											por supuesto, junto a muchas otras personas.
											Pero primero, tengo que contarles
una historia, mi historia,
											sobre la historia de este país
en el que todos Uds. están hoy.
											Y, por supuesto, la mayoría
de Uds. ya comió tres veces hoy
											y probablemente seguirán 
comiendo después de este evento.
									","
<i>Salaam alaikum</i>.
											Bem-vindos a Doa.
											A minha tarefa é trazer segurança 
alimentar a este país.
											Este é o meu trabalho para os próximos dois anos,
											elaborar um plano global,
											e depois implementá-lo nos dez anos seguintes,
											claro que, com muitas outras pessoas.
											Mas primeiro, preciso de vos contar uma história,
que é a minha história,
											a história deste país onde vocês estão hoje.
											Claro que a maior parte de vocês 
tomou hoje três refeições,
											e provavelmente vai continuar a fazê-lo 
depois deste evento.
									","
											Allah'ın selamı üzerinize olsun.
											Doha'ya hoşgeldiniz.
											Ben bu ülkenin yiyecek güvenliğinden sorumluyum.
											Gelecek iki yıl için benim işim,
											bir nazım planı (ana plan) tasarlamak,
											ve sonra gelecek 10 yıl için bunu uygulamak—
											tabi ki diğer birçok insanla birlikte.
											Ancak ilk olarak size hikayeyi anlatmalıyım, -benim hikayemi,
											-bu ülkenin hikayesi, madem bugün hepiniz buradasınız.
											Ve tabi ki, bugün çoğunuz üç öğün yemek yediniz
											ve muhtemelen bu etkinlikten sonra da devam edeceksiniz.
									","
											As-salâm ’aleïkoum
											Bienvenue à Doha.
											Je suis responsable de la sécurité alimentaire de ce pays.
											Durant les deux prochaines années,
											je vais concevoir un programme complet
											puis le mettre en œuvre les dix années suivantes —
											aidé, bien sûr, par beaucoup d'autres personnes.
											Mais tout d'abord, laissez-moi vous raconter une histoire, mon histoire,
											au sujet de ce pays, où vous vous trouvez aujourd'hui.
											Évidemment, la plupart d'entre vous ont mangé trois fois aujourd'hui,
											et cela restera certainement le cas après cet événement.
									","
											Salaam alaikum.
											Willkommen in Doha.
											Ich bin in diesem Land verantwortlich
für die Lebensmittelsicherheit.
											Das ist mein Job für 
die nächsten zwei Jahre:
											einen Masterplan zu erstellen
											und dann die nächsten
10 Jahre umzusetzen –
											natürlich mit vielen anderen Leuten.
											Aber davor möchte ich Ihnen eine
Geschichte erzählen – meine Geschichte –
											über die Geschichte dieses Landes, 
in dem wir heute alle sind.
											Die meisten von euch hatten
heute sicher drei Mahlzeiten
											und wenn wir fertig sind, 
sicherlich noch mehr.
									",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
","
","
","
","
","
",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
											So going in, what was Qatar in the 1940s?
											We were about 11,000 people living here.
											There was no water. There was no energy, no oil, no cars, none of that.
											Most of the people who lived here
											either lived in coastal villages, fishing,
											or were nomads who roamed around with the environment trying to find water.
											None of the glamour that you see today existed.
											No cities like you see today in Doha or Dubai or Abu Dhabi or Kuwait or Riyadh.
											It wasn't that they couldn't develop cities.
											Resources weren't there to develop them.
											And you can see that life expectancy was also short.
											Most people died around the age of 50.
									","
											Continuando, ¿qué era Qatar
en la década de 1940?
											Había cerca de 11 000
personas viviendo aquí.
											No había agua. No había electricidad,
petróleo ni automóviles, nada de eso.
											La mayoría de la gente que vivía aquí
											vivía en aldeas costeras, pescando,
											o eran nómades que vagaban por ahí en
el entorno tratando de encontrar agua.
											Nada del glamour que ven hoy existía.
											No había ciudades como las que 
ven hoy en Doha, Dubai, Abu Dhabi, Kuwait o Riad.
											No era que no 
podían desarrollar ciudades.
											No había recursos allí para desarrollarlas.
											Y pueden ver que la esperanza 
de vida también era corta.
											La mayoría de la gente 
moría cerca de los 50 años.
									","
											Por isso, continuando, como era o Catar 
nos anos 40?
											Éramos cerca de 11 000 habitantes.
											Não havia água. Não havia energia, 
petróleo, carros, nada disso.
											A maioria das pessoas que aqui viviam
											ou viviam em aldeias costeiras, pescando,
											ou eram nómadas que deambulavam no território 
à procura de água.
											Não existia o <i>glamour</i> que vêem hoje.
											Não havia cidades como as que vêem hoje em 
Doa, Dubai ou Abu Dabi ou Kuwait ou Riade.
											Não que eles não conseguissem 
desenvolver cidades.
											Não havia recursos para as desenvolver.
											E podem ver que a esperança de vida 
também era pequena.
											A maioria morria por volta dos 50 anos.
									","
											Ya geçmişe gidersek, 1940larda Katar'da ne vardı?
											Burada yaklaşık 11,000 insan yaşıyordu.
											Su yoktu. Enerji, petrol, araba... Hiçbirisi yoktu.
											Burada yaşayan insanların çoğunluğu;
											ya kıyı köylerde balıkçılık yaparak yaşıyorlardı,
											ya da göçebelerdi, çevrede su bulabilmek için dolaşıyorlardı.
											Bugün gördüğünüz göz kamaştırıcılığın biçbirisi yoktu.
											Hiçbir şehir bugün gördüğünüz Doha, Dubai, Abu Dabi yada Kuveyt ile Riyad gibi değildi.
											sorun şehir kuramamaları değildi,
											şehir kurmak, geliştirmek için kaynaklar yoktu.
											Ve görebileceğiniz gibi ortalama ömür de kısaydı.
											Çoğu insan ortalama 50 yaşında ölüyordu.
									","
											Mais qu'en était-il au Qatar dans les années 1940 ?
											Environ 11 000 personnes y vivaient
											sans eau, sans électricité, sans pétrole, sans voitures ; rien de tout cela.
											La plupart des habitants
											soit vivaient de la pêche dans les petits villages côtiers,
											soit étaient des nomades, errant dans ce milieu à la recherche d'eau.
											Aucune splendeur comme aujourd'hui n'existait.
											Aucune ville comme Doha, Dubaï, Abu Dhabi, Koweït, Riyad.
											Non pas qu'ils ne pouvaient pas développer de telles villes,
											mais les ressources manquaient pour les développer.
											Et vous pouvez remarquer que l'espérance de vie était également courte :
											La plupart des gens mourraient vers 50 ans.
									","
											Also um anzufangen, 
wie war Qatar im Jahr 1940?
											Wir hatten ungefähr 11.000 Einwohner.
											Es gab kein Wasser. Keine Energieversorgung,
kein Öl, keine Autos, es gab nichts davon.
											Die meisten Leute, die hier lebten,
											wohnten entweder 
am Meer und waren Fischer
											oder Nomaden, die auf der Suche
nach Wasser umherzogen.
											Keine Spur von dem Glamour, 
den man heute sieht.
											Keine der Städte, wie man sie heute sieht, in Doha,
Dubai oder Abu Dhabi, oder Kuwait oder Riad.
											Nicht, dass sie keine Städte bauen konnten.
											Es gab keine Ressourcen dafür.
											Und wie man sehen kann,
war auch die Lebenserwartung kurz.
											Die meisten Leute starben mit etwa 50.
									",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
","
","
","
","
","
",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
											So let's move to chapter two: the oil era.
											1939, that's when they discovered oil.
											But unfortunately, it wasn't really fully exploited commercially
											until after the Second World War.
											What did it do?
											It changed the face of this country, as you can see today and witness.
											It also made all those people who roamed around the desert —
											looking for water, looking for food,
											trying to take care of their livestock — urbanize.
									","
											Pasemos al capítulo dos:
la era del petróleo;
											en 1939 descubrieron petróleo.
											Pero, por desgracia, no fue
del todo explotado comercialmente
											hasta después de
la Segunda Guerra Mundial.
											¿Esto qué produjo?
											Cambió la cara de este país, como 
pueden ver y presenciar hoy en día.
											También hizo que toda esa gente 
que vagaba por el desierto,
											buscando agua, buscando comida,
											tratando de cuidar su ganado,
se urbanizara.
									","
											Por isso, passemos ao capítulo dois: 
a era do petróleo.
											Foi em 1939 que o petróleo foi descoberto.
											Mas, infelizmente, só foi totalmente 
explorado comercialmente
											depois da Segunda Guerra Mundial.
											O que é que isso fez?
											Mudou o perfil deste país, como hoje 
podem constatar.
											Também fez com que as pessoas que 
deambulavam pelo deserto,
											à procura de água, de comida,
											a tentar cuidar dos seus animais... se urbanizassem.
									","
											Hadi ikinci başlığa geçelim: petrol devri.
											1939, petrolün keşfedildiği zaman.
											Ancak ne yazık ki, gerçekten tamamen ticari olarak işletilmemişti
											İkinci Dünya Savaşı'ndan sonrasına dek.
											Ne yaptı peki (petrol)?
											O bu ülkenin yüzünü değiştirdi, bugün gördüğünüz-şahit olduğunuz gibi.
											O ayrıca tüm bu çölde dolaşan insanları —
											su arayanları, yiyecek için bakanları,
											besi hayvanlarını korumaya çalışanları — kentleştirdi.
									","
											Passons à notre deuxième partie : l'ère pétrolière.
											Le pétrole a été découvert en 1939.
											Malheureusement, on ne l'a réellement exploité
											qu'après la seconde guerre mondiale.
											Qu'est ce que cela a changé ?
											Cela a changé la face de ce pays, comme vous pouvez le constater aujourd'hui.
											Cela a également poussé les nomades du désert —
											cherchant de l'eau, de la nourriture
											et essayant de s'occuper de leur bétail — à urbaniser.
									","
											Also kommen wir zu Kapitel zwei: die Öl-Ära.
											1939 wurde Öl gefunden.
											Aber leider wurde es kommerziell 
nicht völlig ausgeschöpft
											bis nach dem Zweiten Weltkrieg.
											Was geschah dann?
											Es hat dieses Land total verändert, 
wie Sie heute sehen können.
											Und alle, die in der Wüste herumwanderten,
											nach Wasser und Essen suchten
											und sich um ihr Vieh kümmerten,
wurden Stadtbewohner.
									",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
","
","
","
","
","
",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
											You might find this strange,
											but in my family we have different accents.
											My mother has an accent that is so different to my father,
											and we're all a population of about 300,000 people in the same country.
											There are about five or six accents in this country as I speak.
											Someone says, ""How so? How could this happen?""
											Because we lived scattered.
											We couldn't live in a concentrated way simply because there was no resources.
											And when the resources came, be it oil,
											we started building these fancy technologies
											and bringing people together because we needed the concentration.
											People started to get to know each other.
											And we realized that there are some differences in accents.
									","
											Esto les podrá resultar extraño,
											pero en mi familia 
tenemos acentos diferentes.
											Mi madre tiene un acento que 
es muy diferente al de mi padre
											y somos una población de aproximadamente
300 000 personas en el mismo país.
											Hay unos 5 o 6 acentos en este país.
											Alguien diría, ""¿Cómo es eso? 
¿Cómo pudo pasar eso?""
											Es porque vivíamos dispersos.
											No podíamos vivir de manera concentrada, 
sencillamente porque no había recursos.
											Y cuando llegaron los recursos,
es decir el petróleo,
											comenzamos a desarrollar
estas lujosas tecnologías
											y a unir a la gente porque 
necesitábamos concentración.
											La gente comenzó 
a conocer a los demás.
											Y nos dimos cuenta de que 
hay algunas diferencias en los acentos.
									","
											Podem achar isto estranho,
											mas na minha família há vários sotaques.
											A minha mãe tem um sotaque 
muito diferente do meu pai,
											e somos uma população de cerca de 
300 000 pessoas no mesmo país.
											Há cinco ou seis sotaques neste país.
											Alguém diz: ""Como assim? 
Como pôde isso acontecer?""
											Porque vivíamos dispersos.
											Não podíamos viver concentrados porque 
simplesmente não havia recursos.
											E quando apareceram os recursos, o petróleo,
											começámos a construir estas belas tecnologias
											e a juntar as pessoas porque precisávamos 
de concentração.
											As pessoas começaram a conhecer-se.
											E apercebemo-nos de que havia 
alguma diferença de sotaques.
									","
											Bunu muhtemelen garip bulabilirsiniz,
											ancak benim ailemde değişik aksanlar var.
											Annemin aksanı babamın aksanından çok çok farklı.
											ve bütün nüfus, 300,000 insan aynı ülkede yaşıyoruz.
											Konuşulan 5 yada 6 farklı aksan var.
											Birisi şöyle diyebilir, ""Nasıl yani? Bu nasıl olabilir?""
											Çünkü biz dağınık bir halde yaşıyorduk.
											Birlikte toplu olarak yaşayamazdık. Çünkü en basitinden hiç kaynak yoktu.
											Kaynaklar geldiği zaman, örneğin petrol,
											hayal ettiğimiz teknolojileri kurmaya başladık
											ve insanları bir araya getirdik çünkü toplanmaya ihtiyacımız vardı .
											İnsanlar birbirlerini tanımaya başladılar.
											Ve aksanlarımızda farklılıklar olduğunun farkına vardık
									","
											Vous trouverez peut-être cela curieux
											mais on parle avec plusieurs accents différents dans ma famille.
											Ma mère a un accent très différent de celui de mon père,
											et nous ne sommes que 300 000 dans ce pays.
											Actuellement, ce pays compte cinq ou six accents différents.
											On me demande : ""Comment est-ce possible ?""
											Parce que l'on vivait dispersés.
											Nous ne pouvions vivre regroupés en un lieu parce qu'il n'y avait tout simplement aucune ressource.
											Et quand ces ressources sont apparues, en l'occurence le pétrole,
											nous avons commencé à élaborer ces technologies extravagantes
											et à nous rassembler parce que nous avions besoin de cette concentration.
											Les gens ont appris à se connaître
											et nous avons réalisé qu'il y avait des accents différents.
									","
											Ihr findet das vielleicht komisch,
											aber in meiner Familie haben
wir verschiedene Akzente.
											Der Akzent meiner Mutter ist 
so anders als der meines Vaters,
											und wir sind an die 
300.000 Leute in demselben Land.
											Es gibt ungefähr fünf oder 
sechs Akzente in diesem Land
											Man fragt sich: ""Warum das? 
Wie ist das möglich?""
											Weil wir verstreut lebten.
											Wir konnten nicht zusammen leben, 
einfach, weil es keine Ressourcen gab.
											Und als die Ressourcen 
dann da waren, wie Öl,
											fingen wir an, diese schönen 
Technologien auszubauen
											und Leute zusammenzubringen, 
weil wir die Konzentration brauchten.
											Die Leute lernten sich kennen.
											Und wir bemerkten einige 
Unterschiede in den Akzenten.
									",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
","
","
","
","
","
",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
"
											So that is the chapter two: the oil era.
											Let's look at today.
											This is probably the skyline that most of you know about Doha.
											So what's the population today?
											It's 1.7 million people.
											That is in less than 60 years.
											The average growth of our economy is about 15 percent for the past five years.
											Lifespan has increased to 78.
											Water consumption has increased to 430 liters.
											And this is amongst the highest worldwide.
											From having no water whatsoever
											to consuming water to the highest degree, higher than any other nation.
											I don't know if this was a reaction to lack of water.
									","
											Así que ese es el capítulo dos:
la era del petróleo.
											Echemos un vistazo a la actualidad.
											Este es probablemente el paisaje que 
la mayoría de Uds. conoce de Doha.
											¿Cuál es la población actual?
											1,7 millones de personas.
											Eso en menos de 60 años.
											El promedio de crecimiento de nuestra economía 
es un 15 % durante los últimos 5 años.
											La esperanza de vida 
ha aumentado a 78 años.
											El consumo de agua ha aumentado
a 430 litros.
											Y este es uno de los 
más altos en todo el mundo.
											De no tener agua en absoluto
											a consumir agua al grado más alto, 
más alto que cualquier otra nación.
											No sé si esto fue una 
reacción a la falta de agua.
									","
											Este é o capítulo dois: a era do petróleo.
											Vamos ver como é hoje.
											Esta é provavelmente a linha do horizonte 
que conhecem de Doa.
											Qual é a população actual?
											Somos 1,7 milhões de pessoas.
											Isto, em menos de 60 anos.
											O crescimento médio da nossa economia 
é de 15 % nos últimos cinco anos.
											A esperança de vida aumentou para 78.
											O consumo de água aumentou para 430 litros.
											Está entre os maiores do mundo.
											Passámos de não ter água
											para um consumo de água ao mais alto nível, 
maior do que qualquer outro país.
											Não sei se isto foi uma reacção à falta de água.
									","
											Ve ikinci başlığımız: petrol devri.
											Hadi gelin bugüne bakalım.
											Bu, muhtemelen hepinizin bildiği Doha'nın silüeti.
											Peki bugünkü nüfus ne?
											1,7 milyon insan.
											Bu 60 yıldan daha kısa bir sürede oldu.
											Ortalama ekonomik büyüme ise geçen beş yılda yaklaşık yüzde 15 civarındaydı.
											Ortalama yaşam süresi 78'e yükseldi.
											Su tüketimi 430 litreye yükseldi.
											Ve bu(su tüketimi) dünyanın en yüksekleri arasında.
											Mutlak bir susuzluktan
											en yüksek seviyede su tüketilmeye, diğer bütün milletlerden daha yüksek bir seviyeye ulaştı
											Bu susuzluğa bir tepki miydi bilmiyorum.
									","
											Voilà pour la deuxième partie : l'ère pétrolière.
											Observons aujourd'hui.
											Voici la silhouette de Doha que la plupart d'entre vous connaissent.
											Qu'en est-il de la population actuelle ?
											1,7 milliard d'habitants.
											Et cela en moins de 60 ans.
											La croissance économique moyenne est de 15 pourcents sur les cinq dernières années.
											L'espérance de vie a atteint 78 ans.
											La consommation en eau est de 430 litres,
											l'une des plus importantes au monde.
											D'absence totale d'eau,
											nous sommes passés à une consommation en eau plus importante que toute autre nation.
											Je ne sais pas si c'était en réaction au manque d'eau.
									","
											Also das war Kapitel zwei: die Öl-Ära.
											Wie sieht es heute aus?
											Das ist die Skyline von Doha, 
die wohl die meisten hier kennen.
											Wie viele Einwohner haben wir heute?
											1,7 Millionen Leute.
											In weniger als 60 Jahren.
											Unser durchschnittliches Wirtschaftswachstum
betrug ca. 15 % in den vergangenen fünf Jahren.
											Die Lebenserwartung stieg auf 78.
											Der Wasserkonsum stieg auf 430 Liter.
											Das ist einer der höchsten der Welt.
											Erst überhaupt kein Wasser
											und dann ein Spitzenwert im Wasserverbrauch, 
höher als jede andere Nation.
											Vielleicht war das eine Reaktion
auf den Wassermangel.
									",A country with no water,Fahad Al-Attiya,8:46,"Middle East,TEDx,agriculture,cities,food,technology,water,infrastructure"
