en,tr,es,title,speaker,duration,tags
"
","
","
",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
											When I was 13,
											I lost my grandfather
to a silent heart attack.
											What happened to be more
shocking was that at 75,
											grandpa was really normal,
healthy and energetic,
											but he was diabetic.
											Learning all of this was so painful
											that I decided to go out on a war
against this deadly killer
											and see what could be done.
									","
											Ben 13 yaşındayken
											büyük babamı sessiz bir
kalp krizinden dolayı kaybettim.
											Daha da şaşırtıcı olan şey,
kendisi 75 yaşında
											gayet normal, sağlıklı ve enerji doluydu
											ama şeker hastasıydı.
											Bütün bunları öğrenmek
o kadar üzücüydü ki
											bu ölümcül katile karşı bir savaş açmaya
											ve neler yapılabileceğini
anlamaya karar verdim.
									","
											Con 13 años,
											perdí a mi abuelo a causa
de un infarto silencioso.
											Lo que más me impactó 
fue que, con 75 años,
											mi abuelo era muy normal, 
saludable y lleno de energía,
											pero tenía diabetes.
											Vivir todo eso fue tan doloroso
											que decidí declarar la guerra
a este asesino letal
											y ver qué se podía hacer.
									",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
","
","
",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
											It was shocking to discover
the results of recent studies
											that have shown an estimate
of nearly eight million people
											who die from heart attacks every year.
											Heart attacks occur for many reasons,
											but most often, they occur
when arteries get clogged,
											blood flow is cut off
											and oxygen-starved cells
in the heart muscles start to die.
									","
											Tahmini olarak her yıl 
kalp krizinden dolayı
											yaklaşık sekiz milyon insanın
öldüğünü gösteren
											son çalışmaların sonuçlarını
keşfetmek şok ediciydi.
											Kalp krizi birçok nedenden
dolayı gerçekleşebilir
											ama çoğu kez atardamarlar
tıkandığında, kan akışı kesildiğinde
											ve kalp kaslarında
											oksijensiz kalmış hücreler
ölmeye başladığında gerçekleşir.
									","
											Me impactó descubrir 
los resultados de estudios recientes
											que revelan que cerca de 
ocho millones de personas
											fallecen por infarto cada año.
											Los infartos tienen muchas causas,
											pero suelen ocurrir 
cuando las arterias se obstruyen,
											el flujo de sangre se interrumpe
											y las células del corazón que
se quedan sin oxígeno empiezan a morir.
									",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
","
","
",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
											You may know the common
symptoms of a heart attack:
											chest pain, arm pain, shortness
of breath, fatigue, et cetera ...
											but there is a type of heart attack
that is quite common,
											just as deadly,
											but harder to detect
because the symptoms are silent.
											People having silent heart attacks
just don't realize what's happening,
											so they're not seeking medical attention,
											which means they're less likely
to receive the treatment that they need
											at the critical moment.
											And even if they do
get to the hospital by chance,
											either before or after
they are struck by a heart attack,
											they might have to go through one or more
of these time-consuming, expensive tests
											and treatments,
											which are currently considered
the gold standards
											of heart-attack diagnosis.
									","
											Kalp krizinin
yaygın belirtilerini bilirsiniz:
											göğüs ağrısı, kol ağrısı, nefes darlığı,
yorgunluk ve benzeri şeyler.
											Ama yaygın olan bir kalp krizi türü var,
											oldukça ölümcül
											ama anlaması daha zor
çünkü belirtileri sessiz.
											Sessiz kalp krizi geçiren insanlar
ne olduğunu fark etmiyorlar,
											bu yüzden tıbbi müdahale aramıyorlar
											ve bu, onların kritik bir anda
											gerekli tedaviyi alma
olasılıklarını düşürüyor.
											Kalp krizi geçirmeden önce ya da sonra
											hastaneye şans eseri gitseler bile
											bu zaman çalan, pahalı test ve tedavilerin
bir veya birden fazlasını yaptırma
											durumunda kalabilirler,
											bunların kalp krizi
teşhislerinin altın standartları
											olduğu düşünülüyor şu an.
									","
											Quizá conozcan los síntomas 
más comunes de un infarto:
											dolor en el pecho, en el brazo, 
sensación de ahogo, fatiga, etc.,
											pero existe un tipo de infarto
que es bastante común
											e igual de letal,
											pero más difícil de detectar
porque los síntomas son silenciosos.
											Los que tienen infartos silenciosos
no notan lo que les ocurre,
											así que no buscan atención médica,
											lo que supone que es menos probable
que reciban el tratamiento que necesitan
											en el momento crítico.
											Incluso si acuden al hospital 
por casualidad,
											antes o después de sufrir un infarto,
											probablemente tengan que hacer 
una o más pruebas largas y costosas
											y tratamientos
											que actualmente se considera
el patrón estándar
											para el diagnóstico de infartos.
									",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
","
","
",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
											The greater concern, however,
											is that these silent heart attacks
account for nearly 45 percent
											of all heart attacks.
											Patients with diabetes and similar
disorders suffer from nerve damage
											that prevents them from feeling
the sort of pain
											that usually signals to someone
											that he or she may be having
a heart attack.
											Which means they suffer
the damage of a heart attack
											without even knowing or feeling anything.
											These already at-risk patients
suffer from nerve damage,
											and they do not get
immediate medical care.
											They do not know anything before
an unlikely event is about to occur.
											My grandfather
was an at-risk patient, too.
									","
											Ancak daha da büyük bir kaygı,
											sessiz kalp krizlerinin, tüm kalp 
krizlerinin yaklaşık yüzde 45'ini
											oluşturuyor olmasıdır.
											Şeker hastası ve benzeri hastalıkları olan
hastalar, çok ağrı hissettiren,
											genelde birine kalp krizi geçirdiğinin
											sinyallerini veren
											sinir zedelenmesinden sıkıntı çekerler.
											Bu demektir ki bir şey
bilmeden ve hissetmeden
											kalp krizinin mağduru oluyorlar.
											Bunlar zaten sinir zedelenmesinden
sıkıntı çeken riskli hastalar
											ve acil tıbbi müdahale edinemiyorlar.
											Beklenmedik bir şey gerçekleşmeden
önce, hiçbir şey bilmiyorlar.
											Büyük babam da riskli bir hastaydı.
									","
											Lo más preocupante
											es que los infartos silenciosos
suponen cerca del 45 %
											del total de infartos.
											Los pacientes con diabetes y enfermedades
similares presentan daños en los nervios
											que les impiden sentir el tipo de dolor
											que normalmente indica a alguien
											que puede estar teniendo un infarto.
											Eso supone que sufren 
los daños de un infarto
											sin ni siquiera saber o sentir nada.
											Estos pacientes de riesgo
sufren daños en sus nervios
											y no reciben tratamiento médico inmediato.
											No saben nada antes de que
ocurra algo improbable.
											Mi abuelo también era
un paciente de riesgo.
									",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
","
","
",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
"
											I probed this issue further —
											read as much as I could
to understand the heart,
											met researchers
and worked across labs in India.
											And finally, after three long years
of persistent research,
											what I have to share with the world today
is a promising solution.
											A noninvasive device that is inexpensive,
											portable, wearable by at-risk
patients at all times.
											It greatly reduces
the need for a blood test
											and works 24/7, collecting
and analyzing data at preset intervals.
											And all this data is collected
for a single purpose:
											detecting heart attacks as they occur.
											This is a very promising solution
that might help us in the future.
									","
											Bu konuyu derinlemesine araştırdım,
											kalbi anlamak için
okuyabildiğim kadar okudum,
											araştırmacılarla tanıştım ve Hindistan'da
birçok laboratuvarda çalıştım.
											Üç yıl süren ısrarlı
araştırmaların sonunda,
											bugün dünyayla paylaşacağım şey
umut verici bir çözüm.
											Pahalı olmayan, taşınabilir,
riskli hastalar tarafından
											giyilebilir müdahalesiz bir cihaz.
											Kan testine olan ihtiyacı
büyük ölçüde azaltıyor
											ve 7/24 çalışıyor, ön-ayarlı sıklıklarda 
veri toplayıp analiz ediyor.
											Toplanan tüm veriler, tek bir amaç için:
											kalp krizleri gerçekleşirken
onları saptamak.
											Bu, gelecekte bize yardımcı olabilecek
çok umut verici bir çözüm.
									","
											Para investigar más este problema
											leí todo lo que pude
para comprender el corazón,
											me reuní con investigadores y
colaboré con laboratorios de toda India.
											Finalmente, tras tres largos años
de investigación constante,
											lo que quiero compartir hoy con el mundo
es una solución prometedora.
											Un dispositivo no invasivo y económico,
											portátil y utilizable en cualquier 
momento por pacientes de riesgo
											Reduce la necesidad 
de una analítica de sangre
											y trabaja sin pausa reuniendo y analizando
datos en intervalos predefinidos.
											Todos estos datos se reúnen 
con un único propósito:
											detectar infartos en cuanto ocurren.
											Es una solución prometedora 
que podría ayudarnos en el futuro.
									",A life-saving device that detects silent heart attacks,Akash Manoj,8:11,"heart health,science,invention,technology,TED-Ed,medical research"
