en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
											So, a few years ago,
											I was beginning a new unit on race
with my fourth-graders.
											And whenever we start a new unit,
											I like to begin by having all the students
list everything they know about it,
											and then we also list questions we have.
											And I had the type of moment
that every teacher has nightmares about.
											One of my students
had just asked the question,
											""Why are some people racist?""
											And another student, let's call her Abby,
											had just raised her hand and volunteered:
											""Maybe some people don't like black people
because their skin is the color of poop.""
											Yeah, I know.
									","
											Unos años atrás
											empezaba un nuevo tema sobre razas
con mis estudiantes de 4º grado.
											Y cada vez que empezamos 
una nueva unidad,
											me gusta comenzar con mis estudiantes
haciendo una lista con lo que saben
											y enumeramos las preguntas que tenemos.
											Y tuve el tipo de momento con el que
todo profesor tiene pesadillas.
											Uno de mis estudiantes acababa
de hacer la pregunta:
											""¿Por qué algunas personas son racistas?"",
											Y otra estudiante, llamémosla Abby,
											alzó su mano y respondió:
											""Tal vez no les gusten los negros
porque su piel es del color de la caca"".
											Sí, lo sé.
									","
											Aqui há uns anos,
											eu estava a começar uma nova unidade
sobre racismo, com alunos do 4.º ano.
											Sempre que inicio uma nova unidade,
											gosto de começar pondo os alunos a fazer
uma lista de tudo o que sabem sobre isso
											e depois também listamos
as perguntas que temos.
											E ocorreu o momento da situação
que é o pesadelo de todos os professores.
											Uma das minhas alunas
fez a seguinte pergunta:
											""Porque é que há pessoas racistas?""
											Outra aluna, chamemos-lhe Abby,
											levantou a mão e respondeu:
											""Talvez haja pessoas
que não gostam de negros
											""porque a pele deles é da cor do cocó"".
											Pois, eu sei.
									","
											Il y a quelques années,
											je commençais un nouveau cours
sur la race avec mes CM1.
											Quand nous commençons un nouveau cours,
											j'aime commencer en demandant aux élèves
de lister tout ce qu'ils savent
											puis nous listons également
les questions que nous avons.
											J'ai eu le genre de moment qui fait faire
des cauchemars à tous les enseignants.
											Un de mes élèves venait de demander :
											« Pourquoi certaines personnes
sont racistes ? »
											Une autre élève, appelons-la Abby,
											avait levé la main et proposé :
											« Peut-être que certains
n'aiment pas les Noirs
											car leur peau est de la couleur du caca. »
											Oui, je sais.
									",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
","
","
","
",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
											So, as if on cue,
my entire class exploded.
											Half of them immediately started laughing,
											and the other half started yelling at Abby
											and shouting things like,
											""Oh, my God, you can't say that,
that's racist!""
											So just take a second
to freeze this scene in your mind.
											There's a class
of nine- and ten-year-olds,
											and half of them are in hysterics
											because they think
Abby has said something wildly funny,
											and the other half are yelling at her
for saying something offensive.
											And then you have Abby,
sitting there completely bewildered
											because, in her mind, she doesn't
understand the weight of what she said
											and why everybody is reacting this way.
											And then you have me, the teacher,
											standing there in the corner,
like, about to have a panic attack.
									","
											Como si estuvieran de acuerdo,
la clase entera estalló.
											La mitad empezó a reír de inmediato,
											y la otra mitad empezó a chillar a Abby
											y gritar cosas como:
											""¡Oh, Dios mío, 
no puedes decir eso, es racista!"".
											Tomen un momento para fijar
esta escena en su mente.
											Una clase de niños de 9 a 10 años,
											y la mitad de ellos histéricos
											porque piensan que lo que dijo Abby
es algo muy divertido
											y la otra mitad chillándole por decir
algo ofensivo.
											Y luego tienen a Abby, sentada ahí
completamente perpleja
											porque en su mente, no entendía
el peso de lo que había dicho
											y por qué todos 
reaccionaban de esa manera.
											Y luego me tienen a mí, la profesora
											de pie en la esquina, a punto de
tener un ataque de pánico.
									","
											Então, de repente,
toda a turma explodiu.
											Metade deles rebentaram a rir
											e a outra metade começou
a gritar com a Abby
											e a dizer coisas como:
											""Oh, meu Deus, não podes dizer isso,
isso é racismo!""
											Fixem bem esta cena na vossa cabeça.
											É uma turma com alunos
de nove e dez anos,
											e metade deles estão histéricos
											porque acham que a Abby disse
uma coisa muito divertida
											e a outra metade está a gritar com ela
porque ela disse uma coisa ofensiva.
											Depois, temos a Abby,
ali sentada, totalmente siderada
											porque, na cabeça dela, não percebe
o peso do que disse
											e porque é que os outros
estão a reagir daquela maneira.
											E depois, estou eu, a professora,
											de pé, ao canto,
quase a ter um ataque de pânico.
									","
											A cet instant, toute la classe a explosé.
											La moitié d'entre eux a commencé à rire
											et l'autre à crier sur Abby
											et à dire des choses comme :
											« Tu ne peux pas dire ça,
c'est raciste ! »
											Prenez une seconde pour
vous représenter cette scène.
											Une classe d'enfants
de neuf et dix ans,
											la moitié d'entre eux sont hilares
											car ils pensent qu'Abby a dit
quelque chose d'extrêmement drôle
											et l'autre moitié lui crie dessus
pour avoir dit quelque chose d'offensant.
											Puis il y a Abby, assise là,
complètement abasourdie
											car elle ne comprend pas
le poids de ce qu'elle vient de dire
											et pourquoi tout le monde réagit ainsi.
											Puis il y a moi, l'enseignante,
											me tenant dans un coin,
sur le point d'avoir une crise de panique.
									",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
","
","
","
",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
											So as a classroom teacher,
											I have to make split-second
decisions all the time.
											And I knew I needed to react, but how?
											Consider your fight-or-flight instincts.
											I could fight by raising my voice
and reprimanding her for her words.
											Or flight — just change the subject
											and quickly start reaching
for another subject,
											like anything to get my students' minds
off the word ""poop.""
											However, as we know, the right thing to do
is often not the easy thing to do.
											And as much as I wanted
this moment to be over,
											and that I knew both of these options
would help me escape the situation,
											I knew that this was far too important
of a teachable moment to miss.
									","
											Como profesora de la clase,
											tengo que tomar decisiones contrarreloj
todo el tiempo.
											Y supe que tenía que reaccionar,
pero ¿cómo?
											Consideren sus instintos de lucha o huida.
											Podía luchar elevando mi voz
y reprendiéndola por sus palabras.
											O huir: solo cambiar de tema
											y empezar rápido con otro tema,
											cualquier cosa para que se olvidaran
de la palabra ""caca"".
											Sin embargo, como sabemos, lo correcto
es a menudo lo más difícil de hacer.
											Y por mucho que quisiera que
este momento terminara,
											y que sabía que ambas opciones
me ayudarían a escapar de la situación,
											supe que era un momento de 
aprendizaje muy importante.
									","
											Enquanto professora da turma,
											tenho de estar sempre a tomar decisões
numa fração de segundo.
											Eu sabia que tinha de reagir, mas como?
											Considerem os nossos instintos
de lutar ou fugir.
											Eu podia lutar, erguendo a minha voz,
e repreendendo-a por aquelas palavras,
											ou fugir — mudar de assunto
											e passar rapidamente para outro tema,
											qualquer coisa para afastar da cabeça
dos alunos a palavra ""cocó"".
											No entanto, como sabemos, a única coisa
certa a fazer nem sempre é a mais fácil.
											Por mais que eu quisesse
que aquele momento terminasse,
											e sabendo eu que qualquer das duas opções
me ajudaria a fugir da situação,
											eu sabia que isto era demasiado importante
para fugir de um momento de ensino.
									","
											En tant qu'enseignante,
											je dois constamment prendre
des décisions en un quart de seconde.
											Je savais que je devais réagir,
mais comment ?
											Considérez votre instinct
de lutte ou de fuite.
											Je pouvais lutter en élevant la voix
et en la réprimandant pour ses mots.
											Ou fuir — changer le sujet
											et vite chercher autre chose,
											n'importe quoi pour détourner
mes élèves du mot « caca ».
											Mais nous le savons, ce qu'il faut faire
n'est souvent pas ce qui est facile.
											Même si je voulais
que ce moment prenne fin
											et je savais que ces deux options
m'aideraient à échapper à la situation,
											je savais que c'était
un moment d'apprentissage
											trop important pour le laisser passer.
									",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
","
","
","
",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
											So after standing there
for what felt like an eternity,
											I unfroze and I turned
to face my class, and I said,
											""Actually, Abby makes a point.""
											And my students kind of
looked at each other, all confused.
											And I continued,
											""One reason why racism exists
											is because people with light skin
have looked at people with dark skin
											and said that their skin was ugly.
											And even use this reason
as an excuse to dehumanize them.
											And the reason why we're learning
about race and racism in the first place
											is to educate ourselves to know better.
											And to understand
why comments like this are hurtful,
											and to make sure
that people with dark skin
											are always treated
with respect and kindness.""
									","
											Después de estar ahí por
lo que sentí una eternidad,
											me desbloqueé y me volví 
para enfrentar a la clase, y dije:
											""De hecho, Abby tiene razón"".
											Y mis estudiantes se miraron 
unos a otros, confundidos.
											Y continué:
											""Una razón por la que el racismo existe
											es porque personas de piel blanca
miraron a personas de piel oscura
											y dijeron que su piel era desagradable"".
											E incluso usan esta razón 
como excusa para deshumanizarlos.
											Y la razón por la que aprendemos 
sobre raza y racismo en primer lugar
											es educarnos para saber más.
											Y entender por qué 
estos comentarios son hirientes,
											y asegurar que las personas 
con piel oscura
											sean siempre tratados 
con respeto y amabilidad"".
									","
											Assim, após um momento
que me pareceu uma eternidade,
											recuperei, virei-me para a turma
e disse:
											""Na verdade, Abby tem razão"".
											Os meus alunos ficaram a olhar
uns para os outros, confusos.
											E eu continuei:
											""Uma das razões por que existe o racismo
											""é porque as pessoas de pele clara
olharam para as pessoas de pele escura
											""e acharam que a pele delas era feia.
											""E até usaram essa razão
como uma desculpa para os desumanizar.
											""A razão por que estamos a estudar
as etnias e o racismo
											""é para aprendermos a saber melhor
											""e para perceber porque é
que estes comentários são ofensivos
											""e garantirmos que as pessoas
de pele escura
											""são tratadas com respeito e gentileza"".
									","
											Après m'être tenue là
pour ce qui sembla une éternité,
											je suis sortie de mon blocage,
me suis tournée vers la classe et ai dit :
											« L'argument d'Abby est valide. »
											Mes étudiants se sont regardés, confus.
											J'ai continué :
											« Une des raisons pour lesquelles
le racisme existe
											est que les personnes à la peau claire
ont regardé ceux à la peau foncée
											et ont dit que leur peau était laide.
											Ils utilisent même cette raison
comme une excuse pour les déshumaniser.
											La raison pour laquelle
nous étudions la race et le racisme
											est justement d'avoir des connaissances.
											Et comprendre pourquoi
de tels commentaires sont blessants
											et s'assurer que les gens à la peau foncée
											sont toujours traités
avec respect et gentillesse. »
									",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
","
","
","
",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
"
											Now, this was a truly terrifying
teachable moment.
											But as we moved forward
in the conversation,
											I noticed that both Abby
and the rest of the kids
											were still willing to engage.
											And as I watched the conversation
really marinate with my students,
											I began to wonder how many of my students
have assumptions just like Abby.
											And what happens when those assumptions
go unnoticed and unaddressed,
											as they so often do?
									","
											Este fue un momento de aprendizaje
realmente aterrador.
											Pero a medida que avanzamos 
en la conversación
											noté que tanto Abby,
como el resto de los chicos,
											estaban deseando entender.
											Y mientras veía la conversación
calando en mis estudiantes,
											comencé a preguntarme cuántos de mis
estudiantes tienen prejuicios como Abby.
											¿Y qué pasa cuando esas prejuicios 
pasan desapercibidos y sin abordar
											como a menudo ocurre?
									","
											Foi um momento de ensino 
verdadeiramente assustador.
											Mas, à medida que avançámos
na conversa,
											reparei que, tanto a Abby
como o resto dos miúdos,
											continuavam dispostos a envolver-se.
											Enquanto eu observava a conversa
em que se envolviam os meus alunos,
											comecei a pensar quantos dos meus alunos
têm preconceitos como a Abby.
											E o que acontece quando esses preconceitos
passam despercebidos e não são abordados,
											como acontece tantas vezes.
									","
											C'était une situation
vraiment terrifiante.
											Mais au fil de la conversation,
											j'ai remarqué qu'Abby
et le reste des enfants
											étaient encore désireux de participer.
											Alors que je regardais la conversation
mariner entre mes élèves,
											je me suis demandé combien d'élèves
avaient des présomptions comme Abby.
											Que se passe-t-il quand ces présomptions
ne sont ni remarquées ni abordées,
											comme cela arrive souvent ?
									",How to teach kids to talk about taboo topics,Liz Kleinrock,12:01,"education,race,children,communication,teaching,parenting,society,social change,identity"
