en,pt,tr,title,speaker,duration,tags
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											I remember one morning
when I was in the third grade,
											my mom sent me to school
with a Ghanaian staple dish called ""fufu.""
									","
											Lembro-me de uma manhã
quando eu tinha oito anos,
											a minha mãe mandou-me para a escola
com um prato do Gana chamado ""fufu"".
									","
											Üçüncü sınıfta olduğum
bir sabah, annemin beni
											Ganalıların ana yemeklerinden ""fufu"" ile 
okula gönderdiğini hatırlıyorum.
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşler)
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											Fufu is this white ball of starch
made of cassava,
											and it's served with light soup,
which is a dark orange color,
											and contains chicken and/or beef.
											It's a savory, flavorful dish
											that my mom thought
would keep me warm on a cold day.
											When I got to lunch
and I opened my thermos,
											releasing these new smells into the air,
											my friends did not react favorably.
									","
											O fufu é uma bola branca de amido
feita de mandioca
											e é servido com um caldo leve
cor de laranja, escuro,
											que contém frango e/ou carne de vaca.
											É um prato bem temperado, saboroso
											e a minha mãe achava
que me manteria quente num dia frio.
											Quando fomos almoçar
e eu abri o termos,
											libertando aqueles aromas novos no ar,
											os meus amigos
não reagiram favoravelmente.
									","
											Fufu, manyoktan yapılan
ve koyu turuncu bir rengi olan
											hafif bir çorba ile servis edilen,
ve içerisinde tavuk ve/veya biftek
											bulunan beyaz nişasta yumağıdır.
											Kokulu, lezzetli bir yemektir
											ve annem soğuk bir günde
beni sıcak tutacağını düşünmüştü.

											Yemeğe gidip
termosumu açarken
											havaya bu yeni kokuyu saldım
											ve arkadaşlarım bunu iyi karşılamadı.
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşler)
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											""What's that?"" one of them asked.
									","
											""O que é isso?"" — perguntou um deles.
									","
											İçlerinden biri ""O nedir?"" diye sordu.
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											""It's fufu,"" I responded.
									","
											""É fufu"" — respondi eu.
									","
											""Fufu"" dedim.
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşler)
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
											""Ew, that smells funny.
What's a fufu?"" they asked.
									","
											""Tem um cheiro esquisito,
O que é um fufu?"" — perguntaram.
									","
											""Iyy, gülünç kokuyor.
Fufu nedir?"" diye sordular.
									",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
"
","
","
",What it's like to be the child of immigrants,Michael Rain,8:01,"Africa,community,humanity,diversity,identity,immigration,TED Residency,social change,society"
