en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
											I don't know about you, but I haven't quite figured out
											exactly what technology means in my life.
											I've spent the past year thinking about what it really should be about.
											Should I be pro-technology? Should I embrace it full arms?
											Should I be wary? Like you, I'm very tempted by the latest thing.
											But at the other hand, a couple of years ago
											I gave up all of my possessions,
											sold all my technology — except for a bicycle —
											and rode across 3,000 miles on the U.S. back roads under the power of my one body,
											fuelled mostly by Twinkies and junk food.
									","
											No sé ustedes, pero Yo aún no he descubierto
											lo que significa la tecnología en mi vida.
											El último año lo he dedicado a pensar sobre el tema.
											¿Debería ser pro tecnología? ¿Debería adoptarla sin restricciones?
											¿o con cautela? Como Uds., estoy tentado a hacer lo último.
											Sin embargo, por otro lado, hace un par de años
											me deshice de mis pertenencias,
											vendí mi tecnología, a excepción de una bicicleta
											con la que hice casi 5000 kms por las carreteras de EEUU con la energía de mi propio cuerpo
											alimentado con bollitos industriales de crema además de otra comida basura.
									","
											Je ne sais pas pour vous, mais je n'ai pas encore vraiment compris
											ce que la technologie signifie exactement dans ma vie.
											J'ai passé l'année à réfléchir à propos de ce que cela devrait signifier.
											Devrais-je être pro-technologie ? Devrais-je l'accueillir à bras ouverts ?
											Devrais-je être prudent ? Comme vous, je suis très tenté par la dernière proposition.
											Mais d'un autre côté, quelques années auparavant
											j’ai renoncé à tous mes biens
											vendu tous mes objets technologiques – sauf un vélo –
											et j'ai parcouru environ 4800 kilomètres sur les petites routes des États-Unis par la seule force de mes muscles
											nourris principalement par de la malbouffe.
									","
											Ich weiß nicht, wie es Ihnen geht, aber ich habe noch nicht
											genau ergründet, was Technik für mein Leben bedeutet.
											Das letzte Jahr habe ich nachgedacht, worum es wirklich gehen sollte.
											Sollte ich Pro-Technik sein? Sollte ich sie völlig annehmen?
											Sollte ich auf der Hut sein? Wie sie war ich von Letzterem sehr geleitet.
											Aber auf der anderen Seite habe ich vor ein paar Jahren
											all meinen Besitz aufgegeben;
											meine ganze Technik verkauft — bis auf ein Fahrrad —
											und fuhr damit 5.000 Kilometer auf den Nebenstraßen Amerikas, nur mit Muskelkraft,
											meistens angetrieben durch Kekse und Junk-Food.
									",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
","
","
","
",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
","
","
","
",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
											And I've since then tried to keep technology
											at arm's length in many ways, so it doesn't master my life.
											At the same time, I run a website on cool tools,
											where I issue a daily obsession of the latest things in technology.
											So I'm still perplexed about what the true meaning of technology is
											as it relates to humanity, as it relates to nature,
											as it relates to the spiritual.
											And I'm not even sure we know what technology is.
											And one definition of technology is that which is first recorded.
											This is the first example of the modern use of technology that I can find.
											It was the suggested syllabus for dealing with
											the Applied Arts and Science at Cambridge University in 1829.
									","
											Y desde entonces he intentado mantener en muchos aspectos la tecnología
											a distancia para que no domine mi vida.
											Al mismo tiempo, administro una página web en “cool tools”
											donde diariamente vivo mi pasión: lo último en tecnología.
											Y sigo perplejo acerca del verdadero significado de la tecnología
											en relación a la humanidad, a la naturaleza
											y a lo espiritual.
											Y todavía no estoy seguro si sabemos que es tecnología.
											Una de las definiciones de tecnología es aquello que se registró por primera vez.
											Éste es el primer ejemplo de la utilización de la tecnología moderna que he podido encontrar.
											Se trata del plan de estudios propuesto para hacer frente a
											las Artes y las Ciencias Aplicadas en la Universidad de Cambridge en 1829.
									","
											Depuis, j’essaie de laisser la technologie
											à distance de nombreuses manières, pour qu'elle ne maîtrise pas ma vie.
											En même temps, je tiens un site internet sur des outils sympas
											où j’expose mon obsession quotidienne pour les objets technologiques les plus récents
											Donc je suis toujours perplexe à propos du véritable sens de la technologie
											lors de sa relation à l’humanité, à la nature
											ou au domaine spirituel.
											Je ne suis même pas sûr que nous sachions ce qu'est la technologie.
											Ce qui a été enregistré pour la première fois est une définition de la technologie.
											C'est le premier exemple de l'usage moderne de la technologie que j'ai pu trouver.
											C'était le programme proposé pour traiter des
											arts appliqués et des sciences à l'université de Cambridge en 1829.
									","
											Seitdem habe ich versucht, mir die Technik
											soweit vom Leib zu halten, dass sie nicht mein Leben bestimmt.
											Gleichzeitig betreibe ich eine Webseite zu coolen Geräten,
											auf der ich eine tägliche Besessenheit der neuesten Technik veröffentliche.
											Also bin ich immer noch ratlos, was die wahre Bedeutung von Technik ist,
											wie sie sich zur Menschheit, zur Natur verhält,
											zum Spirituellen verhält.
											Und ich bin mir nicht mal sicher, ob wir wissen, was Technik ist.
											Eine Definition von Technik ist das, was zuerst aufgezeichnet wurde.
											Dies ist das erste Beispiel moderner Nutzung von Technik, das ich finden kann.
											Es war der empfohlene Lehrplan, um mit angewandter
											Kunst und Wissenschaft an der Universität Cambridge 1829 umzugehen.
									",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
","
","
","
",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
											Before that, obviously, technology didn't exist. But obviously it did.
											I like one of the definitions that Alan Kay has for technology.
											He says technology is anything that was invented after you were born.
									","
											Antes de eso, obviamente, la tecnología no existía. Pero, evidentemente, sí que existía.
											Hay una buena definición que Alan Kay tiene para la tecnología.
											Dice que la tecnología es todo lo que se inventó después de que Ud. naciera.
									","
											Avant ça, évidemment, la technologie n'existait pas. Mais bien sûr que si.
											J'aime une des définitions qu'a Alan Kay pour la technologie.
											Il dit que la technologie, c’est ce qui a été inventé après votre naissance.
									","
											Davor gab es, offensichtlich, keine Technik. Aber offensichtlich doch.
											Ich mag eine der Defintionen die Alan Kay für Technik hat.
											Er sagt, Technik ist alles, was nach ihrer Geburt erfunden wurde.
									",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
","
","
","
",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Lachen)
									",How technology evolves,Kevin Kelly,20:00,"choice,culture,evolution,future,history,philosophy,science,technology"
