es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Beats that defy boxes,Reggie Watts,9:43,"entertainment,humor,live music,music,performance,poetry,comedy"
"
											[En otro idioma]
											...y esa es una de las cosas que más disfruto
											de esta convención.
											No es mucho y tiene tan poco que ver con todo esto.
											(Risas)
											Pero es de nuestro interés personal
											comprender la topografía de nuestras vidas
											en nosotros mismos.
											(Risas)
											El futuro establece
											que no hay más tiempo
											que el colapso de la sensación
											del espejo de las memorias en las que vivimos.
											(Risas)
											Es sabiduría popular,
											pero es importante de todos modos.
											(Risas)
											A medida que enfrentamos el miedo en estos tiempos
											y que el miedo nos rodea,
											tenemos también el antimiedo.
											Es difícil de imaginar o medir.
											La radiación de fondo es simplemente demasiado estática
											para que pueda verse bajo el análisis espectral normal.
											Pero sentimos que hay ocasiones
											cuando muchos de nosotros —¿saben de lo que hablo?—
											Pero... ¿saben de lo que hablo?
											Porque, como algo del hip hop, saben de lo que hablo,
											TED es genial, saben de lo que hablo.
											Al igual que la canción que escribí
											y espero que ustedes la aprueben.
											Es una canción sobre las personas
											y los «sasquatches» (pie grande)...
											—(Risas)—
											y cosas de la ciencia francesa.
											Esa es la ciencia francesa.
											Bueno, aquí vamos.
											♫ Dentro de mí estuve intentando ♫
											♫ Sé que estoy en problemas cuando estoy solo ♫
											♫ Pero cada vez que me sucede ♫
											♫ [confuso] ♫
											(Música)
											♫ Estuve intentando ser en el que tú confías ♫
											♫ Y tú eres la descarada que quiero ♫
											♫ Y tú eres la que quiero [confuso], nena ♫
											♫ Y tú puedes hacer lo que quieras ♫
											♫ siempre y cuando no te lastimes al regresar ♫
											♫ Si sobrevivo, te diré qué está mal ♫
											♫ Porque si fueras [confuso] ♫
											♫ Y creo que pareces una [confuso] ♫
											♫ Te doy lo que quiero ser ♫
											(Música)
											Y pueden utilizar tantas cosas como deseen.
											(Aplausos)
											Y los modelos computarizados,
											no importa cuántos tengan
											ni a cuántas personas empleen,
											nunca podrán llegar a las mismas conclusiones.
											Hace cuatro años trabajé con algunas personas en el Instituto Brookings,
											y llegué a una conclusión.
											(Risas)
											Mañana será otro día.
											(Risas)
											No cualquier día,
											pero es un día.
											Llegaré, sin duda
											Y es importante que recordemos
											que esta simulación es buena.
											Es creíble, es palpable.
											La puedes alcanzar; las cosas son sólidas.
											Puedes mover objetos de un área a otra.
											Puedes sentir tu cuerpo.
											Puedes decir: «Me gustaría ir a este lugar»
											y puedes mover esta masa de moléculas en el aire
											a otro lugar a voluntad.
											(Risas)
											Esto es algo que vives todos los días.
											Ahora, con la asignación y la comprensión
											de la incomprensión,
											entramos a una nueva era de la ciencia
											en la que no sentimos nada más
											que apenas decir
											que aquellos en sí mismos,
											contemporáneos o no,
											encontrarán metafóricamente hablando
											en el pliegue de nuestra no comprensión
											y nuestra comprensión parcial
											a las redes de las que sacamos nuestros recursos
											y nuestras conclusiones.
											(Risas)
											Entonces, como decía en la canción anterior,
											no nos sentimos como si viviéramos en una esfera,
											más bien como en un plano infinito que tiene la ilusión
											de llevarnos al punto de partida.
											(Risas)
											Una vez que entendamos que todas las esferas en el cielo
											son solo grandes planos infinitos,
											será más sencillo de ver. Ja, ja, ja.
											Esta es mi última canción
											y solo recuerden
											de todo lo que son,
											es más importante comprender
											el espacio negativo,
											así como la música es solo la división del espacio;
											es el espacio que escuchamos, dividido tal cual,
											lo que nos da la información
											en comparación con otra cosa
											que nos da la idea de lo que la idea que se quiere transmitir
											quiere ser.
											Entonces, sin más preámbulos.
											(Aplausos)
											Gracias.
											(Aplausos)
											Esta es una divertida.
											Es así.
											(Música)
											Bueno, la última canción que quiero cantar,
											es muy similar a esto.
											Espero que la reconozcan.
											Aquí vamos.
											Está bien, eso aún funciona. OK, bien.
											Muy bien, aquí vamos.
											(Risas)
											(Música)
											Aquí vamos.
											(Música)
											♫ Yeah, yo, yo, yo ♫
											(Música)
											Gracias. Disfruten lo que queda. Gracias
											(Aplausos)
									","
											[Farklı diller]
											... ve bu toplantı hakkında en çok hoşuma
											giden şeylerden biri.
											Çok değil, her şeyi kapsayacak kadar az miktarda.
											(Kahkahalar)
											Ama bu kendi hayatlarımızın
											topoğrafyasını kendimizin anlama
											isteğinde.
											(Kahkahalar)
											Gelecek belirtir ki
											şu anda yaşadığımız
											zamandan başka dönemden anıların ayna
											hissiyatının çökmüş olduğu bir zaman daha yok.
											(Kahkahalar)
											Genel geçer bir bilgi,
											ama yine de önemli.
											(Kahkahalar)
											Korkuyla yüzleştiğimiz bu zamanlarda
											ve korku her yanımızdayken,
											aynı zaman anti-korkularımız vardır.
											Tahayyül etmesi ya da hesaplaması zor.
											Arka plan ışıması sadece normal spektral
											analiz altında görülebilmek için fazla durağan.
											Ama çoğumuzun hissettiği bazı zamanlar olur
											— ne dediğimi anlıyorsunuz?
											Fakat — anlıyosunuz işte?
											Çünkü, işte, hip hop olarak, ne dediğimi anladınız siz,
											TED yıkılıyor — siz anladınız onu.
											İşte ben bir şarkı yazdım,
											ve umarım siz onu severseniz.
											Bu insanlar ve koca ayaklar (Saskuaş)
											hakkında bir şarkı —
											(Kahkahalar)
											— ve diğer Fransız bilim zımbırtıları.
											Bu Fransız Bilim'i.
											Tamam, devam ediyoruz.
											♫ Kendim deniyorum ♫
											♫ Biliyorum başımı belaya soktum ♫
											♫ Ama her seferinde beni buluyor ♫
											♫ (Anlaşılmıyor) ♫
											(Müzik)
											♫ Senin inandığın kişi olmak için çabalıyorum ♫
											♫ Üstelik sen beraber şımarmak istediğimsin ♫
											♫ Üstelik sen beraber [tam açık değil] istediğimsin, bebeğim ♫
											♫ Ve sen her şeyi yapabilirsin ♫
											♫ geriye dönerken zarar görmediğin sürece ♫
											♫ Hayatta kalırsam sana neyin yanlış olduğunu söylerim ♫
											♫ Eğer sen [net değil] ♫
											♫ Ve bence [net değil] arıyormuşsun ♫
											♫ Sana olmak istediğimi vereceğim ♫
											(Müzik)
											Ve işte böyle bu şeyleri istediğiniz gibi kullanabilirsiniz .
											(Alkışlar)
											Ve bilgisayar modelleri,
											kaç tanesine sahip olduğunuz farketmez
											ya da kaç insan kullandığınız,
											aynı sonuçlara ulaşmaları mümkün değil.
											Dört yıl önce Brookings Enstitüsü'nde birkaç kişiyle beraber
											bir sonuca vardım.
											(Kahkahalar)
											Yarın başka bir gün.
											(Kahkahalar)
											Sadece herhangi bir gün değil,
											ama bir gün.
											Oraya ulaşacak, hiç şüphe yok.
											Ve hatırlanması gereken önemli şey
											bu simülasyon, baya iyi.
											İnanılabilir, dokunulabilir.
											Ulaşabilirsiniz — net şeyler.
											Nesneleri bir alandan diğerine hareket ettirebilirsiniz.
											Bedeninizi hissedebilirsiniz.
											Diyebilirsiniz ki ""Ben şuraya gitmek istiyorum""
											ve bu moleküller topluluğunu havada istediğiniz için
											yeni bir yere hareket ettirebilirsiniz.
											(Kahkahalar)
											Bu sizin her gün yaşadığınız şey.
											Şimdi ayırma ve anlayış eksikliğinin
											anlaşılması ile
											biz yeni bir bilim dönemine giriyoruz,
											başka bir şey hissetmediğimiz,
											çok söylemek için
											kendi içinde ki o,
											mukaseyeli veya mukayesesiz,
											mecazi şekilde
											anlamamamızın
											ve kısmi anlayışımız
											ağları için hangi hepimiz bizim kaynak çekiyor
											ve sonuçları.
											(Kahkahalar)
											Önceden de söylediğim gibi,
											son parçadan önce, içinde yaşadığımız kürenin içinde
											hissetmek yerine, aksine merkez noktasına size iten
											ilüzyonlara sahip sonsuz düzlemlerindeyiz.
											(Kahkahalar)
											Gökyüzündeki o kocaman kürelerin aslında kocaman
											uçaklar olduğunu bir anladık,
											görüşe açık olacaktır. Ha Ha Ha
											Bu benim son parçam.
											Ve şimdi hatırladım
											her şey senin —
											negatif uzayın farkına
											varmak çok önemli,
											Müzik sadece uzayın bölünmesidir,
											bu şekilde bölünmüş uzayı dinliyoruz,
											bize bazı
											şeyler için
											fikir kaşılaştırılmasını veren fikirlerin bize
											iletmek istediği fikirleri.
											Lütfen, daha uzatmadan.
											(Alkışlar)
											Teşekkür ederim.
											(Alkışlar)
											Komik bir tane daha.
											İşte şu şekilde başlıyor.
											(Müzik)
											Tamam, son parça olarak bunu yapmak istiyorum,
											buna çok benzer olacak.
											Bu siz hatırlayacaksınızdır.
											İşte başlıyoruz.
											Tamam, hâlâ çalışıyor. Tamam, iyi.
											Tamam, işte başlıyoruz.
											(Kahkahalar)
											(Müzik)
											Hadi.
											(Müzik)
											♫ Yeah, yo, yo, yo ♫
											(Müzik)
											Teşekkürler. Devamının tadını çıkarın. Teşekkür ederim.
											(Alkışlar)
									","
											[Pas en anglais]
											... et c'est une des choses que je préfère
											à cette convention.
											Ce n'est pas tellement, et ça a tellement peu à voir avec tout ça.
											(Rires)
											Mais, c'est dans notre propre intérêt
											de comprendre la topographie de nos vies
											sur nous-mêmes.
											(Rires)
											Le futur indique
											qu'il n' y a de temps
											autre que l'effondration (sic) de cette sensation
											du miroir des souvenirs dans lesquels nous vivons.
											(Rires)
											C'est de notoriété publique,
											mais c'est néanmoins important.
											(Rires)
											Alors que nous affrontons la peur à notre époque
											et que la peur nous encercle,
											nous avons aussi l'anti-peur.
											C'est difficile à imaginer ou à mesurer.
											La radiation naturelle est tout bonnement trop statique
											pour pouvoir être vue à travers l'analyse spectrale normale.
											Mais nous avons l'impression qu'il y a des fois
											où beaucoup d'entre nous — vous voyez c' que j'veux dire ?
											Mais ... vous voyez c'que j'veux dire ?
											Parc' que, comme truc de hip hop, vous voyez c' que j'veux dire,
											TED est dans la place — vous voyez c' que j'veux dire.
											Donc, j'ai écrit une chanson,
											et j'espère que vous allez la kiffer.
											C'est une chanson sur les gens
											et les bigfoot ...
											(Rires)
											— et aussi des trucs scientifiques français.
											C'est la Science française.
											Ok, c'est parti.
											♫ Au fond de moi j'ai essayé ♫
											♫ Je sais que j'ai des problèmes quand je suis seul ♫
											♫ Mais chaque fois que ça me prend ♫
											♫ [confus] ♫
											(Musique)
											♫ et j'ai essayé d'être celui en qui tu crois ♫
											♫ Et tu es celle que je veux si aguichante ♫
											♫ Et tu es celle que je veux [confus] Chérie ♫
											♫ Et tu peux faire tout ce que tu veux ♫
											♫ Tant que ça ne te fait pas de mal ♫
											♫ Si je survis, je te dirai ce qui ne va pas ♫
											♫ Parce que si tu étais [confus] ♫
											♫ Et je pense que tu as l'air d'une [confus] ♫
											♫ Je te donne ce que je veux être ♫
											(Musique)
											Et en fait, on peut utiliser autant qu'on veut de ces trucs
											(Applaudissements)
											Et les modèles informatiques,
											peu importe combien on en a
											et combien de gens vous employez,
											ne seront jamais en mesure d'arriver aux mêmes conclusions.
											Il y a quatre ans, je travaillais avec quelques personnes au Brooklyn Institure,
											et je suis arrivé à une conclusion.
											(Rires)
											Demain est un autre jour.
											(Rires)
											Pas seulement n'importe quel jour,
											mais c'est un jour.
											J'y arriverai, c'est indiscutable.
											Et ce dont il faut se rappeler,
											c'est que cette simulation est bonne.
											C'est crédible, c'est tactile.
											On peut les toucher, les choses sont solides
											On peut bouger les objets d'une zone à une autre.
											On peut ressentir son corps.
