en,es,title,speaker,duration,tags
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
											I'm here to talk to you today
											about a story that we have all
been conditioned to believe
											is not possible.
											It's a story about a living,
breathing start-up
											flourishing in an unlikely environment:
											the United States government.
											Now, this start-up is fundamentally
beginning to disrupt
											the way government does
business from the inside out.
											But before I get there,
let's start with the problem.
									","
											Hoy vine aquí a contarles
											una historia que nos han hecho creer
											que es imposible.
											Esta historia es de una
empresa nueva que vive, respira,
											y florece en un entorno inhóspito:
											el gobierno de Estados Unidos.
											Esta empresa empieza
a cambiar radicalmente
											la forma de hacer negocios del
gobierno, de adentro hacia afuera.
											Pero antes de hablar de eso,
empecemos por el problema.
									",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
											For me, the problem begins
with a number: 137.
											137 is the average number of days
											a veteran has to wait to have benefits
processed by the VA.
											137 days.
											Now, in order to file that application
in the first place,
											she has to navigate
over 1,000 different websites
											and over 900 different call-in numbers,
											all owned and operated
by the United States government.
									","
											Para mí, el problema empieza
con un número: 137.
											137 es la cantidad de días promedio
											que debe esperar un veterano hasta
que gestionan sus beneficios;
											137 días.
											Pero para presentar dicha solicitud
en primer lugar,
											tiene que navegar
más de 1000 sitios web diferentes
											y más de 900 centros de atención
telefónica diferentes,
											todos operados por el gobierno de EE.UU.
									",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
											Now, we live in times
of incredible change.
											The private sector is constantly changing
											and improving itself all the time.
											For that matter, it's removing
every single inconvenience in my life
											that I could possibly think of.
											I could be sitting on my couch
in my apartment,
											and from my phone, I can order
a warm, gluten-free meal
											that can arrive at my door
in less than 10 minutes.
											But meanwhile, a working mother
who depends on food stamps
											to support her family
											has to complete an arduous,
complicated application
											which she might not even
be able to do online.
											And the inability of her to do that same
work from her couch means
											that she might be having to take
days or hours off of work
											that she can't spare.
											And this growing dichotomy
											between the beneficiaries
of the tech revolution
											and those it's left behind
											is one of the greatest
challenges of our time —
									","
											Ahora vivimos tiempos de enorme cambio.
											El sector privado cambia constantemente
											y se mejora todo el tiempo.
											Por eso elimina cada inconveniente
de mi vida
											que pudiese imaginar.
											Podría estar sentada en el sofá en casa,
											y por teléfono pedir una
comida caliente, libre de gluten
											y puede llegar en menos de 10 minutos.
											Mientras tanto, una madre trabajadora
que depende de los cupones de alimentos
											para mantener a su familia
											tiene que completar un formulario
arduo y complicado
											que quizá ni siquiera pueda
completar en línea.
											Y la imposibilidad de hacerlo
desde su sofá implica
											que podría tener que tomarse
días y horas en el trabajo
											del que no puede prescindir.
											Y esta dicotomía creciente
											entre los beneficiarios
de la revolución tecnológica
											y los rezagados tecnológicos
											es uno de los desafíos
más grandes de nuestro tiempo.
									",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
											(Applause)
									","
											(Aplausos)
									",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
											Because government's failure
to deliver digital services that work
											is disproportionately impacting
the very people who need it most.
											It's impacting the students
trying to go to college,
											the single mothers
trying to get health care,
											the veterans coming home from battle.
											They can't get what they need
when they need it.
											And for these Americans,
											government is more than just
a presidential election every four years.
											Government is a lifeline
that provides services they need
											and depend on and deserve.
											Which is, quite frankly,
											why government needs to get
its shit together and catch up.
											Just saying.
									","
											Porque la falla del gobierno para
ofrecer servicios digitales que funcionen
											impacta de manera desproporcionada
a la gente que más los necesita.
											Impacta a los estudiantes que
tratan de ir a la universidad,
											a las madres solteras que
buscan atención sanitaria,
											a los veteranos que vuelven 
de la batalla.
											No tienen lo que necesitan
cuando lo necesitan.
											Y para estos estadounidenses,
											el gobierno es más que solo elecciones
presidenciales cada cuatro años.
											El gobierno es una línea de vida que 
brinda los servicios que necesitan,
											que merecen, y de los que dependen.
											Razón por la cual, francamente,
											el gobierno tiene que ponerse
al día de una bendita vez.
											Me parece.
									",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
"
","
",How a start-up in the White House is changing business as usual,Haley Van Dyck,15:15,"big problems,health care,future,government,Internet,innovation,potential,technology,society,programming,code"
