en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
											I'm going to talk about your mindset.
											Does your mindset correspond to my dataset?
											(Laughter)
											If not, one or the other needs upgrading, isn't it?
									","
											Voy a hablar sobre su mentalidad.
											¿Corresponde su mentalidad con mi conjunto de datos?
											(Risas)
											Si no, uno de los dos necesita renovarse, ¿cierto?
									","
											Düşünce yapınız hakkında konuşacağım.
											Sizin düşünce yapınız benim verilerim ile uygun mu?
											(Gülüşmeler)
											Değilse, biri ya da diğerinin değiştirilmeye ihtiyacı var, değil mi?
									","
											Je vais parler de votre façon de voir les choses.
											Est-ce que votre façon de voir correspond à l'ensemble de mes données ?
											(Rires)
											Sinon, l'un ou l'autre doit être mis à jour, n'est-ce pas ?
									","
											Ich werde über ihre Sichtweise sprechen.
											Stimmen Ihre Sichtweisen mit meinen Daten überein?
											(Lachen)
											Falls nicht, muss eines der beiden aktualisiert werden, nicht wahr?
									",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
											When I talk to my students about global issues,
											and I listen to them in the coffee break,
											they always talk about ""we"" and ""them.""
											And when they come back into the lecture room
											I ask them, ""What do you mean with ""we"" and ""them""?
											""Oh, it's very easy. It's the western world and it's the developing world,"" they say.
											""We learned it in college.""
											And what is the definition then? ""The definition?
											Everyone knows,"" they say.
									","
											Cuando les hablo a mis estudiantes sobre asuntos globales
											y luego les escucho en el descanso,
											siempre hablan de ""nosotros"" y ""ellos"".
											Y cuando vuelven a la sala de clase,
											les pregunto: ¿Qué significa ""nosotros"" y ""ellos""?
											Y dicen: ""¡Ah!, muy fácil. Es el mundo occidental y el mundo en desarrollo"".
											""Lo aprendimos en la universidad"".
											Y entonces, ¿cuál es la definición?. ""¿La definición?
											Todo el mundo la sabe"", dicen.
									","
											Öğrencilerimle küresel sorunlar hakkında konuştuğumda
											veya onları kahve arasında dinlediğimde,
											her zaman ""biz"" ve ""onlar"" hakkında konuşurlar.
											Sınıfa geri geldiklerinde,
											onlara, ""biz"" ve ""onlar"" ile ne demek istiyorsunuz ? diye sorarım.
											""Çok kolay. Biri batı dünyası ve diğeri de gelişmekte olan dünya"" derler.
											""Biz bunu üniversitede öğrendik.""
											Peki öyleyse tanım nedir? ""Tanım""?
											""Herkes bilir."" derler.
									","
											Quand je parle des problèmes mondiaux avec mes étudiants,
											et que je les écoute pendant la pause café,
											ils parlent toujours de « nous » et « eux ».
											Et quand ils reviennent en salle de cours
											je leur demande, « Que voulez-vous dire par « nous » et « eux » ?
											« Oh, c'est très facile. C'est l'Occident et c'est le monde en voie de développement, » disent-ils.
											« Nous l'avons appris à l'université. »
											«Et quelle en est la définition, alors ?» « La définition?
											« Tout le monde le sait, » disent-ils.
									","
											Wenn ich mit meinen Studenten über globale Themen spreche
											und ihnen in der Kaffeepause zuhöre,
											dann sprechen sie immer über ""wir"" und ""die anderen"".
											Wenn sie dann wieder zurück in den Hörsaal kommen
											frage ich sie: ""Was meint ihr mit ""wir"" und ""die anderen""?
											""Oh, das ist leicht. Damit sind die westliche Welt und die Entwicklungsländer gemeint."", sagen sie.
											""Das haben wir in der Uni gelernt.""
											Und wie lautet dann die Definition? ""Die Definition?
											Die kennt doch jeder"", sagen sie.
									",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
											But then you know, I press them like this.
											So one girl said, very cleverly, ""It's very easy.
											Western world is a long life in a small family.
											Developing world is a short life in a large family.""
											And I like that definition, because it enabled me
											to transfer their mindset
											into the dataset.
											And here you have the dataset.
											So, you can see that what we have on this axis here
											is size of family. One, two, three, four, five
											children per woman on this axis.
											And here, length of life, life expectancy,
											30, 40, 50.
											Exactly what the students said was their concept about the world.
									","
											Y así les voy presionando.
											Una chica dijo, muy inteligentemente: ""Es muy fácil,
											el mundo occidental es una vida larga y una familia pequeña.
											El mundo en desarrollo es una vida corta y una familia numerosa"".
											Y me gusta esa definición porque me permite
											transferir su modo de pensar
											a mi conjunto de datos.
											Y aquí tienen los datos.
											Pueden ver que tenemos en el eje de aquí
											el tamaño de la familia: Uno, dos, tres, cuatro, cinco
											hijos por mujer en este eje.
											Y aquí, la duración de vida, la esperanza de vida,
											30, 40, 50.
											Exactamente lo que los estudiantes dijeron que era su concepto sobre el mundo.
									","
											Fakat sonra bilirsiniz, onları şöyle sıkıştırırım.
											Bir kız çok akıllıca şöyle der: ""Çok kolay,
											Batı dünyası küçük ailede uzun bir hayattır.
											Gelişmekte olan dünya ise büyük ailede kısa bir hayattır.""
											Bu tanımı severim çünkü bana
											düşünce yapılarını verilere
											dönüştürmek için olanak sundu.
											İşte veriler.
											Bu eksende aile büyüklüğünü
											görebilirsiniz. Bu eksende kadın başına
											bir, iki, üç, dört, beş çocuk.
											Burada, hayatın uzunluğu, yaşam beklentisi
											30, 40, 50.
											Öğrencilerin tam olarak dediği şey onların dünyayı kavramalarıydı.
									","
											Mais alors, vous savez, je les pousse un peu.
											Donc une fille a dit, très intelligemment: « C'est très facile.
											L'Occident égale une longue vie dans une petite famille.
											Le monde en développement égale une courte vie dans une grande famille. »
											Et j'aime cette définition parce qu'elle m'a permis
											de transférer leur façon de voir
											dans l'ensemble de données.
											Et ici vous avez l'ensemble de données.
											Donc vous pouvez voir que sur cet axe-ci
											il y a la taille de la famille. Un, deux, trois, quatre, cinq
											enfants par femme sur cet axe.
											Et ici, la durée de vie, l'espérance de vie,
											30, 40, 50.
											Exactement ce qui selon les étudiants était leur conception du monde.
									","
											Aber wissen Sie, ich dränge sie auch dazu.
											Also sagte eine Studentin, sehr schlau: ""Das ist leicht.
											Die westliche Welt bedeutet ein langes Leben in einer kleinen Familie.
											Entwicklungsländer bedeuten ein kurzes Leben in einer großen Familie.""
											Ich mag diese Definition, weil es mir ermöglicht,
											ihre Sichtweise
											auf meine Daten zu übertragen.
											Und hier sind die Daten.
											Sie sehen also, auf dieser Achse
											die Größe der Familie. Eins, zwei, drei, vier, fünf
											Auf dieser Achse Kinder pro Frau.
											Und hier, Lebensdauer, Lebenserwartung,
											30, 40, 50.
											Das ist genau was die Studenten über ihre Sicht der Welt sagten.
									",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
											And really this is about the bedroom.
											Whether the man and woman decide to have small family,
											and take care of their kids, and how long they will live.
											It's about the bathroom and the kitchen. If you have soap, water and food, you know,
											you can live long.
											And the students were right. It wasn't that the world consisted —
											the world consisted here, of one set of countries over here,
											which had large families and short life. Developing world.
											And we had one set of countries up there
											which was the western world.
											They had small families and long life.
									","
											Y en realidad esto está en relación con el dormitorio,
											el hecho de que el hombre o la mujer decidan tener una familia pequeña,
											cuidar de sus hijos o cuánto tiempo vivirán.
											Está en relación con el cuarto de baño y la cocina. Si tienes jabón, agua y comida,
											puedes vivir más tiempo.
											Y los estudiantes tenían razón. El mundo consistía
											en un conjunto de países aquí,
											que tenían familias numerosas y una vida corta, el mundo en desarrollo,
											y un conjunto de países allí,
											que era el mundo occidental,
											que tenían familias pequeñas y una vida larga.
									","
											Ve bu gerçekten yatak odası hakkında.
											Erkeğin ya da kadının küçük bir aileye sahip olma kararı,
											çocuklarına bakmaları, ne kadar yaşayacakları.
											Bunlar mutfak ve banyo ile ilgililer. Eğer sabununuz, suyunuz, yemeğiniz varsa
											uzun yaşayabilirsiniz.
											Öğrenciler haklılardı.
											Dünya burada büyük aileye ve kısa yaşam süresine sahip
											bir küme ülkeden
											ve burada yukarıda,
											batı dünyasından oluşuyordu.
											Küçük aileleri ve uzun yaşam süreleri vardı.
									","
											En fait ceci concerne la chambre à coucher.
											Si un homme et une femme décident d'avoir une petite famille,
											et de s'occuper de leurs enfants, et de combien de temps ils vivront,
											c'est à propos de la salle de bain et de la cuisine. Si vous avez du savon, de l'eau et à manger,
											vous pouvez vivre longtemps.
											Et les étudiants avaient raison. Le monde était composé
											d'un ensemble de pays représentés ici
											qui avaient de grandes familles et de courtes vies . Les pays en développement.
											Et nous avions un ensemble de pays en haut, là,
											qui était le monde occidental.
											Ils avaient de petites familles et de longues vies.
									","
											Und dabei geht es wirklich um das Schlafzimmer.
											Ob ein Mann und eine Frau sich entscheiden eine kleine Familie zu haben
											und sich um ihre Kinder zu kümmern und darum, wie lange sie leben werden.
											Es geht um das Badezimmer und die Küche. Wenn Sie Seife, Wasser und Essen haben, wissen Sie,
											dann kann man lang Leben.
											Und die Studenten hatten recht. Die Welt setzte sich —
											die Welt setzte sich hier aus einer Reihe von Ländern zusammen,
											die große Familien und ein kurzes Leben hatten. Entwicklungsländer.
											Und wir hatten eine Reihe von Ländern hier oben,
											die die westliche Welt bildeten.
											Sie hatten kleine Familien und ein langes Leben.
									",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
											And you are going to see here
											the amazing thing that has happened in the world during my lifetime.
											Then the developing countries applied
											soap and water, vaccination.
											And all the developing world started to apply family planning.
											And partly to USA who help to provide
											technical advice and investment.
											And you see all the world moves over to a two child family,
											and a life with 60 to 70 years.
									","
											Y van a ver aquí
											lo que increíblemente ha sucedido en el mundo durante mi vida.
											Los países en desarrollo empezaron a usar
											agua y jabón, vacunas,
											y planificación familiar.
											Y en parte, gracias a EE.UU., que ayudó a proveer
											consejos técnicos e inversiones.
											Y como ven, el mundo se mueve hacia familias de dos hijos,
											con una esperanza de vida de 60 a 70 años.
									","
											Ve burada, benim yaşam sürem içinde
											dünyada gerçekleşen şaşırtıcı bir şeyi göreceksiniz.
											Daha sonra gelişmekte olan ülkelerde
											sabun ve su, aşılama uygulandı.
											Tüm gelişmekte olan dünya aile planlaması uygulamasına başladı.
											Ve teknik danışmanlık ve yatırım sağlamak için
											yardımcı olan ABD.
											Tüm dünyanın iki çocuklu aileye doğru hareket ettiğini
											ve 60 ila 70 yıllık bir hayatı olmaya başladığını görüyorsunuz.
									","
											Et vous allez voir maintenant
											la chose fascinante qui s'est passée dans le monde au cours de ma vie.
											Les pays en développement ont utilisé
											le savon et l'eau, la vaccination.
											Tous les pays en développement commencent à pratiquer la planification familiale.
											En partie grâce aux États-Unis qui offrent
											des conseils techniques et des investissements.
											Et vous voyez que le monde entier passe à une famille avec deux enfants,
											et à une vie de 60 à 70 ans.
									","
											Und Sie werden hier sehen,
											welche großartigen Ereignisse während meines Lebens in der Welt passiert sind.
											Die Entwicklungsländer verwendeten
											Seife und Wasser, Impfungen.
											Und alle Entwicklungsländer begannen mit Familienplanung.
											Teilweise dank der USA, die mit
											technischen Mitteln und Investitionen geholfen hat.
											Und Sie sehen, die ganze Welt bewegt sich hin zu einer Zwei-Kinder-Familie
											und einer Lebenserwartung von 60 bis 70 Jahren.
									",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
"
","
","
","
","
",Let my dataset change your mindset,Hans Rosling,19:56,"medicine,presentation,science,technology,data,statistics,global development,math,global issues,Asia,visualizations,Africa"
