en,tr,title,speaker,duration,tags
"
","
",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
											In 2015, we saw two fantastic,
hopeful breakthroughs for humanity.
											First, the adoption of
the Sustainable Development Goals,
											the collective, universal
plan for humanity
											to eradicate hunger,
											[promote] good economic
development and good health,
											within global environmental targets.
											Secondly, after 21 years of negotiations,
											we adopted the legally binding
Paris Agreement,
											all nations in the world keeping
global warming under two degrees Celsius,
											aiming at 1.5 degrees Celsius.
											Today, three years down the line,
we're still in the hand-waving business.
									","
											2015 yılında insanlık için
iki harika ve umut vadeden açılım gördük.
											İlki, Sürdürülebilir Kalkınma
Hedefleri'nin benimsenmesiydi,
											insanlık için toplu hâlde
ve evrensel boyutta
											açlığı ortadan kaldırmak,
											iktisadi kalkınma
ve sağlığı tutundurmak için
											küresel çapta çevresel hedefler.
											İkincisi, 21 yıllık müzakereler sonunda,
											yasal olarak bağlayıcı
Paris Anlaşması'nı benimsedik,
											dünyadaki tüm milletler,
küresel ısınmayı iki derece altta tutacak,
											hedef ise 1,5 santigrat derece olacak.
											Üzerinden üç yılın geçmesiyle
hâlâ icraate geçemedik.
									",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
","
",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
											Now, I think it's time
to step back one step
											and recognize that I wonder if the world
leaders really knew what they signed
											at the General Assembly three years ago.
											These are universal, aspirational,
transformational goals
											for inclusive, prosperous humanity
on a stable earth system.
											But there are underlying problems.
											We have inherent contradictions
between these goals,
											where there's the risk of pursuing
one favored goal at the expense of others.
											Take, for example, Goal 8,
on decent work and economic growth.
											If we continue doing that
by exploiting natural resources
											and burning fossil fuels,
											it will be impossible to reach Goal 13.
											Three years down the line,
we simply must admit
											we're seeing limited action
to really, really address this
											as an inclusive, collective,
universal package.
									","
											Bence artık bir adım geri giderek
											bundan üç yıl önce BM Genel Kurulu'nda
											dünya liderlerinin neye imza attıklarını
bilip bilmediklerini sorgulama zamanı.
											Bunlar evrensel, umut vadeden
dönüşümsel hedefler;
											amaç, dengeli bir dünya sisteminde
katılımcı ve ekonomisi güçlü bir insanlık.
											Ancak ortada sorunlar var.
											Bu hedefler arasında özü gereği
birbiriyle çakışmalar var,
											Diğerlerini harcamak pahasına
gözde bir hedefi takip etme riski yatıyor.
											Örneğin 8. Hedef:
İnsana yakışır iş ve ekonomik büyüme.
											Doğal kaynakları
istismar etmeye devam edip
											fosil yakıtları yakarsak
											13. Hedefe ulaşmak imkânsız olacak.
											Aradan üç yıl geçmesiyle
şunu kabul etmeliyiz ki
											buna kapsayıcı, kolektif ve evrensel
bir bütün olarak bakma konusunda
											gerçekten çok sınırlı
bir faaliyet sürdürüyoruz.
									",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
","
",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
											Now, this requires us
to step back one step.
											I think we have to ask ourselves
some hard questions:
											Do we have any chance of accomplishing
the Sustainable Development Goals by 2030?
											Are there actually inherent trade-offs
											that are not compatible
with our current development paradigm?
											But are there, perhaps, synergies
where we can really accelerate change?
											And is it really a people-planet agenda,
											really taking seriously
the social and economic aspirational goals
											within the life-support systems on earth?
									","
											İşte bu yüzden
bir adım geri gitmemiz gerek.
											Kendimize bazı zor sorular sormamız gerek:
											2030 yılına kadar Sürdürülebilir Kalkınma
Hedefleri'ni başarma şansımız var mı?
											Mevcut kalkınma paradigmamızla
uyumlu olmayan
											vermemiz gereken tavizler
gerçekten var mı?
											Değişimi hızlandırabileceğimiz
sinerjiler var mı peki?
											Bir de bu gerçekten
bir insan-gezegen konusu mu?
											Gerçekten bu sosyal ve ekonomik
hedefler değerlendirilirken
											dünyadaki yaşam desteği
sistemleri de gözetiliyor mu?
									",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
","
",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
											Now, citizens across the world
have started to recognize
											that we're facing global
rising environmental risks;
											in fact, that a stable planet
is a prerequisite
											to have good human well-being on earth.
											We need to define a safe operating space
on a stable earth system,
											and the planetary boundary
framework was introduced
											by the scientific community in 2009
											to do exactly that.
											It has now been widely embraced
across the world
											in policy, business and communities
											as a framework for sustainable development
											in the Anthropocene.
									","
											Dünyanın her bir yanında
vatandaşlar fark etmeye başladı ki
											küresel çapta artan
çevresel risklerle karşı karşıyayız;
											aslında dengeli bir gezegen
											Dünya'daki insan refahı için bir ön koşul.
											Dengeli bir dünya sistemine yönelik
güvenli bir işleyiş belirlememiz lazım,
											bu kapsamda gezegen sınırlama altyapısı
											bilim topluluğu tarafından
2009'da tanıtıldı,
											amaç tam da bunu yapmaktı.
											Şu an dünyada geniş çapta,
											politika, iş hayatı ve topluluklarda
											sürdürülebilir kalkınma altyapısı olarak
											Antroposen için benimsendi.
									",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
","
",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
"
											This slide really shows the framework
with the nine environmental processes
											that regulate the stability
of the earth system,
											providing a safe operating space,
											where we'll have a high chance
of having good human well-being
											and prosperity and equity.
											If we move into the yellow zone,
we enter a dangerous uncertainty zone;
											and into the red, we have a high
likelihood of crossing tipping points
											that could take us irreversibly away
from the ability of the earth system
											to provide social and economic
well-being for humanity.
									","
											Bu görsel gerçekten de dünya
sisteminin stabilitesini düzenleyen
											dokuz çevresel süreçli
altyapıyı gösteriyor,
											güvenli bir faaliyet alanı sunuyor,
											bu alanda insan refahı,
bolluk ve eşitlik için
											daha fazla şansımız olacaktır.
											Sarı alana gidersek
tehlikeli bir bilinmez bölgeye giriyoruz;
											kırmızıya gidersek de
taşma noktasını geçme olasılığı çok fazla,
											bu bizi insanlık için
sosyal ve ekonomik refah sağlayabilecek
											dünya sisteminin yetilerinden
geri dönülemez şekilde uzaklaştırabilir.
									",5 transformational policies for a prosperous and sustainable world,Johan Rockström,12:22,"climate change,Anthropocene,environment,global development,global issues,alternative energy,energy,oil,sustainability"
