en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
											The global challenge that I want to talk to you about today
											rarely makes the front pages.
											It, however, is enormous
											in both scale and importance.
											Look, you all are very well traveled;
											this is TEDGlobal after all.
											But I do hope to take you to some places
											you've never been to before.
									","
											El desafío mundial del que quiero hablarles hoy
											rara vez ocupa las primeras páginas.
											Sin embargo es enorme
											tanto en escala como en importancia.
											Vean, todos Uds viajan mucho;
											después de todo esto es TEDGlobal.
											Pero espero llevarlos a algunos lugares
											a los que no han ido antes.
									","
											Bugün size dünyayı ilgilendiren bir sorunu anlatmak istiyorum.
											Nadiren ilk sayfalarda yer alır
											Ama aslında o kadar büyük ki
											Hem ölçüleri hem de önemi itibariyle.
											Bakın, hepiniz sık seyahat edenlersiniz
											sonuçta bu TEDGlobal
											Ama sizi başka yerlere götürmeyi umuyorum
											daha önce hiç gitmediğiniz
									","
											Le défi mondial dont je veux vous parler aujourd'hui
											fait rarement la une des journaux.
											Cependant, il est énorme
											tant par son ampleur que par son importance.
											Regardez, vous avez bien supporté le voyage;
											c'est TEDGlobal après tout.
											Mais j'espère vous emmener dans des endroits
											où vous n'avez jamais été l'avant.
									","
											Die globale Herausforderung, über die ich heute sprechen möchte,
											schafft es selten auf die Titelseiten.
											Aber sie ist trotzdem enorm,
											sowohl im Ausmaß als auch an Wichtigkeit.
											Sehen Sie, Sie sind alle weit gereist;
											Schließlich ist das TEDGlobal.
											Aber ich hoffe doch, Sie an Plätze führen zu können,
											an denen Sie nie zuvor waren.
									","
											O problema mundial de que vou falar hoje
											raramente aparece na primeira página.
											Contudo, é enorme,
											tanto em dimensão como em importância.
											Todos vocês são muito viajados;
											afinal, isto é a TEDGlobal.
											Mas espero levar-vos a alguns locais
											onde nunca estiveram.
									",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
","
","
","
","
","
",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
											So, let's start off in China.
											This photo was taken two weeks ago.
											Actually, one indication is that little boy on my husband's shoulders
											has just graduated from high school.
											(Laughter)
											But this is Tiananmen Square.
											Many of you have been there. It's not the real China.
											Let me take you to the real China.
											This is in the Dabian Mountains
											in the remote part of Hubei province in central China.
											Dai Manju is 13 years old at the time the story starts.
											She lives with her parents,
											her two brothers and her great-aunt.
											They have a hut that has no electricity,
											no running water,
											no wristwatch, no bicycle.
											And they share this great splendor
											with a very large pig.
											Dai Manju was in sixth grade when her parents said,
											""We're going to pull you out of school
											because the 13-dollar school fees are too much for us.
											You're going to be spending the rest of your life in the rice paddies.
											Why would we waste this money on you?""
											This is what happens to girls in remote areas.
									","
											Empecemos en China.
											Esta foto fue tomada hace dos semanas.
											En realidad, un indicio es que ese niñito en los hombros de mi marido
											se graduó de la secundaria.
											(Risas)
											Esa es la Plaza de Tiananmen.
											Muchos de Uds han estado allí­. Pero no es la verdadera China.
											Déjenme llevarlos a la verdadera China.
											Esto es en las montañas Dabian
											en una parte lejana de la provincia de Hubei en China central.
											Dai Manju tiene 13 años cuando esta historia comienza.
											Ella vive con sus padres,
											sus dos hermanos y su tía abuela.
											Tienen una choza sin electricidad,
											ni agua potable,
											no tienen reloj de pulsera, ni bicicleta,
											y comparten esta majestuosidad
											con un cerdo muy grande.
											Dai Manju estaba en sexto grado cuando sus padres le dijeron
											""Te vamos a sacar de la escuela
											porque los 13 dólares de la cuota escolar son mucho para nosotros.
											Vas a pasar el resto de tu vida en los arrozales.
											¿Por qué malgastaríamos el dinero en ti?""
											Esto es lo que sucede con las niñas en zonas lejanas.
									","
											Çin'le başlayalım.
											Bu fotoğraf 2 hafta önce çekildi.
											Aslında, ispatlarından biri kocamın omuzlarındaki o küçük çocuk
											yeni liseden mezun oldu
											Gülüşmeler : )
											ama burası Tiananmen Meydanı
											Bir çoğunuz oraya gitti. Ama orası asıl Çin değil.
											Sizi gerçek Çin'e götürmeme izin verin.
											Burası Dabian Dağları
											Orta Çin'deki Hubei eyaletinin uzak kısımları
											Dai Manju 13 yaşında ve hikaye başlıyor
											Ailesiyle birlikte yaşıyor,
											iki erkek kardeşi ve büyük teyzesiyle.
											Elektriği olmayan bir barakaları var,
											suları akmıyor,
											kol saati yok, bisikleti yok.
											Ve bu büyük ihtişamı
											kocaman bir domuzla paylaşıyorlar.
											Dai Manju altıncı sınıftayken, ailesi ona
											""Seni okuldan alacağız."" demişlerdi.
											Çünkü 13 dolarlık okul ücreti bizim için çok fazla.
											Zaten hayatının geri kalanını çeltik tarlalarında geçireceksin.
											Bu parayı senin için harcayarak niye israf edelim.
											Birçok uzak bölgede kız çocuklarına yapılan bundan farklı değil.
									","
											Donc, nous allons commencer en Chine.
											Cette photo a été prise il y a deux semaines.
											En fait, je vous donne un indice : ce petit garçon sur les épaules de mon mari
											vient de réussir son diplôme de fin d'études secondaires.
											(Rires)
											Mais c'est la place Tiananmen.
											Beaucoup d'entre vous y ont été. Ce n'est pas la vraie Chine.
											Permettez-moi de vous emmener dans la vraie Chine.
											C'est dans les montagnes Dabian
											dans la partie reculée de la province de Hubei en Chine centrale.
											Dai Manju a 13 ans au moment où l'histoire commence.
											Elle vit avec ses parents,
											ses deux frères et sa grand-tante.
											Ils ont une cabane sans électricité,
											ni eau courante,
											pas de montre, pas de vélo.
											Et ils partagent cette grande splendeur
											avec un très grand cochon.
											Dai Manju était en sixième quand ses parents ont dit,
											«Nous allons te retirer de l'école
											parce que les 13 dollars de frais de scolarité sont trop pour nous.
											Tu vas passer le reste de ta vie dans les rizières.
											Pourquoi devrions-nous gaspiller cet argent pour toi? ""
											C'est ce qui arrive aux filles dans les zones reculées.
									","
											Also beginnen wir in China.
											Dieses Foto wurde vor zwei Wochen gemacht.
											Ein Hinweis ist, der kleine Junge auf den Schultern meines Mannes
											hat gerade die High School beendet.
											(Lachen)
											Aber das ist Tiananmen Square.
											Viele von Ihnen waren dort. Es ist nicht das echte China.
											Lassen Sie mich Sie in das echte China führen.
											Das ist in den Dabian Bergen,
											in dem entlegenen Teil der Hubei Provinz im Zentrum von China.
											Die Geschichte beginnt, als Dai Manju 13 Jahre alt ist.
											Sie lebt mit ihren Eltern,
											ihren zwei Brüdern und der Großtante.
											Sie haben eine Hütte, in der es keinen Strom gibt,
											kein fließendes Wasser,
											keine Armbanduhr, kein Fahrrad.
											Und sie teilen dieses großartige Anwesen
											mit einem sehr großen Schwein.
											Dai Manu war in der sechsten Klasse, als ihre Eltern sagten,
											""Wir werden dich aus der Schule nehmen,
											weil die 13 Dollar Schulgebühr für uns zu viel ist.
											Du wirst den Rest deines Lebens in den Reisfeldern verbringen.
											Warum sollten wir das Geld auf dich verschwenden?""
											Das geschieht mit Mädchen in entlegenen Gebieten.
									","
											Comecemos pela China.
											Esta foto foi tirada há duas semanas.
											Uma informação: este rapazinho
às cavalitas do meu marido
											acabou agora o secundário.
											(Risos)
											Mas isto é a Praça Tiananmen.
											Muitos de vocês já lá estiveram.
Mas não é a China real.
											Eu vou levar-vos à China real.
											Isto é nas Montanhas Daba,
											na parte longínqua da província
Hubei, na China central.
											Dai Manju tem 13 anos,
na altura em que a história começa.
											Vive com os pais,
											com dois irmãos e uma tia-avó.
											Têm uma cabana sem eletricidade,
											sem água canalizada,
											sem relógio de pulso, sem bicicletas.
											E partilham este esplendor
											com um porco enorme.
											Dai Manju estava no sexto ano
quando os pais lhe disseram:
											""Vamos tirar-te da escola
											""porque as propinas de 13 dólares
são demasiado para nós.
											""Vais passar o resto da vida nos arrozais.
											""Para quê gastar dinheiro contigo?""
											É isto que acontece às raparigas
em áreas longínquas.
									",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
","
","
","
","
","
",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
											Turns out that Dai Manju was
											the best pupil in her grade.
											She still made the two-hour trek to the schoolhouse
											and tried to catch every little bit of information
											that seeped out of the doors.
											We wrote about her in The New York Times.
											We got a flood of donations —
											mostly 13-dollar checks
											because New York Times readers are very generous
											in tiny amounts
											(Laughter)
											but then, we got a money transfer
											for $10,000 —
											really nice guy.
											We turned the money over to that man there, the principal of the school.
											He was delighted.
											He thought, ""Oh, I can renovate the school.
											I can give scholarships to all the girls,
											you know, if they work hard and stay in school.
											So Dai Manju basically
											finished out middle school.
											She went to high school.
											She went to vocational school for accounting.
											She scouted for jobs down in Guangdong province in the south.
											She found a job, she scouted for jobs
											for her classmates and her friends.
											She sent money back to her family.
											They built a new house,
											this time with running water,
											electricity, a bicycle,
											no pig.
									","
											Resuta que Dai Manju era
											la mejor alumna de su grado.
											Ella todavía hace la caminata de dos horas a la escuela
											y trataba de captar toda la información
											que se filtraba por las puertas.
											Escribimos sobre ella en el New York Times.
											Recibimos gran cantidad de donaciones
											en su mayoría cheques de 13 dólares,
											porque los lectores del New York Times son muy generosos
											en pequeñas sumas.
											(Risas)
											Pero luego tuvimos una transferencia
											de $ 10.000,
											un hombre muy agradable.
											Le entregamos el dinero al hombre de allí, el director de la escuela.
											Él estaba encantado.
											Pensó: ""Puedo renovar la escuela.
											Puedo dar becas a todas las niñas"".
											Si trabajan mucho y permanecen en la escuela.
											Así que Dai Manju básicamente
											terminó la escuela media.
											Fue a la secundaria.
											Fue a la escuela profesional de contabilidad.
											Buscó trabajo en la provincia de Guangdong en el sur.
											Encontró un empleo, buscó trabajo
											para sus compañeras de clase y amigas.
											Le envió dinero a su familia.
											Construyó una casa nueva,
											esta vez con agua potable,
											electricidad, una bicicleta,
											sin un cerdo.
									","
											Dai Manju'ya dönersek,
											sınıfının en iyisi.
											Okula hala 2 saatlik yürüyüşle ulaşabiliyor,
											ve her bir bilgi kırıntısını dahi
											yakalamaya çalışıyor.
											New York Times'da onun hakkında yazmıştık.
											Bağışlar sel gibi geldi,
											en çok da 13 dolarlık..
											Çünkü New York Times okuyucuları çok cömerttir,
											küçük rakamlarda.
											Gülüşmeler
											Bir de büyük bir para transferi aldık,
											10.000 USD'lik
											gerçekten iyi biriydi.
											Parayı o okulun müdürüne gönderdik.
											İnanılmaz mutlu oldu,
											Dedi ki; "" Okulu yenileyebilirim,
											bütün kızlara burs verebilirim.""
											Eğer kızlar yeterince çalışıp, okumaya devam edebilirler.
											Dai Manju ilkokulu,
											sonra orta okulu bitirdi.
											Liseye gitti.
											Muhasebecilik alanında meslek eğitimi aldı.
											Güneydeki Guangdong eyaletinde iş aradı,
											İş buldu, hatta
											sınıf arkadaşları için iş ayarladı.
											Ve ailesine para göndermeye başladı.
											Ailesi yeni bir ev yaptı,
											suyu akan,
											elektriği olan ve bir bisikleti olan.
											Bu sefer domuzları yok.
									","
											Il s'avère que Dai Manju était
											la meilleure élève de sa classe.
											Elle continuait encore à faire le trajet de deux heures pour aller à l'école
											et essayait d'attraper toutes les bribes d'informations
											qui filtraient par les portes.
											Nous avons écrit à son sujet dans le New York Times.
											Nous avons reçu un déluge de dons -
											surtout des chèques de 13 dollars,
											parce que les lecteurs du New York Times sont très généreux
											en très petites quantités.
											(Rires)
											Mais alors, nous avons reçu un transfert d'argent
											de 10 000 dollars -
											un vrai chic type.
											Nous avons confié l'argent à cet homme-là, le directeur de l'école.
											Il était ravi.
											Il pensait: ""Oh, je peux rénover l'école.
											Je peux donner des bourses pour toutes les filles. ""
											Vous savez, si elles travaillent dur et restent à l'école.
											Donc, en gros, Dai Manju
											a fini sa scolarité au collège.
											Elle est allée au lycée.
											Elle est allée au lycée professionnel de comptabilité.
											Elle a recherché des emplois dans la province de Guangdong dans le sud.
											Elle a trouvé un emploi, elle recherchait des emplois
											pour ses camarades de classe et ses amies.
											Elle envoyait de l'argent à sa famille.
											Ils ont construit une nouvelle maison,
											cette fois avec l'eau courante,
											l'électricité, une bicyclette,
											pas de porc.
									","
											Es stellt sich heraus, dass Dai Manju die
											beste Schülerin ihres Jahrgangs war.
											Sie nahm weiterhin den zweistündigen Schulweg auf sich,
											und versuchte jedes kleine Stück Information aufzuschnappen,
											das durch die Türen sickerte.
											Wir schrieben über sie in der New York Times.
											Wir bekamen eine Flut von Spenden —
											die meisten Schecks über 13 Dollar,
											weil New York Times Leser sehr großzügig sind,
											was kleine Beträge betrifft.
											(Lachen)
											Aber dann bekamen wir eine Überweisung
											über 10.000 $ —
											ein wirklich netter Kerl.
											Wir transferierten dieses Geld zu dem Mann dort, dem Direktor der Schule.
											Er war hocherfreut.
											Er dachte, ""Oh, jetzt kann ich die Schule renovieren.
											Ich kann allen Mädchen ein Stipendium geben.""
											Wissen Sie, wenn sie hart arbeiten und in der Schule bleiben.
											Also machte Dai Manju
											die Unterstufe fertig.
											Sie ging in die Oberstufe.
											Sie besuchte die Berufsschule für Buchhaltung.
											Sie suchte nach Arbeit, im Süden, in der Guangdong Provinz.
											Sie fand eine Stelle, sie suchte Jobs
											für ihre Klassenkameraden und Freunde.
											Sie schickte Geld an ihre Familie.
											Sie haben ein neues Haus gebaut,
											nun mit fließendem Wasser,
											Elektrizität, einem Fahrrad,
											ohne Schwein.
									","
											Acontece que Dai Manju
											era a melhor aluna da classe.
											Ela continuou a fazer a caminhada
de duas horas até à escola
											e tentava apanhar todas
as informações que podia
											e que se ouviam cá fora.
											Escrevemos sobre ela no New York Times.
											Recebemos uma chuva de doações
											— na maior parte, cheques de 13 dólares,
											porque os leitores do New York Times
são muito generosos
											em pequenas quantias.
											(Risos)
											Mas recebemos uma transferência
											de 10 000 dólares
											de um tipo muito simpático.
											Enviámos o dinheiro àquele homem ali,
o diretor da escola.
											Ele ficou encantado.
											Pensou: ""Posso renovar a escola.
											""Posso dar bolsas a todas as raparigas,
											""se elas trabalharem muito
e se mantiverem na escola"".
											Portanto, Dai Manju acabou o 9.º ano
											e passou para o secundário.
											Foi para uma escola profissional
de contabilidade.
											Procurou trabalho
na província de Guangdong, no sul.
											Encontrou um emprego.
											Procurou trabalho
para as colegas e amigas.
											Enviava dinheiro para a família.
											Construíram uma casa nova,
											desta vez com água canalizada,
											com eletricidade, com uma bicicleta,
											e sem porco.
									",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
","
","
","
","
","
",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
											What we saw was a natural experiment.
											It is rare to get an exogenous investment
											in girls' education.
											And over the years, as we followed Dai Manju, we were able to see
											that she was able to move out of a vicious cycle
											and into a virtuous cycle.
											She not only changed her own dynamic,
											she changed her household, she changed her family, her village.
											The village became a real standout.
											Of course, most of China was flourishing at the time,
											but they were able to get a road built
											to link them up to the rest of China.
									","
											Lo que vimos fue un experimento natural.
											No es usual conseguir una inversión externa
											para la educación de las niñas.
											Con el correr de los años, siguiendo a Dai Manju, pudimos ver
											que ella pudo pasar de un ciclo vicioso
											a un ciclo virtuoso.
											No sólo cambió su propia dinámica,
											cambió su casa, su familia, su aldea.
											La aldea se volvió un verdadero soporte de salida.
											Claro que por el momento toda China estaba prosperando,
											pero fueron capaces de hacer construir una vía
											para conectarse con el resto de China.
									","
											Bizim gördüğümüz doğal bir tecrübeydi.
											Dışarıdan yardım almak nadir olan birşey,
											özellikle de kız çocuklarının eğitimi konusunda.
											Dai Manju'yu takip ettiğimiz yıllarda şunu görme şansımız oldu,
											bozuk bir döngüden,
											düzgün bir döngüye geçti.
											Sadece kendi dinamiklerini değil,
											ev halkının, ailesinin ve köyünün dinamiklerini de değiştirdi.
											Köyü gerçekten göze çarpar hale geldi.
											Tabi ki, Çinin bir çok bölgesi aynı zamanda gelişmekteydi,
											ancak çıkış için bir yol gerekiyordu,
											kendilerini Çin'in geri kalanına bağlayacak.
									","
											Nous avons vu là une expérience naturelle.
											Il est rare d'obtenir un investissement exogène
											dans l'éducation des filles.
											Et au fil des ans, comme nous avons suivi Dai Manju, nous avons pu voir
											qu'elle était capable de sortir d'un cercle vicieux
											et d'entrer dans un cercle vertueux.
											Elle n'a pas seulement changé sa propre dynamique,
											elle a changé son foyer, elle a changé sa famille, son village.
											Le village est devenu un véritable exemple.
											Bien entendu, la plus grande partie de la Chine était florissante à l'époque,
											mais ils ont été en mesure de faire construire une route
											pour les relier au reste de la Chine.
									","
											Was wir sahen, war ein natürliches Experiment.
											Es ist selten, dass jemand von außerhalb
											in die Bildung eines Mädchens investiert.
											Und wie wir Daj Manju über die Jahre folgten, konnten wir sehen,
											wie sie aus dem Teufelskreis in einen positiven
											Kreislauf wechseln konnte.
											Sie hat nicht nur ihre eigene Dynamik geändert,
											sie hat ihren Haushalt, ihre Familie, ihr Dorf verändert.
											Das Dorf wurde zu einem Vorzeigedorf.
											Sicherlich gab es zu dieser Zeit in ganz China einen Aufschwung,
											aber sie konnten eine Straße bauen,
											die sie mit dem Rest von China verband.
									","
											Vemos aqui uma experiência natural.
											É raro receber um investimento de fora
											para a educação de raparigas.
											Ao longo dos anos, à medida
que acompanhávamos Dai Manju,
											pudemos ver que ela conseguira
sair de um círculo vicioso
											e passar para um círculo virtuoso.
											Não só mudou a sua própria dinâmica
											como mudou a família, e mudou a aldeia.
											A aldeia passou a ser um exemplo.
											Claro que a maior parte da China
estava a florescer, nessa época,
											e conseguiram a construção duma estrada
											para os ligar ao resto da China.
									",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
","
","
","
","
","
",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
"
											And that brings me to my first major
											of two tenets of ""Half the Sky.""
											And that is that
											the central moral challenge
											of this century
											is gender inequity.
											In the 19th century, it was slavery.
											In the 20th century, it was totalitarianism.
											The cause of our time
											is the brutality that so many people
											face around the world because of their gender.
											So some of you may be thinking,
											""Gosh, that's hyperbole.
											She's exaggerating.""
											Well, let me ask you this question.
											How many of you think there are more males or more females in the world?
											Let me take a poll. How many of you think there are more males in the world?
											Hands up, please.
											How many of you think — a few — how many of you there are more females in the world?
											Okay, most of you.
											Well, you know this latter group, you're wrong.
											There are, true enough,
											in Europe and the West,
											when women and men
											have equal access to food and health care,
											there are more women, we live longer.
											But in most of the rest of the world, that's not the case.
											In fact, demographers have shown
											that there are anywhere between 60 million
											and 100 million
											missing females in the current population.
									","
											Lo que me lleva a los dos primeros y grandes
											principios de ""Half the Sky"".
											Y eso es que
											el desafío moral fundamental
											de este siglo
											es la desigualdad de género.
											En el siglo XIX fue la esclavitud.
											En el siglo XX fue el totalitarismo.
											La causa de nuestro tiempo
											es la brutalidad que tantas personas
											enfrentan en el mundo por cuestiones de género.
											Por lo que algunos de Uds pueden pensar,
											""Caramba, eso es una exageración.
											Ella está exagerando"".
											Bien, déjenme preguntarles esto.
											¿Cuántos piensan que hay más hombres y cuántos más mujeres en el mundo?
											Permítanme encuestarlos. ¿Cuántos piensan que hay más hombres en el mundo?
											Levanten las manos, por favor.
											¿Cúantos piensan... pocos... cuántos piensan que hay más mujeres en el mundo?
											De acuerdo, la mayoría.
											Bien, este último grupo está equivocado.
											Hay, es cierto,
											en Europa y Occidente
											cuando las mujeres y los hombres
											tienen igual acceso a la comida y al cuidado de la salud
											hay más mujeres, vivimos más.
											Pero en la mayoría del resto del mundo eso no es así.
											De hecho, los demógrafos han mostrado
											que hay entre 60 millones
											y 100 millones
											menos mujeres en la población actual.
									","
											Bu beni asıl konuma getiriyor,
											""Gökyüzünün yarısı""nın iki temelinden birincisini
											ve bu
											ana ahlaki değişimi
											bu yüzyılın,
											Cinsiyet eşitsizliği
											19. yüzyılda bu kölelikti,
											20. yüzyılda totaliter yönetimler oldu.
											Bizim zamanımızın sebebi ise,
											bir çok insanın
											sadece cinsiyeti sebebiyle karşılaştığı gaddarlık.
											Bazılarınız, şöyle düşünebilir:
											""Çok abartıyor,
											aşırı büyütüyor""
											Size şu soruyu sormama izin verin.
											Kaçınız erkeklerin ya da kadınların dünyada daha fazla olduğunu düşünüyor?
											Hadi deneyelim? Dünyada daha fazla erkek olduğunu kimler düşünüyor?
											Ellerinizi kaldırın lütfen.
											kaçınız, çok değil, kaçınız kadınların daha fazla olduğunu düşünüyor?
											Tamam, çoğunluk.
											Peki, ikinci grup biliyor musunuz, hatalısınız.
											Evet varlar, doğru sayılabilir,
											ama Avrupada ve Batıda,
											ne zaman erkekler ve kadınlar
											eşit gıda ve sağlığa ulaşabiliyor
											orada kadınlar daha uzun yaşıyor.
											Ama dünyanın kalan çoğunda durum böyle değil.
											Demografik verilerle uğraşanların dediğine göre
											60 milyon ile,
											100 milyon arasında bir sayıda
											hali hazırdaki toplam nüfusta kayıp olan kadınlar var.
									","
											Ce qui m'amène au premier
											des deux grands principes de la ""Half the Sky."" (La Moitié du Ciel)
											Et c'est que
											le principal défi moral
											de ce siècle
											est l'inégalité des sexes.
											Au 19ème siècle c'était l'esclavage.
											Au 20ème siècle c'était le totalitarisme.
											La cause de notre temps
											est la brutalité à laquelle tant de gens
											doivent faire face dans le monde en raison de leur sexe.
											Donc, certains d'entre vous pensent peut-être,
											""Ciel, c'est une hyperbole.
											Elle exagère. ""
											Eh bien, permettez-moi de vous poser cette question.
											Combien d'entre vous pensent qu'il y a plus d'hommes ou plus de femmes dans le monde?
											Permettez-moi de faire un sondage. Combien d'entre vous pensent qu'il ya plus d'hommes dans le monde?
											Levez la main, s'il vous plaît.
											Combien d'entre vous pensent - quelques uns - combien d'entre vous qu'il y a plus de femmes dans le monde?
											Bon, la plupart d'entre vous.
											Eh bien, vous savez ce dernier groupe, vous avez tort.
											Il y a plus de femmes, c'est vrai,
											en Europe et en Occident,
											lorsque les femmes et les hommes
											ont l'égalité d'accès à la nourriture et aux soins de santé,
											Il y a plus de femmes, nous vivons plus longtemps.
											Mais dans la plus grande partie du reste du monde, ce n'est pas le cas.
											En fait, les démographes ont montré
											qu'il manque entre 60 millions
											et 100 millions
											de femmes dans la population actuelle.
									","
											Damit komme ich zum ersten der zwei
											Hauptthemen von ""Die Hälfte des Himmels.""
											Und das ist, dass
											die zentrale moralische Herausforderung
											dieses Jahrhunderts
											die Ungleichheit der Geschlechter ist.
											Im 19. Jahrhundert war es die Sklaverei.
											Im 20. Jahrhundert waren es totalitäre Systeme.
											Heute geht es um die
											Gewalt, der so viele Menschen auf der Welt
											wegen ihrer Geschlechtszugehörigkeit ausgesetzt sind.
											Manche von Ihnen mögen denken,
											""Oh, das ist überzogen.
											Sie übertreibt.""
											Dann lassen Sie mich folgende Frage stellen.
											Wer von Ihnen denkt, dass es mehr Männer oder mehr Frauen auf der Welt gibt?
											Machen wir eine Umfrage. Wieviele denken, es gibt mehr Männer auf der Welt?
											Heben Sie bitte die Hand.
											Wieviele von Ihnen denken, dass es mehr Frauen auf der Welt gibt?
											Okay, die Meisten.
											Also, die zweite Gruppe liegt falsch.
											Es stimmt durchaus, dass
											in Europa und im Westen,
											wenn Frauen und Männer
											gleichen Zugang zu Nahrung und Gesundheitsversorgung haben,
											es mehr Frauen gibt. Wir leben länger.
											Aber im Großteil der westlichen Welt ist das nicht der Fall.
											Demographen haben vielmehr gezeigt,
											dass in der heutigen Bevölkerung zwischen
											60 und 100 Millionen
											Frauen fehlen.
									","
											Isto leva-me ao mais importante
											dos dois princípios básicos
de ""Half the Sky.""
											Ou seja,
											o problema moral central deste século
											é a desigualdade entre sexos.
											No século XIX era a escravatura,
											no século XX era o totalitarismo.
											A causa da nossa época
											é a brutalidade que tanta gente enfrenta
											no mundo inteiro, por causa do seu sexo.
											Alguns de vocês podem estar a pensar:
											""Bolas, isto é uma hipérbole.
											""Ela está a exagerar"".
											Bem, vou fazer uma pergunta.
											O que é que acham: há mais homens
ou mais mulheres no mundo?
											Vou fazer uma sondagem.
Quem acha que há mais homens?
											Mãos no ar, por favor.
São poucos.
											Quem acha que há mais mulheres?
											Ok, a maior parte.
											Mas sabem, este último grupo
está enganado.
											Há mais mulheres, é verdade.
											Na Europa e no Ocidente
											onde mulheres e homens
											têm igual acesso a comida
e assistência médica,
											há mais mulheres, vivemos mais tempo.
											Mas, no resto do mundo, isso não acontece.
											Os demógrafos mostraram
											que faltam entre 60 a 100 milhões
											de mulheres na população atual.
									",Our century's greatest injustice,Sheryl WuDunn,18:22,"Slavery,economics,education,feminism,poverty,trafficking,women,global development"
