en,es,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
","
",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
											Hi, my name is Frank,
											and I collect secrets.
											It all started with a crazy idea
											in November of 2004.
											I printed up 3,000 self-addressed postcards,
											just like this.
											They were blank on one side,
											and on the other side
											I listed some simple instructions.
											I asked people to anonymously share an artful secret
											they'd never told anyone before.
											And I handed out these postcards randomly
											on the streets of Washington, D.C.,
											not knowing what to expect.
									","
											Hola, mi nombre es Frank,
											y colecciono secretos.
											Todo comenzó con una idea loca
											en Noviembre de 2004.
											Escribí 3.000 tarjetas postales con mi dirección
											como éstas.
											Un lado estaba en blanco
											y del otro
											escribí una lista de instrucciones sencillas.
											Le pedí a la gente que anónimamente compartiera un secreto ingenioso
											que nunca hubieran dicho a nadie.
											Y entregué estas postales al azar
											por las calles de Washington, D.C.,
											sin saber qué sucedería.
									","
											Olá, chamo—me Frank
											e coleciono segredos.
											Tudo começou com uma ideia louca,
em novembro de 2004.
											Imprimi 3000 postais de correio
endereçados a mim próprio,
											como este.
											De um lado estão em branco,
											e no outro lado, coloquei
algumas instruções simples.
											Pedi às pessoas para, anonimamente,
partilharem um segredo ardiloso
											que nunca haviam contado a ninguém.
											E entreguei os postais de forma aleatória
											nas ruas de Washington, D.C.,
											sem saber o que esperar.
									","
											Selam, adım Frank,
											ve sır biriktiririm.
											Her şey, 2004 Kasım'da ortaya çıkan
											çılgın bir fikirle başladı.
											Adresi üstünde 3,000 kartpostal hazırladım,
											şuna benzer şeyler.
											Bir tarafı boş,
											diğer tarafında ise
											basit talimatlar listeledim.
											İnsanlardan, daha önce kimseyle paylaşmadıkları
											sırlarını paylaşmalarını istedim.
											Ve bu kartpostalları Washington D.C. caddelerinde
											gelişigüzel dağıttım,
											bir beklentim olmadan.
									","
											Bonjour, je m'appelle Frank,
											et je collectionne des secrets.
											Tout a commencé avec une idée folle,
											en novembre 2004.
											J'ai imprimé 3000 cartes postales adressées à moi-même,
											comme celle-ci.
											Un côté était vierge,
											tandis que de l'autre côté
											figuraient quelques instructions simples.
											Je demandais aux gens de partager, de manière anonyme, un petit secret
											qu'ils n'avaient jamais raconté à personne auparavant.
											J'ai distribué ces cartes postales au hasard,
											dans les rues de Washington, D.C,
											sans vraiment savoir à quoi m'attendre.
									",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
","
","
","
","
",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
											But soon the idea began spreading virally.
											People began to buy their own postcards
											and make their own postcards.
											I started receiving secrets in my home mailbox,
											not just with postmarks from Washington, D.C.,
											but from Texas, California,
											Vancouver, New Zealand, Iraq.
											Soon my crazy idea didn't seem so crazy.
											PostSecret.com
											is the most visited advertisement-free blog in the world.
											And this is my postcard collection today.
											You can see my wife
											struggling to stack a brick of postcards
											on a pyramid of over a half-million secrets.
									","
											Pero la idea pronto comenzó a propagarse como un virus.
											La gente comenzó a comprar
											y a hacer sus propias tarjetas postales.
											Y comencé a recibir secretos en mi correo,
											no solo de Washington, D.C.,
											sino también de Texas, de California,
											Vancouver, Nueva Zelandia, de Irak.
											Pronto mi idea loca dejó de ser tan loca.
											PostSecret.com
											es el blog libre de publicidad más visitado en el mundo.
											Y esta es mi colección de tarjetas postales en la actualidad.
											Pueden ver a mi esposa
											luchando por apilar un ladrillo de tarjetas postales
											en una pirámide de más de medio millón de secretos.
									","
											Mas, rapidamente a ideia
espalhou-se de forma viral.
											As pessoas começaram
a comprar os seus postais
											e a fazer os seus próprios postais.
											Comecei a receber segredos
na minha caixa de correio,
											e os carimbos não eram só
de Washington, D.C.,
											mas do Texas, Califórnia,
											Vancouver, Nova Zelândia, Iraque.
											De repente a minha ideia louca
já não parecia tão louca,
											PostSecret.com
											é o blogue sem anúncios
mais visitado em todo o mundo.
											E isto é a minha coleção de postais atual.
											Estão a ver a minha mulher a esforçar-se
											para empilhar um tijolo de postais
											numa pirâmide com mais
de meio milhão de segredos.
									","
											Ama fikir ağızdan ağıza yayılıverdi.
											İnsanlar bana kendi kartlarını almaya ve
											kendi kartlarını yapmaya başladılar.
											Posta kutuma sadece Washington D.C.'den değil,
											Teksas, Kaliforniya, Vancouver
											Yeni Zellanda, hatta Irak'tan
											kartlar gelmeye başladı.
											Sonra çılgın fikrim o kadar da çılgın gelmemeye başladı.
											PostSecret.com
											dünyada en çok ziyaret edilen reklamsız blog oldu.
											Ve bu bugün sahip olduğum kartpostal koleksiyonum.
											Eşimi, bir kartpostal destesini
											yarım milyon sırdan oluşan piramidin
											üstüne yerleştirmeye çalışırken görüyorsunuz.
									","
											L'idée a rapidement gagné de l'ampleur de manière virale.
											Les gens ont commencé à acheter leur propre carte postale
											ou à les fabriquer eux-mêmes.
											J'ai commencé à recevoir des secrets dans ma boîte aux lettres,
											en provenance non seulement de Washington, D.C.,
											mais aussi du Texas, de Californie,
											de Vancouver, de Nouvelle-Zélande, et d'Irak.
											Et bientôt ma folle idée n'a plus paru si folle que cela.
											PostSecret.com
											est le blog sans publicités le plus visité au monde.
											Voici ma collection de cartes postales aujourd'hui.
											Vous pouvez voir ma femme
											qui essaie avec difficulté de poser un paquet de cartes postales
											en haut d'une pyramide composée de plus de 500 000 secrets.
									",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
","
","
","
","
",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
											What I'd like to do now
											is share with you a very special handful of secrets
											from that collection,
											starting with this one.
											""I found these stamps as a child,
											and I have been waiting all my life
											to have someone to send them to.
											I never did have someone.""
											Secrets can take many forms.
											They can be shocking
											or silly or soulful.
											They can connect us to our deepest humanity
											or with people we'll never meet.
											(Laughter)
											Maybe one of you sent this one in.
											I don't know.
											This one does a great job of demonstrating
											the creativity that people have
											when they make and mail me a postcard.
											This one obviously was made out of half a Starbucks cup
											with a stamp and my home address written on the other side.
									","
											Lo que quisiera hacer ahora
											es compartir un puñado de secretos de esa colección
											con ustedes,
											comenzando con este.
											“Encontré unas estampillas cuando era niño,
											y he esperado toda mi vida
											tener a quién mandárselas
											y nunca tuve a quién.""
											Los secretos pueden ser muy diversos.
											Pueden ser impactantes,
											tontos o conmovedores.
											Ellos pueden conectarnos con nuestra humanidad más profunda
											o con personas que nunca conoceremos.
											(Risas)
											Tal vez uno de ustedes envió este.
											No lo sé.
											Este, por ejemplo, es una gran demostración
											de la creatividad que tienen las personas
											cuando escriben y me envían la tarjeta postal.
											Este fue hecho, obviamente, con la mitad de un vaso de Starbucks,
											con un sello y mi dirección del otro lado.
									","
											Agora, o que eu gostava de fazer
											era de partilhar convosco
uma mão cheia, muito especial,
											de segredos dessa coleção,
											a começar por este.
											""Descobri estes selos quando era criança,
											""e estive à espera toda a minha vida
											""para ter alguém a quem os enviar.
											Nunca tive ninguém.""
											Os segredos podem tomar muitas formas.
											Podem ser chocantes,
tolos ou cheios de alma.
											Podem ligar-nos
à nossa humanidade mais profunda
											ou com pessoas que nunca iremos conhecer.
											[Dou descafeinado aos clientes
que são malcriados comigo!]
											(Risos)
											(Aplausos)
											Talvez um de vós
tenha enviado este, não sei.
											Este faz o excelente trabalho
de demonstrar a criatividade das pessoas
											quando me escrevem e enviam um postal
											Este, obviamente, foi feito
de metade de um copo do Starbucks
											com um selo e o meu endereço
escrito no outro lado.
									","
											Şimdi yapmak istediğim şey
											bu koleksiyondan bazı sırları
											sizinle paylaşmak,
											şununla başlayalım.
											Bu pulları çocukluğumda bulmuştum
											ve hayatım boyunca bunları gönderebilecek
											birini bulmayı bekledim.
											Hiçkimseyi bulamadım.""
											Sırların farklı çeşitleri vardır.
											Şaşırtıcı olabilirler,
											ya da aptalca, ya da duygusal.
											Bizi insanlığın derinliklerine ya da
											hiç tanımadığımız insanlara bağlarlar.
											(Kahkahalar)
											Belki de aranızdan biri bunu yolladı.
											Bilemem.
											Bu insanların bana yollayacakları kartpostalı
											hazırlarken gelebildikleri yaratıcı
											noktaları gösteren bir kart.
											Sturbucks bardağının yarısından yapılmış,
											diğer tarafında da pul ve benim evimin adresi var.
									","
											Ce que je voudrais faire maintenant
											c'est partager avec vous une poignée de ces secrets un peu spéciaux
											choisis dans cette collection,
											en commençant par celui-ci.
											« Quand j'étais enfant, j'ai trouvé ces timbres
											et j'ai attendu toute ma vie
											d'avoir quelqu'un à qui les envoyer.
											Et je n'ai jamais eu personne. »
											Les secrets peuvent prendre des formes très diverses.
											Ils peuvent être choquants,
											idiots ou émotionnels.
											Ils nous mettent en contact avec notre humanité la plus profonde
											ou avec des gens que nous ne rencontrerons jamais.
											(Rires)
											Peut-être que c'est l'un d'entre vous qui a envoyé celui-ci.
											Je ne sais pas.
											Celui-ci démontre très bien
											la créativité dont les gens peuvent faire preuve
											lorsqu'ils fabriquent et m’envoient une carte postale.
											De toute évidence, celle-ci a été fabriquée à partir d'un gobelet Starbucks,
											et porte un timbre et mon adresse au verso.
									",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
","
","
","
","
",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
											""Dear Birthmother, I have great parents.
											I've found love. I'm happy.""
											Secrets can remind us of the countless human dramas,
											of frailty and heroism,
											playing out silently
											in the lives of people all around us
											even now.
											""Everyone who knew me before 9/11
											believes I'm dead.""
											""I used to work with a bunch of uptight religious people,
											so sometimes I didn't wear panties,
											and just had a big smile and chuckled to myself.""
									","
											“Querida madre biológica: Tengo padres excelentes.
											Encontré amor. Soy feliz.""
											Los secretos nos recuerdan los innumerables dramas humanos,
											de la fragilidad y el heroísmo,
											desarrollándose silenciosamente
											en la vida de las personas que nos rodean,
											incluso ahora.
											“Todo el que me conoció antes del 11/9
											cree que estoy muerto.”
											“Solía trabajar con un grupo de personas religiosas ortodoxas,
											así que algunas veces no usaba ropa interior,
											y llevaba solo una gran sonrisa y me reía para mis adentros.”
									","
											""Querida mãe biológica,
tenho uns excelentes pais.
											""Encontrei o amor. Sou feliz.""
											Os segredos podem recordar-nos
dos inúmeros dramas humanos,
											de fragilidade e heroísmo,
											tocando silenciosamente
											nas vidas de todas as pessoas
que nos rodeiam
											mesmo agora.
											""Todos os que me conheciam
antes do dia 11 de setembro
											""acreditam que estou morto.""
											""Costumava trabalhar
com um grupo de religiosos rígidos,
											""por isso, às vezes não usava cuecas,
											""e apenas mostrava um grande sorriso
e ria-me para mim mesma.""
									","
											""Sevgili Doğum annnem, harika bir ailem var.
											Sevgiyi buldum. Mutluyum.""
											Sırlar bize sayısız insani dramı hatırlatabilir,
											ya da kahramanlığı, ya da zayıflıklarımızı,
											çevremizdeki insanların
											hayatlarına sessizce gireriz,
											şimdi bile.
											""Beni 9/11'den önce tanıyanlar
											ölü olduğumu sanıyor.""
											""Eskiden tutucu dindar insanlarla çalışırdım,
											bu yüzden bazen iç çamaşırı giymezdim,
											ve yüzümde kocaman bi gülümsemeyle kendi kendime kıkırdardım.""
									","
											« Chère mère biologique, mes parents sont formidables.
											J'ai rencontré l'amour. Je suis heureuse. »
											Les secrets peuvent nous rappeler les innombrables drames humains,
											la fragilité et l'héroïsme
											qui, en silence,
											transparaissent dans la vie des gens qui nous entourent
											même maintenant.
											« Tous ceux qui m'ont connu avant le 11-Septembre
											pensent que je suis mort. »
											« Il fut un temps où je travaillais avec une bande de cul-bénis,
											alors parfois je ne portais pas de culotte,
											et j'affichais un grand sourire tout en rigolant intérieurement. »
									",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
","
","
","
","
",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									",Half a million secrets,Frank Warren,11:24,"creativity,design,memory,storytelling,community"
