en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											For more than 100 years,
											the telephone companies have provided
wiretapping assistance to governments.
									","
											Durante más de 100 años, las compañías
telefónicas han proporcionado
											el acceso de los gobiernos
a las escuchas telefónicas.
									","
											Durante mais de 100 anos,
											as companhias de telefones providenciaram
escutas telefónicas aos governos
									","
											Pendant plus de 100 ans, les compagnies
téléphoniques ont fourni
											aux gouvernements
une assistance aux écoutes.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											For much of this time,
this assistance was manual.
											Surveillance took place manually
and wires were connected by hand.
											Calls were recorded to tape.
											But as in so many other industries,
											computing has changed everything.
											The telephone companies
built surveillance features
											into the very core of their networks.
											I want that to sink in for a second:
											Our telephones and the networks
that carry our calls
											were wired for surveillance first.
											First and foremost.
									","
											Durante mucho tiempo
esta ayuda era manual.
											La vigilancia se hacia de forma manual,
los cables se conectaban a mano.
											Las llamadas se grababan en cinta.
											Pero como en tantas otras industrias,
la informática lo ha cambiado todo.
											Las telefónicas integran
funciones de vigilancia
											a la base de sus redes.
											Quiero que reflexionen un segundo:
											nuestros teléfonos y las redes
que transmiten nuestras llamadas
											fueron diseñadas primero para vigilar.
											Primero y ante todo.
									","
											Durante muito tempo,
esta assistência era manual.
											A vigilância era feita manualmente
e as escutas ligadas à mão.
											As chamadas eram gravadas em fita.
											Mas, tal como em muitas outras indústrias,
											a informática alterou tudo.
											As companhias telefónicas 
incluíram medidas de vigilância
											mesmo no centro das suas redes.
											Quero que interiorizem por um segundo:
											Os nossos telefones e as redes operadoras
que executam as nossas chamadas
											foram concebidas, primeiro,
para as escutas.
											Primeiro e antes de tudo.
									","
											Jusqu'à aujourd'hui,
cette assistance a été manuelle.
											La surveillance était manuelle
et les câbles branchés à la main.
											Les appels étaient enregistrés
sur cassette.
											Mais comme dans bien d'autres industries,
											l'informatique a tout changé.
											Les compagnies téléphoniques
ont inclus la surveillance
											au cœur même de leurs réseaux.
											Réfléchissez-y un instant :
											nos téléphones et les réseaux
qui transmettent nos appels
											ont d'abord été conçus
pour la surveillance.
											Avant tout.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											So what that means is that
when you're talking to your spouse,
											your children, a colleague
or your doctor on the telephone,
											someone could be listening.
											Now, that someone might
be your own government;
											it could also be another government,
a foreign intelligence service,
											or a hacker, or a criminal, or a stalker
											or any other party that breaks into
the surveillance system,
											that hacks into the surveillance system
of the telephone companies.
									","
											Así que cuando uno habla con su pareja
											con sus hijos, con un colega
o con el médico por teléfono,
											alguien podría estar escuchando.
											Ese alguien podría ser
el propio gobierno;
											podría ser otro gobierno,
un servicio de inteligencia extranjero,
											o un hacker, un delincuente, un acosador
											o alguna otra persona que irrumpe
en el sistema de vigilancia,
											que hackea el sistema
de vigilancia de las telefónicas.
									","
											O que isso significa é que,
quando estão a falar com o vosso cônjuge,
											os vossos filhos, um colega ou 
com o vosso médico, ao telefone,
											alguém poderá estar a ouvir.
											Essa pessoa pode ser
o nosso próprio governo.
											Também pode ser um governo estrangeiro,
um serviço de informações estrangeiro,
											um ""hacker"", um criminoso,
um perseguidor
											ou qualquer outra pessoa 
que entre no sistema de escutas,
											que pirateie o sistema de escutas
das empresas telefónicas.
									","
											Ça signifie que, quand
vous parlez à votre épouse,
											votre enfant, un collègue
ou bien votre médecin au téléphone,
											on pourrait être
en train d'écouter.
											Ce pourrait être
votre propre gouvernement,
											ce pourrait aussi être
un autre gouvernement,

											un service de renseignements étranger,
											ou un hacker, ou un criminel,
ou un harceleur
											ou un autre groupe qui pirate
le système de surveillance,
											qui s'introduit dans le système de
surveillance des compagnies téléphoniques.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											But while the telephone companies
have built surveillance as a priority,
											Silicon Valley companies have not.
											And increasingly,
over the last couple years,
											Silicon Valley companies have built
strong encryption technology
											into their communications products
											that makes surveillance
extremely difficult.
									","
											Pero mientras las telefónicas hicieron
de la vigilancia una prioridad,
											las empresas de Silicon Valley
no lo hicieron.
											Y cada vez más, en los últimos dos años,
											las empresas de Silicon Valley
											han integrado una potente
tecnología de encriptación
											en sus productos de comunicación
											que dificultan enormemente la vigilancia.
									","
											Mas enquanto as operadoras telefónicas
colocaram esta vigilância como prioridade,
											as companhias de Silicon Valley não.
											Cada vez mais,
ao longo destes últimos anos,
											as empresas de Silicon Valley introduziram
tecnologias de encriptação
											nos seus produtos de comunicação
											que tornam esta vigilância 
extremamente difícil.
									","
											Mais si les compagnies téléphoniques
ont fait de la surveillance une priorité,
											ce n'est pas le cas
dans la Silicon Valley.
											Et de plus en plus,
ces quelques dernières années,
											les sociétés de la Silicon Valley
											ont intégré des technologies
de chiffrement
											dans leurs produits de communication
											qui rend la surveillance
extrêmement difficile.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											For example, many of you
might have an iPhone,
											and if you use an iPhone
to send a text message
											to other people who have an iPhone,
											those text messages
cannot easily be wiretapped.
											And in fact, according to Apple,
											they're not able to even see
the text messages themselves.
											Likewise, if you use FaceTime
to make an audio call
											or a video call with one of your
friends or loved ones,
											that, too, cannot be easily wiretapped.
									","
											Por ejemplo, muchos de Uds.
puede que tengan un iPhone,
											y si usan un iPhone para enviar
un mensaje de texto
											a otra persona que tiene iPhone,
											esos mensajes de texto no pueden
ser fácilmente interceptados.
											De hecho, según Apple,
											ni siquiera ellos pueden
ver los mensajes de texto.
											Del mismo modo, si usan FaceTime
para hacer una llamada de voz
											o una llamada de video
con amigos o seres queridos,
											esa tampoco puede ser
fácilmente interceptada.
									","
											Por exemplo, muitos de vocês
poderão ter um iPhone.
											Se o usarem para enviar
uma mensagem de texto
											para outras pessoas 
que também têm um iPhone,
											essas mensagens não serão
facilmente vigiadas.
											De facto, de acordo com a Apple,
											nem eles próprios 
poderão ver as mensagens.
											Da mesma forma, se usam o FaceTime
para chamadas de voz
											ou para chamadas de vídeo 
com amigos ou entes queridos,
											também será difícil escutar-vos.
									","
											Par exemple, beaucoup d'entre vous
ont sûrement un iPhone,
											et si vous utilisez un iPhone
pour envoyer un message
											à quelqu'un qui a un iPhone,
											ces messages ne peuvent pas être
facilement enregistrés.
											En fait, d'après Apple,
											eux-mêmes n'ont pas accès à ces messages.
											De la même manière, si vous utilisez
FaceTime pour passer un appel audio
											ou un appel vidéo avec un de vos amis
ou vos proches,
											ça non plus ne peut pas être
facilement écouté.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											And it's not just Apple.
											WhatsApp, which is now owned by Facebook
											and used by hundreds of millions
of people around the world,
											also has built strong
encryption technology into its product,
											which means that people
in the Global South can easily communicate
											without their governments,
often authoritarian,
											wiretapping their text messages.
									","
											Y no es solo Apple.
											WhatsApp, que ahora pertenece a Facebook
											y es usado por cientos de millones
de personas en el mundo,
											también ha integrado potentes tecnologías
de cifrado en sus productos,
											lo que implica
											que las personas del hemisferio sur
pueden comunicarse fácilmente
											sin que sus gobiernos,
a menudo autoritarios,
											intercepten sus mensajes de texto.
									","
											E não é só a Apple.
											A WhatsApp, que é administrada 
pelo Facebook
											e utilizada por centenas de milhões
de pessoas em todo o mundo,
											também tem uma forte tecnologia
de encriptação nos seus produtos,
											o que significa que as pessoas no hemisfério
sul poderão facilmente comunicar
											sem que os seus governos,
muitas vezes autoritários,
											vigiem as suas mensagens de texto.
									","
											Et ce n'est pas valable que pour Apple.
											WhatsApp, maintenant détenu par Facebook
											et utilisé par des millions
de personnes dans le monde entier,
											a aussi intégré une technologie de
chiffrement dans leurs produits,
											donc les habitants
de l'hémisphère sud
											peuvent facilement communiquer
											sans que leur gouvernement,
souvent autoritaire,
											n'intercepte leurs messages.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											So, after 100 years of being able
to listen to any telephone call —
											anytime, anywhere —
											you might imagine that government
officials are not very happy.
											And in fact, that's what's happening.
											Government officials are extremely mad.
											And they're not mad because
these encryption tools are now available.
											What upsets them the most
											is that the tech companies have built
encryption features into their products
											and turned them on by default.
											It's the default piece that matters.
									","
											Tras 100 años de poder escuchar
cualquier llamada telefónica
											—en cualquier momento,
en cualquier lugar—
											se imaginarán que los gobiernos
no están muy contentos con esto.
											De hecho, es lo que está ocurriendo.
											Los funcionarios de gobierno
están extremadamente enojados
											y no porque estas herramientas
de cifrado estén disponibles.
											Lo que más les molesta
											es que las empresas tecnológicas
hayan encriptado sus productos
											y lo hagan de forma predeterminada.
											Es el cifrado por omisión lo que cuenta.
									","
											Então, após 100 anos a ser possível
escutar qualquer chamada telefónica
											— em qualquer altura, em qualquer lugar —
											podem imaginar que as entidades oficiais
não estão muito felizes.
											De facto, é o que está a acontecer.
											Os responsáveis governamentais 
estão extremamente irritados.
											Não estão irritados porque
esta encriptação está disponível agora.
											O que os transtorna mais é o facto
											de as empresas tecnológicas terem
incluído a encriptação nos seus produtos
											e a terem ligado por defeito.
											É esta a peça por defeito que os preocupa.
									","
											Donc après 100 ans à pouvoir écouter
n'importe quel appel téléphonique —
											n'importe où, n'importe quand —
											vous imaginez bien que les fonctionnaires
d'État ne soient pas ravis.
											Et c'est effectivement ce qui se passe.
											Les gouvernements
sont extrêmement en colère.
											Et pas parce que ces outils de chiffrement
sont maintenant disponibles.
											Ce qui les dérange le plus,
											c'est que les sociétés informatiques
											aient intégré ces fonctions
dans leurs produits
											et qu'elles soient activées par défaut.
											Ce sont les réglages
par défaut qui comptent.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											In short, the tech companies
have democratized encryption.
											And so, government officials
like British Prime Minister David Cameron,
											they believe that all communications —
emails, texts, voice calls —
											all of these should be
available to governments,
											and encryption is making that difficult.
									","
											En resumen, las empresas de tecnología
han democratizado el cifrado.
											Por eso, gobernantes como el primer
ministro británico, David Cameron,
											creen que todas las comunicaciones
— emails, textos, llamadas de voz—
											todo eso debería estar disponible
para los gobiernos,
											y el cifrado lo está dificultando.
									","
											Em resumo, as empresas tecnológicas
democratizaram a encriptação.
											Os responsáveis de governos, como o
primeiro-ministro britânico David Cameron,
											pensam que todas as comunicações 
— emails, mensagens, chamadas —
											todas elas devem estar
disponíveis para os governos
											e a encriptação está a tornar isso difícil.
									","
											En gros, ces sociétés
ont démocratisé le chiffrement.
											Donc, des officiels
											comme David Cameron,
Premier Ministre britannique
											soutiennent que toutes les communications
— emails, SMS, appels —
											que tout ça devrait être
accessible aux gouvernements,
											et le chiffrement rend cela difficile.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											Now, look — I'm extremely sympathetic
to their point of view.
											We live in a dangerous time
in a dangerous world,
											and there really are bad people out there.
											There are terrorists and other
serious national security threats
											that I suspect we all want
the FBI and the NSA to monitor.
									","
											Pero vean, yo soy muy afín
a ese punto de vista.
											Vivimos en momentos peligrosos,
en un mundo peligroso,
											y hay gente mala en el mundo.
											Hay terroristas y graves amenazas
a la seguridad nacional
											que sospecho que todos queremos
que el FBI y la NSA controlen.
									","
											Eu simpatizo totalmente
com o ponto de vista deles.
											Vivemos numa altura perigosa
num mundo perigoso,
											e há bastantes pessoas maldosas por aí.
											Há terroristas e outras sérias
ameaças à segurança nacional
											e suspeito que todos queremos
que o FBI e a NSA os vigiem.
									","
											Cela dit — je comprends
tout à fait leur point de vue.
											Nous vivons une époque dangereuse,
dans un monde dangereux,
											et il y a vraiment
des méchants ici-bas.
											Il y a des terroristes et d'autres
menaces à la sécurité nationale
											que nous voudrions tous, j'imagine,
voir surveillés par le FBI et la NSA.
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
","
","
","
",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
"
											But those surveillance
features come at a cost.
											The reason for that is
											that there is no such thing
as a terrorist laptop,
											or a drug dealer's cell phone.
											We all use the same
communications devices.
											What that means is that
if the drug dealers' telephone calls
											or the terrorists' telephone calls
can be intercepted,
											then so can the rest of ours, too.
											And I think we really need to ask:
											Should a billion people
around the world be using devices
											that are wiretap friendly?
									","
											Pero esa vigilancia tiene un costo.
											La razón de ello es que no existe
algo así como la laptop del terrorista
											o el móvil del traficante de droga.
											Todos usamos los mismos
dispositivos de comunicación.
											Eso significa que para interceptar
las llamadas del traficante de drogas
											o las de los terroristas,
deben interceptar las nuestras también.
											Y pienso que realmente
debemos preguntarnos:
											¿Deberían mil millones de personas
en el mundo estar usando dispositivos
											fácilmente interceptables?
									","
											Mas essa vigilância tem um custo.
											A razão para isso é que não existe 
um computador para terroristas,
											nem um telemóvel para 
traficantes de droga.
											Todos utilizamos os mesmos
dispositivos de comunicação.
											O que isto quer dizer é que,
se podem ser intercetadas
											as chamadas de um traficante 
ou de um terrorista,
											todas as nossas chamadas
também podem ser.
											Penso que devemos mesmo perguntar:
											""Mil milhões de pessoas em todo o mundo
deverão usar dispositivos
											""que são vulneráveis a escutas?""
									","
											Mais cette surveillance a un prix.
											La raison en est
											qu'il n'existe pas
d'ordinateur portable de terroriste,
											ou de téléphone de dealer de drogue.
											On utilise tous les mêmes
appareils de communication.
											Ce qui signifie que si les appels
du dealer de drogue,
											ou les appels du terroriste
peuvent être interceptés,
											alors les nôtres peuvent l'être aussi.
											Et il faut vraiment se demander :
											doit-on accepter qu'un milliard
de personnes dans le monde
											utilisent des appareils prêts
à être mis sur écoute ?
									",How to avoid surveillance ... with the phone in your pocket,Christopher Soghoian,6:16,"TED Fellows,government,security,technology,surveillance,encryption"
