en,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
											This is our life with bees,
											and this is our life without bees.
											Bees are the most important pollinators
											of our fruits and vegetables and flowers
											and crops like alfalfa hay that feed our farm animals.
											More than one third of the world's crop production
											is dependent on bee pollination.
									","
											Esta é a nossa vida com abelhas
											e esta é a nossa vida sem abelhas.
											As abelhas são os principais polinizadores
											dos nossos frutos, legumes, flores
											e culturas como o feno de alfafa que alimenta 
animais de quinta.
											Mais de um terço da produção agrícola mundial
											depende da polinização feita pelas abelhas.
									","
											Arılarla yaşam böyle bir şey
											ve bu ise arılar olmadan yaşamımız.
											Arılar, meyvelerimizin ve sebzelerimizin,
											çiçeklerimizin ve çiftlik hayvanları için
											besin olan yonca gibi ekinlerin en önemli polen taşıyıcısıdır.
											Tüm dünyanın tahıl üretiminin üçte birinden fazlası
											arıların polen taşımasına bağlıdır.
									","
											Voici notre vie avec les abeilles,
											et voici notre vie sans les abeilles.
											Les abeilles
sont les plus importantes pollinisatrices
											de nos fruits, de nos légumes,
de nos fleurs,
											et des cultures comme la luzerne,
qui servent de fourrage à nos troupeaux.
											Plus d'un tiers des récoltes mondiales
											dépend de la pollinisation par les abeilles.
									","
											So sieht unser Leben mit Bienen aus.
											Und so sieht es ohne Bienen aus.
											Bienen sind die wichtigsten Bestäuber
											von Früchten, Gemüse und Blumen
											genau wie von Nutzpflanzen wie Alfalfa-Heu, 
für unsere Hoftiere.
											Über ein Drittel der 
weltweit angebauten Pflanzen
											brauchen Bienen zur Bestäubung.
									",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
","
","
","
","
",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
											But the ironic thing is that bees are not out there
											pollinating our food intentionally.
											They're out there because they need to eat.
											Bees get all of the protein they need in their diet
											from pollen
											and all of the carbohydrates they need from nectar.
											They're flower-feeders,
											and as they move from flower to flower,
											basically on a shopping trip at the local floral mart,
											they end up providing this valuable pollination service.
											In parts of the world where there are no bees,
											or where they plant varieties that are not attractive to bees,
											people are paid to do the business of pollination by hand.
											These people are moving pollen from flower to flower
											with a paintbrush.
											Now this business of hand pollination
											is actually not that uncommon.
											Tomato growers often pollinate their tomato flowers
											with a hand-held vibrator.
											Now this one's the tomato tickler. (Laughter)
											Now this is because the pollen within a tomato flower
											is held very securely within
											the male part of the flower, the anther,
											and the only way to release this pollen is to vibrate it.
											So bumblebees are one of the few kinds of bees in the world
											that are able to hold onto the flower and vibrate it,
											and they do this by shaking their flight muscles
											at a frequency similar to the musical note C.
											So they vibrate the flower, they sonicate it,
											and that releases the pollen in this efficient swoosh,
											and the pollen gathers all over the fuzzy bee's body,
											and she takes it home as food.
											Tomato growers now put bumblebee colonies
											inside the greenhouse to pollinate the tomatoes
											because they get much more efficient pollination
											when it's done naturally
											and they get better quality tomatoes.
									","
											Mas o irónico é que as abelhas
não andam por aí
											a polinizar os nossos alimentos de propósito.
											Andam por aí porque precisam de comer.
											As abelhas vão buscar
todas as proteínas de que precisam
											ao pólen
											e os hidratos de carbono ao néctar.
											Alimentam-se de flores
											e, ao irem de flor em flor,
											como que às compras
no mercado de flores da zona,
											acabam por prestar este precioso
serviço de polinização.
											Em locais do mundo onde não há abelhas
											ou onde plantam espécies
que não atraem as abelhas
											pagam a pessoas para fazerem
a polinização à mão.
											Estas pessoas passam o pólen
de uma flor para outra
											com um pincel.
											Na verdade, esta polinização à mão
											não é assim tão invulgar.
											Muitas vezes, os produtores de tomate
polinizam flores de tomateiro
											com um vibrador manual.
											Este é quem faz cócegas ao tomateiro.
(Risos)
											Isto acontece porque o pólen
da flor do tomateiro
											está bem preso no interior
											da parte masculina da flor, a antera,
											e a única maneira de libertar este pólen
é através de vibrações.
											Ora, os zângãos são dos poucos
tipos de abelha no mundo
											que conseguem agarrar-se à flor
e fazê-la vibrar,
											e fazem-no agitando os seus músculos de voo
											a uma frequência semelhante à nota musical Dó.
											Então eles abanam a flor,
aplicam-lhe ultra-sons,
											e isso liberta o pólen
com este eficiente murmulho,
											o pólen acumula-se no corpo felpudo da abelha
											e ela leva-o para casa como comida.
											Agora, os produtores de tomate estão a colocar 
colónias de zângãos
											nas estufas para polinizar os tomates
											porque a polinização é muito mais eficaz
											quando é feita naturalmente
											e a qualidade dos tomates é melhor.
									","
											İronik olan şu ki, arılar bizim besinlerimizi
											bilinçli olarak polenlemiyor.
											Bunu yapıyorlar çünkü beslenmeleri gerek.
											Arılar beslenmelerinde ihtiyaç duydukları proteini
											polenden alırlar
											ve gereken tüm karbonhidratı da çiçeğin özsuyundan.
											Çiçeklerden beslenirler
											ve çiçekten çiçeğe konarken,
											aslında buna çiçek pazarında alışverişe çıkmak denilebilir,
											neticede bu değerli polen taşıma hizmetini verirler.
											Dünyanın arıların olmadığı köşelerinde
											ya da arılar için cazip olmayan bitkilerin dikildiği yerlerde,
											insanlar polen taşıma işini elle yapmak için ücret alıyor.
											Bu insanlar çiçekten çiçeğe bir fırça ile polen
											taşıyorlar.
											Şimdi bu elle polen taşıma işi
											aslında o kadar da alışılmadık bir şey değil.
											Domates yetiştiricileri, domates çiçeklerini çoğu zaman
											ellerindeki titreştirici ile döllüyor.
											İşte bu bir domates gıdıklayıcı. (Gülüşmeler)
											Bunun nedeni domates çiçeğinin içindeki polenin,
											çiçeğin erkek kısmı olan Anter tarafından
											çok güvenli bir şekilde saklanması ve
											bu poleni ortaya çıkarmanın tek yolunun titreştirmek olmasıdır.
											Dolayısıyla yabanarıları bu çiçeğe tutunup onu sarsabilecek
											birkaç arı türünden bir tanesidir ve bunu kendi
											uçuş kaslarını müzikteki Do notasına
											benzer bir frekansta çırparak yaparlar.
											Böylece çiçeği titreştirirler, ses dalgası yollarlar
											ve bu etkili vınlamayla polen serbest kalır.
											Polen arının tüylü bedeninde toplanır
											ve balarısı bunu eve yiyecek olarak götürür.
											Domates yetiştiricileri artık yabanarısı kolonilerini
											domatesleri döllemek için seraların içine yerleştiriyor.
											Çünkü doğal yollardan yapıldığında çok daha etkili
											bir polenleme elde ediyorlar.
											Domatesler de daha kaliteli oluyor.
									","
											Mais l'ironie,
c'est que les abeilles ne font pas exprès
											de polliniser notre nourriture.
											Elles le font
parce qu'elles ont besoin de se nourrir.
											Les abeilles trouvent toutes les protéines
dont elles ont besoin
											dans le pollen
											et tous les glucides dont elles ont besoin
dans le nectar.
											Elles se nourrissent de fleurs,
											et en volant de fleur en fleur,
											comme pour aller faire leurs courses
chez le fleuriste du coin,
											elles en viennent à nous rendre
ce précieux service de pollinisation.
											Dans les régions du monde
où il n'y a pas d'abeilles,
											ou celles où on cultive des variétés
qui ne les attirent pas,
											des gens sont payés
pour faire la pollinisation à la main.
											Ces personnes transportent
le pollen de fleur en fleur
											avec un pinceau.
											Cette pratique de la pollinisation manuelle
											n'est pas si rare.
											Les producteurs de tomates
pollinisent souvent leurs fleurs
											avec un vibrateur manuel.
											Lui, c'est le titilleur de tomates.
(Rires)
											La raison en est
que le pollen d'une fleur de tomate
											est maintenu très solidement
à l'intérieur
											de la partie mâle de la fleur,
l'anthère,
											et la seule façon de le libérer
est de la faire vibrer.
											Les bourdons sont l'une
des rares espèces d'abeilles dans le monde
											qui peuvent s'accrocher à la fleur
et la faire vibrer,
											et ils font cela en agitant
les muscles de leurs ailes
											à une fréquence
proche de la note Do.
											Ils font donc vibrer la fleur,
ils la soumettent à une sonication,
											et ça libère le pollen
dans un souffle efficace,
											le pollen s'agglomère
sur tout le corps duveteux de l'abeille,
											et elle le ramène chez elle
comme nourriture.
											Aujourd'hui, les producteurs de tomates
installent des colonies de bourdons
											dans les serres
pour polliniser les tomates
											parce qu'ils obtiennent une pollinisation
bien plus efficace
											quand c'est fait naturellement,
											et ils obtiennent des tomates
de meilleure qualité.
									","
											Bienen fliegen jedoch nicht nur herum,
											um unsere Nahrungsmittel zu bestäuben.
											Sie sind unterwegs, weil sie essen müssen.
											Alle Proteine, die Bienen zum Leben benötigen,
											bekommen sie aus Pollen,
											und alle notwendigen Kohlenhydrate aus Nektar.
											Sie ernähren sich von Blumen,
											und auf ihren Flügen von Blume zu Blume,
											praktisch während eines Einkaufsbummels 
auf dem heimischen Blumenmarkt,
											leisten sie ganz nebenbei ihren 
wertvollen Dienst als Bestäuber.
											In Teilen der Welt, wo es keine Bienen gibt,
											oder wo Pflanzenarten angebaut werden, 
die Bienen nicht anziehen,
											werden Menschen bezahlt dafür, 
dass sie die Pflanzen von Hand bestäuben.
											Diese Menschen übertragen Pollen 
von einer Blüte auf die nächste
											mit einem Pinsel.
											Tatsächlich kommt dieses manuelle Bestäuben
											gar nicht so selten vor.
											Tomatenzüchter bestäuben 
ihre Tomatenblüten oft
											mit einem kleinen Rüttelgerät.
											Hier sehen Sie den ""Tomatenkitzler"" (Lachen).
											Dies geschieht deshalb, weil sich 
der Pollen einer Tomatenblüte
											gut versteckt im
											männlichen Teil der Blüte, 
dem Staubbeutel, befindet.
											Er fällt nur heraus, 
wenn die Pflanze geschüttelt wird.
											Hummeln gehören zu den 
wenigen Bienenarten auf der Welt,
											die auf der Blüte sitzen und 
sie gleichzeitig rütteln können.
											Das tun sie, indem sie ihre Flugmuskeln
											in einer Frequenz ähnlich der 
der Note C bewegen.
											Das heißt, sie rütteln und beschallen die Blüte,
											und diese lässt ergiebig 
Pollen herunterrauschen.
											Er sammelt sich auf dem 
flauschigen Hummelkörper und
											sie trägt ihn als Futter nach Hause.
											Tomatenzüchter setzen nun Hummelvölker
											zur Bestäubung in ihr Treibhaus,
											da es wesentlich effizienter für sie ist,
											auf natürlichem Weg zu bestäuben,
											und weil so auch qualitativ 
bessere Tomaten wachsen.
									",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
","
","
","
","
",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
											So there's other, maybe more personal reasons,
											to care about bees.
											There's over 20,000 species of bees in the world,
											and they're absolutely gorgeous.
											These bees spend the majority of their life cycle
											hidden in the ground or within a hollow stem
											and very few of these beautiful species
											have evolved highly social behavior like honeybees.
									","
											Mas há outras razões, talvez mais pessoais,
											para nos preocuparmos com as abelhas.
											Há mais de 20 mil espécies de abelhas no mundo
											e são giríssimas.
											Estas abelhas passam a maior parte da sua vida
											escondidas no solo ou dentro de um tronco oco
											e, destas belas espécies, muito poucas
											desenvolveram um comportamento tão social
como a abelha do mel.
									","
											Yani arıları umursamanın başka, belki daha kişisel
											nedenleri var.
											Dünyada 20 binden fazla arı türü var
											ve hepsi kesinlikle muhteşem.
											Bu arılar yaşam döngülerinin çoğunu yerde saklanarak
											ya da ağaç diplerinde geçiriyor.
											Bu güzel yaratıkların çok azı
											balarıları gibi yüksek sosyal davranış göstermek üzere evrilmiştir.
									","
											Il y a d'autres raisons,
peut-être plus personnelles,
											de s'intéresser aux abeilles.
											Il y a plus de 20 000 espèces d'abeilles
dans le monde,
											et elles sont absolument magnifiques.
											Ces abeilles passent la majorité
de leur cycle de vie
											cachées dans le sol,
ou dans un tronc creux,
											et très peu de ces belles espèces
											ont développé un comportement social évolué
comme les abeilles domestiques.
									","
											Es gibt auch andere, 
vielleicht persönlichere Gründe dafür
											sich um Bienen zu kümmern.
											Weltweit gibt es über 20.000 Bienenarten,
											und sie sind einfach fantastisch.
											Diese Bienen verbringen 
den größten Teil ihres Lebens
											versteckt in der Erde oder 
in einem hohlen Stamm,
											und nur sehr wenige dieser wunderbaren Wesen
											entwickelten ein so hohes 
Sozialverhalten wie die Honigbienen.
									",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
","
","
","
","
",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
											Now honeybees tend to be the charismatic representative
											for the other 19,900-plus species
											because there's something about honeybees
											that draws people into their world.
											Humans have been drawn to honeybees
											since early recorded history,
											mostly to harvest their honey,
											which is an amazing natural sweetener.
									","
											A abelha do mel tende a ser
a carismática representante
											das outras 19 900 e tal espécies
											porque as abelhas do mel têm qualquer coisa
											que atrai as pessoas para o seu mundo.
											Os humanos são atraídos pelas abelhas do mel
											desde os primeiros registos históricos,
											principalmente para recolherem o seu mel,
											que é um fabuloso adoçante natural.
									","
											Balarıları bu diğer 19 bin 900 kusür türün
											en karizmatik temsilcisi olma eğilimindedir
											çünkü insanları kendi dünyalarına çeken
											özel bir şey var.
											İnsanların balarıları tarafından cezbedilmesi
											erken yazılı tarihe dayanıyor.
											Çoklukla amaç ballarını toplamak,
											çünkü bal harika bir doğal tatlandırıcıdır.
									","
											Les abeilles domestiques jouent souvent le rôle
de représentantes charismatiques
											des autres 19 900 et quelques espèces,
											parce qu'il y a quelque chose en elles
											qui attire les gens dans leur univers.
											Les hommes ont été attirés par les abeilles
											depuis les temps historiques
les plus anciens,
											principalement pour récolter leur miel,
											qui est un incroyable édulcorant naturel.
									","
											Honigbienen sind auf eine Art 
die charismatischen Vertreter
											von insgesamt gut 19.900 Bienenarten,
											denn sie besitzen etwas,
											was ihre Welt für 
die Menschen anziehend macht.
											Die Menschen fühlten sich 
zu Honigbienen hingezogen
											seit Beginn der Geschichtsschreibung.
											Der Hauptgrund dafür
											ist Honig, ein 
erstaunlicher natürlicher Süßstoff.
									",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
","
","
","
","
",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
"
											I got drawn into the honeybee world
											completely by a fluke.
											I was 18 years old and bored,
											and I picked up a book in the library on bees
											and I spent the night reading it.
											I had never thought about insects
											living in complex societies.
											It was like the best of science fiction come true.
											And even stranger, there were these people,
											these beekeepers, that loved their bees like they were family,
											and when I put down the book, I knew I had to see this for myself.
											So I went to work for a commercial beekeeper,
											a family that owned 2,000 hives of bees in New Mexico.
											And I was permanently hooked.
									","
											Eu fui atraída para o mundo das abelhas do mel
											completamente por acaso.
											Tinha 18 anos e estava aborrecida,
											então peguei num livro da biblioteca sobre abelhas
											e passei a noite a lê-lo.
											Nunca tinha pensado em insectos
											a viverem em sociedades complexas.
											Era como o melhor da ficção científica
a tornar-se realidade.
											E mais estranho ainda, havia estas pessoas,
											estes apicultores, que adoravam as suas abelhas 
como se fossem da família
											e, quando pousei o livro, percebi que 
tinha que ver isso pessoalmente.
											Então fui trabalhar para um apicultor comercial,
											uma família que possuía
2 mil colmeias no Novo México.
											E fiquei viciada para sempre.
									","
											Benim balarılarının dünyasına çekilme
											nedenim tamamen şans eseri.
											18 yaşındaydım ve sıkılmıştım.
											Kütüphaneden arılar hakkında bir kitap aldım
											ve geceyi onu okuyarak geçirdim.
											Karmaşık toplumlarda yaşayan
											böcekler hakkında hiç düşünmemiştim.
											Bu sanki bilim kurgunun en iyisinin gerçekleşmesi gibiydi.
											Daha da ilginci, şu insanlar vardı,
											şu arıcılar, arılarını ailelerini sever gibi seven insanlar.
											Kitabı elimden bıraktığımda, bunu kendi gözlerimle görmem gerekiyordu.
											Ben de ticari bir arıcı için çalışmaya başladım,
											New Mexico'da 2 binden fazla kovana sahip bir aile için.
											Temelli olarak bu işe bağlandım.
									","
											Je suis tombée dans le monde des abeilles
											complètement par hasard.
											J'avais 18 ans
et je m'ennuyais,
											j'ai pris un livre sur les abeilles
à la bibliothèque,
											et j'ai passé la nuit à le lire.
											Je n'aurais jamais pensé
que les insectes
											vivaient en sociétés complexes.
											C'était comme si le meilleur de la science-fiction
était devenu réalité.
											Encore plus bizarre,
il y avait ces gens,
											ces apiculteurs, qui aimaient leurs abeilles
comme si elles faisaient partie de leur famille,
											et quand j'ai reposé le livre,
j'ai su que je devais voir ça par moi-même.
											Alors je suis allée travailler
pour un apiculteur professionnel,
											une famille qui possédait 2 000 ruches
au Nouveau-Mexique.
											Je suis devenue accro pour toujours.
									","
											Ich entdeckte die Welt 
der Honigbienen
											durch einen glücklichen Zufall.
											Ich war 18 Jahre alt und gelangweilt,
											und lieh mir in der Bücherei 
ein Buch über Bienen aus.
											Darin las ich die ganze Nacht.
											Ich hatte nie über Insekten in komplexen
											Gesellschaftssystemen nachgedacht.
											Es war, also ob die beste 
Science-Fiction-Geschichte hier wahr wurde.
											Aber noch seltsamer waren diese Leute,
											diese Imker, die ihre Bienen 
wie eine Familie liebten.
											Nach dem Buch musste ich mir das 
mit eigenen Augen anschauen.
											Ich begann bei einem 
kommerziellen Imker zu arbeiten,
											einer Familie in New Mexico,
die 2.000 Bienenstöcke besaß.
											Und seitdem haben mich Bienen 
nicht mehr losgelassen.
									",Why bees are disappearing,Marla Spivak,15:57,"bees,biodiversity,food,garden,insects,science,ecology,plants,agriculture,history,pollution,climate change,big problems,animals,environment,conservation,green,sustainability,botany"
