en,tr,title,speaker,duration,tags
"
","
",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
											Father Daniel Berrigan once said
that ""writing about prisoners
											is a little like writing about the dead.""
											I think what he meant is that
we treat prisoners as ghosts.
											They're unseen and unheard.
											It's easy to simply ignore them
											and it's even easier when the government
goes to great lengths to keep them hidden.
									","
											Rahip Daniel Berrigan bir seferinde 
""Mahkumlar hakkında yazmak
											biraz ölüler hakkında yazmaya 
benzer"" demişti.
											Bence mahkumlara onlar birer hayalet
gibi davranıyoruz demek istedi.
											Onlar görülmez ve duyulmazlar.
											Onları görmezden gelmek
çok kolaydır ve
											hatta devletin onları gizli tutmak için 
verdiği büyük uğraşlar daha da kolaydır.
									",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
","
",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
											As a journalist, I think these stories
											of what people in power do
when no one is watching,
											are precisely the stories
that we need to tell.
											That's why I began investigating
											the most secretive and experimental
prison units in the United States,
											for so-called ""second-tier"" terrorists.
											The government calls these units
Communications Management Units or CMUs.
											Prisoners and guards call them
""Little Guantanamo.""
											They are islands unto themselves.
											But unlike Gitmo they exist
right here, at home,
											floating within larger federal prisons.
									","
											Bir gazeteci olarak, bence bu hikayeler
											güçlü insanların kimsenin 
görmediğinde yaptıkları şeyler
											tam da anlatmamız gereken hikayelerdir.
											İşte bu yüzden Birleşik Devletler'deki
											en gizli ve deneysel hapishaneleri
araştırmaya başladım
											ki bunlara ""ikincil"" teröristler 
için deniliyor.
											Devlet bunlara Haberleşme Yönetim Birimi
yani HYB(CMU) adını veriyor.
											Mahkumlar ve gardiyanlar ise bunlara
""Küçük Guantanamo"" diyor.
											Kendi başlarına birer ada gibidirler.
											Gitmo'nun aksine onlar
tam burada, ülkemizde bulunuyor,
											daha büyük federal hapishaneler içinde
yüzüyorlar.
									",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
","
",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
											There are 2 CMUs.
											One was opened inside the prison
in Terre Haute, Indiana,
											and the other is inside this prison,
in Marion, Illinois.
											Neither of them underwent
the formal review process
											that is required by law
when they were opened.
											CMU prisoners have all
been convicted of crimes.
											Some of their cases are questionable
and some involve threats and violence.
											I'm not here to argue the guilt
or innocence of any prisoner.
											I'm here because as Supreme Court Justice
Thurgood Marshall said,
											""When the prisons and gates slam shut,
											prisoners do not lose
their human quality.""
									","
											2 tane HYB(CMU) var.
											Biri Terre Haute, İndiana'daki
hapishanenin içinde açıldı
											diğeri ise Marion, Illinois'deki bu
hapishanenin içinde bulunuyor.
											Açıldıklarında her ikisi de kanunen 
gerekli olan
											resmi inceleme sürecine tabi tutulmadılar.
											HYB(CMU) mahkumlarının hepsi
suç işlemekten mahkum oldu.
											Bazılarının davaları tartışmaya açık,
bazıları ise tehdit ve şiddet içeriyor.
											Hiçbir mahkumun suçlu veya masum
olduğunu tartışmak için burada değilim.
											Buradayım çünkü yüksek mahkeme 
yargıcı Thurgood Marshall şöyle dedi,
											""Hapishane ve kapılar kapanınca,
											mahkumlar insanlıklarını kaybetmezler.""
									",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
","
",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
											Every prisoner I've interviewed
has said there are three flecks of light
											in the darkness of prison:
											phone calls,
											letters
											and visits from family.
											CMUs aren't solitary confinement,
but they radically restrict all of these
											to levels that meet or exceed the most
extreme prisons in the United States.
											Their phone calls can be limited
to 45 minutes a month,
											compared to the 300 minutes
other prisoners receive.
											Their letters can be limited
to six pieces of paper.
											Their visits can be limited
to four hours per month,
											compared to the 35 hours that people
like Olympic Park bomber Eric Rudolph
											receive in the supermax.
											On top of that, CMU visits are non-contact
which means prisoners are not allowed
											to even hug their family.
											As one CMU prisoner said,
											""We're not being tortured here,
except psychologically.""
									","
											Röportaj yaptığım her mahkum,
üç ışık beneği olduğunu söyledi
											hapishane karanlığında:
											telefon aramaları,
											mektuplar
											ve aile ziyaretleri.
											HYB'de hücre hapsi yok ancak 
Birleşik Devletler içindeki en sıkı
											hapishaneler ayarında ya da onları
aşan kısıtlamalarda bulunuyor.
											Telefon konuşmaları ayda 45 dakikayla
sınırlı iken,
											diğer mahkumlar ayda 300 dakika
arama yapabiliyor.
											Mektupları altı sayfa ile 
sınırlandırılabiliyor.
											Ziyaretleri aylık dört saatle 
sınırlandırılabiliyorken,
											Olympic Park bombacısı Erik Rudolp
gibi insanlar cezaevinde 35 saatlik
											görüşmeler yapabiliyor.
											En önemlisi de HYB ziyaretleri temassız
											yani mahkumların, aileleri ile
sarılmalarına bile izin verilmiyor.
											Bir HYB mahkumu dedi ki,
											""Burada psikolojik işkence 
dışında işkence görmüyoruz.""
									",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
","
",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
"
											The government won't say
who is imprisoned here.
											But through court documents,
open records requests
											and interviews with current
and former prisoners,
											some small windows
into the CMUs have opened.
									","
											Devlet burada kimlerin mahkum tutulduğunu
söylemiyor
											Fakat mahkeme dökümanları, 
halka açık kayıt talepleri ve de
											hem mevcut hem de önceki mahkumlar 
ile yapılan görüşmeler yoluyla
											HYB'lere küçük pencereler açıldı.
									",The secret US prisons you've never heard of before,Will Potter,14:55,"TED Fellows,communication,crime,journalism,prison,privacy,criminal justice,justice system"
